protein_hash,cluster_id,seq_len,mean_plddt,ptm,plddt_std,cluster_size,length_bin,size_bin
740db75fb5d147d27c660154d7b0feb2,740db75fb5d147d27c660154d7b0feb2,287,0.8083998219559833,0.7848829030990601,0.1676319678003599,21,250-499,10-99
7f6ad9163511611b28ac18b9e559c6aa,7f6ad9163511611b28ac18b9e559c6aa,423,0.8617515153185977,0.8656781315803528,0.1918259239018671,22,250-499,10-99
702ac69c02050a5c0b1e22a093df6b43,702ac69c02050a5c0b1e22a093df6b43,413,0.831119160409701,0.8542245030403137,0.1503900195761544,35,250-499,10-99
e053a415f118ccb461244cfbdf732075,e053a415f118ccb461244cfbdf732075,457,0.8052858444480979,0.8022634387016296,0.16517945766956,11,250-499,10-99
7f756941e0f6c85b00297b1eebdc22cf,7f756941e0f6c85b00297b1eebdc22cf,312,0.8353623975851597,0.7186338901519775,0.1472528404415796,23,250-499,10-99
5828c5ffbcc10e69648e151d00e9e9d0,5828c5ffbcc10e69648e151d00e9e9d0,255,0.8101208383896771,0.8204219341278076,0.1583415308066696,15,250-499,10-99
aa1ea22e8bcde101ec6abc094a31ec4e,aa1ea22e8bcde101ec6abc094a31ec4e,359,0.8459023995784664,0.836633026599884,0.1041777135430662,11,250-499,10-99
5a8f95ac2c3e2b6a10a5793bee120db0,5a8f95ac2c3e2b6a10a5793bee120db0,283,0.8342776857248043,0.8186677694320679,0.1838696563956545,23,250-499,10-99
d3a3c68827faf0a91f0ccd306702a6ee,d3a3c68827faf0a91f0ccd306702a6ee,262,0.8169262728072304,0.8020151853561401,0.1945596629743643,57,250-499,10-99
8afa8957052b263ba11108b9533f88a4,816e0729daf90c9c1d2d74b1c62fa8a6,291,0.8354022134210645,0.7279360890388489,0.1361171087668461,10,250-499,10-99
073c2c6c55d18ae0604f2bb83dd4338b,073c2c6c55d18ae0604f2bb83dd4338b,282,0.8042840868361454,0.7559499740600586,0.1382531082401301,11,250-499,10-99
a62761bc74cb354c64113ed2c774113d,a62761bc74cb354c64113ed2c774113d,466,0.914964680323785,0.6484019160270691,0.0808900266744381,13,250-499,10-99
e7efc0d1342be8cceb01736b87ce04aa,e7efc0d1342be8cceb01736b87ce04aa,413,0.8624291289747482,0.8536574840545654,0.1719291134797192,23,250-499,10-99
da37359a5557eb64c35d09c1d866b203,8c7a596f2d83a7e2e34ff9aaeba03439,405,0.8464150622332538,0.8550763130187988,0.1529151602954291,11,250-499,10-99
69e371455bb49a335c91577b1f571426,69e371455bb49a335c91577b1f571426,346,0.8707875138211112,0.8601731061935425,0.1733909012437593,12,250-499,10-99
4a31f18a5f0db8e69dc1b0288f69a851,4a31f18a5f0db8e69dc1b0288f69a851,330,0.8603005522525672,0.8241292238235474,0.1365918308198202,15,250-499,10-99
2a815a25cba2f6daa5c491bb6c611ea3,2a815a25cba2f6daa5c491bb6c611ea3,283,0.8167720877576633,0.8410462141036987,0.1808124355927665,37,250-499,10-99
387d315b5419d5856254d6124f46c63c,387d315b5419d5856254d6124f46c63c,302,0.8721115623878327,0.8930522799491882,0.1778064603463318,17,250-499,10-99
6ee529e0eea324f49d97a5e9312be4e7,6ee529e0eea324f49d97a5e9312be4e7,461,0.8132874992354056,0.8322968482971191,0.1972403264933394,10,250-499,10-99
723ef4dddc1a0f68cdae37dba3d22581,723ef4dddc1a0f68cdae37dba3d22581,427,0.8584287621991696,0.8630708456039429,0.1552849605210547,20,250-499,10-99
3e9c3501233d6557ce7d97a2a8af1672,3e9c3501233d6557ce7d97a2a8af1672,305,0.8886774902343749,0.8990330696105957,0.1515873819037106,16,250-499,10-99
b6a011999dbf19ee535304f87fd2e8c9,d3bf4a31b426e8851f3e3377edadb960,282,0.8428738864601081,0.8689895272254944,0.1339117576827568,13,250-499,10-99
c670a5e0d2ced2d61336f8418296a6e3,c670a5e0d2ced2d61336f8418296a6e3,338,0.8776350293921296,0.8893153667449951,0.1353804256315147,18,250-499,10-99
f6c90a61e5ee0410d5a9e64c8742573b,f6c90a61e5ee0410d5a9e64c8742573b,306,0.8282853871389152,0.8296442031860352,0.217548653372315,13,250-499,10-99
e7f13a3fb2a85b92bce94f6dd9613ca3,e7f13a3fb2a85b92bce94f6dd9613ca3,359,0.9033965247321594,0.9308025240898132,0.114184971591127,16,250-499,10-99
74011cacacb1ab7161a5c945e14582cc,74011cacacb1ab7161a5c945e14582cc,311,0.8464716746339461,0.8798905611038208,0.1470529898916419,22,250-499,10-99
b3a81c330272f908e6e67ca0f797d077,b3a81c330272f908e6e67ca0f797d077,329,0.8469008546034977,0.749697744846344,0.2133853623539794,13,250-499,10-99
e2cfa289f4e208e9dde2a0c341e50617,e2cfa289f4e208e9dde2a0c341e50617,292,0.8122006757292028,0.8237679600715637,0.151027810479698,27,250-499,10-99
3879e0ad791bd987581b01598a50c2d5,3879e0ad791bd987581b01598a50c2d5,391,0.8262118716617983,0.8290213346481323,0.1598874386560541,13,250-499,10-99
94771c262e8b99eb8f8d5b5e6e899873,94771c262e8b99eb8f8d5b5e6e899873,429,0.814803114848815,0.8171361088752747,0.2370119100877813,23,250-499,10-99
a297dbd742eaf102c98a6cd175ba526c,a297dbd742eaf102c98a6cd175ba526c,454,0.8378245056253172,0.7094835042953491,0.1401707297967905,33,250-499,10-99
06277c4dd018ee1d55e3e4005016ddc7,06277c4dd018ee1d55e3e4005016ddc7,357,0.8046957005305785,0.8344017863273621,0.1946065955234846,10,250-499,10-99
23f6d471560f74ab4e52fca6d8d8ea5e,23f6d471560f74ab4e52fca6d8d8ea5e,319,0.8958101042983674,0.888167142868042,0.0683992479100086,14,250-499,10-99
dc57c369245dcb3fa60e0b90cfec58ca,dc57c369245dcb3fa60e0b90cfec58ca,362,0.8134266458690496,0.7951904535293579,0.1946686199772303,10,250-499,10-99
cb25b4a559f283b809059375b62b0fea,cb25b4a559f283b809059375b62b0fea,453,0.8311549599754889,0.75949627161026,0.1186064514285874,30,250-499,10-99
ac12815cb0777250aaf8a00525b1f027,ac12815cb0777250aaf8a00525b1f027,274,0.8832598317278563,0.8780749440193176,0.1306838104765139,13,250-499,10-99
c38ebb292cf27184ebc4d8d13b3930ea,c38ebb292cf27184ebc4d8d13b3930ea,392,0.8229248793271122,0.8280599117279053,0.1998026687336129,28,250-499,10-99
b3a65172d2382e7ad889841962ce889b,b3a65172d2382e7ad889841962ce889b,284,0.8262604348088654,0.8334381580352783,0.1785721755896494,14,250-499,10-99
724a2b650722fbde070d7ee751e8ef8f,724a2b650722fbde070d7ee751e8ef8f,367,0.8299544133282487,0.8213435411453247,0.1380717338812866,10,250-499,10-99
7196cce3b138c53bb226816e62e66869,6f0502a47d0e950ebc1083142f4866c5,328,0.844670740627661,0.8691555261611938,0.1593611881875681,12,250-499,10-99
c8db6f28550b70f138ac272827c8849c,c8db6f28550b70f138ac272827c8849c,370,0.8155920357059788,0.7992932200431824,0.2395867621093603,13,250-499,10-99
a28b05368b0f3a27713ef855f547c4ea,a28b05368b0f3a27713ef855f547c4ea,309,0.8012552999601396,0.5208624601364136,0.1604386078390326,27,250-499,10-99
845800f53a7e9757be14495bbd81d072,845800f53a7e9757be14495bbd81d072,483,0.8525239269975303,0.5362205505371094,0.104624553846291,37,250-499,10-99
a7394facc3b2f2574f26c65dcc07f7a4,a7394facc3b2f2574f26c65dcc07f7a4,258,0.878099084898483,0.8992159366607666,0.1488492266447103,12,250-499,10-99
2c74f30b01517be4b9cb68e964a3d632,2c74f30b01517be4b9cb68e964a3d632,313,0.8148244277052225,0.826921284198761,0.2217950334086601,49,250-499,10-99
b3a2636a86f655e4faed4bc77b2d53c0,b3a2636a86f655e4faed4bc77b2d53c0,473,0.831411879702804,0.5108616948127747,0.1393854133266376,11,250-499,10-99
304e99dec04b5adf099059fa06f52200,304e99dec04b5adf099059fa06f52200,343,0.8854567866422692,0.898884117603302,0.1099790570981342,22,250-499,10-99
3ae858476cffeaf339fe2c683416c40a,3ae858476cffeaf339fe2c683416c40a,280,0.8334934919902257,0.8158138990402222,0.2230302232142913,12,250-499,10-99
0586c5766140264850a73be7e5aa71fb,0586c5766140264850a73be7e5aa71fb,305,0.8215540502579486,0.8088412284851074,0.2030521381363478,10,250-499,10-99
c83fb7475cbdf55e219196a0122f6780,c83fb7475cbdf55e219196a0122f6780,252,0.8144492387014722,0.7935768961906433,0.1654637857226667,13,250-499,10-99
c8dfe3c82d7449eacff30febda7806ea,c8dfe3c82d7449eacff30febda7806ea,321,0.8153627653508171,0.8027544617652893,0.2031520593635815,12,250-499,10-99
b3a4bd223ac3936ddf0ed35407dc5916,b3a4bd223ac3936ddf0ed35407dc5916,443,0.8219407599558949,0.7567111253738403,0.208758665304295,10,250-499,10-99
2a89dfb8fa65518df7ce4e4874193572,2a89dfb8fa65518df7ce4e4874193572,483,0.8012132107989389,0.5160033106803894,0.1693423101321526,45,250-499,10-99
38c10c937efdb30f14a83913a6999828,38c10c937efdb30f14a83913a6999828,494,0.8349130323927412,0.7439730763435364,0.1107510950006642,10,250-499,10-99
740a0bb4c30f57b11e73128d029b70e0,740a0bb4c30f57b11e73128d029b70e0,305,0.8167992730687876,0.8046294450759888,0.1829385875939758,14,250-499,10-99
fd6e465a7c9a21f825c34d626383639e,fd6e465a7c9a21f825c34d626383639e,314,0.8359297469315256,0.8166018128395081,0.1996071796797577,10,250-499,10-99
6312045533efaaf726db78c032e94d44,6312045533efaaf726db78c032e94d44,329,0.8409961887116129,0.8485831618309021,0.1676752762975661,12,250-499,10-99
aa11de36c9ca5870e31e03a63bc16ec9,aa11de36c9ca5870e31e03a63bc16ec9,453,0.8241427752934807,0.796829104423523,0.1301600175588166,22,250-499,10-99
078d6d276349f00a6926adac1a26d026,078d6d276349f00a6926adac1a26d026,310,0.8065713529279155,0.8080273866653442,0.121839546097822,16,250-499,10-99
a296d432a8c8e66064febf8b39068549,56725cf8c7478450d758c2bd175060c4,306,0.820747326994254,0.8039930462837219,0.1201869757040694,13,250-499,10-99
5c0e2f1b6cc92408ddd120f63c085886,5c0e2f1b6cc92408ddd120f63c085886,498,0.85052122809322,0.851723313331604,0.1946617605879365,10,250-499,10-99
c8ea58191931c229046277384521cce4,c8ea58191931c229046277384521cce4,386,0.8293204145480932,0.7282836437225342,0.1367093458435128,11,250-499,10-99
3ae48a035a2ef8b16424434419f19fe4,3ae48a035a2ef8b16424434419f19fe4,280,0.8458679251670838,0.818726122379303,0.194929808177535,17,250-499,10-99
2f9949508b46ebdbba68b0cecfb70624,2f9949508b46ebdbba68b0cecfb70624,488,0.8144161109064446,0.8104919791221619,0.2036215642635137,19,250-499,10-99
225d9f6d5111a07a15f9da4a643e18a1,225d9f6d5111a07a15f9da4a643e18a1,291,0.8087909252782868,0.8067659735679626,0.1553281820814747,56,250-499,10-99
ac0b1a2d3a12789bd8400a617a7de4b2,ac0b1a2d3a12789bd8400a617a7de4b2,491,0.8160189134477355,0.7481489777565002,0.2082111108776024,10,250-499,10-99
a747445d3574a7393329b2042ee3ddec,a747445d3574a7393329b2042ee3ddec,399,0.8290116222639728,0.686543345451355,0.1602354545076,54,250-499,10-99
aea542ac20b13524a5df33c629f24cb4,aea542ac20b13524a5df33c629f24cb4,483,0.8188491957923146,0.530758261680603,0.1124904123132915,10,250-499,10-99
0789995fdd47fc14a39907fe4c18b6f8,0789995fdd47fc14a39907fe4c18b6f8,444,0.8458230130307309,0.7644282579421997,0.1646199270760544,16,250-499,10-99
ac1953c30f7cd306a1add687e2857b37,ac1953c30f7cd306a1add687e2857b37,254,0.903632718033678,0.8982135057449341,0.0708409558652749,13,250-499,10-99
2a8c287559aaa118d863ae1d7e80faae,2a8c287559aaa118d863ae1d7e80faae,342,0.8556529444421244,0.7049553990364075,0.12399411608627,37,250-499,10-99
6fa09a41d96fe55348321373e2ea332a,6fa09a41d96fe55348321373e2ea332a,352,0.871288627277721,0.8692970871925354,0.0851108387379493,31,250-499,10-99
a746d0e706e0a0ed8c877d9f8a404098,a746d0e706e0a0ed8c877d9f8a404098,330,0.8591871396845038,0.6607275009155273,0.09947662528534,40,250-499,10-99
edbed220076fd28d6723ee6fd23e6fd0,edbed220076fd28d6723ee6fd23e6fd0,279,0.8293886026772119,0.8390856385231018,0.127580024216973,10,250-499,10-99
7f73a4d6c4528490762c9851200db811,7f73a4d6c4528490762c9851200db811,476,0.8018245148057698,0.7566457986831665,0.205166873449857,13,250-499,10-99
e8ed6f48dca67eef13dc96715002e40e,e8ed6f48dca67eef13dc96715002e40e,291,0.8300127395157962,0.7167848944664001,0.1595064358116394,12,250-499,10-99
3880eb47438d3a3cf2e2f4b48bd7f3ec,3880eb47438d3a3cf2e2f4b48bd7f3ec,302,0.8067618866472054,0.5586404800415039,0.1816746150815774,142,250-499,100+
7f7aab3c7184d6597af1da625c07f498,7f7aab3c7184d6597af1da625c07f498,348,0.8048530769348144,0.6319688558578491,0.104304578037605,454,250-499,100+
79bf28dae80668345d6b6c0379978abd,79bf28dae80668345d6b6c0379978abd,295,0.8056839344865184,0.8089988827705383,0.218251444869009,139,250-499,100+
aa1e5881c0d4432e9b28e1d8f52c4671,aa1e5881c0d4432e9b28e1d8f52c4671,360,0.8088840420511033,0.6563524007797241,0.1511242175904731,205,250-499,100+
3356d96bb36969eea76d6ce2b06ffe11,3356d96bb36969eea76d6ce2b06ffe11,450,0.8191951463911269,0.8332003355026245,0.1929158643581578,105,250-499,100+
d2923d2b778b5b500e41befeda3efc4b,d2923d2b778b5b500e41befeda3efc4b,303,0.8137851621923667,0.5147226452827454,0.1285259841547812,301,250-499,100+
69eb8aea6609b110ff70c365b749e40f,69eb8aea6609b110ff70c365b749e40f,281,0.8198685284271784,0.6640525460243225,0.1534346492160382,108,250-499,100+
4bff5facb1d1bb88080e8198aa2d0fb9,4bff5facb1d1bb88080e8198aa2d0fb9,462,0.8659261257204659,0.8497123122215271,0.1440970389864495,204,250-499,100+
b3a4ef31686241cffb774c5e05c26571,b3a4ef31686241cffb774c5e05c26571,362,0.8108267973272839,0.8317809700965881,0.2133241334225068,107,250-499,100+
a290fd8077aee756cca20ec8b6cba351,a290fd8077aee756cca20ec8b6cba351,327,0.8087124626789618,0.7603369951248169,0.2379184299683562,213,250-499,100+
38853c7435fd7b5a654e2d5732aca8f5,38853c7435fd7b5a654e2d5732aca8f5,349,0.8053793333867901,0.6358628273010254,0.1549182287432282,116,250-499,100+
845921da38dbfb2c75d0824d6b0b6952,845921da38dbfb2c75d0824d6b0b6952,286,0.8249093759309996,0.7980417013168335,0.2148673870205752,131,250-499,100+
5a8fc3611ca686e0dad95d39bc756a2c,5a8fc3611ca686e0dad95d39bc756a2c,388,0.8008976692514321,0.5151345729827881,0.1123035800465359,127,250-499,100+
08eb0c8a44ddb930980a2e9cd277c3d9,08eb0c8a44ddb930980a2e9cd277c3d9,310,0.803988159425797,0.5169780254364014,0.1239197788330494,215,250-499,100+
4bfdf585b1bd3ff3757217a2ecf6cf42,4bfdf585b1bd3ff3757217a2ecf6cf42,257,0.8121808188620244,0.5347813963890076,0.1511953999826553,541,250-499,100+
8e80ea504b4d6821f99c7386d894986b,8e80ea504b4d6821f99c7386d894986b,480,0.8364263151089351,0.8458216190338135,0.1981986221895123,157,250-499,100+
02752a9be596f9bdf5353103cdfc4cb9,02752a9be596f9bdf5353103cdfc4cb9,416,0.8880955606240493,0.8787021636962891,0.0723388343808995,105,250-499,100+
7405bf404538cd3ac1e6f24fa0e3702b,7405bf404538cd3ac1e6f24fa0e3702b,268,0.8259341308252135,0.8411350250244141,0.1682629871918963,109,250-499,100+
4862acec15863dc9ac58186a2216f0fe,4862acec15863dc9ac58186a2216f0fe,347,0.8166722291622106,0.5395627617835999,0.1444629146825759,139,250-499,100+
5a8b0a73f3999c711cc27bbe85612493,5a8b0a73f3999c711cc27bbe85612493,490,0.808114444654815,0.7918021082878113,0.1404093030306268,101,250-499,100+
dc65cc6426bf8525d33d779a7d4d633c,dc65cc6426bf8525d33d779a7d4d633c,374,0.8159055938312715,0.8312614560127258,0.17606814677078,107,250-499,100+
64811686d54e3c5a7ae50e1a7d2aeaf0,64811686d54e3c5a7ae50e1a7d2aeaf0,431,0.892956525798187,0.8622328639030457,0.0776924467368271,101,250-499,100+
9475ff012038cb608e1ef1eb84407a3c,9475ff012038cb608e1ef1eb84407a3c,341,0.8578270906017673,0.7216104865074158,0.1040787642775787,182,250-499,100+
ea7bb8a5a8cbc29a7ced492ebef98385,ea7bb8a5a8cbc29a7ced492ebef98385,361,0.8315165998929095,0.6380571126937866,0.1069434325319697,103,250-499,100+
8463a328d8b9487baa04228d543700d4,8463a328d8b9487baa04228d543700d4,362,0.8909878515802037,0.823645830154419,0.069860020452552,134,250-499,100+
e8f231c1d2543778b7514914b5dd1e3d,e8f231c1d2543778b7514914b5dd1e3d,432,0.8305279908798359,0.8090395927429199,0.2244543905469664,546,250-499,100+
23eff869e15491ac56215622b9200455,78e050d96ee35a428c45128a28d2de1b,455,0.818837995005178,0.5333725214004517,0.0870136491922011,267,250-499,100+
aaf195de9b0790ca8bf08f957a2c8dcb,aaf195de9b0790ca8bf08f957a2c8dcb,483,0.8116882490470049,0.8037286400794983,0.1573874871116193,142,250-499,100+
718e140592db045b74dcb22e6a3c7c83,718e140592db045b74dcb22e6a3c7c83,287,0.802115080763654,0.6176077127456665,0.2022312120449969,126,250-499,100+
0626a580e5b85070a5107b2d26291e06,0626a580e5b85070a5107b2d26291e06,489,0.8488814468227769,0.8315841555595398,0.1543410910827998,150,250-499,100+
b6c9302e139b5e236d2c6a84409a6497,b6c9302e139b5e236d2c6a84409a6497,379,0.857550717960247,0.6147785186767578,0.0853767763369758,183,250-499,100+
ac0eb75a412b3fd1bbb5c963709c6fb8,ac0eb75a412b3fd1bbb5c963709c6fb8,300,0.8194848665873209,0.7068253755569458,0.1510951090373183,193,250-499,100+
c844d2463c58df6c6caa318335adbfd3,c844d2463c58df6c6caa318335adbfd3,442,0.8093918975122374,0.8288369178771973,0.195501629482748,200,250-499,100+
01c80be86056aab47f0c57bdfe7c13e5,01c80be86056aab47f0c57bdfe7c13e5,425,0.8114809600830079,0.6774463057518005,0.167230763896847,145,250-499,100+
ba097e6d1d3196fe10eb7929ebc6dd1e,ba097e6d1d3196fe10eb7929ebc6dd1e,474,0.8240147642948457,0.8586099147796631,0.2121524268440937,133,250-499,100+
01caaf8027d4758e4a1fe3666b2c0753,01caaf8027d4758e4a1fe3666b2c0753,368,0.8110186041438061,0.8079310059547424,0.2227686736413796,111,250-499,100+
a6259499ad707309e498044d175aabf2,a6259499ad707309e498044d175aabf2,267,0.8145985306871963,0.765917181968689,0.1733467107143478,114,250-499,100+
2819e9b9046e24f8b48fcc846942f132,2819e9b9046e24f8b48fcc846942f132,398,0.8442315542518195,0.8216438293457031,0.2060101163227178,158,250-499,100+
4a3353f59b65fada4e5ca62628543223,4a3353f59b65fada4e5ca62628543223,307,0.8904548554311746,0.8565461039543152,0.0560050556423986,103,250-499,100+
aaf0edc8674155256e9f2add2bec98ca,aaf0edc8674155256e9f2add2bec98ca,377,0.8326153831583119,0.6684831380844116,0.1214328253735608,117,250-499,100+
dab7ebe065d64da1d97a307ad2c4c820,dab7ebe065d64da1d97a307ad2c4c820,457,0.8104507379510992,0.5239613056182861,0.1156692153133496,133,250-499,100+
e464e55a536677f253210540bbed4369,e464e55a536677f253210540bbed4369,409,0.8133165700394833,0.8247605562210083,0.2433968553447135,105,250-499,100+
98699a9a6877ba1c99fc881aed8c5229,98699a9a6877ba1c99fc881aed8c5229,473,0.8348143786053325,0.5869478583335876,0.1223855712238724,149,250-499,100+
2c7ecd350735ad81ba5879eddadbbc4a,2c7ecd350735ad81ba5879eddadbbc4a,395,0.8502707277128968,0.6995301246643066,0.1051426517243041,111,250-499,100+
c388ada55e7455abbde2c9fdf888970e,c388ada55e7455abbde2c9fdf888970e,271,0.8120373816683724,0.7664161324501038,0.2359831636686996,154,250-499,100+
38bf0d9721fba4cb055f58a6512ef091,38bf0d9721fba4cb055f58a6512ef091,455,0.8236255831875644,0.8443928360939026,0.1809730178902604,145,250-499,100+
8e76d2e7795d77f57163f40196a00989,8e76d2e7795d77f57163f40196a00989,376,0.812544823250872,0.8302143216133118,0.2046537677013932,123,250-499,100+
aaeaca28b513e6ca9609c2389f7f86ad,aaeaca28b513e6ca9609c2389f7f86ad,313,0.859910856618668,0.7935709357261658,0.1611309458686674,142,250-499,100+
17412f1945234ad3dd982014fbf2fe5d,17412f1945234ad3dd982014fbf2fe5d,444,0.826193055634026,0.8304474949836731,0.2001981977387207,238,250-499,100+
8af405a241d5f1b11a6ab04ee774f113,8af405a241d5f1b11a6ab04ee774f113,462,0.8107143991643733,0.7944989204406738,0.1088880976048354,147,250-499,100+
5c175b7ddb40bb7ed1b65c7938afe115,5c175b7ddb40bb7ed1b65c7938afe115,302,0.8132421484688259,0.6255093216896057,0.1444773408910047,144,250-499,100+
7248f79383df8b07bb8cba1d1c6f9b50,7248f79383df8b07bb8cba1d1c6f9b50,434,0.8497455257644302,0.6376271843910217,0.1001093899671731,232,250-499,100+
647cdbb1f9dcd15e2980b1b1a507e480,647cdbb1f9dcd15e2980b1b1a507e480,440,0.8164734066616406,0.8159531354904175,0.2318074180790639,100,250-499,100+
e7e8d953ca5e577291859cfa9f4adc17,e7e8d953ca5e577291859cfa9f4adc17,422,0.8292097530093804,0.6036845445632935,0.1317462763616929,181,250-499,100+
dac203f95da337f91fc063479dd428af,dac203f95da337f91fc063479dd428af,394,0.8081773613673177,0.5781159996986389,0.1217323095058743,271,250-499,100+
2a8f31373ba888314e314f8ddba8163b,2a8f31373ba888314e314f8ddba8163b,348,0.823319051731592,0.8335492610931396,0.2137316847982026,153,250-499,100+
