record_id,dataset,L,frac_corrupt,n_contacts,contact_excess,unsat_frac,noncontact_violation,bond_err,rg,contact_excess_per_contact
foldbench100/8ycm_A,foldbench100,229,0.3,196,53.513427734375,0.22448979318141937,158.804443359375,0.39996030926704407,13.85315990447998,0.27302769252232145
foldbench100/8ycm_A,foldbench100,229,0.35,196,55.59844970703125,0.22959183156490326,163.88644409179688,0.3792456388473511,13.896245956420898,0.28366555972975127
foldbench100/8ycm_A,foldbench100,229,0.4,194,38.642616271972656,0.15979380905628204,98.79438018798828,0.22453241050243378,14.224757194519043,0.19918874366996214
foldbench100/8ycm_A,foldbench100,229,0.45,195,53.81388473510742,0.22564102709293365,165.2611541748047,0.35495734214782715,14.20182991027832,0.2759686396672176
foldbench100/8ycm_A,foldbench100,229,0.5,194,74.54267120361328,0.3144329786300659,228.2978973388672,0.4948725700378418,13.738966941833496,0.38424057321450145
foldbench100/8ycm_A,foldbench100,229,1.0,196,75.396728515625,0.3265306055545807,204.62322998046875,0.4051256775856018,13.473041534423828,0.38467718630420916
foldbench100/7z65_A,foldbench100,283,0.0,320,35.45589828491211,0.07187499850988388,111.13555908203125,0.2758713364601135,16.259748458862305,0.11079968214035034
foldbench100/7z65_A,foldbench100,283,0.3,319,91.20848083496094,0.22884012758731842,253.443115234375,0.4017146825790405,15.07601547241211,0.2859200026174324
foldbench100/7z65_A,foldbench100,283,0.35,319,61.04426956176758,0.1661442071199417,150.34576416015625,0.2559985816478729,15.130345344543457,0.1913613465886131
foldbench100/7z65_A,foldbench100,283,0.4,316,69.44523620605469,0.16139240562915802,175.4662628173828,0.291037917137146,14.828593254089355,0.21976340571536293
foldbench100/7z65_A,foldbench100,283,0.45,318,84.1803207397461,0.1949685513973236,225.26486206054688,0.3189776837825775,14.653524398803711,0.2647179897476292
foldbench100/7z65_A,foldbench100,283,0.5,316,110.10266876220703,0.275316447019577,334.9368591308594,0.4889048933982849,14.600129127502441,0.3484261669690096
foldbench100/7z65_A,foldbench100,283,1.0,320,95.99688720703125,0.26875001192092896,221.07093811035156,0.3378463387489319,14.055723190307617,0.29999027252197263
foldbench100/7zoi_A,foldbench100,151,0.0,110,1.030766487121582,0.0,2.286440849304199,0.011217575520277023,13.69123363494873,0.009370604428378018
foldbench100/7zoi_A,foldbench100,151,0.3,109,1.167109489440918,0.0,3.027561664581299,0.019003059715032578,13.602693557739258,0.010707426508632274
foldbench100/7zoi_A,foldbench100,151,0.35,109,12.912303924560547,0.06422018259763718,46.419288635253906,0.22727514803409576,13.14558219909668,0.11846150389505089
foldbench100/7zoi_A,foldbench100,151,0.4,109,11.15927791595459,0.03669724613428116,29.340652465820312,0.13917768001556396,12.864798545837402,0.10237869647664762
foldbench100/7zoi_A,foldbench100,151,0.45,109,8.465938568115234,0.027522936463356018,19.765155792236328,0.07409587502479553,13.024446487426758,0.07766916117536912
foldbench100/7zoi_A,foldbench100,151,0.5,110,16.13209342956543,0.13636364042758942,40.914634704589844,0.14527225494384766,12.516914367675781,0.14665539481423118
foldbench100/7zoi_A,foldbench100,151,1.0,110,12.062129974365234,0.072727270424366,34.18009948730469,0.14135710895061493,12.68920612335205,0.10965572703968395
foldbench100/7zs2_A,foldbench100,316,0.0,223,25.611108779907227,0.08520179241895676,79.99398040771484,0.1564660519361496,17.907079696655273,0.11484802143456155
foldbench100/7zs2_A,foldbench100,316,0.3,221,55.353721618652344,0.19004525244235992,183.00132751464844,0.35803672671318054,16.603662490844727,0.2504693285911871
foldbench100/7zs2_A,foldbench100,316,0.35,223,83.33300018310547,0.3004484176635742,265.10107421875,0.46678850054740906,15.747629165649414,0.373690583780742
foldbench100/7zs2_A,foldbench100,316,0.4,223,77.39353942871094,0.2735426127910614,223.38360595703125,0.37157660722732544,15.792604446411133,0.3470562306220221
foldbench100/7zs2_A,foldbench100,316,0.45,222,58.177303314208984,0.18018017709255219,155.7456817626953,0.24633094668388367,15.996501922607422,0.2620599248387792
foldbench100/7zs2_A,foldbench100,316,0.5,222,82.40320587158203,0.3198198080062866,252.60153198242188,0.3793163597583771,16.341651916503906,0.3711856120341533
foldbench100/7zs2_A,foldbench100,316,1.0,223,124.23950958251953,0.43497759103775024,359.32366943359375,0.4934934675693512,15.152050971984863,0.5571278456615225
foldbench100/8akh_A,foldbench100,374,0.0,321,50.02381134033203,0.11838006228208542,167.59759521484375,0.26903587579727173,18.228939056396484,0.15583741850570726
foldbench100/8akh_A,foldbench100,374,0.3,320,115.63729858398438,0.265625,319.7122802734375,0.4348102807998657,16.426546096801758,0.36136655807495116
foldbench100/8akh_A,foldbench100,374,0.35,321,155.67617797851562,0.32710281014442444,531.32763671875,0.6178926825523376,15.84309196472168,0.4849725170670269
foldbench100/8akh_A,foldbench100,374,0.4,319,155.49398803710938,0.33542320132255554,532.036376953125,0.626740038394928,16.298725128173828,0.48744196876836793
foldbench100/8akh_A,foldbench100,374,0.45,320,186.66310119628906,0.375,568.9685668945312,0.5990768671035767,15.473743438720703,0.5833221912384033
foldbench100/8akh_A,foldbench100,374,0.5,321,219.2604522705078,0.43302181363105774,692.974609375,0.7412963509559631,14.977842330932617,0.6830543684439496
foldbench100/8akh_A,foldbench100,374,1.0,321,276.1616516113281,0.5015576481819153,883.4094848632812,0.8029658794403076,14.56132698059082,0.8603166716863805
foldbench100/8baq_A,foldbench100,208,0.0,190,25.5181827545166,0.07894736528396606,87.407470703125,0.3260873258113861,14.62491512298584,0.1343062250237716
foldbench100/8baq_A,foldbench100,208,0.3,190,52.645118713378906,0.21578946709632874,155.27426147460938,0.38147494196891785,13.395050048828125,0.27707957217567847
foldbench100/8baq_A,foldbench100,208,0.35,187,57.215641021728516,0.25668448209762573,164.97988891601562,0.3936727046966553,13.073134422302246,0.3059659947686017
foldbench100/8baq_A,foldbench100,208,0.4,190,59.83053207397461,0.23157894611358643,174.2196044921875,0.36476415395736694,13.14592456817627,0.3148975372314453
foldbench100/8baq_A,foldbench100,208,0.45,189,77.64479064941406,0.3174603283405304,234.76109313964844,0.4683617353439331,13.234431266784668,0.41081899814504796
foldbench100/8baq_A,foldbench100,208,0.5,190,87.19491577148438,0.34736841917037964,257.3835144042969,0.5447502136230469,12.621861457824707,0.45892060932360196
foldbench100/8baq_A,foldbench100,208,1.0,190,98.62081146240234,0.38947367668151855,280.9167785644531,0.5223396420478821,12.813971519470215,0.5190569024336965
foldbench100/8daj_A,foldbench100,302,0.0,299,45.939849853515625,0.08361203968524933,133.71560668945312,0.25281190872192383,16.636003494262695,0.1536449827876777
foldbench100/8daj_A,foldbench100,302,0.3,297,89.35875701904297,0.23569023609161377,254.02322387695312,0.39794957637786865,14.952515602111816,0.3008712357543534
foldbench100/8daj_A,foldbench100,302,0.35,297,117.11913299560547,0.3030303120613098,382.4587707519531,0.6200404167175293,15.033352851867676,0.39434051513671875
foldbench100/8daj_A,foldbench100,302,0.4,299,89.13643646240234,0.24080267548561096,251.13587951660156,0.42363137006759644,15.080596923828125,0.298115172115058
foldbench100/8daj_A,foldbench100,302,0.45,296,129.39561462402344,0.3310810923576355,386.0410461425781,0.5814287066459656,14.595566749572754,0.4371473467027819
foldbench100/8daj_A,foldbench100,302,0.5,299,119.56397247314453,0.3344481587409973,311.4761047363281,0.4296788275241852,14.576581954956055,0.39987950659914556
foldbench100/8daj_A,foldbench100,302,1.0,299,181.5519561767578,0.41137123107910156,567.70166015625,0.6915306448936462,13.693802833557129,0.6071971778486883
denovo_pdb/2hkd_A,denovo_pdb,315,0.0,273,22.630130767822266,0.05860805884003639,74.73321533203125,0.1530856192111969,17.739654541015625,0.08289425189678486
denovo_pdb/2hkd_A,denovo_pdb,315,0.3,270,20.689857482910156,0.04814814776182175,52.186946868896484,0.09114299714565277,17.216093063354492,0.07662910178855613
denovo_pdb/2hkd_A,denovo_pdb,315,0.35,271,36.954105377197266,0.095940962433815,121.20647430419922,0.21935425698757172,17.10857391357422,0.13636201246198254
denovo_pdb/2hkd_A,denovo_pdb,315,0.4,270,25.097023010253906,0.0555555559694767,71.49517822265625,0.1664995700120926,17.45781707763672,0.09295193707501447
denovo_pdb/2hkd_A,denovo_pdb,315,0.45,268,21.705860137939453,0.041044775396585464,59.292808532714844,0.13748720288276672,18.579254150390625,0.08099201544007259
denovo_pdb/2hkd_A,denovo_pdb,315,0.5,270,46.64591598510742,0.12962962687015533,122.03043365478516,0.25369009375572205,16.47574234008789,0.17276265179669414
denovo_pdb/2hkd_A,denovo_pdb,315,1.0,273,37.81687545776367,0.09157509356737137,96.05883026123047,0.16689923405647278,16.99830436706543,0.13852335332514165
denovo_pdb/2hyz_A,denovo_pdb,136,0.0,121,1.0019302368164062,0.0,3.3988375663757324,0.02719382755458355,13.354523658752441,0.008280415180300878
denovo_pdb/2hyz_A,denovo_pdb,136,0.3,118,6.162137031555176,0.008474576286971569,16.443599700927734,0.09026948362588882,12.72358226776123,0.052221500267416746
denovo_pdb/2hyz_A,denovo_pdb,136,0.35,119,0.7141733169555664,0.0,1.4726243019104004,0.009710239246487617,12.920677185058594,0.00600145644500476
denovo_pdb/2hyz_A,denovo_pdb,136,0.4,121,12.561264038085938,0.07438016682863235,34.14579391479492,0.1373598575592041,12.353577613830566,0.10381209948831353
denovo_pdb/2hyz_A,denovo_pdb,136,0.45,119,0.5141944885253906,0.0,1.050004005432129,0.0052811517380177975,12.927818298339844,0.004320962088448661
denovo_pdb/2hyz_A,denovo_pdb,136,0.5,120,1.0692224502563477,0.0,2.114961624145508,0.014414156787097454,13.122359275817871,0.008910187085469564
denovo_pdb/2hyz_A,denovo_pdb,136,1.0,121,9.431368827819824,0.01652892492711544,22.565399169921875,0.11416615545749664,12.891029357910156,0.07794519692413078
denovo_pdb/2qyj_A,denovo_pdb,154,0.0,119,6.365497589111328,0.03361344709992409,17.67456817626953,0.06440544128417969,13.646361351013184,0.05349157637908679
denovo_pdb/2qyj_A,denovo_pdb,154,0.3,117,11.168290138244629,0.05128205195069313,31.89006996154785,0.1334030032157898,14.436996459960938,0.0954554712670481
denovo_pdb/2qyj_A,denovo_pdb,154,0.35,119,2.843168258666992,0.0,7.421303749084473,0.03486717864871025,13.699873924255371,0.023892170240899093
denovo_pdb/2qyj_A,denovo_pdb,154,0.4,119,10.919722557067871,0.02521008439362049,37.41533660888672,0.19414781033992767,13.383574485778809,0.09176237442914177
denovo_pdb/2qyj_A,denovo_pdb,154,0.45,116,8.334818840026855,0.0258620698004961,23.707719802856445,0.0798884853720665,13.341768264770508,0.07185188655195565
denovo_pdb/2qyj_A,denovo_pdb,154,0.5,118,5.136566162109375,0.008474576286971569,12.557397842407227,0.05065310746431351,13.804636001586914,0.04353022171279131
denovo_pdb/2qyj_A,denovo_pdb,154,1.0,119,8.175483703613281,0.03361344709992409,24.393423080444336,0.08299239724874496,13.945520401000977,0.06870154372784269
denovo_pdb/3ww9_A,denovo_pdb,251,0.0,233,41.577903747558594,0.1287553608417511,137.25759887695312,0.30873215198516846,16.004661560058594,0.17844593883072357
denovo_pdb/3ww9_A,denovo_pdb,251,0.3,232,36.3083610534668,0.1034482792019844,116.13668060302734,0.2846015691757202,15.97269344329834,0.15650155626494308
denovo_pdb/3ww9_A,denovo_pdb,251,0.35,229,17.749053955078125,0.030567685142159462,60.77220153808594,0.1664891093969345,16.08218765258789,0.07750678583003548
denovo_pdb/3ww9_A,denovo_pdb,251,0.4,226,43.97657012939453,0.16814158856868744,109.48434448242188,0.23307855427265167,15.219182014465332,0.19458659349289614
denovo_pdb/3ww9_A,denovo_pdb,251,0.45,231,19.801115036010742,0.025974025949835777,43.35832977294922,0.10184422135353088,15.905033111572266,0.08571911271000321
denovo_pdb/3ww9_A,denovo_pdb,251,0.5,232,20.519607543945312,0.0258620698004961,49.21202850341797,0.108680360019207,15.67201042175293,0.08844658424114359
denovo_pdb/3ww9_A,denovo_pdb,251,1.0,233,30.086891174316406,0.06008583679795265,66.86830139160156,0.13006410002708435,15.324684143066406,0.12912828830178716
denovo_pdb/4uos_A,denovo_pdb,188,0.0,149,9.701602935791016,0.020134227350354195,36.336814880371094,0.14766937494277954,15.337347984313965,0.06511142909926856
denovo_pdb/4uos_A,denovo_pdb,188,0.3,149,31.035669326782227,0.1812080591917038,108.7479476928711,0.3656541705131531,14.145129203796387,0.20829308273008207
denovo_pdb/4uos_A,denovo_pdb,188,0.35,147,31.867908477783203,0.18367347121238708,92.66729736328125,0.2472161054611206,13.750641822814941,0.21678849304614423
denovo_pdb/4uos_A,denovo_pdb,188,0.4,149,46.281639099121094,0.2751677930355072,147.2862091064453,0.3743159770965576,13.127677917480469,0.3106150275108798
denovo_pdb/4uos_A,denovo_pdb,188,0.45,149,52.135555267333984,0.281879186630249,159.17189025878906,0.4757142961025238,12.758665084838867,0.34990305548546297
denovo_pdb/4uos_A,denovo_pdb,188,0.5,149,33.782196044921875,0.16778524219989777,82.81178283691406,0.2614786922931671,12.87989616394043,0.2267261479524958
denovo_pdb/4uos_A,denovo_pdb,188,1.0,149,61.302955627441406,0.3154362440109253,164.4280242919922,0.4571939706802368,12.385261535644531,0.4114292323989356
denovo_pdb/5cwq_A,denovo_pdb,233,0.0,239,18.88644027709961,0.054393306374549866,54.744300842285156,0.1470625251531601,15.590291976928711,0.07902276266568874
denovo_pdb/5cwq_A,denovo_pdb,233,0.3,236,15.151034355163574,0.029661016538739204,43.901634216308594,0.10924587398767471,16.05788230895996,0.06419929811509989
denovo_pdb/5cwq_A,denovo_pdb,233,0.35,235,41.70106887817383,0.16595745086669922,112.1805648803711,0.28098222613334656,14.397231101989746,0.17745135692839928
denovo_pdb/5cwq_A,denovo_pdb,233,0.4,236,45.080322265625,0.16949152946472168,109.38117980957031,0.23514395952224731,14.749073028564453,0.1910183146848517
denovo_pdb/5cwq_A,denovo_pdb,233,0.45,236,43.81230926513672,0.13983051478862762,116.93409729003906,0.25994470715522766,15.283102035522461,0.18564537824210475
denovo_pdb/5cwq_A,denovo_pdb,233,0.5,236,27.298736572265625,0.06355932354927063,63.5255012512207,0.16447830200195312,15.21013069152832,0.11567261259434587
denovo_pdb/5cwq_A,denovo_pdb,233,1.0,239,40.18674087524414,0.10878661274909973,94.8131103515625,0.22238865494728088,15.602290153503418,0.16814535931064495
denovo_pdb/5oos_A,denovo_pdb,161,0.0,122,0.10662078857421875,0.0,0.19603347778320312,0.0007395282736979425,14.400169372558594,0.0008739408899526127
denovo_pdb/5oos_A,denovo_pdb,161,0.3,120,2.668436050415039,0.0,6.435418128967285,0.018893113359808922,13.828451156616211,0.022236967086791994
denovo_pdb/5oos_A,denovo_pdb,161,0.35,121,5.164752006530762,0.0,10.898689270019531,0.04856514930725098,14.138885498046875,0.04268390088041952
denovo_pdb/5oos_A,denovo_pdb,161,0.4,118,3.8040895462036133,0.0,11.504878997802734,0.05704617500305176,13.452683448791504,0.032238047001725535
denovo_pdb/5oos_A,denovo_pdb,161,0.45,118,9.922919273376465,0.033898305147886276,26.44227409362793,0.1092722937464714,13.644376754760742,0.08409253621505479
denovo_pdb/5oos_A,denovo_pdb,161,0.5,119,22.318761825561523,0.1596638709306717,66.05677032470703,0.23570238053798676,13.554859161376953,0.18755262038286993
denovo_pdb/5oos_A,denovo_pdb,161,1.0,122,11.581940650939941,0.032786883413791656,34.714385986328125,0.1353767216205597,13.363785743713379,0.0949339397618028
denovo_pdb/5trv_A,denovo_pdb,118,0.0,113,2.6410226821899414,0.0,7.89675235748291,0.046663712710142136,12.642881393432617,0.023371882143273816
denovo_pdb/5trv_A,denovo_pdb,118,0.3,113,6.203644752502441,0.02654867246747017,15.242467880249023,0.07490038871765137,11.643800735473633,0.054899511084092405
denovo_pdb/5trv_A,denovo_pdb,118,0.35,113,12.272287368774414,0.06194690242409706,27.222259521484375,0.1125987246632576,11.175971984863281,0.10860431299800366
denovo_pdb/5trv_A,denovo_pdb,118,0.4,112,15.628678321838379,0.0803571417927742,39.54777526855469,0.18847063183784485,11.140006065368652,0.13954177073069982
denovo_pdb/5trv_A,denovo_pdb,118,0.45,113,7.757072448730469,0.017699114978313446,18.876737594604492,0.09748595952987671,11.570283889770508,0.06864665883832273
denovo_pdb/5trv_A,denovo_pdb,118,0.5,112,23.408592224121094,0.1607142835855484,68.82403564453125,0.30903324484825134,11.021432876586914,0.20900528771536692
denovo_pdb/5trv_A,denovo_pdb,118,1.0,113,22.951553344726562,0.16814158856868744,57.05447006225586,0.2540421783924103,11.134882926940918,0.20311109154625276
denovo_pdb/6ais_O,denovo_pdb,244,0.0,204,26.138710021972656,0.11274509876966476,104.461669921875,0.2979947626590729,16.440467834472656,0.12813093148025811
denovo_pdb/6ais_O,denovo_pdb,244,0.3,203,26.383813858032227,0.05911330133676529,68.5161361694336,0.14961585402488708,15.134302139282227,0.12996952639424741
denovo_pdb/6ais_O,denovo_pdb,244,0.35,201,6.5158233642578125,0.0,13.366653442382812,0.03503723442554474,16.567014694213867,0.03241703166297419
denovo_pdb/6ais_O,denovo_pdb,244,0.4,202,12.869673728942871,0.019801979884505272,32.85685729980469,0.09157057851552963,16.19316291809082,0.0637112560838756
denovo_pdb/6ais_O,denovo_pdb,244,0.45,201,14.971750259399414,0.03482586890459061,37.9638557434082,0.07803946733474731,15.574931144714355,0.07448631969850454
denovo_pdb/6ais_O,denovo_pdb,244,0.5,204,25.691267013549805,0.06372549384832382,59.796016693115234,0.1528088003396988,15.32937240600586,0.12593758339975394
denovo_pdb/6ais_O,denovo_pdb,244,1.0,204,38.399635314941406,0.15196079015731812,106.10076904296875,0.22562715411186218,14.764317512512207,0.1882335064457912
denovo_pdb/6f0s_A,denovo_pdb,251,0.0,199,23.463054656982422,0.07035175710916519,74.79945373535156,0.1967163383960724,16.554471969604492,0.11790479727126846
denovo_pdb/6f0s_A,denovo_pdb,251,0.3,198,18.86302947998047,0.04545454680919647,61.23737716674805,0.16442051529884338,16.334400177001953,0.09526782565646702
denovo_pdb/6f0s_A,denovo_pdb,251,0.35,196,21.937807083129883,0.06632652878761292,67.97093200683594,0.19394220411777496,15.61046314239502,0.11192758715882593
denovo_pdb/6f0s_A,denovo_pdb,251,0.4,197,13.607523918151855,0.020304568111896515,41.79416275024414,0.13677240908145905,16.04288673400879,0.06907372547285205
denovo_pdb/6f0s_A,denovo_pdb,251,0.45,197,28.2113037109375,0.09137056022882462,85.83065795898438,0.21543997526168823,16.27008628845215,0.14320458736516498
denovo_pdb/6f0s_A,denovo_pdb,251,0.5,199,10.29671573638916,0.0,24.82958221435547,0.07067136466503143,16.14365577697754,0.051742290132608844
denovo_pdb/6f0s_A,denovo_pdb,251,1.0,199,32.691497802734375,0.12060301750898361,77.13707733154297,0.16755962371826172,15.302375793457031,0.164278883430826
denovo_pdb/6ics_O,denovo_pdb,242,0.0,203,33.374778747558594,0.1231527104973793,160.5864715576172,0.4797702133655548,15.918166160583496,0.16440777708156942
denovo_pdb/6ics_O,denovo_pdb,242,0.3,201,20.17626953125,0.0746268630027771,67.8886947631836,0.17977988719940186,15.919763565063477,0.10037945040422885
denovo_pdb/6ics_O,denovo_pdb,242,0.35,200,26.96887969970703,0.08500000089406967,75.1644058227539,0.18228957056999207,15.775603294372559,0.13484439849853516
denovo_pdb/6ics_O,denovo_pdb,242,0.4,200,17.437278747558594,0.054999999701976776,47.824005126953125,0.1456126719713211,16.703659057617188,0.08718639373779297
denovo_pdb/6ics_O,denovo_pdb,242,0.45,201,23.39630126953125,0.05970149114727974,60.136138916015625,0.16895988583564758,15.818592071533203,0.11639950880363806
denovo_pdb/6ics_O,denovo_pdb,242,0.5,198,21.647266387939453,0.08585858345031738,58.40959548950195,0.1497141420841217,15.565315246582031,0.10932962822191643
denovo_pdb/6ics_O,denovo_pdb,242,1.0,203,25.1861572265625,0.08374384045600891,69.42398834228516,0.1469956487417221,14.99599552154541,0.12406974003232758
denovo_pdb/6rem_A,denovo_pdb,251,0.0,223,45.593563079833984,0.17937219142913818,158.94110107421875,0.3874908685684204,15.732337951660156,0.20445543981988334
denovo_pdb/6rem_A,denovo_pdb,251,0.3,223,44.179561614990234,0.16143497824668884,156.2354278564453,0.36558207869529724,15.506160736083984,0.1981146260761894
denovo_pdb/6rem_A,denovo_pdb,251,0.35,222,41.22216033935547,0.171171173453331,126.87928009033203,0.2641814351081848,15.956707954406738,0.18568540693403365
denovo_pdb/6rem_A,denovo_pdb,251,0.4,221,26.577518463134766,0.0859728530049324,73.94986724853516,0.18354074656963348,15.543990135192871,0.12026026453907133
denovo_pdb/6rem_A,denovo_pdb,251,0.45,221,39.65279006958008,0.1312217265367508,145.2052459716797,0.3516214191913605,15.233872413635254,0.17942438945511346
denovo_pdb/6rem_A,denovo_pdb,251,0.5,219,27.640106201171875,0.10502283275127411,77.697265625,0.17287930846214294,15.658196449279785,0.12621053059895834
denovo_pdb/6rem_A,denovo_pdb,251,1.0,223,28.131919860839844,0.06726457178592682,73.78482055664062,0.15583057701587677,15.839844703674316,0.1261521069992818
denovo_pdb/6w3w_A,denovo_pdb,107,0.0,108,3.3242502212524414,0.0,9.426541328430176,0.05178319290280342,12.378974914550781,0.03078009464122631
denovo_pdb/6w3w_A,denovo_pdb,107,0.3,107,0.7705593109130859,0.0,1.3117876052856445,0.009216101840138435,11.506608963012695,0.007201488887038187
denovo_pdb/6w3w_A,denovo_pdb,107,0.35,108,12.249041557312012,0.06481481343507767,31.948942184448242,0.15180407464504242,11.460235595703125,0.1134170514565927
denovo_pdb/6w3w_A,denovo_pdb,107,0.4,108,8.366640090942383,0.02777777798473835,20.606361389160156,0.1005592793226242,11.495298385620117,0.077468889730948
denovo_pdb/6w3w_A,denovo_pdb,107,0.45,106,9.697190284729004,0.01886792480945587,23.456207275390625,0.16821002960205078,10.810297012329102,0.09148292721442457
denovo_pdb/6w3w_A,denovo_pdb,107,0.5,108,14.74411678314209,0.0555555559694767,35.39155960083008,0.21327900886535645,10.753228187561035,0.13651959984390824
denovo_pdb/6w3w_A,denovo_pdb,107,1.0,108,21.832149505615234,0.15740740299224854,69.44023895263672,0.35904660820961,10.61721420288086,0.20214953245940032
denovo_pdb/7f1l_A,denovo_pdb,194,0.0,251,18.56843376159668,0.039840638637542725,62.79685592651367,0.19884958863258362,14.687005043029785,0.07397782375138119
denovo_pdb/7f1l_A,denovo_pdb,194,0.3,250,78.92491149902344,0.23199999332427979,247.4761199951172,0.5770021080970764,12.520306587219238,0.31569964599609374
denovo_pdb/7f1l_A,denovo_pdb,194,0.35,250,64.85443878173828,0.18799999356269836,168.7996368408203,0.35486146807670593,12.571001052856445,0.25941775512695314
denovo_pdb/7f1l_A,denovo_pdb,194,0.4,250,99.66661834716797,0.3199999928474426,302.51397705078125,0.6884517073631287,12.245423316955566,0.3986664733886719
denovo_pdb/7f1l_A,denovo_pdb,194,0.45,251,82.54664611816406,0.25099602341651917,209.79360961914062,0.4304199814796448,12.079435348510742,0.3288711000723668
denovo_pdb/7f1l_A,denovo_pdb,194,0.5,248,93.34259796142578,0.2943548262119293,232.42672729492188,0.44426101446151733,12.013153076171875,0.3763814433928459
denovo_pdb/7f1l_A,denovo_pdb,194,1.0,251,130.39625549316406,0.36653387546539307,357.6049499511719,0.6185259222984314,11.462079048156738,0.5195069939966696
denovo_pdb/7hj6_A,denovo_pdb,126,0.0,96,2.205202102661133,0.0,7.688903331756592,0.04742772877216339,13.289336204528809,0.022970855236053467
denovo_pdb/7hj6_A,denovo_pdb,126,0.3,95,10.932443618774414,0.06315789371728897,25.72525405883789,0.10714981704950333,12.010759353637695,0.11507835388183593
denovo_pdb/7hj6_A,denovo_pdb,126,0.35,94,9.0090970993042,0.042553190141916275,22.209766387939453,0.10518873482942581,11.917179107666016,0.09584145850323617
denovo_pdb/7hj6_A,denovo_pdb,126,0.4,94,7.5742292404174805,0.05319149047136307,19.07625961303711,0.0913575142621994,11.867914199829102,0.08057690681295192
denovo_pdb/7hj6_A,denovo_pdb,126,0.45,90,5.5767316818237305,0.011111111380159855,12.622013092041016,0.05965780094265938,12.067626953125,0.061963685353597
denovo_pdb/7hj6_A,denovo_pdb,126,0.5,95,13.879521369934082,0.10526315867900848,42.1926155090332,0.2426341325044632,11.652587890625,0.14610022494667455
