dataset,stem,gt_chain,source_organism,is_viral,length,fold_verdict,seq_leakage,neff_tier,n_train_seq_hits,best_train_identity,marinfold_61_rollout,marinfold_lm_pairwise,marinfold_ens10,seq_knn_k10,seq_knn_k50,protenix_single_seq,protenix_msa,esmfold,esmfold2
cameo_hard,9deg_A,A,synthetic construct,False,157.0,same_fold,novel_seq,orphan,15,0.362,0.1505376344086021,0.1290322580645161,0.1720430107526881,0.021505376344086,0.021505376344086,0.7634408602150538,0.7634408602150538,0.7419354838709677,0.7526881720430108
cameo_hard,9dl1_D,D,Homo sapiens,False,124.0,redundant,redundant_seq,low,3,0.277,0.1333333333333333,0.0,0.0666666666666666,0.0,0.0,0.0666666666666666,0.0666666666666666,0.2,0.0666666666666666
cameo_hard,9emy_B,B,Plasmodium falciparum,False,379.0,redundant,redundant_seq,deep,197,0.937,0.2515923566878981,0.1273885350318471,0.2770700636942675,0.7707006369426752,0.5859872611464968,0.0254777070063694,0.821656050955414,0.7515923566878981,0.7834394904458599
cameo_hard,9eqn_A,A,Infectious bursal disease virus,True,72.0,same_fold,redundant_seq,low,1,0.394,0.0,0.0,0.0,0.1,0.1,0.0,0.7,0.1,0.3
cameo_hard,9eum_A,A,Staphylococcus phage 812,True,176.0,novel_fold,redundant_seq,deep,137,0.524,0.0121951219512195,0.024390243902439,0.024390243902439,0.4024390243902439,0.4268292682926829,0.0365853658536585,0.5487804878048781,0.5975609756097561,0.5609756097560976
cameo_hard,9f4c_A,A,Homo sapiens,False,141.0,novel_fold,redundant_seq,deep,11,0.673,0.0975609756097561,0.073170731707317,0.0975609756097561,0.4146341463414634,0.4146341463414634,0.1707317073170731,0.4146341463414634,0.3902439024390244,0.4146341463414634
cameo_hard,9fdg_A,A,synthetic construct,False,179.0,novel_fold,novel_seq,deep,8,0.303,0.4081632653061224,0.2244897959183673,0.2857142857142857,0.0204081632653061,0.0204081632653061,0.5714285714285714,0.4897959183673469,0.4897959183673469,0.4489795918367347
cameo_hard,9hac_B,B,synthetic construct,False,127.0,same_fold,novel_seq,orphan,1,0.44,0.2535211267605634,0.1408450704225352,0.2112676056338028,0.0,0.0,0.7183098591549296,0.6901408450704225,0.7746478873239436,0.7183098591549296
cameo_hard,9had_C,C,synthetic construct,False,108.0,redundant,novel_seq,orphan,0,0.0,0.3692307692307692,0.2307692307692307,0.2461538461538461,0.0,0.0,0.9230769230769232,0.953846153846154,0.9076923076923076,0.9230769230769232
cameo_hard,9isp_A,A,Porphyromonas gingivalis W83,False,156.0,same_fold,redundant_seq,deep,6,0.535,0.0692307692307692,0.1076923076923077,0.1076923076923077,0.5538461538461539,0.5538461538461539,0.0384615384615384,0.8769230769230769,0.5538461538461539,0.023076923076923
cameo_hard,9j46_F,F,African swine fever virus,True,124.0,same_fold,novel_seq,low,6,0.311,0.1408450704225352,0.1126760563380281,0.1549295774647887,0.0,0.0,0.1690140845070422,0.7605633802816901,0.0140845070422535,0.5211267605633803
cameo_hard,9j5h_A,A,synthetic construct,False,35.0,novel_fold,redundant_seq,orphan,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
cameo_hard,9k3e_C,C,Taylorella equigenitalis MCE9,False,116.0,same_fold,novel_seq,marginal,3,0.363,0.0793650793650793,0.0158730158730158,0.1111111111111111,0.0476190476190476,0.0476190476190476,0.0793650793650793,0.9523809523809524,0.0158730158730158,0.873015873015873
casp_fm,T1027-D1,,Gaussia princeps (in: crustaceans),False,168.0,novel_fold,novel_seq,deep,0,0.0,0.0208333333333333,0.0416666666666666,0.0208333333333333,0.0208333333333333,0.0208333333333333,0.125,0.34375,0.3020833333333333,0.34375
casp_fm,T1029-D1,,Synechococcus elongatus PCC 7942 = FACHB-805,False,125.0,same_fold,redundant_seq,deep,12,0.54,0.048780487804878,0.048780487804878,0.0975609756097561,0.1707317073170731,0.1707317073170731,0.0,0.1707317073170731,0.0975609756097561,0.1219512195121951
casp_fm,T1031-D1,,Cellulophaga phage phi14:2,True,95.0,same_fold,novel_seq,deep,10,0.36,0.0869565217391304,0.0434782608695652,0.0652173913043478,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.6304347826086957,0.108695652173913,0.0869565217391304
casp_fm,T1033-D1,,Cellulophaga phage phi14:2,True,100.0,same_fold,novel_seq,low,6,0.268,0.125,0.1071428571428571,0.1071428571428571,0.0,0.0,0.0357142857142857,0.7857142857142857,0.0,0.5892857142857143
casp_fm,T1035-D1,,Cellulophaga phage phi14:2,True,102.0,same_fold,novel_seq,deep,9,0.306,0.1111111111111111,0.0666666666666666,0.1111111111111111,0.0444444444444444,0.0444444444444444,0.1555555555555555,0.7333333333333333,0.0222222222222222,0.1333333333333333
casp_fm,T1037-D1,,Cellulophaga phage phi14:2,True,404.0,novel_fold,novel_seq,deep,3,0.282,0.0408921933085501,0.0520446096654275,0.0594795539033457,0.0037174721189591,0.0037174721189591,0.0223048327137546,0.6022304832713755,0.037174721189591,0.1895910780669145
casp_fm,T1038-D1,,Orthotospovirus tomatomaculae,True,114.0,novel_fold,novel_seq,marginal,4,0.304,0.1836734693877551,0.0816326530612244,0.1632653061224489,0.0204081632653061,0.0204081632653061,0.0204081632653061,0.8571428571428571,0.0204081632653061,0.0
casp_fm,T1038-D2,,Orthotospovirus tomatomaculae,True,76.0,same_fold,redundant_seq,deep,1,0.345,0.24,0.16,0.12,0.08,0.08,0.36,0.72,0.44,0.6
casp_fm,T1039-D1,,Cellulophaga phage phi14:2,True,161.0,same_fold,novel_seq,marginal,0,0.0,0.146788990825688,0.1651376146788991,0.1192660550458715,0.0,0.0,0.3761467889908257,0.7522935779816514,0.0091743119266055,0.3761467889908257
casp_fm,T1040-D1,,Cellulophaga phage phi14:2,True,130.0,novel_fold,novel_seq,deep,5,0.39,0.1636363636363636,0.0727272727272727,0.1272727272727272,0.0,0.0,0.2545454545454545,0.7454545454545455,0.2,0.4363636363636363
casp_fm,T1041-D1,,Cellulophaga phage phi14:2,True,242.0,novel_fold,novel_seq,deep,0,0.0,0.0700636942675159,0.0382165605095541,0.0509554140127388,0.0,0.0,0.0,0.8089171974522293,0.0318471337579617,0.0063694267515923
casp_fm,T1042-D1,,Cellulophaga phage phi14:2,True,276.0,novel_fold,novel_seq,deep,2,0.291,0.1224489795918367,0.0816326530612244,0.0816326530612244,0.0,0.0,0.1020408163265306,0.6394557823129252,0.0340136054421768,0.0476190476190476
casp_fm,T1043-D1,,Cellulophaga phage phi14:2,True,148.0,novel_fold,novel_seq,low,3,0.375,0.037037037037037,0.0246913580246913,0.0246913580246913,0.0,0.0,0.0,0.0246913580246913,0.0246913580246913,0.0
casp_fm,T1049-D1,,Proteus mirabilis HI4320,False,134.0,novel_fold,novel_seq,deep,6,0.989,0.108695652173913,0.0543478260869565,0.1195652173913043,0.5652173913043478,0.5652173913043478,0.0543478260869565,0.9347826086956522,0.0326086956521739,0.0543478260869565
casp_fm,T1104-D1,,Enterococcus faecalis OG1RF,False,117.0,same_fold,novel_seq,deep,2,0.333,0.088235294117647,0.1323529411764706,0.1176470588235294,0.0441176470588235,0.0441176470588235,0.5441176470588235,0.8235294117647058,0.4705882352941176,0.5147058823529411
casp_fm,T1112-D1,AAA,Methanothermus fervidus DSM 2088,False,460.0,same_fold,redundant_seq,deep,17,0.624,0.1625766871165644,0.1595092024539877,0.1993865030674846,0.5920245398773006,0.5950920245398773,0.3404907975460122,0.8619631901840491,0.7944785276073619,0.7975460122699386
casp_fm,T1113-D1,A,Pseudomonas phage PA1C,True,167.0,same_fold,novel_seq,low,3,0.271,0.0416666666666666,0.0625,0.0208333333333333,0.0,0.0,0.0208333333333333,0.1041666666666666,0.0416666666666666,0.0625
casp_fm,T1120-D1,,Deinococcus radiodurans R1 = ATCC 13939 = DSM 20539,False,118.0,redundant,redundant_seq,deep,8,0.94,0.0,0.032258064516129,0.0,0.6774193548387096,0.6774193548387096,0.1935483870967742,0.8709677419354839,0.8387096774193549,0.7096774193548387
casp_fm,T1120-D2,,Deinococcus radiodurans R1 = ATCC 13939 = DSM 20539,False,110.0,redundant,redundant_seq,deep,7,0.954,0.1351351351351351,0.1891891891891892,0.1081081081081081,0.6486486486486487,0.6486486486486487,0.1081081081081081,0.5945945945945946,0.081081081081081,0.6756756756756757
casp_fm,T1121-D1,,Pseudomonas aeruginosa PA14,False,196.0,same_fold,novel_seq,deep,9,0.539,0.0555555555555555,0.0777777777777777,0.0888888888888888,0.5888888888888889,0.5888888888888889,0.0111111111111111,0.8333333333333334,0.0111111111111111,0.0222222222222222
casp_fm,T1122-D1,A,Tipula oleracea nudivirus,True,230.0,novel_fold,novel_seq,orphan,0,0.0,0.06,0.06,0.12,0.0,0.0,0.38,0.35,0.03,0.38
casp_fm,T1123-D1,,Astrovirus MLB1,True,214.0,novel_fold,novel_seq,low,3,0.274,0.092391304347826,0.0652173913043478,0.092391304347826,0.0,0.0,0.1576086956521739,0.6739130434782609,0.0163043478260869,0.108695652173913
casp_fm,T1125-D1,A,Oshimavirus P2345,True,134.0,novel_fold,novel_seq,orphan,0,0.0,0.0566037735849056,0.0943396226415094,0.1132075471698113,0.0,0.0,0.1132075471698113,0.0754716981132075,0.0188679245283018,0.2830188679245283
casp_fm,T1125-D2,A,Oshimavirus P2345,True,148.0,same_fold,novel_seq,low,3,0.29,0.0761904761904762,0.0952380952380952,0.0857142857142857,0.0095238095238095,0.0095238095238095,0.3619047619047619,0.419047619047619,0.1904761904761904,0.3428571428571428
casp_fm,T1125-D4,A,Oshimavirus P2345,True,141.0,novel_fold,novel_seq,orphan,1,0.333,0.1475409836065573,0.0983606557377049,0.0655737704918032,0.0,0.0,0.2622950819672131,0.2622950819672131,0.081967213114754,0.3770491803278688
casp_fm,T1125-D5,A,Oshimavirus P2345,True,150.0,novel_fold,novel_seq,low,0,0.0,0.1509433962264151,0.1320754716981132,0.1320754716981132,0.0,0.0,0.1320754716981132,0.0943396226415094,0.0943396226415094,0.1886792452830188
denovo_pdb,1mj0_A,A,,False,156.0,redundant,redundant_seq,deep,300,0.894,0.8552631578947368,0.8289473684210527,0.8552631578947368,0.6578947368421053,0.7236842105263158,0.8947368421052632,0.8947368421052632,0.9210526315789472,0.881578947368421
denovo_pdb,1qys_A,A,,False,92.0,same_fold,novel_seq,low,2,0.34,0.5434782608695652,0.3260869565217391,0.391304347826087,0.0217391304347826,0.0217391304347826,0.7391304347826086,0.7391304347826086,0.7608695652173914,0.717391304347826
denovo_pdb,1uw1_A,A,synthetic construct,False,67.0,same_fold,novel_seq,low,2,0.326,0.3571428571428571,0.25,0.3214285714285714,0.0357142857142857,0.0357142857142857,0.8214285714285714,0.7857142857142857,0.1428571428571428,0.6071428571428571
denovo_pdb,2af5_A,A,Borreliella burgdorferi;Borreliella burgdorferi,False,292.0,same_fold,novel_seq,deep,4,0.853,0.1627906976744186,0.1627906976744186,0.1395348837209302,0.6744186046511628,0.6744186046511628,0.0465116279069767,0.7906976744186046,0.7674418604651163,0.813953488372093
denovo_pdb,2avp_A,A,,False,68.0,redundant,redundant_seq,deep,300,0.564,0.9166666666666666,0.875,0.9166666666666666,0.9583333333333334,0.9166666666666666,0.9583333333333334,0.9166666666666666,0.9583333333333334,0.9583333333333334
denovo_pdb,2fkg_A,A,Borreliella burgdorferi,False,315.0,same_fold,novel_seq,deep,4,0.914,0.1020408163265306,0.1020408163265306,0.1428571428571428,0.6326530612244898,0.6326530612244898,0.0,0.8571428571428571,0.8163265306122449,0.8367346938775511
denovo_pdb,2fo7_A,A,,False,136.0,redundant,redundant_seq,deep,300,0.421,0.875,0.8035714285714286,0.8392857142857143,0.7678571428571429,0.8035714285714286,0.9107142857142856,0.8928571428571429,0.9107142857142856,0.9107142857142856
denovo_pdb,2hkd_A,A,Borreliella burgdorferi,False,315.0,same_fold,novel_seq,deep,4,0.952,0.1458333333333333,0.1041666666666666,0.1458333333333333,0.625,0.625,0.0625,0.9166666666666666,0.8958333333333334,0.875
denovo_pdb,2hyz_A,A,,False,136.0,redundant,redundant_seq,deep,300,0.421,0.8983050847457628,0.8305084745762712,0.8813559322033898,0.7966101694915254,0.8305084745762712,0.9322033898305084,0.9152542372881356,0.9322033898305084,0.9322033898305084
denovo_pdb,2i5v_O,O,Borreliella burgdorferi,False,246.0,same_fold,novel_seq,deep,4,0.755,0.1136363636363636,0.1136363636363636,0.1590909090909091,0.6590909090909091,0.6590909090909091,0.0681818181818181,0.8863636363636364,0.8409090909090909,0.8636363636363636
denovo_pdb,2i5z_O,O,Borreliella burgdorferi,False,246.0,same_fold,novel_seq,deep,4,0.765,0.1025641025641025,0.0769230769230769,0.1025641025641025,0.717948717948718,0.717948717948718,0.0769230769230769,0.8717948717948718,0.8205128205128205,0.8461538461538461
denovo_pdb,2p05_A,A,unidentified,False,63.0,same_fold,novel_seq,low,2,0.326,0.2222222222222222,0.1851851851851851,0.2962962962962963,0.0,0.0,0.8148148148148148,0.8888888888888888,0.2222222222222222,0.5925925925925926
denovo_pdb,2p09_A,A,unidentified,False,69.0,same_fold,redundant_seq,low,7,0.305,0.2307692307692307,0.1923076923076923,0.3076923076923077,0.0,0.0,0.5384615384615384,0.8076923076923077,0.1153846153846153,0.5384615384615384
denovo_pdb,2qyj_A,A,,False,154.0,redundant,redundant_seq,deep,300,0.503,0.8433734939759037,0.7469879518072289,0.8795180722891566,0.6506024096385542,0.7590361445783133,0.927710843373494,0.927710843373494,0.9156626506024096,0.9156626506024096
denovo_pdb,2wqh_A,A,synthetic construct,False,104.0,redundant,redundant_seq,deep,300,0.431,0.9534883720930232,0.9069767441860463,0.9302325581395348,0.8372093023255814,0.9069767441860463,0.9534883720930232,0.9302325581395348,0.9534883720930232,0.9534883720930232
denovo_pdb,2xen_A,A,synthetic construct,False,91.0,redundant,redundant_seq,deep,300,0.819,0.8461538461538461,0.7692307692307693,0.8205128205128205,0.7948717948717948,0.7948717948717948,0.9487179487179488,0.9230769230769232,0.8974358974358975,0.9230769230769232
denovo_pdb,2zgd_A,A,,False,97.0,redundant,redundant_seq,deep,300,0.732,0.6875,0.625,0.6458333333333334,0.6458333333333334,0.625,0.6666666666666666,0.6666666666666666,0.7083333333333334,0.6875
denovo_pdb,2zgg_A,A,,False,88.0,redundant,redundant_seq,deep,300,0.746,0.8285714285714286,0.7428571428571429,0.7428571428571429,0.7714285714285715,0.7714285714285715,0.9142857142857144,0.9428571428571428,0.8857142857142857,0.8857142857142857
denovo_pdb,3dgl_A,A,unidentified,False,69.0,same_fold,redundant_seq,low,7,0.305,0.2068965517241379,0.2758620689655172,0.2068965517241379,0.0,0.0,0.6206896551724138,0.7241379310344828,0.1034482758620689,0.5862068965517241
denovo_pdb,3dgm_A,A,unidentified,False,69.0,same_fold,redundant_seq,low,7,0.305,0.2307692307692307,0.1923076923076923,0.2692307692307692,0.0,0.0,0.5769230769230769,0.6923076923076923,0.1153846153846153,0.6538461538461539
denovo_pdb,3dgn_A,A,unidentified,False,69.0,same_fold,redundant_seq,low,7,0.305,0.2,0.16,0.24,0.0,0.0,0.52,0.76,0.12,0.56
denovo_pdb,3dgo_A,A,unidentified,False,69.0,same_fold,novel_seq,low,8,0.305,0.2222222222222222,0.1851851851851851,0.2962962962962963,0.0,0.0,0.6666666666666666,0.8518518518518519,0.1481481481481481,0.5185185185185185
denovo_pdb,3lt8_A,A,synthetic construct,False,69.0,same_fold,novel_seq,low,3,0.305,0.3666666666666666,0.2666666666666666,0.3,0.0,0.0,0.7666666666666667,0.7666666666666667,0.1333333333333333,0.7333333333333333
denovo_pdb,3lt9_A,A,synthetic construct,False,69.0,same_fold,novel_seq,low,3,0.305,0.2,0.3333333333333333,0.3666666666666666,0.0,0.0,0.8,0.6666666666666666,0.1333333333333333,0.7
denovo_pdb,3lta_A,A,synthetic construct,False,69.0,same_fold,novel_seq,low,8,0.305,0.2413793103448276,0.3103448275862069,0.3448275862068966,0.0,0.0,0.6896551724137931,0.8275862068965517,0.1379310344827586,0.6896551724137931
denovo_pdb,3ltb_A,A,synthetic construct,False,69.0,same_fold,redundant_seq,low,7,0.305,0.1923076923076923,0.1923076923076923,0.1923076923076923,0.0,0.0,0.5384615384615384,0.7307692307692307,0.1153846153846153,0.6538461538461539
denovo_pdb,3ltc_A,A,synthetic construct,False,69.0,same_fold,redundant_seq,low,7,0.305,0.3,0.2666666666666666,0.3,0.0,0.0,0.6,0.7666666666666667,0.1,0.6666666666666666
denovo_pdb,3ltd_A,A,synthetic construct,False,69.0,same_fold,redundant_seq,low,7,0.305,0.1538461538461538,0.1923076923076923,0.2692307692307692,0.0,0.0,0.6923076923076923,0.8076923076923077,0.1153846153846153,0.6923076923076923
denovo_pdb,3o49_A,A,synthetic construct,False,123.0,redundant,novel_seq,deep,107,0.611,0.3793103448275862,0.2758620689655172,0.3448275862068966,0.4482758620689655,0.3793103448275862,0.1724137931034483,0.913793103448276,0.896551724137931,0.9310344827586208
denovo_pdb,3o4b_A,A,synthetic construct,False,123.0,redundant,redundant_seq,deep,131,0.59,0.3432835820895522,0.2388059701492537,0.2686567164179104,0.4626865671641791,0.4626865671641791,0.0746268656716417,0.9552238805970148,0.9402985074626866,0.9701492537313432
denovo_pdb,3o4c_A,A,synthetic construct,False,124.0,redundant,redundant_seq,deep,123,0.59,0.234375,0.15625,0.15625,0.46875,0.4375,0.046875,0.921875,0.96875,0.953125
denovo_pdb,3o4d_A,A,synthetic construct,False,123.0,redundant,novel_seq,deep,160,0.59,0.391304347826087,0.2028985507246377,0.2898550724637681,0.4492753623188406,0.4492753623188406,0.1304347826086956,0.9565217391304348,0.9565217391304348,0.9565217391304348
denovo_pdb,3og3_A,A,Thermotoga maritima;Thermotoga maritima;Thermotoga maritima,False,242.0,same_fold,redundant_seq,deep,188,0.468,0.4382716049382716,0.2530864197530864,0.382716049382716,0.4876543209876543,0.5370370370370371,0.0061728395061728,0.8209876543209876,0.8395061728395061,0.8024691358024691
denovo_pdb,3p6i_A,A,,False,127.0,redundant,redundant_seq,deep,132,0.593,0.2857142857142857,0.1948051948051948,0.2077922077922078,0.2987012987012987,0.4545454545454545,0.0389610389610389,0.935064935064935,0.935064935064935,0.9090909090909092
denovo_pdb,3p6j_A,A,,False,125.0,same_fold,redundant_seq,deep,141,0.593,0.2903225806451613,0.1612903225806451,0.2096774193548387,0.3387096774193548,0.3709677419354839,0.1451612903225806,0.5967741935483871,0.9032258064516128,0.8870967741935484
denovo_pdb,3pg0_A,A,synthetic construct,False,140.0,redundant,redundant_seq,deep,300,0.601,0.5894736842105263,0.3368421052631579,0.3578947368421052,0.8,0.8,0.1578947368421052,0.8736842105263158,0.9052631578947368,0.8842105263157894
denovo_pdb,3q7w_A,A,,False,124.0,redundant,novel_seq,deep,130,0.593,0.1515151515151515,0.1212121212121212,0.2727272727272727,0.4242424242424242,0.4090909090909091,0.9090909090909092,0.8939393939393939,0.9090909090909092,0.8939393939393939
denovo_pdb,3q7x_A,A,,False,125.0,redundant,novel_seq,deep,133,0.593,0.1269841269841269,0.2222222222222222,0.2539682539682539,0.4126984126984127,0.4285714285714285,0.8888888888888888,0.9047619047619048,0.8888888888888888,0.8571428571428571
denovo_pdb,3q7y_A,A,,False,124.0,redundant,novel_seq,deep,120,0.515,0.125,0.125,0.125,0.4107142857142857,0.4285714285714285,0.8392857142857143,0.8392857142857143,0.7678571428571429,0.8035714285714286
denovo_pdb,3qa9_A,A,Escherichia coli,False,142.0,redundant,redundant_seq,deep,266,0.457,0.4432989690721649,0.3298969072164948,0.3711340206185567,0.7938144329896907,0.7525773195876289,0.4329896907216495,0.8865979381443299,0.9175257731958762,0.9072164948453608
denovo_pdb,3rfn_A,A,Pyrococcus horikoshii OT3;Pyrococcus horikoshii OT3,False,151.0,redundant,redundant_seq,deep,93,0.616,0.0673076923076923,0.0,0.0384615384615384,0.7211538461538461,0.5961538461538461,0.1057692307692307,0.9230769230769232,0.8557692307692307,0.8557692307692307
denovo_pdb,3teu_A,A,,False,98.0,redundant,redundant_seq,deep,214,0.55,0.5897435897435898,0.4358974358974359,0.5128205128205128,0.5384615384615384,0.6666666666666666,0.7948717948717948,0.8205128205128205,0.6923076923076923,0.7692307692307693
denovo_pdb,3v1a_A,A,synthetic construct,False,48.0,redundant,redundant_seq,deep,17,0.469,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182
denovo_pdb,3v45_A,A,,False,166.0,redundant,redundant_seq,deep,300,0.897,0.2941176470588235,0.2450980392156862,0.3333333333333333,0.5490196078431373,0.5098039215686274,0.4019607843137255,0.8431372549019608,0.803921568627451,0.8137254901960784
denovo_pdb,3ww9_A,A,,False,251.0,redundant,redundant_seq,deep,287,0.713,0.7115384615384616,0.6826923076923077,0.7019230769230769,0.8269230769230769,0.6826923076923077,0.875,0.8653846153846154,0.8557692307692307,0.875
denovo_pdb,3wwa_A,A,,False,251.0,redundant,redundant_seq,deep,287,0.713,0.7155963302752294,0.6972477064220184,0.7339449541284404,0.8440366972477065,0.6972477064220184,0.8715596330275229,0.8623853211009175,0.8807339449541285,0.8715596330275229
denovo_pdb,4a29_A,A,synthetic construct,False,247.0,redundant,redundant_seq,deep,171,0.42,0.3694581280788177,0.3103448275862069,0.3399014778325123,0.5665024630541872,0.5517241379310345,0.6847290640394089,0.9064039408866996,0.8866995073891626,0.8916256157635468
denovo_pdb,4d8h_A,A,synthetic construct,False,124.0,redundant,novel_seq,deep,116,0.578,0.0892857142857142,0.1607142857142857,0.1785714285714285,0.2857142857142857,0.2857142857142857,0.0535714285714285,0.9107142857142856,0.9107142857142856,0.9285714285714286
denovo_pdb,4db6_A,A,synthetic construct,False,197.0,redundant,redundant_seq,deep,282,0.432,0.7589285714285714,0.6696428571428571,0.7053571428571429,0.5982142857142857,0.6607142857142857,0.8928571428571429,0.8928571428571429,0.8928571428571429,0.9107142857142856
denovo_pdb,4drt_A,A,synthetic construct,False,352.0,redundant,redundant_seq,deep,278,0.937,0.1013824884792626,0.0691244239631336,0.0691244239631336,0.6497695852534562,0.6036866359447005,0.1428571428571428,0.7926267281105991,0.815668202764977,0.815668202764977
denovo_pdb,4dui_A,A,synthetic construct,False,165.0,redundant,redundant_seq,deep,300,0.477,0.8783783783783784,0.8108108108108109,0.8513513513513513,0.6351351351351351,0.7297297297297297,0.8783783783783784,0.8513513513513513,0.918918918918919,0.9324324324324323
denovo_pdb,4ess_A,A,synthetic construct,False,158.0,redundant,redundant_seq,deep,300,0.917,0.3020833333333333,0.3020833333333333,0.3645833333333333,0.5833333333333334,0.5833333333333334,0.375,0.8541666666666666,0.8541666666666666,0.84375
denovo_pdb,4etj_A,A,synthetic construct,False,164.0,redundant,redundant_seq,deep,299,0.897,0.2696629213483146,0.2359550561797752,0.247191011235955,0.6741573033707865,0.651685393258427,0.3820224719101123,0.8539325842696629,0.8089887640449438,0.8539325842696629
