query,target,fident,qcov,tcov,qlen,tlen,evalue,shorter_coverage,identity_rule,evalue_rule
proteina-42c3d74a0a7245b29cdc,reference1::foldbench_all__8ARN_A,0.309,0.500,0.103,100,525,5.978E+00,0.5,True,False
proteina-351f4b0d3e2ce0554d40,reference1::foldbench_all__8OYY_A,0.405,0.620,0.281,100,242,2.395E+00,0.62,True,False
proteina-46148482192ad766e4c2,reference0::denovo_pdb__8etq_A,0.311,0.760,0.325,100,277,1.216E+02,0.76,True,False
proteina-1bb6dc4c717410f68fb6,reference0::denovo_pdb__5cwp_A,0.355,0.560,0.231,100,229,2.716E+01,0.56,True,False
proteina-30b018bee2cb5953c283,reference0::denovo_pdb__9lni_A,0.351,0.820,0.439,100,212,1.504E-01,0.82,True,False
proteina-283c6dbb528c15b81ac8,reference0::denovo_pdb__7dgu_A,0.341,0.770,0.814,100,97,4.409E+00,0.814,True,False
proteina-52021e7e05ea5f00faea,reference0::denovo_pdb__5cwn_A,0.352,0.590,0.295,100,207,2.395E+00,0.59,True,False
proteina-08b72c228b824849fa88,reference0::denovo_pdb__5cwm_A,0.378,0.680,0.323,100,226,3.191E-02,0.68,True,False
proteina-08b72c228b824849fa88,reference0::denovo_pdb__9szu_A,0.348,0.810,0.245,100,322,2.716E+01,0.81,True,False
proteina-7b2c89173a94dc2fe651,reference0::denovo_pdb__2avp_A,0.389,0.590,0.809,100,68,9.188E-03,0.809,True,False
proteina-7b2c89173a94dc2fe651,reference0::denovo_pdb__2wqh_A,0.389,0.590,0.529,100,104,9.188E-03,0.59,True,False
proteina-7b2c89173a94dc2fe651,reference0::denovo_pdb__8ckr_A,0.389,0.590,0.404,100,136,9.188E-03,0.59,True,False
proteina-7b2c89173a94dc2fe651,reference0::denovo_pdb__8cmq_A,0.389,0.590,0.404,100,136,9.188E-03,0.59,True,False
proteina-7b2c89173a94dc2fe651,reference0::denovo_pdb__2fo7_A,0.389,0.590,0.404,100,136,9.188E-03,0.59,True,False
proteina-7b2c89173a94dc2fe651,reference0::denovo_pdb__2hyz_A,0.389,0.590,0.404,100,136,9.188E-03,0.59,True,False
proteina-7b2c89173a94dc2fe651,reference0::denovo_pdb__8bu0_A,0.389,0.590,0.404,100,136,9.188E-03,0.59,True,False
proteina-7b2c89173a94dc2fe651,reference0::denovo_pdb__8ch0_A,0.389,0.590,0.404,100,136,9.188E-03,0.59,True,False
proteina-7b2c89173a94dc2fe651,reference0::denovo_pdb__8cig_A,0.389,0.590,0.404,100,136,9.188E-03,0.59,True,False
proteina-7b2c89173a94dc2fe651,reference0::denovo_pdb__8cqq_A,0.389,0.590,0.202,100,272,9.188E-03,0.59,True,False
proteina-7b2c89173a94dc2fe651,reference0::denovo_pdb__8chy_A,0.389,0.590,0.202,100,272,9.188E-03,0.59,True,False
proteina-196fab2d1334b4ef9bbd,reference1::foldbench_all__7ZS2_A,0.300,0.690,0.174,100,316,1.299E+00,0.69,True,False
proteina-196fab2d1334b4ef9bbd,reference0::foldbench100__7zs2_A,0.300,0.690,0.174,100,316,1.299E+00,0.69,True,False
proteina-4463b00f7215feaebc78,reference0::denovo_pdb__8fjg_A,0.328,0.590,0.615,100,104,9.555E-01,0.59,True,False
proteina-4463b00f7215feaebc78,reference0::denovo_pdb__8eoz_B,0.338,0.520,0.256,100,227,4.409E+00,0.52,True,False
proteina-6ff5f07253e0a35e15e4,reference0::cameo_hard__8vd6_A,0.363,0.550,0.253,100,174,8.096E-02,0.55,True,False
proteina-feb0e91be4e869c51ef9,reference0::denovo_pdb__2wqh_A,0.500,0.570,0.558,100,104,1.614E-11,0.57,True,True
proteina-feb0e91be4e869c51ef9,reference0::denovo_pdb__2avp_A,0.508,0.560,0.838,100,68,7.849E-11,0.838,True,True
proteina-feb0e91be4e869c51ef9,reference0::denovo_pdb__8ckr_A,0.508,0.560,0.419,100,136,7.849E-11,0.56,True,True
proteina-feb0e91be4e869c51ef9,reference0::denovo_pdb__8cmq_A,0.508,0.560,0.419,100,136,7.849E-11,0.56,True,True
proteina-feb0e91be4e869c51ef9,reference0::denovo_pdb__2fo7_A,0.508,0.560,0.419,100,136,7.849E-11,0.56,True,True
proteina-feb0e91be4e869c51ef9,reference0::denovo_pdb__2hyz_A,0.508,0.560,0.419,100,136,7.849E-11,0.56,True,True
proteina-feb0e91be4e869c51ef9,reference0::denovo_pdb__8bu0_A,0.508,0.560,0.419,100,136,7.849E-11,0.56,True,True
proteina-feb0e91be4e869c51ef9,reference0::denovo_pdb__8ch0_A,0.508,0.560,0.419,100,136,7.849E-11,0.56,True,True
proteina-feb0e91be4e869c51ef9,reference0::denovo_pdb__8cig_A,0.508,0.560,0.419,100,136,7.849E-11,0.56,True,True
proteina-feb0e91be4e869c51ef9,reference0::denovo_pdb__8cqq_A,0.508,0.560,0.210,100,272,7.849E-11,0.56,True,True
proteina-feb0e91be4e869c51ef9,reference0::denovo_pdb__8chy_A,0.508,0.560,0.210,100,272,7.849E-11,0.56,True,True
proteina-feb0e91be4e869c51ef9,reference1::foldbench_all__8YE5_A,0.343,0.630,0.496,100,129,2.636E-03,0.63,True,False
proteina-feb0e91be4e869c51ef9,reference1::foldbench_all__8YE5_B,0.343,0.630,0.496,100,129,2.636E-03,0.63,True,False
proteina-5d61ea52251aa80193af,reference0::denovo_pdb__9hag_A,0.322,0.570,0.527,100,112,1.299E+00,0.57,True,False
proteina-0a4986de98417fc38457,reference1::foldbench_all__8TAC_A,0.387,0.620,0.843,100,70,1.929E-03,0.843,True,False
proteina-8a19722f1d4242a2f136,reference0::denovo_pdb__8g9j_A,0.400,0.500,0.274,100,201,4.409E+00,0.5,True,False
proteina-b68efba87ae9c567b037,reference0::denovo_pdb__9dcx_A,0.393,0.610,0.198,100,257,4.353E-02,0.61,True,False
proteina-d89333c3647549e005cf,reference1::foldbench_all__8GJG_A,0.421,0.610,0.339,100,174,1.573E-04,0.61,True,True
proteina-d89333c3647549e005cf,reference1::foldbench_all__8GJI_A,0.338,0.620,0.362,100,174,5.514E-04,0.62,True,True
proteina-d89333c3647549e005cf,reference0::denovo_pdb__9lni_A,0.449,0.680,0.292,100,212,2.338E-02,0.68,True,False
proteina-d89333c3647549e005cf,reference1::foldbench_all__8UPB_A,0.360,0.470,0.781,100,64,1.104E-01,0.781,True,False
proteina-d89333c3647549e005cf,reference0::cameo_hard__8vd6_A,0.387,0.900,0.563,100,174,3.797E-01,0.9,True,False
proteina-0fb6d5c4cc1232112180,reference0::denovo_pdb__9qul_A,0.314,0.800,0.503,100,169,2.716E+01,0.8,True,False
proteina-0fb6d5c4cc1232112180,reference0::denovo_pdb__9qud_A,0.314,0.800,0.500,100,170,2.716E+01,0.8,True,False
proteina-0fb6d5c4cc1232112180,reference0::denovo_pdb__9qui_A,0.314,0.800,0.500,100,170,2.716E+01,0.8,True,False
proteina-0fb6d5c4cc1232112180,reference0::denovo_pdb__9quo_A,0.314,0.800,0.500,100,170,2.716E+01,0.8,True,False
proteina-0fb6d5c4cc1232112180,reference0::denovo_pdb__9quc_A,0.314,0.800,0.497,100,171,2.716E+01,0.8,True,False
proteina-a5cd1f724791d37063f9,reference0::denovo_pdb__8gl3_A,0.363,0.930,0.466,100,189,2.048E-01,0.93,True,False
proteina-ae2d335f6f1b2af6d22e,reference1::foldbench_all__8GQP_A,0.484,0.330,0.516,100,62,1.097E+01,0.516,True,False
proteina-9c35e34baaadfb7002bd,reference0::denovo_pdb__5hrz_A,0.387,0.490,0.402,100,122,4.478E-05,0.49,False,True
proteina-9c35e34baaadfb7002bd,reference0::denovo_pdb__9lni_A,0.336,0.820,0.434,100,212,4.409E+00,0.82,True,False
proteina-487c782e6c3ecf697e5a,reference0::denovo_pdb__9r2k_A,0.333,0.520,0.249,100,177,1.485E+01,0.52,True,False
proteina-2bffd6308ea6421552b3,reference0::denovo_pdb__2wqh_A,0.392,0.560,0.808,100,104,9.291E-06,0.56,True,True
proteina-2bffd6308ea6421552b3,reference0::denovo_pdb__2avp_A,0.456,0.560,0.735,100,68,1.273E-05,0.735,True,True
proteina-2bffd6308ea6421552b3,reference0::denovo_pdb__8ckr_A,0.456,0.560,0.368,100,136,1.273E-05,0.56,True,True
proteina-2bffd6308ea6421552b3,reference0::denovo_pdb__8cmq_A,0.456,0.560,0.368,100,136,1.273E-05,0.56,True,True
proteina-2bffd6308ea6421552b3,reference0::denovo_pdb__2fo7_A,0.456,0.560,0.368,100,136,1.273E-05,0.56,True,True
proteina-2bffd6308ea6421552b3,reference0::denovo_pdb__2hyz_A,0.456,0.560,0.368,100,136,1.273E-05,0.56,True,True
proteina-2bffd6308ea6421552b3,reference0::denovo_pdb__8bu0_A,0.456,0.560,0.368,100,136,1.273E-05,0.56,True,True
proteina-2bffd6308ea6421552b3,reference0::denovo_pdb__8ch0_A,0.456,0.560,0.368,100,136,1.273E-05,0.56,True,True
proteina-2bffd6308ea6421552b3,reference0::denovo_pdb__8cig_A,0.456,0.560,0.368,100,136,1.273E-05,0.56,True,True
proteina-2bffd6308ea6421552b3,reference0::denovo_pdb__8cqq_A,0.456,0.560,0.184,100,272,1.273E-05,0.56,True,True
proteina-2bffd6308ea6421552b3,reference0::denovo_pdb__8chy_A,0.456,0.560,0.184,100,272,1.273E-05,0.56,True,True
proteina-9999df4f752306d927f9,reference1::foldbench_all__8HAY_A,0.333,0.650,0.085,100,714,1.764E+00,0.65,True,False
proteina-766661e0858752e7610a,reference1::foldbench_all__8G4K_A,0.308,0.630,0.760,100,104,6.689E+01,0.63,True,False
proteina-9b4701bcd77f96ae84ed,reference1::foldbench_all__8UPB_A,0.475,0.400,0.625,100,64,6.727E-03,0.625,True,False
proteina-9b4701bcd77f96ae84ed,reference1::foldbench_all__8OYY_A,0.409,0.820,0.343,100,242,1.713E-02,0.82,True,False
proteina-9b4701bcd77f96ae84ed,reference0::denovo_pdb__5cwn_A,0.384,0.520,0.203,100,207,1.104E-01,0.52,True,False
proteina-9b4701bcd77f96ae84ed,reference0::denovo_pdb__8d9o_A,0.318,0.640,0.299,100,194,1.216E+02,0.64,True,False
proteina-9b4701bcd77f96ae84ed,reference0::denovo_pdb__5vjs_A,0.318,0.640,0.296,100,196,1.216E+02,0.64,True,False
proteina-9b4701bcd77f96ae84ed,reference0::denovo_pdb__5vjt_A,0.318,0.640,0.296,100,196,1.216E+02,0.64,True,False
proteina-9b4701bcd77f96ae84ed,reference0::denovo_pdb__5vju_A,0.318,0.640,0.296,100,196,1.216E+02,0.64,True,False
proteina-04088de99a0727dd554f,reference1::foldbench_all__8TAC_A,0.462,0.540,0.757,100,70,6.782E-06,0.757,True,True
proteina-9f7a8045063353ac6813,reference0::denovo_pdb__5cwp_A,0.333,0.700,0.314,100,229,1.097E+01,0.7,True,False
proteina-9f7a8045063353ac6813,reference0::denovo_pdb__6xi6_A,0.323,0.700,0.242,100,269,1.097E+01,0.7,True,False
proteina-5d882c2c3846504e3bba,reference1::foldbench_all__8QNF_A,0.366,0.520,0.112,100,537,4.956E+01,0.52,True,False
proteina-5d882c2c3846504e3bba,reference0::casp_fm__T1125-D2,0.301,0.530,0.351,100,148,7.215E+02,0.53,True,False
proteina-dc07e3a6a4ac404ef3fb,reference0::denovo_pdb__5cwk_A,0.375,0.720,0.320,100,172,2.048E-01,0.72,True,False
proteina-dc07e3a6a4ac404ef3fb,reference0::denovo_pdb__6xt4_A,0.375,0.720,0.234,100,235,2.048E-01,0.72,True,False
proteina-9a35e736478bdd318640,reference0::denovo_pdb__8eoz_B,0.326,0.950,0.419,100,227,2.946E-04,0.95,True,True
proteina-a6d508be309c05d738a1,reference0::cameo_hard__9de9_B,0.326,0.460,0.630,100,81,2.969E+02,0.63,True,False
proteina-c4c9867eec02dd6ecf3d,reference0::denovo_pdb__2wqh_A,0.395,0.830,0.827,100,104,4.784E-09,0.83,True,True
proteina-c4c9867eec02dd6ecf3d,reference0::denovo_pdb__8ckr_A,0.409,0.830,0.632,100,136,4.784E-09,0.83,True,True
proteina-c4c9867eec02dd6ecf3d,reference0::denovo_pdb__8cmq_A,0.409,0.830,0.632,100,136,4.784E-09,0.83,True,True
proteina-c4c9867eec02dd6ecf3d,reference0::denovo_pdb__2fo7_A,0.409,0.830,0.632,100,136,4.784E-09,0.83,True,True
proteina-c4c9867eec02dd6ecf3d,reference0::denovo_pdb__2hyz_A,0.409,0.830,0.632,100,136,4.784E-09,0.83,True,True
proteina-c4c9867eec02dd6ecf3d,reference0::denovo_pdb__8bu0_A,0.409,0.830,0.632,100,136,4.784E-09,0.83,True,True
proteina-c4c9867eec02dd6ecf3d,reference0::denovo_pdb__8ch0_A,0.409,0.830,0.632,100,136,4.784E-09,0.83,True,True
proteina-c4c9867eec02dd6ecf3d,reference0::denovo_pdb__8cig_A,0.409,0.830,0.632,100,136,4.784E-09,0.83,True,True
proteina-c4c9867eec02dd6ecf3d,reference0::denovo_pdb__8cqq_A,0.409,0.830,0.316,100,272,4.784E-09,0.83,True,True
proteina-c4c9867eec02dd6ecf3d,reference0::denovo_pdb__8chy_A,0.409,0.830,0.316,100,272,4.784E-09,0.83,True,True
proteina-c4c9867eec02dd6ecf3d,reference0::denovo_pdb__2avp_A,0.469,0.470,0.721,100,68,1.024E-06,0.721,True,True
proteina-c4c9867eec02dd6ecf3d,reference0::denovo_pdb__4pjr_A,0.336,0.890,0.520,100,175,7.543E-04,0.89,True,True
proteina-7d99ef59120e8d03530c,reference0::denovo_pdb__9r2k_A,0.421,0.520,0.299,100,177,2.009E+01,0.52,True,False
proteina-a048de82e5e5e92c5a36,reference0::denovo_pdb__8w97_A,0.400,0.600,0.400,100,135,1.104E-01,0.6,True,False
proteina-a048de82e5e5e92c5a36,reference0::denovo_pdb__7uek_A,0.327,0.550,0.224,100,228,4.409E+00,0.55,True,False
proteina-0308f70be3294a172aee,reference1::foldbench_all__8TAC_A,0.517,0.580,0.829,100,70,8.571E-12,0.829,True,True
proteina-6e505ebcd86333f157eb,reference0::denovo_pdb__9lm8_A,0.327,0.550,0.136,100,381,2.969E+02,0.55,True,False
proteina-3999e7d2ac1e6c3fc3ab,reference0::denovo_pdb__2wqh_A,0.443,0.870,0.846,100,104,1.284E-12,0.87,True,True
proteina-3999e7d2ac1e6c3fc3ab,reference0::denovo_pdb__8ckr_A,0.431,0.870,0.647,100,136,1.284E-12,0.87,True,True
proteina-3999e7d2ac1e6c3fc3ab,reference0::denovo_pdb__8cmq_A,0.431,0.870,0.647,100,136,1.284E-12,0.87,True,True
proteina-3999e7d2ac1e6c3fc3ab,reference0::denovo_pdb__2fo7_A,0.431,0.870,0.647,100,136,1.284E-12,0.87,True,True
proteina-3999e7d2ac1e6c3fc3ab,reference0::denovo_pdb__2hyz_A,0.431,0.870,0.647,100,136,1.284E-12,0.87,True,True
proteina-3999e7d2ac1e6c3fc3ab,reference0::denovo_pdb__8bu0_A,0.431,0.870,0.647,100,136,1.284E-12,0.87,True,True
proteina-3999e7d2ac1e6c3fc3ab,reference0::denovo_pdb__8ch0_A,0.431,0.870,0.647,100,136,1.284E-12,0.87,True,True
proteina-3999e7d2ac1e6c3fc3ab,reference0::denovo_pdb__8cig_A,0.431,0.870,0.647,100,136,1.284E-12,0.87,True,True
proteina-3999e7d2ac1e6c3fc3ab,reference0::denovo_pdb__8cqq_A,0.431,0.870,0.324,100,272,1.284E-12,0.87,True,True
proteina-3999e7d2ac1e6c3fc3ab,reference0::denovo_pdb__8chy_A,0.431,0.870,0.324,100,272,1.284E-12,0.87,True,True
proteina-3999e7d2ac1e6c3fc3ab,reference0::denovo_pdb__2avp_A,0.475,0.610,0.868,100,68,9.851E-10,0.868,True,True
proteina-3999e7d2ac1e6c3fc3ab,reference0::denovo_pdb__9dd2_A,0.444,0.510,0.209,100,258,4.924E-03,0.51,True,False
proteina-c620100f9995791508a9,reference0::denovo_pdb__6mrr_A,0.361,0.360,0.500,100,68,1.485E+01,0.5,True,False
proteina-f0d84e1f113e9631f430,reference1::foldbench_all__8TAC_A,0.327,0.580,0.829,100,70,5.514E-04,0.829,True,True
