stem,length,previous_quality_pass,quality_pass,previous_chain_breaks,ca_chain_breaks,cis_proline_bonds,elapsed_cpu_seconds
proteina-23942e9049d9a2f5d2b9,100,True,True,0,0,0,0.0016286659520119429
proteina-b6c8a48db01785426392,100,True,True,0,0,0,0.0013196561485528946
proteina-d89333c3647549e005cf,100,True,True,0,0,0,0.0013132442254573107
proteina-c16703e46ba34b697f0d,100,True,True,0,0,0,0.0013210379984229803
proteina-d00a9f8ac4dfba66d730,100,True,True,0,0,0,0.001312041888013482
proteina-82c7891ef0055f77f08f,100,False,False,0,0,0,0.001274630893021822
proteina-8df24564c46d78764ec7,100,True,True,0,0,0,0.0013211988843977451
proteina-74043e9ef3c7eaaf763c,100,True,True,0,0,0,0.0013147369027137756
proteina-ff3044fa8af037fbd832,100,False,False,0,0,0,0.00126932212151587
proteina-7d99ef59120e8d03530c,100,True,True,0,0,0,0.0013096381444483995
proteina-e58d1260d2adc966095b,100,True,True,0,0,0,0.001314596040174365
proteina-05efa835bc8aa6296099,100,True,True,0,0,0,0.0013055300805717707
proteina-1818fb7ec7de4f4c0a0b,100,True,True,0,0,0,0.0020009130239486694
proteina-14ea71f49b3164e4c4e4,100,True,True,0,0,0,0.0016790200024843216
proteina-df9c3cc5385203d4b1e8,100,True,True,0,0,0,0.0016830679960548878
proteina-b7937ca5b6432774e4db,100,True,True,0,0,0,0.0016497760079801083
proteina-dd5ca6766dc9e91257b9,100,True,True,0,0,0,0.0016382939647883177
proteina-6752940ae12eca3b8e99,100,True,True,0,0,0,0.0016410790849477053
proteina-04381f0811f1c9f569de,100,True,True,0,0,0,0.0016289360355585814
proteina-73283c1f66154e8d7cf2,100,True,True,0,0,0,0.0016326329205185175
proteina-549cdf4fe29fd7485fcc,100,True,True,0,0,0,0.0016371519304811954
proteina-766661e0858752e7610a,100,True,True,0,0,0,0.0016349172219634056
proteina-cb54aeea8d253aaa8a65,100,True,True,0,0,0,0.0016372818499803543
proteina-4ae0e2eae11b2b4c5a3b,100,True,True,0,0,0,0.0016245278529822826
proteina-1d90d7b7ad5593e8d5d8,100,True,True,0,0,0,0.0016536428593099117
proteina-30b018bee2cb5953c283,100,False,False,0,0,0,0.0015739828813821077
proteina-75e3c21bbeb6f05a8cbd,100,True,True,0,0,0,0.0016242079436779022
proteina-3b5951fa585e2c11f1da,100,True,True,0,0,0,0.0016264209989458323
proteina-05e1d3d5bf4adb5fadee,100,True,True,0,0,0,0.0016541429795324802
proteina-dfe92b3705ef3c76824e,100,True,True,0,0,0,0.0016306799370795488
proteina-9e404ea2814d25680980,100,False,False,0,0,0,0.0015679318457841873
proteina-07482b5e78e3e7104b68,100,True,True,0,0,0,0.0015387770254164934
proteina-b68efba87ae9c567b037,100,True,True,0,0,0,0.001333802007138729
proteina-0641665dd2d1a5180fb6,100,True,True,0,0,0,0.0013062010984867811
proteina-14d4e7a8a48e2f4a19bc,100,True,True,0,0,0,0.0013165699783712626
proteina-273f2546c68dda95c9ab,100,True,True,0,0,0,0.0013002490159124136
proteina-39038d37f5d1276122ce,100,False,False,0,0,0,0.001303797122091055
proteina-459d812f0d42c9e53002,100,True,True,0,0,0,0.0013257369864732027
proteina-fea18553d67cca6b8ad2,100,True,True,0,0,0,0.0013180228415876627
proteina-020472ebe33aa67481e1,100,True,True,0,0,0,0.0013082341756671667
proteina-52021e7e05ea5f00faea,100,True,True,0,0,0,0.0013116509653627872
proteina-48aa893a8c79ee79e4d5,100,True,True,0,0,0,0.0013037959579378366
proteina-c45f5382ee92e527936a,100,True,True,0,0,0,0.0013177020009607077
proteina-8fd6f6afd68a7595bf88,100,True,True,0,0,0,0.0013145958073437214
proteina-4ffc09e1cf28c45fe0df,100,True,True,0,0,0,0.0020129759795963764
proteina-44dd382d304e94c1599e,100,True,True,0,0,0,0.0016721868887543678
proteina-4551affa95444c8367f7,100,True,True,0,0,0,0.0016439349856227636
proteina-e292cca4b4ef1405301b,100,True,True,0,0,0,0.0016384238842874765
proteina-3558c0f101cfa9093a8e,100,True,True,0,0,0,0.0016437438316643238
proteina-196fab2d1334b4ef9bbd,100,True,True,0,0,0,0.001640477916225791
proteina-a5c67f4246fa4a78ad68,100,False,False,0,0,0,0.0015801240224391222
proteina-36d58e1890b9e5f044de,100,True,True,0,0,0,0.0016421200707554817
proteina-4463b00f7215feaebc78,100,True,True,0,0,0,0.0016433331184089184
proteina-286a7718a4f8cc02fe06,100,False,False,0,0,0,0.0015762480907142162
proteina-65603b8ccdf828c66fe9,100,True,True,0,0,0,0.0016434530261904001
proteina-1bb6dc4c717410f68fb6,100,True,True,0,0,0,0.001635839231312275
proteina-feb0e91be4e869c51ef9,100,False,False,0,0,0,0.0015976580325514078
proteina-86f4e1afcfb175e8a15f,100,True,True,0,0,0,0.0016334138344973326
proteina-5ae40b0808eedb9648a2,100,True,True,0,0,0,0.0016343970783054829
proteina-f800ee5280504b544e90,100,True,True,0,0,0,0.0016560670919716358
proteina-f24b8d0b29282868106c,100,False,False,0,0,0,0.001595232868567109
proteina-d7062f078b3879994d47,100,True,True,0,0,0,0.0016356490086764097
proteina-87e2f6b424b514e1d25f,100,False,False,0,0,0,0.0015816381201148033
proteina-9624a89ffa2f046ce541,100,True,True,0,0,0,0.001631560968235135
proteina-25b37f4890317a940404,100,True,True,0,0,0,0.0014952849596738815
proteina-af6d60413d4df42ce80f,100,True,True,0,0,0,0.0013070718850940466
proteina-4416552306f90e4b026d,100,True,True,0,0,0,0.0013073529116809368
proteina-9a35e736478bdd318640,100,True,True,0,0,0,0.0013192750047892332
proteina-f0d84e1f113e9631f430,100,False,False,0,0,0,0.0012789599131792784
proteina-0cbb70109235edc57627,100,True,True,0,0,0,0.001314226072281599
proteina-f1bc8902dca7f7abdc5a,100,True,True,0,0,0,0.00132660917006433
proteina-a6d508be309c05d738a1,100,True,True,0,0,0,0.0013128831051290035
proteina-c4c9867eec02dd6ecf3d,100,True,True,0,0,0,0.001314996974542737
proteina-6e1f0a16c599cb4a2add,100,True,True,0,0,0,0.0013201171532273293
proteina-527619658c03e2bb1f1d,100,False,False,0,0,0,0.0012688201386481524
proteina-5f9062f6b88bb6802d78,100,False,False,0,0,0,0.0012673072051256895
proteina-39af924ccc85aa1425c4,100,True,True,0,0,0,0.0020130870398133993
proteina-42c3d74a0a7245b29cdc,100,True,True,0,0,0,0.0016794109251350164
proteina-6dce2b58b5d5ed4ad0fb,100,False,False,0,0,0,0.001610110979527235
proteina-46148482192ad766e4c2,100,True,True,0,0,0,0.0016409889794886112
proteina-8f4c8cdc3b6416d0556f,100,True,True,0,0,0,0.0016496451571583748
proteina-08623e82f6c38a7ff069,100,True,True,0,0,0,0.0016564070247113705
proteina-7b16499663910551cbef,100,False,False,0,0,0,0.0015963451005518436
proteina-a048de82e5e5e92c5a36,100,False,False,0,0,0,0.0015712880995124578
proteina-97af2369b2eb3ae5aabb,100,True,True,0,0,0,0.0016288261394947767
proteina-487c782e6c3ecf697e5a,100,False,False,0,0,0,0.00159727712161839
proteina-757e084542e810238a1d,100,True,True,0,0,0,0.0016449058894068003
proteina-db56d2109e70db100204,100,False,False,0,0,0,0.0015841717831790447
proteina-bbe0247d6974306c914c,100,False,False,0,0,0,0.0015767780132591724
proteina-6e505ebcd86333f157eb,100,True,True,0,0,0,0.0016376120038330555
proteina-0f828a76f46c346dafc0,100,True,True,0,0,0,0.0016409291420131922
proteina-8daf0a137dbc708eb6f0,100,True,True,0,0,0,0.001719827065244317
proteina-ee52c585bf6e885d9b56,100,False,False,0,0,0,0.0015846129972487688
proteina-f05a526024931fde7825,100,False,False,0,0,0,0.0016555669717490673
proteina-7f6e8d40118524eded61,100,False,False,0,0,0,0.0015854451339691877
proteina-6fee0f24aae8ca057c5d,100,True,True,0,0,0,0.0014643969479948282
proteina-27dc9adcce15b3bc61d6,100,False,False,0,0,0,0.0012730988673865795
proteina-1c1f932ebc86e3916f5c,100,True,True,0,0,0,0.0013167010620236397
proteina-204fe8b6de0380fbda58,100,True,True,0,0,0,0.001305069075897336
proteina-c620100f9995791508a9,100,True,True,0,0,0,0.0013054590672254562
proteina-a63fcefa4c2d91649c98,100,True,True,0,0,0,0.0013065719977021217
proteina-8a19722f1d4242a2f136,100,True,True,0,0,0,0.0013129531871527433
proteina-3bef2f5b935ce994f0ea,100,False,False,0,0,0,0.0012744711712002754
proteina-8eab5c77f3584284662d,100,True,True,0,0,0,0.0013048979453742504
proteina-08b72c228b824849fa88,100,True,True,0,0,0,0.0013149769511073828
proteina-adeafa1b8a1263f9f707,100,True,True,0,0,0,0.0012980250176042318
proteina-7bd1f6f210d46df9a286,100,True,True,0,0,0,0.0013135250192135572
proteina-9f7a8045063353ac6813,100,True,True,0,0,0,0.001314996974542737
proteina-5dbfe95d80268b6e97e4,100,False,False,0,0,0,0.0018452319782227278
proteina-95b17d1b8ab1f8cd5610,100,True,True,0,0,0,0.0016884179785847664
proteina-9ea00cebeec271a31f40,100,True,True,0,0,0,0.0016392050310969353
proteina-3135c1ce87b39beb0350,100,True,True,0,0,0,0.0016512670554220676
proteina-857e180c008884749f15,100,False,True,1,0,1,0.12985045812092721
proteina-533ac95d66e2f2d8df9b,100,True,True,0,0,0,0.0018653301522135735
proteina-9999df4f752306d927f9,100,True,True,0,0,0,0.0013301749713718891
proteina-2c38d189900329477ce8,100,True,True,0,0,0,0.0013044080697000027
proteina-daf1f36564a0b520d0a1,100,False,True,1,0,1,0.11291181785054505
proteina-6088961eee1c4bbd62c0,100,True,True,0,0,0,0.001668279990553856
proteina-50c7b115375132b1d6b6,100,True,True,0,0,0,0.00136221619322896
proteina-115beb2d456d38fbbcc8,100,False,True,1,0,1,0.10451461398042738
proteina-a373a1c62a885386a711,100,True,True,0,0,0,0.001951881917193532
proteina-352789b72604e82f65b4,100,False,False,0,0,0,0.0013521669898182154
proteina-6b9ee1bfa262bc6338ef,100,True,True,0,0,0,0.0013392330147325993
proteina-c6409dfa345b05f5d5d9,100,True,True,0,0,0,0.0012887180782854557
proteina-f5a3936a518e71b4947e,100,True,True,0,0,0,0.0013234931975603104
proteina-319d9d655dbabb0511ff,100,False,True,1,0,1,0.12239654292352498
proteina-7833ba24eda0990a02eb,100,False,True,1,0,1,0.1273609260097146
proteina-4bbf142c1b2bacc02600,100,True,True,0,0,0,0.0019616701174527407
proteina-bf926d2c6888d7a9d19b,100,False,False,0,0,0,0.0012751719914376736
proteina-5d882c2c3846504e3bba,100,False,False,1,1,0,0.0012889890931546688
proteina-8537e2c0331e2f9953f7,100,True,True,0,0,0,0.001316519919782877
proteina-e99035589d19de4ecb95,100,False,False,0,0,0,0.0012830269988626242
proteina-1e0fb0d4c115131831b5,100,True,True,0,0,0,0.0013282119762152433
proteina-7291d296898ff8dbfc24,100,True,True,0,0,0,0.0013252359349280596
proteina-614e28c3079353155128,100,True,True,0,0,0,0.0012822758872061968
proteina-c416bd9d55fe40acda31,100,True,True,0,0,0,0.0013216999359428883
proteina-f9c349460293bbbe836e,100,False,False,0,0,0,0.001259201904758811
proteina-6695f96944090be48f16,100,False,False,0,0,0,0.0012086480855941772
proteina-0e55cc4493c0ae15c330,100,False,False,0,0,0,0.0012560770846903324
proteina-3025f21bb5b363bb7835,100,True,True,0,0,0,0.0013187241274863482
proteina-97b43890e6250b8a584b,100,True,True,0,0,0,0.0020007940474897623
proteina-6ff5f07253e0a35e15e4,100,True,True,0,0,0,0.0016600450035184622
proteina-351f4b0d3e2ce0554d40,100,True,True,0,0,0,0.0016597940120846033
proteina-5a3bda0628601d593ee8,100,False,False,0,0,0,0.0015866570174694061
proteina-cbfe929ddafc728b75f0,100,True,True,0,0,0,0.0016492241993546486
proteina-135917511679828d7e71,100,True,True,0,0,0,0.0016325130127370358
proteina-a5cd1f724791d37063f9,100,True,True,0,0,0,0.0016479222103953362
proteina-bb0a86c9b8759820a787,100,False,False,0,0,0,0.0015783410053700209
proteina-f9f1da4c6c63395f449d,100,True,True,0,0,0,0.0016114830505102873
proteina-946b81051cbba3b5f703,100,True,True,0,0,0,0.0016389049123972654
proteina-dbd85452b3c300629d17,100,False,False,0,0,0,0.0015779801178723574
proteina-171210a29768f1e4d93e,100,True,True,0,0,0,0.0016281248535960913
proteina-3d1436f1835d3622222f,100,True,True,0,0,0,0.0016056429594755173
proteina-6b5431d6a23b5648f12d,100,True,True,0,0,0,0.0016166428104043007
proteina-8f283ceab8ef2fd378c8,100,True,True,0,0,0,0.0016386639326810837
proteina-97f80220aedc30db37fd,100,True,True,0,0,0,0.0016218929085880518
proteina-534d049152c7816958a1,100,True,True,0,0,0,0.0016214018687605858
proteina-367f5e37b2fec3ebf6dd,100,True,True,0,0,0,0.0016168830916285515
proteina-5b2bcac56161c71d94cb,100,True,True,0,0,0,0.00162352598272264
proteina-6d70f8e72623a6cc4136,100,True,True,0,0,0,0.001498931786045432
proteina-9538f6a8bc69c75641d0,100,True,True,0,0,0,0.0013009707909077406
proteina-5708fbb76a46a27888af,100,True,True,0,0,0,0.0012982161715626717
proteina-726b69e40e7e20c1766e,100,False,False,0,0,0,0.001285811886191368
proteina-dc07e3a6a4ac404ef3fb,100,True,True,0,0,0,0.0013105790130794048
proteina-9b4701bcd77f96ae84ed,100,True,True,0,0,0,0.0013101280201226473
proteina-8109e29a0833a4e66c8d,100,True,True,0,0,0,0.0013059198390692472
proteina-1bb5140063c1dd1f0a1a,100,True,True,0,0,0,0.0013102381490170956
proteina-4cf11ff8e0061630e406,100,True,True,0,0,0,0.0013191848993301392
proteina-5bddec688225908f52cc,100,True,True,0,0,0,0.0013054399751126766
proteina-833e2015ef9308a92cfd,100,True,True,0,0,0,0.0013079140335321426
proteina-7b2c89173a94dc2fe651,100,True,True,0,0,0,0.001305358950048685
proteina-13493a8cd8df39d64e7d,100,True,True,0,0,0,0.0013051689602434635
