stem,length,condition,quality_pass,sequence_excluded,structure_excluded,fine_cluster,selected
proteina-7afc5d0eb81b13272db3,500,1.x.x.x,True,True,False,,False
proteina-c457e835def6f6fc935b,500,1.x.x.x,False,True,False,,False
proteina-9f8632942e48996a6db1,500,1.x.x.x,True,False,False,proteina-9f8632942e48996a6db1,True
proteina-c2fbf09df7c480cc29e2,500,1.x.x.x,True,True,False,,False
proteina-e9e49b0c2501f034a708,500,1.x.x.x,False,True,False,,False
proteina-7936ff1519803491a9f8,500,1.x.x.x,False,True,False,,False
proteina-daad3c75f71603b95bbf,500,1.x.x.x,False,False,False,,False
proteina-389f36125c9d6b0769bf,500,1.x.x.x,True,True,False,,False
proteina-429b06bfa8e5e32d6c56,500,unconditional,False,True,False,,False
proteina-9deadbae53aad3dc0b7d,500,unconditional,False,True,False,,False
proteina-bee420d6256e40fd5a3c,500,unconditional,False,True,False,,False
proteina-309317dc3a22e7b5a110,500,unconditional,True,True,False,,False
proteina-367a52983efc35323c13,500,unconditional,False,False,False,,False
proteina-6d46545fd2e870705b34,500,unconditional,True,True,False,,False
proteina-997ab34884a2c25baa65,500,unconditional,False,True,False,,False
proteina-b10148c53cb87c20404d,500,unconditional,True,True,False,,False
proteina-3f826903275d17429063,500,3.x.x.x,True,True,False,,False
proteina-bc0f0e1ad390d6172f52,500,3.x.x.x,True,True,False,,False
proteina-af22f35c2c58ba5523dc,500,3.x.x.x,False,True,False,,False
proteina-3db289ea841ea7425f86,500,3.x.x.x,True,True,False,,False
proteina-c8afa7ebe7a8a6852c0a,500,3.x.x.x,False,False,False,,False
proteina-3ac104eecd0ed446ce97,500,3.x.x.x,True,True,False,,False
proteina-040ae6fc1f2dd1b5283b,500,3.x.x.x,False,True,False,,False
proteina-9f85bd211abe52606981,500,3.x.x.x,False,True,False,,False
proteina-20a3e548cc37cb086627,500,3.x.x.x,False,True,False,,False
proteina-72000beb1b69ec270fbc,500,3.x.x.x,False,True,False,,False
proteina-62d528c9334f009e4404,500,3.x.x.x,False,True,False,,False
proteina-4f23720c4b404e12650c,500,3.x.x.x,True,True,False,,False
proteina-b42adc972236d45b8825,500,3.x.x.x,False,True,False,,False
proteina-2bb96b54a6be5ee9833a,500,3.x.x.x,False,False,False,,False
proteina-b1066bd2c78050a454c6,500,3.x.x.x,False,True,False,,False
proteina-fd4ede06241585a62479,500,3.x.x.x,False,True,False,,False
proteina-3344f7b9595d0a467ae3,500,unconditional,True,True,False,,False
proteina-c812c3471f43789b0212,500,unconditional,False,True,False,,False
proteina-f7634500b73a6aef8c6e,500,unconditional,True,True,False,,False
proteina-d1ab3f798a7723bf25cf,500,unconditional,True,True,False,,False
proteina-15f688d6d439e84cef95,500,unconditional,True,False,False,proteina-15f688d6d439e84cef95,True
proteina-498058af555d6b1a0257,500,unconditional,True,True,False,,False
proteina-690e4c3d48d01f816727,500,unconditional,True,True,False,,False
proteina-3059c9c232d96ee518dd,500,unconditional,False,True,False,,False
proteina-eedcb35e1723155387b7,500,unconditional,True,True,False,,False
proteina-df09f3283af747e50282,500,unconditional,True,True,False,,False
proteina-70428da8de3945214081,500,unconditional,True,True,False,,False
proteina-dcfd85ec51f5920c8259,500,unconditional,False,True,False,,False
proteina-f40289998ca0b63e771a,500,unconditional,True,False,False,proteina-f40289998ca0b63e771a,True
proteina-10292fc629b5ce6fa721,500,unconditional,False,False,False,,False
proteina-2f105717af4c19f8221b,500,unconditional,False,True,False,,False
proteina-423dc38e28a8050bca73,500,unconditional,True,True,False,,False
proteina-6c98708f8a1a8770d0c0,500,1.x.x.x,False,True,False,,False
proteina-4ffbcd6c7839fae1230f,500,1.x.x.x,False,True,False,,False
proteina-51dabf48f6ef2facd635,500,1.x.x.x,True,True,False,,False
proteina-b98203d58bc76c501641,500,1.x.x.x,False,True,False,,False
proteina-bfa4c7444a51fe299898,500,1.x.x.x,True,True,False,,False
proteina-69ac48deeb317787b4aa,500,1.x.x.x,False,True,False,,False
proteina-48593232baaf78fb1470,500,1.x.x.x,True,False,False,proteina-48593232baaf78fb1470,True
proteina-f2bdb98cce454d55c72c,500,1.x.x.x,True,False,False,proteina-f2bdb98cce454d55c72c,True
proteina-11dd949fd5d1b64df9af,500,1.x.x.x,True,True,False,,False
proteina-338d550b43ef30abe0f4,500,1.x.x.x,False,True,False,,False
proteina-fee245bd3bcb1d0bb1f6,500,1.x.x.x,True,True,False,,False
proteina-0e2e026dd1eb2200c293,500,1.x.x.x,True,True,False,,False
proteina-fd1f8e2ffe56b458af02,500,1.x.x.x,True,True,False,,False
proteina-a5d0135bfb458d61b5d3,500,1.x.x.x,True,True,False,,False
proteina-a384003c33d1576721e8,500,1.x.x.x,False,True,False,,False
proteina-090dd2fc0e8d7c69ea83,500,1.x.x.x,False,True,False,,False
proteina-947b915c63b163f42d41,500,1.x.x.x,False,False,False,,False
proteina-cc0cb556408769834e82,500,1.x.x.x,True,True,False,,False
proteina-2ddc476992ae14e60ee6,500,1.x.x.x,False,True,False,,False
proteina-d9c9979b19a9447f4f2d,500,1.x.x.x,True,True,False,,False
proteina-c5c09130d128e4cc9756,500,1.x.x.x,False,False,False,,False
proteina-46acee49cf6ecf79f5c6,500,1.x.x.x,True,True,False,,False
proteina-439e3fc41cf540de06d0,500,1.x.x.x,True,True,False,,False
proteina-f0fb7c609ceb222a0b2a,500,1.x.x.x,False,True,False,,False
proteina-f0707ea3d0fbac5eaa9e,500,3.x.x.x,True,True,False,,False
proteina-b3e63fa2404cf3a0d9f7,500,3.x.x.x,True,True,False,,False
proteina-5301b3c8895a38b6fbc8,500,3.x.x.x,False,True,False,,False
proteina-6baf56fb7e564d952a36,500,3.x.x.x,True,True,False,,False
proteina-3830272739b00157b9bb,500,3.x.x.x,False,False,False,,False
proteina-695a7047f9ba7fceaa14,500,3.x.x.x,False,True,False,,False
proteina-c61d33bba310360f09a7,500,3.x.x.x,False,True,False,,False
proteina-1d6cb5dd3a1366ec6a64,500,3.x.x.x,False,True,False,,False
proteina-b423c32e0a135575a28c,500,2.x.x.x,True,False,False,proteina-b423c32e0a135575a28c,True
proteina-c100ec78ee99b9b0beac,500,2.x.x.x,True,False,False,proteina-c100ec78ee99b9b0beac,True
proteina-447eb20577cd9bdf4363,500,2.x.x.x,False,False,False,,False
proteina-c6a6da992bbfce7e9522,500,2.x.x.x,False,False,False,,False
proteina-a7be2f8a2038cdf117c5,500,2.x.x.x,False,True,False,,False
proteina-6ab6b0e0929e9cb46455,500,2.x.x.x,False,False,False,,False
proteina-6a26d42e04704fad287b,500,2.x.x.x,False,False,False,,False
proteina-a23d0952537fe079f8ef,500,2.x.x.x,False,False,False,,False
proteina-ce7e1abda3562afe50f0,500,unconditional,False,True,False,,False
proteina-3fbe5c7b7533a4cb630b,500,unconditional,True,True,False,,False
proteina-ac0e9daf76155935447a,500,unconditional,True,True,False,,False
proteina-3b58a8ac2db5744c68f6,500,unconditional,True,False,False,proteina-3b58a8ac2db5744c68f6,True
proteina-e5bedecc226297c42eac,500,unconditional,True,False,False,proteina-e5bedecc226297c42eac,True
proteina-6384776a5af895d684be,500,unconditional,False,False,False,,False
proteina-143a4fc2ad959c212282,500,unconditional,True,True,False,,False
proteina-6e23476f65106e223192,500,unconditional,True,True,False,,False
proteina-89fed22ee31e0dc43595,500,unconditional,False,True,False,,False
proteina-6349e94d15fc882cd507,500,unconditional,True,False,False,proteina-6349e94d15fc882cd507,True
proteina-546fe8829dde81c20b29,500,unconditional,True,True,False,,False
proteina-179d248b6f5708085697,500,unconditional,True,False,False,proteina-179d248b6f5708085697,True
proteina-013e3848c78760975e02,500,unconditional,True,True,False,,False
proteina-abf3d56e7f35a79fc825,500,unconditional,False,True,False,,False
proteina-c473ba367946c37f2457,500,unconditional,False,True,False,,False
proteina-348023f8048e37595ed6,500,unconditional,True,True,False,,False
proteina-6d0bd232d0fac7127ded,500,2.x.x.x,False,False,False,,False
proteina-ad3c3f8a5df848535432,500,2.x.x.x,False,False,False,,False
proteina-aa6447445f2f178a9a55,500,2.x.x.x,False,False,False,,False
proteina-96be688c880d20f01b82,500,2.x.x.x,False,False,False,,False
proteina-8eb104bea88b17e3f756,500,2.x.x.x,True,False,False,proteina-8eb104bea88b17e3f756,True
proteina-e62fbe14bd513ee62183,500,2.x.x.x,False,False,False,,False
proteina-02a31ffd6bc4445b00da,500,2.x.x.x,False,False,False,,False
proteina-de9fe9e79ce67dcba3a3,500,2.x.x.x,False,True,False,,False
proteina-c0adfa0bc2535468d6c4,500,2.x.x.x,False,False,False,,False
proteina-9f6fe94a8b0da5df9f41,500,2.x.x.x,True,False,False,proteina-74c8164388bd2b8296d3,True
proteina-d29a0826cb1f5bc81136,500,2.x.x.x,False,True,False,,False
proteina-11287023291209dc10ec,500,2.x.x.x,True,False,False,proteina-11287023291209dc10ec,True
proteina-9256cde418873fdbeff4,500,2.x.x.x,True,False,False,proteina-9256cde418873fdbeff4,True
proteina-fd8ad8c454f6b8c526d9,500,2.x.x.x,True,True,False,,False
proteina-ab2624a8eb3fb992a199,500,2.x.x.x,True,False,False,proteina-ab2624a8eb3fb992a199,True
proteina-2fd7a3d4cae7f587e65a,500,2.x.x.x,False,False,False,,False
proteina-afce3efd2f5fb5946444,500,1.x.x.x,True,True,False,,False
proteina-e00f2b4eb94ddb7adcf9,500,1.x.x.x,True,True,False,,False
proteina-9a717dd30f9ef1154ea3,500,1.x.x.x,False,True,False,,False
proteina-1e8e33395815b4b8772d,500,1.x.x.x,True,True,False,,False
proteina-14e250b50bbaeaf6d802,500,1.x.x.x,True,True,False,,False
proteina-652a5c7e3c5d239de2fc,500,1.x.x.x,True,True,False,,False
proteina-3a5cf240c4b2d168f199,500,1.x.x.x,False,True,False,,False
proteina-3dc02f8278dd108a6dc8,500,1.x.x.x,True,True,False,,False
proteina-ba2a20649ee25c2d879c,500,unconditional,False,True,False,,False
proteina-de78b7ac42bdf12116df,500,unconditional,True,True,False,,False
proteina-57046e6ef514b2366e8f,500,unconditional,True,True,False,,False
proteina-b036562b21a98b738693,500,unconditional,True,False,False,proteina-b036562b21a98b738693,True
proteina-cd1e53e75344ccb3f051,500,unconditional,False,False,False,,False
proteina-66684435b98eec80a099,500,unconditional,True,True,False,,False
proteina-ec581eea377901dbe809,500,unconditional,False,False,False,,False
proteina-9a697c73e203df9dd6e2,500,unconditional,False,False,False,,False
proteina-002daeaf746b76ce8ff3,500,2.x.x.x,True,False,False,proteina-002daeaf746b76ce8ff3,True
proteina-765d6f3ec816a177463c,500,2.x.x.x,False,True,False,,False
proteina-74c8164388bd2b8296d3,500,2.x.x.x,True,False,False,proteina-74c8164388bd2b8296d3,True
proteina-d008d9866a8b7b68c30f,500,2.x.x.x,False,False,False,,False
proteina-1372d02d57bd2f536811,500,2.x.x.x,False,False,False,,False
proteina-0d7b3d4fd1193c7f1205,500,2.x.x.x,False,False,False,,False
proteina-65162c88031a1c407aa7,500,2.x.x.x,False,False,False,,False
proteina-2a3a040bb618ee8d0459,500,2.x.x.x,False,True,False,,False
proteina-be48a7daf7af2e9e55c7,500,3.x.x.x,False,True,False,,False
proteina-23ba09f5dd5be26941e8,500,3.x.x.x,False,True,False,,False
proteina-dc091d6fcc6f6cd9b67e,500,3.x.x.x,False,False,False,,False
proteina-7349a4184e3e6e1dddcf,500,3.x.x.x,False,False,False,,False
proteina-82586142969da467b2bd,500,3.x.x.x,False,False,False,,False
proteina-a139be292c8116ba69cb,500,3.x.x.x,False,False,False,,False
proteina-5a34cf0fdcc78403b013,500,3.x.x.x,False,True,False,,False
proteina-4251eb0e94382eb3bd72,500,3.x.x.x,True,True,False,,False
proteina-f6f00b21fbe74dfcda6b,500,3.x.x.x,False,True,False,,False
proteina-e89accb764fb219e7e7d,500,3.x.x.x,False,False,False,,False
proteina-44f4b47fa49d16f3c054,500,3.x.x.x,False,True,False,,False
proteina-cc6903b3afdfed721bab,500,3.x.x.x,False,True,False,,False
proteina-5a5315ca02890aadbf8f,500,3.x.x.x,False,True,False,,False
proteina-d40e89a2cb5455a2f4cd,500,3.x.x.x,True,True,False,,False
proteina-bf7a150b5568cb717d2d,500,3.x.x.x,False,True,False,,False
proteina-39aaba5f00f4cc974942,500,3.x.x.x,True,False,False,proteina-39aaba5f00f4cc974942,True
proteina-3062f9562f8e2b0682ee,500,unconditional,True,True,False,,False
proteina-26c939c3844a473025fc,500,unconditional,True,True,False,,False
proteina-05f26b5d05e3b4dc0197,500,unconditional,True,True,False,,False
proteina-05ed42b0322b9be570d8,500,unconditional,True,True,False,,False
proteina-0ca7249b83fd854c6f79,500,unconditional,True,True,False,,False
proteina-73fee3dddb694f10ea8d,500,unconditional,False,True,False,,False
proteina-8cb40fd061f751ea837a,500,unconditional,True,True,False,,False
proteina-5ae688ba10fb7c77a729,500,unconditional,True,False,False,proteina-5ae688ba10fb7c77a729,True
