geometry,threshold,subset,stem,cluster
original,fine,all,proteina-a88901db70cd49d5e2d6,proteina-a88901db70cd49d5e2d6
original,fine,all,proteina-ca87e6f0569ef4c2e489,proteina-ca87e6f0569ef4c2e489
original,fine,all,proteina-52781faefcebd3ee5a3b,proteina-52781faefcebd3ee5a3b
original,fine,all,proteina-dca6101ca04ee02ac2b1,proteina-dca6101ca04ee02ac2b1
original,fine,all,proteina-2876dd9c45ca19288c5b,proteina-2876dd9c45ca19288c5b
original,fine,all,proteina-0f13300cd3ff5a55ee6d,proteina-0f13300cd3ff5a55ee6d
original,fine,all,proteina-09c46a6e5cba7b94609e,proteina-09c46a6e5cba7b94609e
original,fine,all,proteina-c17c88abcd6c4585727e,proteina-c17c88abcd6c4585727e
original,fine,all,proteina-9eb837abc90c6ab2b93b,proteina-9eb837abc90c6ab2b93b
original,fine,all,proteina-234bb31728e410fa1d7f,proteina-234bb31728e410fa1d7f
original,fine,all,proteina-2ceaa9d44754c33aab37,proteina-2ceaa9d44754c33aab37
original,fine,all,proteina-ade07b68d854609dd29a,proteina-ade07b68d854609dd29a
original,fine,all,proteina-a65215225a38627db969,proteina-a65215225a38627db969
original,fine,all,proteina-9ab406a7f2281875b3fd,proteina-9ab406a7f2281875b3fd
original,fine,all,proteina-2022ea1145d90806b501,proteina-2022ea1145d90806b501
original,fine,all,proteina-0225942095b452418e92,proteina-0225942095b452418e92
original,fine,all,proteina-ad7a6985b76d21d45047,proteina-ad7a6985b76d21d45047
original,fine,all,proteina-c53b5192e8a589eebc57,proteina-c53b5192e8a589eebc57
original,fine,all,proteina-87126dd19f8fc2b5b7df,proteina-87126dd19f8fc2b5b7df
original,fine,all,proteina-7c8044717af4dbc6ee32,proteina-7c8044717af4dbc6ee32
original,fine,all,proteina-9d72f9a14fc1842893df,proteina-9d72f9a14fc1842893df
original,fine,all,proteina-2813e7efdd3d23e8e524,proteina-2813e7efdd3d23e8e524
original,fine,all,proteina-fd44bbe00fdfb892760f,proteina-fd44bbe00fdfb892760f
original,fine,all,proteina-d846f1fe736cea0626c9,proteina-d846f1fe736cea0626c9
original,fine,all,proteina-5f6f7d37e7249c9b2449,proteina-5f6f7d37e7249c9b2449
original,fine,all,proteina-08ed3d532c7ce7a98acd,proteina-08ed3d532c7ce7a98acd
original,fine,all,proteina-f0e95b2aa5183643748b,proteina-f0e95b2aa5183643748b
original,fine,all,proteina-d249eebfe0a717d5bfa0,proteina-d249eebfe0a717d5bfa0
original,fine,all,proteina-1fa358311b42416f370e,proteina-1fa358311b42416f370e
original,fine,all,proteina-0c5d41ecde2f4cba0c83,proteina-0c5d41ecde2f4cba0c83
original,fine,all,proteina-cc8833873173af8eebb2,proteina-cc8833873173af8eebb2
original,fine,all,proteina-319ae6a7a1db02b9e8d1,proteina-319ae6a7a1db02b9e8d1
original,fine,all,proteina-3530835a93463543842e,proteina-3530835a93463543842e
original,fine,all,proteina-913e243b9122f551b500,proteina-913e243b9122f551b500
original,fine,all,proteina-a1a459bf27a4ae10d6d3,proteina-a1a459bf27a4ae10d6d3
original,fine,all,proteina-8b49df40a8791d550341,proteina-8b49df40a8791d550341
original,fine,all,proteina-7afc5d0eb81b13272db3,proteina-7afc5d0eb81b13272db3
original,fine,all,proteina-c457e835def6f6fc935b,proteina-c457e835def6f6fc935b
original,fine,all,proteina-9f8632942e48996a6db1,proteina-9f8632942e48996a6db1
original,fine,all,proteina-c2fbf09df7c480cc29e2,proteina-c2fbf09df7c480cc29e2
original,fine,all,proteina-e9e49b0c2501f034a708,proteina-e9e49b0c2501f034a708
original,fine,all,proteina-7936ff1519803491a9f8,proteina-7936ff1519803491a9f8
original,fine,all,proteina-daad3c75f71603b95bbf,proteina-daad3c75f71603b95bbf
original,fine,all,proteina-389f36125c9d6b0769bf,proteina-389f36125c9d6b0769bf
original,fine,all,proteina-429b06bfa8e5e32d6c56,proteina-429b06bfa8e5e32d6c56
original,fine,all,proteina-9deadbae53aad3dc0b7d,proteina-9deadbae53aad3dc0b7d
original,fine,all,proteina-bee420d6256e40fd5a3c,proteina-bee420d6256e40fd5a3c
original,fine,all,proteina-309317dc3a22e7b5a110,proteina-309317dc3a22e7b5a110
original,fine,all,proteina-367a52983efc35323c13,proteina-367a52983efc35323c13
original,fine,all,proteina-6d46545fd2e870705b34,proteina-6d46545fd2e870705b34
original,fine,all,proteina-997ab34884a2c25baa65,proteina-997ab34884a2c25baa65
original,fine,all,proteina-b10148c53cb87c20404d,proteina-b10148c53cb87c20404d
original,fine,all,proteina-3f826903275d17429063,proteina-3f826903275d17429063
original,fine,all,proteina-bc0f0e1ad390d6172f52,proteina-bc0f0e1ad390d6172f52
original,fine,all,proteina-af22f35c2c58ba5523dc,proteina-af22f35c2c58ba5523dc
original,fine,all,proteina-3db289ea841ea7425f86,proteina-3db289ea841ea7425f86
original,fine,all,proteina-c8afa7ebe7a8a6852c0a,proteina-c8afa7ebe7a8a6852c0a
original,fine,all,proteina-3ac104eecd0ed446ce97,proteina-3ac104eecd0ed446ce97
original,fine,all,proteina-040ae6fc1f2dd1b5283b,proteina-040ae6fc1f2dd1b5283b
original,fine,all,proteina-9f85bd211abe52606981,proteina-9f85bd211abe52606981
original,fine,all,proteina-20a3e548cc37cb086627,proteina-20a3e548cc37cb086627
original,fine,all,proteina-72000beb1b69ec270fbc,proteina-72000beb1b69ec270fbc
original,fine,all,proteina-62d528c9334f009e4404,proteina-62d528c9334f009e4404
original,fine,all,proteina-4f23720c4b404e12650c,proteina-4f23720c4b404e12650c
original,fine,all,proteina-b42adc972236d45b8825,proteina-b42adc972236d45b8825
original,fine,all,proteina-2bb96b54a6be5ee9833a,proteina-2bb96b54a6be5ee9833a
original,fine,all,proteina-b1066bd2c78050a454c6,proteina-b1066bd2c78050a454c6
original,fine,all,proteina-fd4ede06241585a62479,proteina-fd4ede06241585a62479
original,fine,all,proteina-3344f7b9595d0a467ae3,proteina-3344f7b9595d0a467ae3
original,fine,all,proteina-c812c3471f43789b0212,proteina-c812c3471f43789b0212
original,fine,all,proteina-f7634500b73a6aef8c6e,proteina-f7634500b73a6aef8c6e
original,fine,all,proteina-d1ab3f798a7723bf25cf,proteina-d1ab3f798a7723bf25cf
original,fine,all,proteina-15f688d6d439e84cef95,proteina-15f688d6d439e84cef95
original,fine,all,proteina-498058af555d6b1a0257,proteina-498058af555d6b1a0257
original,fine,all,proteina-690e4c3d48d01f816727,proteina-690e4c3d48d01f816727
original,fine,all,proteina-3059c9c232d96ee518dd,proteina-3059c9c232d96ee518dd
original,fine,all,proteina-eedcb35e1723155387b7,proteina-eedcb35e1723155387b7
original,fine,all,proteina-df09f3283af747e50282,proteina-df09f3283af747e50282
original,fine,all,proteina-70428da8de3945214081,proteina-70428da8de3945214081
original,fine,all,proteina-dcfd85ec51f5920c8259,proteina-dcfd85ec51f5920c8259
original,fine,all,proteina-f40289998ca0b63e771a,proteina-f40289998ca0b63e771a
original,fine,all,proteina-10292fc629b5ce6fa721,proteina-10292fc629b5ce6fa721
original,fine,all,proteina-2f105717af4c19f8221b,proteina-2f105717af4c19f8221b
original,fine,all,proteina-423dc38e28a8050bca73,proteina-423dc38e28a8050bca73
original,fine,all,proteina-6c98708f8a1a8770d0c0,proteina-6c98708f8a1a8770d0c0
original,fine,all,proteina-4ffbcd6c7839fae1230f,proteina-4ffbcd6c7839fae1230f
original,fine,all,proteina-51dabf48f6ef2facd635,proteina-51dabf48f6ef2facd635
original,fine,all,proteina-bfa4c7444a51fe299898,proteina-bfa4c7444a51fe299898
original,fine,all,proteina-69ac48deeb317787b4aa,proteina-69ac48deeb317787b4aa
original,fine,all,proteina-48593232baaf78fb1470,proteina-48593232baaf78fb1470
original,fine,all,proteina-f2bdb98cce454d55c72c,proteina-f2bdb98cce454d55c72c
original,fine,all,proteina-11dd949fd5d1b64df9af,proteina-11dd949fd5d1b64df9af
original,fine,all,proteina-338d550b43ef30abe0f4,proteina-338d550b43ef30abe0f4
original,fine,all,proteina-fee245bd3bcb1d0bb1f6,proteina-fee245bd3bcb1d0bb1f6
original,fine,all,proteina-0e2e026dd1eb2200c293,proteina-0e2e026dd1eb2200c293
original,fine,all,proteina-fd1f8e2ffe56b458af02,proteina-fd1f8e2ffe56b458af02
original,fine,all,proteina-a5d0135bfb458d61b5d3,proteina-a5d0135bfb458d61b5d3
original,fine,all,proteina-a384003c33d1576721e8,proteina-a384003c33d1576721e8
original,fine,all,proteina-090dd2fc0e8d7c69ea83,proteina-090dd2fc0e8d7c69ea83
original,fine,all,proteina-947b915c63b163f42d41,proteina-947b915c63b163f42d41
original,fine,all,proteina-cc0cb556408769834e82,proteina-cc0cb556408769834e82
original,fine,all,proteina-2ddc476992ae14e60ee6,proteina-2ddc476992ae14e60ee6
original,fine,all,proteina-d9c9979b19a9447f4f2d,proteina-d9c9979b19a9447f4f2d
original,fine,all,proteina-c5c09130d128e4cc9756,proteina-c5c09130d128e4cc9756
original,fine,all,proteina-46acee49cf6ecf79f5c6,proteina-46acee49cf6ecf79f5c6
original,fine,all,proteina-439e3fc41cf540de06d0,proteina-439e3fc41cf540de06d0
original,fine,all,proteina-f0fb7c609ceb222a0b2a,proteina-f0fb7c609ceb222a0b2a
original,fine,all,proteina-f0707ea3d0fbac5eaa9e,proteina-f0707ea3d0fbac5eaa9e
original,fine,all,proteina-b3e63fa2404cf3a0d9f7,proteina-b3e63fa2404cf3a0d9f7
original,fine,all,proteina-5301b3c8895a38b6fbc8,proteina-5301b3c8895a38b6fbc8
original,fine,all,proteina-6baf56fb7e564d952a36,proteina-6baf56fb7e564d952a36
original,fine,all,proteina-3830272739b00157b9bb,proteina-3830272739b00157b9bb
original,fine,all,proteina-695a7047f9ba7fceaa14,proteina-695a7047f9ba7fceaa14
original,fine,all,proteina-c61d33bba310360f09a7,proteina-c61d33bba310360f09a7
original,fine,all,proteina-1d6cb5dd3a1366ec6a64,proteina-1d6cb5dd3a1366ec6a64
original,fine,all,proteina-b423c32e0a135575a28c,proteina-b423c32e0a135575a28c
original,fine,all,proteina-c100ec78ee99b9b0beac,proteina-c100ec78ee99b9b0beac
original,fine,all,proteina-447eb20577cd9bdf4363,proteina-447eb20577cd9bdf4363
original,fine,all,proteina-c6a6da992bbfce7e9522,proteina-c6a6da992bbfce7e9522
original,fine,all,proteina-a7be2f8a2038cdf117c5,proteina-a7be2f8a2038cdf117c5
original,fine,all,proteina-6ab6b0e0929e9cb46455,proteina-6ab6b0e0929e9cb46455
original,fine,all,proteina-6a26d42e04704fad287b,proteina-6a26d42e04704fad287b
original,fine,all,proteina-a23d0952537fe079f8ef,proteina-a23d0952537fe079f8ef
original,fine,all,proteina-ce7e1abda3562afe50f0,proteina-ce7e1abda3562afe50f0
original,fine,all,proteina-3fbe5c7b7533a4cb630b,proteina-3fbe5c7b7533a4cb630b
original,fine,all,proteina-ac0e9daf76155935447a,proteina-ac0e9daf76155935447a
original,fine,all,proteina-3b58a8ac2db5744c68f6,proteina-3b58a8ac2db5744c68f6
original,fine,all,proteina-e5bedecc226297c42eac,proteina-e5bedecc226297c42eac
original,fine,all,proteina-6384776a5af895d684be,proteina-6384776a5af895d684be
original,fine,all,proteina-143a4fc2ad959c212282,proteina-143a4fc2ad959c212282
original,fine,all,proteina-6e23476f65106e223192,proteina-6e23476f65106e223192
original,fine,all,proteina-89fed22ee31e0dc43595,proteina-89fed22ee31e0dc43595
original,fine,all,proteina-6349e94d15fc882cd507,proteina-6349e94d15fc882cd507
original,fine,all,proteina-546fe8829dde81c20b29,proteina-546fe8829dde81c20b29
original,fine,all,proteina-179d248b6f5708085697,proteina-179d248b6f5708085697
original,fine,all,proteina-013e3848c78760975e02,proteina-013e3848c78760975e02
original,fine,all,proteina-abf3d56e7f35a79fc825,proteina-abf3d56e7f35a79fc825
original,fine,all,proteina-c473ba367946c37f2457,proteina-c473ba367946c37f2457
original,fine,all,proteina-348023f8048e37595ed6,proteina-348023f8048e37595ed6
original,fine,all,proteina-6d0bd232d0fac7127ded,proteina-6d0bd232d0fac7127ded
original,fine,all,proteina-ad3c3f8a5df848535432,proteina-ad3c3f8a5df848535432
original,fine,all,proteina-aa6447445f2f178a9a55,proteina-aa6447445f2f178a9a55
original,fine,all,proteina-96be688c880d20f01b82,proteina-96be688c880d20f01b82
original,fine,all,proteina-8eb104bea88b17e3f756,proteina-8eb104bea88b17e3f756
original,fine,all,proteina-e62fbe14bd513ee62183,proteina-e62fbe14bd513ee62183
original,fine,all,proteina-02a31ffd6bc4445b00da,proteina-02a31ffd6bc4445b00da
original,fine,all,proteina-de9fe9e79ce67dcba3a3,proteina-de9fe9e79ce67dcba3a3
original,fine,all,proteina-c0adfa0bc2535468d6c4,proteina-2fd7a3d4cae7f587e65a
original,fine,all,proteina-2fd7a3d4cae7f587e65a,proteina-2fd7a3d4cae7f587e65a
original,fine,all,proteina-9f6fe94a8b0da5df9f41,proteina-74c8164388bd2b8296d3
original,fine,all,proteina-74c8164388bd2b8296d3,proteina-74c8164388bd2b8296d3
original,fine,all,proteina-d29a0826cb1f5bc81136,proteina-d29a0826cb1f5bc81136
original,fine,all,proteina-11287023291209dc10ec,proteina-11287023291209dc10ec
original,fine,all,proteina-9256cde418873fdbeff4,proteina-9256cde418873fdbeff4
original,fine,all,proteina-fd8ad8c454f6b8c526d9,proteina-fd8ad8c454f6b8c526d9
original,fine,all,proteina-ab2624a8eb3fb992a199,proteina-5ae688ba10fb7c77a729
original,fine,all,proteina-5ae688ba10fb7c77a729,proteina-5ae688ba10fb7c77a729
original,fine,all,proteina-afce3efd2f5fb5946444,proteina-afce3efd2f5fb5946444
original,fine,all,proteina-e00f2b4eb94ddb7adcf9,proteina-e00f2b4eb94ddb7adcf9
original,fine,all,proteina-9a717dd30f9ef1154ea3,proteina-9a717dd30f9ef1154ea3
original,fine,all,proteina-1e8e33395815b4b8772d,proteina-1e8e33395815b4b8772d
original,fine,all,proteina-14e250b50bbaeaf6d802,proteina-14e250b50bbaeaf6d802
original,fine,all,proteina-652a5c7e3c5d239de2fc,proteina-652a5c7e3c5d239de2fc
original,fine,all,proteina-3dc02f8278dd108a6dc8,proteina-3dc02f8278dd108a6dc8
original,fine,all,proteina-ba2a20649ee25c2d879c,proteina-ba2a20649ee25c2d879c
original,fine,all,proteina-de78b7ac42bdf12116df,proteina-de78b7ac42bdf12116df
original,fine,all,proteina-57046e6ef514b2366e8f,proteina-57046e6ef514b2366e8f
original,fine,all,proteina-b036562b21a98b738693,proteina-b036562b21a98b738693
original,fine,all,proteina-cd1e53e75344ccb3f051,proteina-cd1e53e75344ccb3f051
original,fine,all,proteina-66684435b98eec80a099,proteina-66684435b98eec80a099
original,fine,all,proteina-ec581eea377901dbe809,proteina-ec581eea377901dbe809
original,fine,all,proteina-9a697c73e203df9dd6e2,proteina-9a697c73e203df9dd6e2
original,fine,all,proteina-002daeaf746b76ce8ff3,proteina-002daeaf746b76ce8ff3
original,fine,all,proteina-765d6f3ec816a177463c,proteina-765d6f3ec816a177463c
original,fine,all,proteina-d008d9866a8b7b68c30f,proteina-d008d9866a8b7b68c30f
original,fine,all,proteina-1372d02d57bd2f536811,proteina-1372d02d57bd2f536811
original,fine,all,proteina-0d7b3d4fd1193c7f1205,proteina-0d7b3d4fd1193c7f1205
original,fine,all,proteina-65162c88031a1c407aa7,proteina-65162c88031a1c407aa7
original,fine,all,proteina-2a3a040bb618ee8d0459,proteina-2a3a040bb618ee8d0459
original,fine,all,proteina-be48a7daf7af2e9e55c7,proteina-be48a7daf7af2e9e55c7
original,fine,all,proteina-23ba09f5dd5be26941e8,proteina-23ba09f5dd5be26941e8
original,fine,all,proteina-dc091d6fcc6f6cd9b67e,proteina-dc091d6fcc6f6cd9b67e
original,fine,all,proteina-7349a4184e3e6e1dddcf,proteina-7349a4184e3e6e1dddcf
original,fine,all,proteina-82586142969da467b2bd,proteina-82586142969da467b2bd
original,fine,all,proteina-a139be292c8116ba69cb,proteina-a139be292c8116ba69cb
original,fine,all,proteina-5a34cf0fdcc78403b013,proteina-5a34cf0fdcc78403b013
original,fine,all,proteina-4251eb0e94382eb3bd72,proteina-4251eb0e94382eb3bd72
original,fine,all,proteina-f6f00b21fbe74dfcda6b,proteina-f6f00b21fbe74dfcda6b
original,fine,all,proteina-e89accb764fb219e7e7d,proteina-e89accb764fb219e7e7d
original,fine,all,proteina-44f4b47fa49d16f3c054,proteina-44f4b47fa49d16f3c054
original,fine,all,proteina-cc6903b3afdfed721bab,proteina-cc6903b3afdfed721bab
original,fine,all,proteina-5a5315ca02890aadbf8f,proteina-5a5315ca02890aadbf8f
original,fine,all,proteina-d40e89a2cb5455a2f4cd,proteina-d40e89a2cb5455a2f4cd
original,fine,all,proteina-bf7a150b5568cb717d2d,proteina-bf7a150b5568cb717d2d
original,fine,all,proteina-39aaba5f00f4cc974942,proteina-39aaba5f00f4cc974942
original,fine,all,proteina-3062f9562f8e2b0682ee,proteina-3062f9562f8e2b0682ee
original,fine,all,proteina-26c939c3844a473025fc,proteina-26c939c3844a473025fc
original,fine,all,proteina-05f26b5d05e3b4dc0197,proteina-05f26b5d05e3b4dc0197
original,fine,all,proteina-05ed42b0322b9be570d8,proteina-05ed42b0322b9be570d8
original,fine,all,proteina-0ca7249b83fd854c6f79,proteina-0ca7249b83fd854c6f79
original,fine,all,proteina-73fee3dddb694f10ea8d,proteina-73fee3dddb694f10ea8d
original,fine,all,proteina-8cb40fd061f751ea837a,proteina-8cb40fd061f751ea837a
original,fine,quality_pass,proteina-be675ca7c54e54c0a174,proteina-be675ca7c54e54c0a174
original,fine,quality_pass,proteina-1ef17dd214e985d200d1,proteina-1ef17dd214e985d200d1
original,fine,quality_pass,proteina-876024d77789f7b5b7fd,proteina-876024d77789f7b5b7fd
original,fine,quality_pass,proteina-41ac168dbecb63c60bf3,proteina-41ac168dbecb63c60bf3
original,fine,quality_pass,proteina-d2ab49be58d6b7d10335,proteina-d2ab49be58d6b7d10335
original,fine,quality_pass,proteina-784acb72adbf2ea94df5,proteina-784acb72adbf2ea94df5
original,fine,quality_pass,proteina-c97aa3bbb2c8c7aad1d4,proteina-c97aa3bbb2c8c7aad1d4
original,fine,quality_pass,proteina-5434914a9bec9dcbc34f,proteina-5434914a9bec9dcbc34f
original,fine,quality_pass,proteina-a1f2f5d7984b5d983ae3,proteina-a1f2f5d7984b5d983ae3
original,fine,quality_pass,proteina-3387fe03014148a7d544,proteina-3387fe03014148a7d544
original,fine,quality_pass,proteina-ecc23742de230a2877ba,proteina-ecc23742de230a2877ba
original,fine,quality_pass,proteina-e44a96a07b08e3625dca,proteina-e44a96a07b08e3625dca
original,fine,quality_pass,proteina-dd6523df6482e781eb08,proteina-dd6523df6482e781eb08
original,fine,quality_pass,proteina-88ca705c47bc0009cc8c,proteina-88ca705c47bc0009cc8c
original,fine,quality_pass,proteina-7d89c600ca3e19bcf65b,proteina-7d89c600ca3e19bcf65b
original,fine,quality_pass,proteina-6f975e90a8b0d5b16af0,proteina-6f975e90a8b0d5b16af0
original,fine,quality_pass,proteina-d602401a2f1a72581e96,proteina-d602401a2f1a72581e96
original,fine,quality_pass,proteina-f45ad0ed3bf967cfbc53,proteina-f45ad0ed3bf967cfbc53
original,fine,quality_pass,proteina-cfb30d6ec1cb027b316c,proteina-cfb30d6ec1cb027b316c
original,fine,quality_pass,proteina-493dbb8e820ee505d2f1,proteina-493dbb8e820ee505d2f1
original,fine,quality_pass,proteina-3f18aaa3a319e6f67f70,proteina-3f18aaa3a319e6f67f70
original,fine,quality_pass,proteina-0f13300cd3ff5a55ee6d,proteina-0f13300cd3ff5a55ee6d
original,fine,quality_pass,proteina-9eb837abc90c6ab2b93b,proteina-9eb837abc90c6ab2b93b
original,fine,quality_pass,proteina-234bb31728e410fa1d7f,proteina-234bb31728e410fa1d7f
original,fine,quality_pass,proteina-ade07b68d854609dd29a,proteina-ade07b68d854609dd29a
original,fine,quality_pass,proteina-9ab406a7f2281875b3fd,proteina-9ab406a7f2281875b3fd
original,fine,quality_pass,proteina-0225942095b452418e92,proteina-0225942095b452418e92
original,fine,quality_pass,proteina-2813e7efdd3d23e8e524,proteina-2813e7efdd3d23e8e524
original,fine,quality_pass,proteina-fd44bbe00fdfb892760f,proteina-fd44bbe00fdfb892760f
original,fine,quality_pass,proteina-d846f1fe736cea0626c9,proteina-d846f1fe736cea0626c9
original,fine,quality_pass,proteina-08ed3d532c7ce7a98acd,proteina-08ed3d532c7ce7a98acd
original,fine,quality_pass,proteina-1fa358311b42416f370e,proteina-1fa358311b42416f370e
original,fine,quality_pass,proteina-0c5d41ecde2f4cba0c83,proteina-0c5d41ecde2f4cba0c83
original,fine,quality_pass,proteina-cc8833873173af8eebb2,proteina-cc8833873173af8eebb2
original,fine,quality_pass,proteina-3530835a93463543842e,proteina-3530835a93463543842e
original,fine,quality_pass,proteina-8b49df40a8791d550341,proteina-8b49df40a8791d550341
original,fine,quality_pass,proteina-7afc5d0eb81b13272db3,proteina-7afc5d0eb81b13272db3
original,fine,quality_pass,proteina-9f8632942e48996a6db1,proteina-9f8632942e48996a6db1
original,fine,quality_pass,proteina-c2fbf09df7c480cc29e2,proteina-c2fbf09df7c480cc29e2
original,fine,quality_pass,proteina-389f36125c9d6b0769bf,proteina-389f36125c9d6b0769bf
original,fine,quality_pass,proteina-309317dc3a22e7b5a110,proteina-309317dc3a22e7b5a110
original,fine,quality_pass,proteina-6d46545fd2e870705b34,proteina-6d46545fd2e870705b34
original,fine,quality_pass,proteina-b10148c53cb87c20404d,proteina-b10148c53cb87c20404d
original,fine,quality_pass,proteina-3f826903275d17429063,proteina-3f826903275d17429063
original,fine,quality_pass,proteina-bc0f0e1ad390d6172f52,proteina-bc0f0e1ad390d6172f52
original,fine,quality_pass,proteina-3db289ea841ea7425f86,proteina-3db289ea841ea7425f86
original,fine,quality_pass,proteina-3ac104eecd0ed446ce97,proteina-3ac104eecd0ed446ce97
original,fine,quality_pass,proteina-4f23720c4b404e12650c,proteina-4f23720c4b404e12650c
original,fine,quality_pass,proteina-3344f7b9595d0a467ae3,proteina-3344f7b9595d0a467ae3
original,fine,quality_pass,proteina-f7634500b73a6aef8c6e,proteina-f7634500b73a6aef8c6e
original,fine,quality_pass,proteina-d1ab3f798a7723bf25cf,proteina-d1ab3f798a7723bf25cf
original,fine,quality_pass,proteina-15f688d6d439e84cef95,proteina-15f688d6d439e84cef95
original,fine,quality_pass,proteina-498058af555d6b1a0257,proteina-498058af555d6b1a0257
original,fine,quality_pass,proteina-690e4c3d48d01f816727,proteina-690e4c3d48d01f816727
original,fine,quality_pass,proteina-eedcb35e1723155387b7,proteina-eedcb35e1723155387b7
original,fine,quality_pass,proteina-df09f3283af747e50282,proteina-df09f3283af747e50282
original,fine,quality_pass,proteina-70428da8de3945214081,proteina-70428da8de3945214081
original,fine,quality_pass,proteina-f40289998ca0b63e771a,proteina-f40289998ca0b63e771a
original,fine,quality_pass,proteina-423dc38e28a8050bca73,proteina-423dc38e28a8050bca73
