struct_cluster_id,entry_a,entry_b,anchor_a,anchor_b,tm_a,tm_b,tm_max,rmsd,aligned_residues,coverage_a,coverage_b,aligned_sequence_identity,ca_contact_jaccard,ca_contact_union,core_tm_max,core_residues_a,core_residues_b,elapsed_seconds
0000854290d826d1db3d3610c91dd475,0a152c63f5931d8429e63b038cb36762,24ce760a1a9ef941cbc8c476540d6113,false,false,0.9093604734270332,0.9474410888282024,0.9474410888282024,1.0183464135890061,136,0.951048951048951,0.9927007299270073,0.36764705882352944,0.8181818181818182,198,0.9603437610451133,124,122,0.03603129700002228
0000854290d826d1db3d3610c91dd475,0a152c63f5931d8429e63b038cb36762,309aa57c2131f48475dd8921b868c534,false,false,0.8196016705657333,0.9016904236884179,0.9016904236884179,1.5413349039496127,128,0.8951048951048951,0.9922480620155039,0.3671875,0.8040201005025126,199,0.9408158434492936,124,117,0.03679862500001718
0000854290d826d1db3d3610c91dd475,0a152c63f5931d8429e63b038cb36762,3c3d02cdce1343759b2b6a86e73296e4,false,false,0.9407590303945064,0.9220126800219967,0.9407590303945064,1.444486974442257,141,0.986013986013986,0.9657534246575342,0.45390070921985815,0.8677248677248677,189,0.9703513523114017,124,123,0.03714456799997379
0000854290d826d1db3d3610c91dd475,0a152c63f5931d8429e63b038cb36762,633888d3f39908a8da80bc5d3386051d,false,false,0.6782724803340793,0.896473021931236,0.896473021931236,1.4357616809949199,104,0.7272727272727273,0.9811320754716981,0.49038461538461536,0.7391304347826086,184,0.9119853717292383,124,97,0.02509362999995801
0000854290d826d1db3d3610c91dd475,0a152c63f5931d8429e63b038cb36762,a81887beef801640edc79d4301f1ef78,false,false,0.8960896444864898,0.9330794266860161,0.9330794266860161,1.1650845609020974,136,0.951048951048951,0.9927007299270073,0.36764705882352944,0.803921568627451,204,0.951834819126146,124,122,0.035206076999998004
0000854290d826d1db3d3610c91dd475,0a152c63f5931d8429e63b038cb36762,b42be8894397f10a43183a14532fdaf8,false,false,0.8726868155086609,0.9422070316432309,0.9422070316432309,1.1971795330788497,131,0.916083916083916,0.9924242424242424,0.366412213740458,0.7980295566502463,203,0.9621413208115223,124,117,0.033971661999999014
0000854290d826d1db3d3610c91dd475,0a152c63f5931d8429e63b038cb36762,d06fa1b43b35517223112d016a2c8910,false,false,0.8807375104973227,0.9301471334095087,0.9301471334095087,1.4728356123168582,134,0.9370629370629371,0.9925925925925926,0.3805970149253731,0.7695852534562212,217,0.9361392212492587,124,123,0.03541814099997964
0000854290d826d1db3d3610c91dd475,0a152c63f5931d8429e63b038cb36762,e874246a9b0e2c0c4071cd31ec8cbe65,false,false,0.8444612344079931,0.9311979129982797,0.9311979129982797,1.2972304378976496,128,0.8951048951048951,0.9922480620155039,0.3671875,0.7910447761194029,201,0.9394816460224755,124,117,0.034447194999984276
0000854290d826d1db3d3610c91dd475,19e0237eb860aa2a1df019984ec0fa88,1b2441bdce9ad6b421ae1f5968196d67,false,false,0.8383026499536943,0.8844980782235702,0.8844980782235702,1.8957857458644767,132,0.9361702127659575,0.9924812030075187,0.3939393939393939,0.7699530516431925,213,0.9177536574612217,126,117,0.039223972999991474
0000854290d826d1db3d3610c91dd475,19e0237eb860aa2a1df019984ec0fa88,1cede55442c259ed0c00edf73b6fbc79,false,false,0.8789536204545971,0.9023860193934654,0.9023860193934654,1.565220988662166,137,0.9716312056737588,1.0,0.41605839416058393,0.7916666666666666,216,0.9356964545188002,126,122,0.03927449399998295
0000854290d826d1db3d3610c91dd475,19e0237eb860aa2a1df019984ec0fa88,1ed46df8797ce8acdbd6ce82de044415,false,false,0.8939650867129393,0.9316088389351065,0.9316088389351065,1.275360710673325,134,0.950354609929078,0.9925925925925926,0.3805970149253731,0.7897196261682243,214,0.9519459667374305,126,120,0.034400040000036824
0000854290d826d1db3d3610c91dd475,19e0237eb860aa2a1df019984ec0fa88,24ce760a1a9ef941cbc8c476540d6113,false,false,0.8939991232939429,0.9183157583248212,0.9183157583248212,1.4580333233660958,137,0.9716312056737588,1.0,0.43795620437956206,0.8115942028985508,207,0.9524288041454663,126,122,0.03829259499997306
0000854290d826d1db3d3610c91dd475,19e0237eb860aa2a1df019984ec0fa88,309aa57c2131f48475dd8921b868c534,false,false,0.833331599957007,0.906407274445009,0.906407274445009,1.8809460383184036,129,0.9148936170212766,1.0,0.4108527131782946,0.8333333333333334,204,0.947863036164328,126,117,0.036419762000036826
0000854290d826d1db3d3610c91dd475,19e0237eb860aa2a1df019984ec0fa88,3c3d02cdce1343759b2b6a86e73296e4,false,false,0.9441466848217275,0.9131567129691907,0.9441466848217275,1.1780486535147388,140,0.9929078014184397,0.958904109589041,0.5071428571428571,0.8952879581151832,191,0.9647334808122521,126,123,0.038476556999967215
0000854290d826d1db3d3610c91dd475,19e0237eb860aa2a1df019984ec0fa88,633888d3f39908a8da80bc5d3386051d,false,false,0.6965433546241219,0.9097940631778897,0.9097940631778897,1.4269775770169726,105,0.7446808510638298,0.9905660377358491,0.4380952380952381,0.7526315789473684,190,0.9108974489517297,126,97,0.02478801500001282
0000854290d826d1db3d3610c91dd475,19e0237eb860aa2a1df019984ec0fa88,a81887beef801640edc79d4301f1ef78,false,false,0.8810104018619979,0.9049723625569538,0.9049723625569538,1.6454228577948284,137,0.9716312056737588,1.0,0.41605839416058393,0.8461538461538461,208,0.9452660820158293,126,122,0.04289702200003376
0000854290d826d1db3d3610c91dd475,19e0237eb860aa2a1df019984ec0fa88,b42be8894397f10a43183a14532fdaf8,false,false,0.8905251686457837,0.9485205296751422,0.9485205296751422,1.1643601299901625,132,0.9361702127659575,1.0,0.42424242424242425,0.8173076923076923,208,0.963763744380208,126,117,0.034235448000004
0000854290d826d1db3d3610c91dd475,19e0237eb860aa2a1df019984ec0fa88,d06fa1b43b35517223112d016a2c8910,false,false,0.9184550192031053,0.9579099514004971,0.9579099514004971,1.2893825985116432,135,0.9574468085106383,1.0,0.4,0.7927927927927928,222,0.9446055398355333,126,123,0.033630873999982214
0000854290d826d1db3d3610c91dd475,19e0237eb860aa2a1df019984ec0fa88,e874246a9b0e2c0c4071cd31ec8cbe65,false,false,0.8694351703197838,0.9465394815199227,0.9465394815199227,1.2170952524165528,129,0.9148936170212766,1.0,0.4186046511627907,0.8203883495145631,206,0.9452012586671036,126,117,0.03518590299995594
0000854290d826d1db3d3610c91dd475,1b2441bdce9ad6b421ae1f5968196d67,1cede55442c259ed0c00edf73b6fbc79,false,false,0.9245940147118428,0.8993095095064829,0.9245940147118428,1.2380402040779712,132,0.9924812030075187,0.9635036496350365,0.553030303030303,0.7777777777777778,216,0.9275763342971559,117,122,0.03401722199998858
0000854290d826d1db3d3610c91dd475,1b2441bdce9ad6b421ae1f5968196d67,1ed46df8797ce8acdbd6ce82de044415,false,false,0.8899657759787855,0.8778075484969836,0.8899657759787855,1.689659331394202,131,0.9849624060150376,0.9703703703703703,0.5648854961832062,0.8238095238095238,210,0.9316178117046461,117,120,0.035237234000021544
0000854290d826d1db3d3610c91dd475,1b2441bdce9ad6b421ae1f5968196d67,24ce760a1a9ef941cbc8c476540d6113,false,false,0.9399096268389435,0.9138209001261509,0.9399096268389435,1.0816631753145147,132,0.9924812030075187,0.9635036496350365,0.5075757575757576,0.8415841584158416,202,0.9368312358939962,117,122,0.03378843900003403
0000854290d826d1db3d3610c91dd475,1b2441bdce9ad6b421ae1f5968196d67,309aa57c2131f48475dd8921b868c534,false,false,0.8988169529333034,0.9251024250513715,0.9251024250513715,1.1316741589544987,127,0.9548872180451128,0.9844961240310077,0.7322834645669292,0.8838383838383839,198,0.9408598415256224,117,117,0.0315224839999928
0000854290d826d1db3d3610c91dd475,1b2441bdce9ad6b421ae1f5968196d67,3c3d02cdce1343759b2b6a86e73296e4,false,false,0.9154780639205685,0.8393095781805413,0.9154780639205685,1.3645133855045808,132,0.9924812030075187,0.9041095890410958,0.3333333333333333,0.7609756097560976,205,0.9308801847307512,117,123,0.03674244000001181
0000854290d826d1db3d3610c91dd475,1b2441bdce9ad6b421ae1f5968196d67,633888d3f39908a8da80bc5d3386051d,false,false,0.6956589797107029,0.8553145153222308,0.8553145153222308,1.7492560861718982,102,0.7669172932330827,0.9622641509433962,0.3431372549019608,0.7091836734693877,196,0.9017105627756702,117,97,0.023629158000005646
0000854290d826d1db3d3610c91dd475,1b2441bdce9ad6b421ae1f5968196d67,a81887beef801640edc79d4301f1ef78,false,false,0.9367389550876744,0.9108597023431371,0.9367389550876744,1.092487314731756,132,0.9924812030075187,0.9635036496350365,0.5227272727272727,0.8357487922705314,207,0.9432447616055604,117,122,0.03287931300002356
0000854290d826d1db3d3610c91dd475,1b2441bdce9ad6b421ae1f5968196d67,b42be8894397f10a43183a14532fdaf8,false,false,0.9039529574486113,0.9103656135074578,0.9103656135074578,1.2547690510130889,129,0.9699248120300752,0.9772727272727273,0.4883720930232558,0.8423645320197044,203,0.9250082577072014,117,117,0.033218337999983305
0000854290d826d1db3d3610c91dd475,1b2441bdce9ad6b421ae1f5968196d67,d06fa1b43b35517223112d016a2c8910,false,false,0.8806651768514253,0.8687148460863119,0.8806651768514253,1.79159476895622,131,0.9849624060150376,0.9703703703703703,0.5419847328244275,0.8372093023255814,215,0.9243318764524041,117,123,0.03770625399999972
0000854290d826d1db3d3610c91dd475,1b2441bdce9ad6b421ae1f5968196d67,e874246a9b0e2c0c4071cd31ec8cbe65,false,false,0.9229416792907095,0.9505523974844862,0.9505523974844862,1.2319544870033656,129,0.9699248120300752,1.0,0.7674418604651163,0.895,200,0.9676450174704674,117,117,0.03247131900002387
0000854290d826d1db3d3610c91dd475,1cede55442c259ed0c00edf73b6fbc79,1ed46df8797ce8acdbd6ce82de044415,false,false,0.8909688650327782,0.903240358549822,0.903240358549822,1.6338246141319008,134,0.9781021897810219,0.9925925925925926,0.5671641791044776,0.8364485981308412,214,0.952135425436438,122,120,0.03738703600004101
0000854290d826d1db3d3610c91dd475,1cede55442c259ed0c00edf73b6fbc79,24ce760a1a9ef941cbc8c476540d6113,false,false,0.9782295255126539,0.9782295255126539,0.9782295255126539,0.6893394316185246,137,1.0,1.0,0.6131386861313869,0.8543689320388349,206,0.9803451036573528,122,122,0.033421340999950644
0000854290d826d1db3d3610c91dd475,1cede55442c259ed0c00edf73b6fbc79,309aa57c2131f48475dd8921b868c534,false,false,0.8978635420769768,0.9508511883117221,0.9508511883117221,1.0041964104257277,129,0.9416058394160584,1.0,0.5426356589147286,0.8229665071770335,209,0.9592887335337558,122,117,0.03159076299999697
0000854290d826d1db3d3610c91dd475,1cede55442c259ed0c00edf73b6fbc79,3c3d02cdce1343759b2b6a86e73296e4,false,false,0.9406576020351368,0.8858137336015706,0.9406576020351368,1.149036383415965,137,1.0,0.9383561643835616,0.35766423357664234,0.7751196172248804,209,0.9504356763602272,122,123,0.03751351600004682
0000854290d826d1db3d3610c91dd475,1cede55442c259ed0c00edf73b6fbc79,633888d3f39908a8da80bc5d3386051d,false,false,0.6844859537063185,0.8629747191383099,0.8629747191383099,1.7819344423690717,104,0.7591240875912408,0.9811320754716981,0.34615384615384615,0.6666666666666666,204,0.8882604726269809,122,97,0.02474909100004652
0000854290d826d1db3d3610c91dd475,1cede55442c259ed0c00edf73b6fbc79,a81887beef801640edc79d4301f1ef78,false,false,0.9758470115523977,0.9758470115523977,0.9758470115523977,0.725193502845723,137,1.0,1.0,0.6861313868613139,0.8571428571428571,210,0.9732860906919347,122,122,0.03177959199996394
0000854290d826d1db3d3610c91dd475,1cede55442c259ed0c00edf73b6fbc79,b42be8894397f10a43183a14532fdaf8,false,false,0.9257542980490694,0.9596791787198485,0.9596791787198485,0.826320798379474,131,0.9562043795620438,0.9924242424242424,0.5343511450381679,0.8461538461538461,208,0.9742054234936706,122,117,0.029764953999972477
0000854290d826d1db3d3610c91dd475,1cede55442c259ed0c00edf73b6fbc79,d06fa1b43b35517223112d016a2c8910,false,false,0.9093073724465196,0.9219039118514444,0.9219039118514444,1.3606182703330718,134,0.9781021897810219,0.9925925925925926,0.5597014925373134,0.8243243243243243,222,0.9534455259496613,122,123,0.03441773600002307
0000854290d826d1db3d3610c91dd475,1cede55442c259ed0c00edf73b6fbc79,e874246a9b0e2c0c4071cd31ec8cbe65,false,false,0.885832520132846,0.9378244370645595,0.9378244370645595,1.2967277127124457,129,0.9416058394160584,1.0,0.5348837209302325,0.8181818181818182,209,0.9499338479872639,122,117,0.03331285699999853
0000854290d826d1db3d3610c91dd475,1ed46df8797ce8acdbd6ce82de044415,24ce760a1a9ef941cbc8c476540d6113,false,false,0.9226452813213009,0.9099324720096481,0.9226452813213009,1.4594504701598188,134,0.9925925925925926,0.9781021897810219,0.582089552238806,0.8405797101449275,207,0.9637999999744843,120,122,0.03688498700000764
0000854290d826d1db3d3610c91dd475,1ed46df8797ce8acdbd6ce82de044415,309aa57c2131f48475dd8921b868c534,false,false,0.8533694225395021,0.8908936670796519,0.8908936670796519,1.929943890144911,127,0.9407407407407408,0.9844961240310077,0.5984251968503937,0.8357487922705314,207,0.9520375796074101,120,117,0.03855977499995333
0000854290d826d1db3d3610c91dd475,1ed46df8797ce8acdbd6ce82de044415,3c3d02cdce1343759b2b6a86e73296e4,false,false,0.929828913506444,0.8635065759603474,0.929828913506444,1.2970641972201535,134,0.9925925925925926,0.9178082191780822,0.3208955223880597,0.7874396135265701,207,0.9562427167741776,120,123,0.03556923100001086
0000854290d826d1db3d3610c91dd475,1ed46df8797ce8acdbd6ce82de044415,633888d3f39908a8da80bc5d3386051d,false,false,0.6944040152072087,0.8662184688121474,0.8662184688121474,1.688679912325559,103,0.762962962962963,0.9716981132075472,0.3883495145631068,0.6818181818181818,198,0.905343523492127,120,97,0.023968883999998525
0000854290d826d1db3d3610c91dd475,1ed46df8797ce8acdbd6ce82de044415,a81887beef801640edc79d4301f1ef78,false,false,0.9096807947695531,0.8971793247360496,0.9096807947695531,1.6316854690414837,134,0.9925925925925926,0.9781021897810219,0.5746268656716418,0.8701923076923077,208,0.9697011035194747,120,122,0.039200003000019024
0000854290d826d1db3d3610c91dd475,1ed46df8797ce8acdbd6ce82de044415,b42be8894397f10a43183a14532fdaf8,false,false,0.9142595880387534,0.9342712954938017,0.9342712954938017,1.2842950881194735,130,0.9629629629629629,0.9848484848484849,0.5846153846153846,0.8682926829268293,205,0.9875189343011366,120,117,0.031982540000001336
0000854290d826d1db3d3610c91dd475,1ed46df8797ce8acdbd6ce82de044415,d06fa1b43b35517223112d016a2c8910,false,false,0.9626450345155328,0.9626450345155328,0.9626450345155328,0.9542669128914145,135,1.0,1.0,0.7555555555555555,0.8878504672897196,214,0.9902641921081118,120,123,0.03320493600000418
0000854290d826d1db3d3610c91dd475,1ed46df8797ce8acdbd6ce82de044415,e874246a9b0e2c0c4071cd31ec8cbe65,false,false,0.8873878827789068,0.9264524337656387,0.9264524337656387,1.415141699409927,128,0.9481481481481482,0.9922480620155039,0.5703125,0.8229665071770335,209,0.9566657166321024,120,117,0.032778241000016806
0000854290d826d1db3d3610c91dd475,24ce760a1a9ef941cbc8c476540d6113,309aa57c2131f48475dd8921b868c534,false,false,0.8995715257982811,0.9527865707786635,0.9527865707786635,0.9776692629629007,129,0.9416058394160584,1.0,0.5348837209302325,0.8542713567839196,199,0.9664448437084175,122,117,0.03118209299998398
0000854290d826d1db3d3610c91dd475,24ce760a1a9ef941cbc8c476540d6113,3c3d02cdce1343759b2b6a86e73296e4,false,false,0.952039799615628,0.895921724289997,0.952039799615628,1.022457839220406,137,1.0,0.9383561643835616,0.35036496350364965,0.795,200,0.9619880477740995,122,123,0.03720031400001744
0000854290d826d1db3d3610c91dd475,24ce760a1a9ef941cbc8c476540d6113,633888d3f39908a8da80bc5d3386051d,false,false,0.6870976170949925,0.8663754841563089,0.8663754841563089,1.6275106104555714,104,0.7591240875912408,0.9811320754716981,0.36538461538461536,0.6958762886597938,194,0.8912397189631527,122,97,0.024387078999950518
0000854290d826d1db3d3610c91dd475,24ce760a1a9ef941cbc8c476540d6113,a81887beef801640edc79d4301f1ef78,false,false,0.9837289312272356,0.9837289312272356,0.9837289312272356,0.569444304263866,137,1.0,1.0,0.6861313868613139,0.8620689655172413,203,0.9781440324679874,122,122,0.030145016000005853
0000854290d826d1db3d3610c91dd475,24ce760a1a9ef941cbc8c476540d6113,b42be8894397f10a43183a14532fdaf8,false,false,0.9395728883332026,0.9745262321262318,0.9745262321262318,0.6002150758246313,131,0.9562043795620438,0.9924242424242424,0.5801526717557252,0.9175257731958762,194,0.990591922819728,122,117,0.02932544999998754
0000854290d826d1db3d3610c91dd475,24ce760a1a9ef941cbc8c476540d6113,d06fa1b43b35517223112d016a2c8910,false,false,0.9225382239203314,0.935526252723078,0.935526252723078,1.2694531111239933,134,0.9781021897810219,0.9925925925925926,0.5522388059701493,0.8450704225352113,213,0.967514106662779,122,123,0.0336658059999877
0000854290d826d1db3d3610c91dd475,24ce760a1a9ef941cbc8c476540d6113,e874246a9b0e2c0c4071cd31ec8cbe65,false,false,0.8999509534462385,0.9537008178881724,0.9537008178881724,0.9068593075274797,128,0.9343065693430657,0.9922480620155039,0.515625,0.845,200,0.9613563951655385,122,117,0.03162370400002601
0000854290d826d1db3d3610c91dd475,309aa57c2131f48475dd8921b868c534,3c3d02cdce1343759b2b6a86e73296e4,false,false,0.9271835192150206,0.8251529492602772,0.9271835192150206,1.3564532814531192,129,1.0,0.8835616438356164,0.3488372093023256,0.817258883248731,197,0.9618780914254915,117,123,0.03552525199995671
0000854290d826d1db3d3610c91dd475,309aa57c2131f48475dd8921b868c534,633888d3f39908a8da80bc5d3386051d,false,false,0.7389052464470971,0.8851971225426007,0.8851971225426007,1.6289086534543828,104,0.8062015503875969,0.9811320754716981,0.3557692307692308,0.7329842931937173,191,0.9143943314242368,117,97,0.023749660999953903
0000854290d826d1db3d3610c91dd475,309aa57c2131f48475dd8921b868c534,a81887beef801640edc79d4301f1ef78,false,false,0.9600610925710296,0.9061125883331833,0.9600610925710296,0.8880490279958813,129,1.0,0.9416058394160584,0.5348837209302325,0.8756218905472637,201,0.973797980110476,117,122,0.031276396000009754
0000854290d826d1db3d3610c91dd475,309aa57c2131f48475dd8921b868c534,b42be8894397f10a43183a14532fdaf8,false,false,0.9351342370560526,0.915066864381314,0.9351342370560526,1.2318836001252347,129,1.0,0.9772727272727273,0.5581395348837209,0.8737373737373737,198,0.9510685953744806,117,117,0.034024668000029124
0000854290d826d1db3d3610c91dd475,309aa57c2131f48475dd8921b868c534,d06fa1b43b35517223112d016a2c8910,false,false,0.893587225579093,0.8563342033651153,0.893587225579093,1.8051830605782866,128,0.9922480620155039,0.9481481481481482,0.5625,0.8490566037735849,212,0.9514586306253858,117,123,0.037088489000041136
0000854290d826d1db3d3610c91dd475,309aa57c2131f48475dd8921b868c534,e874246a9b0e2c0c4071cd31ec8cbe65,false,false,0.9207230017762295,0.9207230017762295,0.9207230017762295,1.512975864287297,129,1.0,1.0,0.8449612403100775,0.9322916666666666,192,0.9537791765005353,117,117,0.034255846999997175
0000854290d826d1db3d3610c91dd475,3c3d02cdce1343759b2b6a86e73296e4,633888d3f39908a8da80bc5d3386051d,false,false,0.6662293367115667,0.9007722304029803,0.9007722304029803,1.5523550702139453,104,0.7123287671232876,0.9811320754716981,0.49038461538461536,0.7569060773480663,181,0.9296377559047858,123,97,0.036006626000016695
0000854290d826d1db3d3610c91dd475,3c3d02cdce1343759b2b6a86e73296e4,a81887beef801640edc79d4301f1ef78,false,false,0.8875559019705257,0.9427595670354756,0.9427595670354756,1.1458383607252287,137,0.9383561643835616,1.0,0.35036496350364965,0.8258706467661692,201,0.966862643903093,123,122,0.03637318900001674
0000854290d826d1db3d3610c91dd475,3c3d02cdce1343759b2b6a86e73296e4,b42be8894397f10a43183a14532fdaf8,false,false,0.8593328027740367,0.9463619530811181,0.9463619530811181,0.9870933146779753,131,0.8972602739726028,0.9924242424242424,0.29770992366412213,0.805,200,0.9648143877686572,123,117,0.032731138999963605
0000854290d826d1db3d3610c91dd475,3c3d02cdce1343759b2b6a86e73296e4,d06fa1b43b35517223112d016a2c8910,false,false,0.8668388726744738,0.9335621731366207,0.9335621731366207,1.243092666475799,134,0.9178082191780822,0.9925925925925926,0.31343283582089554,0.7767441860465116,215,0.94267322787373,123,123,0.03580945900000643
0000854290d826d1db3d3610c91dd475,3c3d02cdce1343759b2b6a86e73296e4,e874246a9b0e2c0c4071cd31ec8cbe65,false,false,0.8431026109296544,0.9489539670124958,0.9489539670124958,1.0792934831456782,129,0.8835616438356164,1.0,0.37209302325581395,0.8223350253807107,197,0.9576777489232342,123,117,0.035315929999967466
0000854290d826d1db3d3610c91dd475,633888d3f39908a8da80bc5d3386051d,a81887beef801640edc79d4301f1ef78,false,false,0.8757793531294291,0.6927201330816829,0.8757793531294291,1.6099648880776225,104,0.9811320754716981,0.7591240875912408,0.33653846153846156,0.7091836734693877,196,0.9089087660574333,97,122,0.024697917000025882
0000854290d826d1db3d3610c91dd475,633888d3f39908a8da80bc5d3386051d,b42be8894397f10a43183a14532fdaf8,false,false,0.8725059172492093,0.7156718255457698,0.8725059172492093,1.718699860431697,105,0.9905660377358491,0.7954545454545454,0.3142857142857143,0.7061855670103093,194,0.8929656548442704,97,117,0.023882246000027862
0000854290d826d1db3d3610c91dd475,633888d3f39908a8da80bc5d3386051d,d06fa1b43b35517223112d016a2c8910,false,false,0.8615947023232836,0.6919749955139024,0.8615947023232836,1.9898371106103125,104,0.9811320754716981,0.7703703703703704,0.3269230769230769,0.6896551724137931,203,0.8991226940412962,97,123,0.024366166000049816
0000854290d826d1db3d3610c91dd475,633888d3f39908a8da80bc5d3386051d,e874246a9b0e2c0c4071cd31ec8cbe65,false,false,0.8674120144219185,0.724718339740701,0.8674120144219185,1.792069348057235,103,0.9716981132075472,0.7984496124031008,0.34951456310679613,0.7277486910994765,191,0.9084119840019984,97,117,0.03256725899996127
0000854290d826d1db3d3610c91dd475,a81887beef801640edc79d4301f1ef78,b42be8894397f10a43183a14532fdaf8,false,false,0.9296221454737496,0.9638608057434982,0.9638608057434982,0.774843436530067,131,0.9562043795620438,0.9924242424242424,0.6106870229007634,0.8627450980392157,204,0.9835627939532845,122,117,0.02975431300001219
