entry_id,struct_cluster_id,source_uri,atlas_version,atlas_row_id,n_residues,mean_plddt,confident_fraction,sha256,bytes,batch_id,batch_lookup_seconds,hostname
03ab464de348dffa4d674eaf8b0bcb4e,0010bc2d3b732cb8cf2ee958d9f1da56,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,6743098663667,416,89.910888671875,0.9783653846153846,68731544243965b01121e1ade53494fd35990e253aa6a02ad4b49313929f529a,25458,1,7.232892020999998,ip-172-31-44-177
0457f21707226824e363c085fbe17520,000f13c6f58d74843f6a30754f1cfff8,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,7984344208709,169,88.77617649778107,0.9467455621301775,aeadba4818f4fdec69ded18e9a1d6dd43d7f19e40af78bfb5590988ca6f23639,10850,1,7.232892020999998,ip-172-31-44-177
04664c3adf7623e2e72aead750b6249b,0000b69a12a3ff3cffcdc42ba6fe05b7,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,8087423423157,148,86.22650971283784,0.9391891891891891,2ef403dc57288746afd85b7d0bb696a2fa456f1cb003de6362079f23f76e2257,9087,1,7.232892020999998,ip-172-31-44-177
0494e1f9f7163d3aa0c8a74b69e10d40,0006d8c5908c051596e099c414f166ea,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,8418135907133,233,85.861638277897,0.9098712446351931,a461d38f523a707df90a93625638e3f0e39208919fc2015e5e06e129ea4e719e,14070,1,7.232892020999998,ip-172-31-44-177
05aceb0b402982183cf69d6ed82101f4,0007624168d80a981935d1e17f498d59,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,10432475571390,516,86.55078503512597,0.9089147286821705,e2be65f46f02989b2de25703d7042ae12231449fe590b18e542309bd9fa4c6d8,31644,1,7.232892020999998,ip-172-31-44-177
06daadb5060ab6309b4ebfef188bf74e,0010bc2d3b732cb8cf2ee958d9f1da56,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,12597139088239,430,88.81603152252907,0.9720930232558139,db3be54422131185d4e47e43c279ef874bc23d65d9044cc0a50b6acfd038e97b,26823,1,7.232892020999998,ip-172-31-44-177
08a99547d8066e8044aa5d5117323ad3,000d896269fd08896da36b0b92c0dbab,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,15921443772832,203,84.11763008004927,0.8522167487684729,b5c31dee5ddfb30814b1dc324cbb6ec8b9dc41904d73b21fd194137b5f0915e6,13319,1,7.232892020999998,ip-172-31-44-177
09096f9da11d319e4fc41f26b9605905,00089fcc0b2b225c011588b3abc44568,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,16608638542772,449,84.13118562082406,0.9042316258351893,8f60936c529041f8b4eb7e0ea50d25cb0143e66d56449ea2a8c025ff249d201c,27836,1,7.232892020999998,ip-172-31-44-177
091dfc1a74ceddfec5f46c323b1d801b,0007624168d80a981935d1e17f498d59,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,16754667431110,519,88.90585485910404,0.9421965317919075,2e1185cd76ae4b6e90c871c94c784181cc53b1d7c0e93ba2d63f0417efe55096,31466,1,7.232892020999998,ip-172-31-44-177
0982b821dbcd80a029175dc7e3f3e336,0010bc2d3b732cb8cf2ee958d9f1da56,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,17476221936426,422,88.20667718824052,0.9454976303317536,13cc53cdaa824a9ec558819e0b33cb5c13f258f0f8a0da38d606c26774e3249c,26150,1,7.232892020999998,ip-172-31-44-177
09bd562f707c2488e278e9d5a302131a,0007624168d80a981935d1e17f498d59,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,17897128731786,508,88.3303664800689,0.9291338582677166,7291a5ada37d0bb07acc0f90069065eb761cbb99b43385741ca746765811689e,31255,1,7.232892020999998,ip-172-31-44-177
0a09e78afa3d45a5e069efe8adcbbad6,0007624168d80a981935d1e17f498d59,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,18446884545754,531,85.91285604990584,0.8945386064030132,629a53b92e627044e156f3bb57f570a3e5f646a1ff726cbc52655f6d0b38e464,32131,1,7.232892020999998,ip-172-31-44-177
0a152c63f5931d8429e63b038cb36762,0000854290d826d1db3d3610c91dd475,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,18528488919598,143,80.88105741914336,0.8671328671328671,0ccde4d85ce6a2b2a46435d13f67df95750ab12c2464518ea94565c7e15fcf9f,9113,1,7.232892020999998,ip-172-31-44-177
0aa5339f2a3a75992a7fafbfb55600ae,000d896269fd08896da36b0b92c0dbab,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,19563576041209,301,90.56076100498339,0.9767441860465116,09c613b474fe8c416e4fc308f7ee4fddbaf3254a8a21bf61679efab7f75fdcdc,18768,1,7.232892020999998,ip-172-31-44-177
0be7feaedab2964e563b39e9b563c780,0001cf266423eafd748913b9b7cbf532,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,21878563411461,173,81.5949015534682,0.7976878612716763,8be5cafc95641c9a5cc7f2958e4c2e2898260a3ed48935764b112fda3ad066fe,11105,1,7.232892020999998,ip-172-31-44-177
0beb70a9c1a3c23067e85e85e6b15cd2,000863aaded25d120a6974f7e5f34fc1,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,21904333215949,197,88.76482193845177,0.9289340101522843,b8ded86da83489b0ef8def4d8e59a0a2f45926cdc265928fa94cb3c3b9a853b7,12437,1,7.232892020999998,ip-172-31-44-177
0cd4e1c60588d33a61347ef1ecbdcc51,000d896269fd08896da36b0b92c0dbab,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,23579370463200,307,89.89655435667753,0.9609120521172638,f47ba82c44c3d699cea49752e70edfe8169b23bb88f8ddb081b63577c3b62d4f,19101,1,7.232892020999998,ip-172-31-44-177
0cf894ae0502fa5e5e8b48153bc7e000,000f13c6f58d74843f6a30754f1cfff8,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,23837068500012,240,87.73854573567708,0.9,db77b2faa86e531b41350048f3b700c0eb04d73470d8ec727d480d12ed9ef156,14798,1,7.232892020999998,ip-172-31-44-177
0d05b2d2201cc532e0c774795269ea7f,0002d09927e3d48595c530b6ec0036b7,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,23931557782758,529,82.00572830517486,0.8015122873345936,98ef477782593d314115917bc8319b7d83a8d450c5c96b0c8a0024e0de71ba96,33690,1,7.232892020999998,ip-172-31-44-177
10348f05a0ea86005b2a9324fe12e29d,000f13c6f58d74843f6a30754f1cfff8,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,29781303235937,169,88.52336815828403,0.9349112426035503,3b9c3d0c959ca8746e7a557c9f01b065242ba551c09b7628388cd444e3acc29f,10667,1,7.232892020999998,ip-172-31-44-177
10cb4b52c5207585259ee67947e1dc9a,000d896269fd08896da36b0b92c0dbab,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,30863634994815,175,85.44782366071429,0.8685714285714285,50ad1e710526734b427bbb584b3c86bd2bea3e6d8995914ae213030f201a6ce9,11456,1,7.232892020999998,ip-172-31-44-177
125189809b31824e06e9724fdf179c5d,0001337b463bde1b5240fc4e7308faf8,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,33668248640005,209,80.73672061901914,0.7799043062200957,6d815bce42981cf9a932805f0b349d375a9b0661729665f40ea64821c84fc99e,13761,1,7.232892020999998,ip-172-31-44-177
12a540e5583c0b1f14a25a3907cd98cb,0010bc2d3b732cb8cf2ee958d9f1da56,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,34269544064364,574,87.2257033291594,0.9372822299651568,a4844f6e10efe13ff39486776c9bdd61e3039d0b65d1f91fabd76770e96816fe,35118,1,7.232892020999998,ip-172-31-44-177
136702a2aa50054e6aebc4330ba8f4d6,0000b69a12a3ff3cffcdc42ba6fe05b7,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,35661113463363,144,84.39805772569444,0.8402777777777778,f47d109d3076c9bc9186af17e0aa2d76ce551da221b547fabaf5e7c1f709d95a,8570,1,7.232892020999998,ip-172-31-44-177
15561cbd0481fb27622a84dc8ace9678,00073cb2e192799b669b86a91c98a0fe,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,39217346385982,188,83.33805165392288,0.8829787234042553,644665e8acf4a14cb501f1cd696322a6623220f97f3d7fcf81d1ae150443105a,12015,1,7.232892020999998,ip-172-31-44-177
1679f762185aa9cddc8647e66b29471a,0010bc2d3b732cb8cf2ee958d9f1da56,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,41313290429202,414,89.1139228562802,0.9782608695652174,8064585d87487dc86842089282c6aec1867ad29d734c6805cbf4f494397d419a,25794,1,7.232892020999998,ip-172-31-44-177
1710fc3b372239557a1988078744d4e1,0010a3989ed043e308255f3d92267050,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,42395622184831,187,86.25605782085562,0.9037433155080213,acf5e9d130e587b2b5a9132b9f6ffdaf8b719e20ff95c10a3bbe1a763be92750,11929,2,5.657147155999979,ip-172-31-44-177
18853e4df253e6b09cf13a82ad6df591,001288fbb63b3177ad49fd5c43894cbd,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,45067091846576,618,80.2757287874191,0.8333333333333334,4a3fb1cc65b64a8c9edfd82b1d4aeb85fcc2f560bb2ca70133d9a60b3a73649b,35390,2,5.657147155999979,ip-172-31-44-177
18a020b227547c201a23bcdda052b738,0000f862dcf45cedbb6444b6f5220497,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,45260365375148,836,81.3553951573714,0.8827751196172249,a58449de6e4511d7b0a4e44ee3e418a8cdab9291aa5452201dd8b16ee265c733,49801,2,5.657147155999979,ip-172-31-44-177
19e0237eb860aa2a1df019984ec0fa88,0000854290d826d1db3d3610c91dd475,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,47558172873171,141,85.6763907358156,0.8936170212765957,060ec02dac37ee0d88e3a2b1f89b19997960a7c46332aec3cead471f54113a8b,8867,2,5.657147155999979,ip-172-31-44-177
1aba43f545eb2d7eb013e77dcd626283,0006d8c5908c051596e099c414f166ea,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,49125835939451,277,84.27663865072202,0.9097472924187726,4f5af18c1f1d298a53b26f129e0aeba02922db850607c1c0745b87a0f484e502,16527,2,5.657147155999979,ip-172-31-44-177
1aed9747ca6d26ffd043fb2355678ce3,000863aaded25d120a6974f7e5f34fc1,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,49495203125572,201,88.01670359141791,0.8855721393034826,61ee95de499c2dd787d0539411064058e8313c8547c97c0ca11ab7153874eb0e,12844,2,5.657147155999979,ip-172-31-44-177
1af17abf9ce8c3bd578cabd30689b2be,0010bc2d3b732cb8cf2ee958d9f1da56,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,49520972931848,414,89.78525060386474,0.9806763285024155,d44cd3240a9d3362baba0a0bbd3144b9fd6fc03a52c6b40b2f5e949f0d9a6ba7,25567,2,5.657147155999979,ip-172-31-44-177
1b2441bdce9ad6b421ae1f5968196d67,0000854290d826d1db3d3610c91dd475,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,49886045147215,133,81.62336994830827,0.8796992481203008,b5efe68a0927d6dc170a0805169c7a20345a03927be7f2c948e1dddaf25acf91,8191,2,5.657147155999979,ip-172-31-44-177
1b54d712ba867e0794d0c4663a1db4bc,000863aaded25d120a6974f7e5f34fc1,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,50233937500518,202,88.25816541615099,0.8811881188118812,9a05cef69d1369f64ddf615a8f0c157c2347e135b75d96c288cfa563e5943593,12910,2,5.657147155999979,ip-172-31-44-177
1bcb3879c1dc6a74fbf9683be43191bb,000d896269fd08896da36b0b92c0dbab,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,51084341026930,325,88.18284254807692,0.9538461538461539,95924feb62504fdf2d3263994031ad706509dfac8204b6b10833207387e2b734,20720,2,5.657147155999979,ip-172-31-44-177
1cede55442c259ed0c00edf73b6fbc79,0000854290d826d1db3d3610c91dd475,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,53171695128930,137,83.31735429972628,0.8905109489051095,1ab1666298d39e730efee56608d7f16ad78d58c67a26058d60f1e4427c0f7940,8326,2,5.657147155999979,ip-172-31-44-177
1cf62470b17ff21816bb9bf310a4f33f,000e4e68683595698cffa1f005c4fb4b,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,53231824675190,357,88.56614911589637,0.9495798319327731,6d912a7a89a05fba7a7f0a45b69673fedc13e6b44fdc0223754e636aa1a66093,21732,2,5.657147155999979,ip-172-31-44-177
1d6e83e9be9da8d87d3a2eca00a82110,0000f862dcf45cedbb6444b6f5220497,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,54095113102815,638,81.29431267143417,0.9059561128526645,2b87848fe3cc73b880fb615fc789f3e966968aecc06929c0b35d8845c292b2f6,39178,2,5.657147155999979,ip-172-31-44-177
1df79791bf59e48e82d6c2c047046629,000f13c6f58d74843f6a30754f1cfff8,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,55078660611033,238,88.98341074711135,0.957983193277311,1c2d29adc8f89e3bc0836cd087cf69eaf26e93fd5c31ef15ada712e804d970b1,14881,2,5.657147155999979,ip-172-31-44-177
1e1f75c5ee9bdc0f8c342604e8764f65,0000f862dcf45cedbb6444b6f5220497,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,55366423422326,583,80.06773960120069,0.8610634648370498,7303639d8f1cf60d6d0bd12f66058801009bf2889ac8540e00942097a8bbce23,35250,2,5.657147155999979,ip-172-31-44-177
1ed46df8797ce8acdbd6ce82de044415,0000854290d826d1db3d3610c91dd475,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,56663503540416,135,81.70735677083333,0.8888888888888888,fecb27cbe92409d362a9db588adb1f4a7dcca0647f7354b69747b96529415f62,8311,2,5.657147155999979,ip-172-31-44-177
1f48085385d1adbcb138832ae3fc90da,0000b69a12a3ff3cffcdc42ba6fe05b7,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,57492432227832,113,86.37652101769912,0.9823008849557522,3d4f2a6019711f9c2aadad547890a2428f1bf68fbc7d2dd9f3b227bd621db9a9,6868,2,5.657147155999979,ip-172-31-44-177
220878bb14c57be56f2bc4699e1df98b,0001337b463bde1b5240fc4e7308faf8,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,62551903704566,172,88.46520712209302,0.9651162790697675,33fad4c0b079039d8aa6bf8575f86ff26c95b9150cd4d94e84473e322890c546,10829,2,5.657147155999979,ip-172-31-44-177
224c49526885ae12f7d950873c48d455,000f13c6f58d74843f6a30754f1cfff8,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,63041529976383,176,87.2469815340909,0.9375,652ee1acc17048fade1ebe7eca4a228c89fdf54642221cdff7065afb6a413602,11370,2,5.657147155999979,ip-172-31-44-177
227de45b98c5b2f3e09e96aaac558080,000f13c6f58d74843f6a30754f1cfff8,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,63398012261729,168,86.97669619605655,0.9226190476190477,b4b454f3e69c18dbefe45d63f45d7a7378634c5dd29fd718c34e9762f9c4fe4d,10660,2,5.657147155999979,ip-172-31-44-177
22a672474b78637af80d7dbc3e89cf11,000f13c6f58d74843f6a30754f1cfff8,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,63690070039546,238,88.6100192029937,0.9453781512605042,6c3693719e73afa30c773af0b9ebd8c5f3e48ec27d393e8a50b81110fc2756d9,14797,2,5.657147155999979,ip-172-31-44-177
23213414e6a54d81bc1afc858f49048a,0003c4a164ededc860abcf1b34a2a38e,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,64570538336286,319,82.8809971346003,0.8996865203761756,d35daa17e0888e5a27049d31cb30094656e2c578746963859d6e919411044ec5,19006,2,5.657147155999979,ip-172-31-44-177
232fb88b5c7cd57bbeb1834f4eef0575,00089fcc0b2b225c011588b3abc44568,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,64673617552447,484,81.00974343039773,0.8347107438016529,47c696d91f64f128745383a8ce59edceb88e1292f59e8f488028238d83914499,29653,2,5.657147155999979,ip-172-31-44-177
23a294b359165dd577c98c2abe737ccc,000863aaded25d120a6974f7e5f34fc1,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,65498251270443,202,88.38192779238861,0.9108910891089109,928ac5a9cb844921f887396ea6ca7b0e6d27d7c3eafbd1463df605c6f5e1cacf,12710,2,5.657147155999979,ip-172-31-44-177
23d876cfeabd4aa5f046b8481b513114,000e4e68683595698cffa1f005c4fb4b,s3://esm-protein-atlas/v1/folds/folds_1B.lance,3,65884798329403,388,84.14048656974872,0.865979381443299,1e4cd2a50855e8b32eaccc63588a5da25a813f33ed6d7a2e88088173e566198a,23624,2,5.657147155999979,ip-172-31-44-177
