entry_id,struct_cluster_id,is_anchor,seq_len,global_plddt,ptm,cluster_size,n_anchors,source,split,length_bin,size_bin,nearest_anchor,nearest_anchor_tm,min_coverage,min_length_ratio,nearest_anchor_core_tm,max_anchor_core_tm,nearest_anchor_ca_jaccard,selected_order,selection_reason
d06fa1b43b35517223112d016a2c8910,0000854290d826d1db3d3610c91dd475,false,135,87.14678883552551,0.8436270356178284,17,1,esmfold2,train,60-249,10-99,0000854290d826d1db3d3610c91dd475,0.9444848394976211,0.9246575342465754,0.9246575342465754,0.955426668149988,0.955426668149988,0.8009049773755657,0,covered_by_training_anchor
e874246a9b0e2c0c4071cd31ec8cbe65,0000854290d826d1db3d3610c91dd475,false,129,85.2254331111908,0.8320454359054565,17,1,esmfold2,train,60-249,10-99,0000854290d826d1db3d3610c91dd475,0.9368441987324211,0.8835616438356164,0.8835616438356164,0.9467233332832302,0.9467233332832302,0.8106796116504854,0,covered_by_training_anchor
04664c3adf7623e2e72aead750b6249b,0000b69a12a3ff3cffcdc42ba6fe05b7,false,148,86.22705936431885,0.7135008573532104,27,1,esmfold2,train,250-499,10-99,0000b69a12a3ff3cffcdc42ba6fe05b7,0.7811854580286564,0.34823529411764703,0.34823529411764703,0.806472798924252,0.806472798924252,0.8114285714285714,0,coverage_or_length
136702a2aa50054e6aebc4330ba8f4d6,0000b69a12a3ff3cffcdc42ba6fe05b7,false,144,84.39746499061584,0.7163615822792053,27,1,esmfold2,train,250-499,10-99,0000b69a12a3ff3cffcdc42ba6fe05b7,0.779793566903607,0.32235294117647056,0.3388235294117647,0.8718880245393811,0.8718880245393811,0.8980891719745223,0,coverage_or_length
1f48085385d1adbcb138832ae3fc90da,0000b69a12a3ff3cffcdc42ba6fe05b7,false,113,86.3760232925415,0.6385866403579712,27,1,esmfold2,train,250-499,10-99,0000b69a12a3ff3cffcdc42ba6fe05b7,0.793485985531365,0.2635294117647059,0.26588235294117646,0.8011769733905445,0.8011769733905445,0.9212121212121213,0,coverage_or_length
3968697cbbf6a10547ea6b2cc1a57f3f,0000b69a12a3ff3cffcdc42ba6fe05b7,false,205,88.93914818763733,0.7546308636665344,27,1,esmfold2,train,250-499,10-99,0000b69a12a3ff3cffcdc42ba6fe05b7,0.8398934854121808,0.4611764705882353,0.4823529411764706,0.8447099153395373,0.8447099153395373,0.8293269230769231,0,coverage_or_length
3a6ad35bb1ad06c0ef6ff4706da7ed78,0000b69a12a3ff3cffcdc42ba6fe05b7,false,192,91.16007685661316,0.7309949398040771,27,1,esmfold2,train,250-499,10-99,0000b69a12a3ff3cffcdc42ba6fe05b7,0.8033882941589415,0.38823529411764707,0.45176470588235296,0.7940731238353667,0.7940731238353667,0.8816901408450705,0,coverage_or_length
3c10a32cc872c5fa28fd24371c2b5ddf,0000b69a12a3ff3cffcdc42ba6fe05b7,false,339,89.60354328155518,0.5852541327476501,27,1,esmfold2,train,250-499,10-99,0000b69a12a3ff3cffcdc42ba6fe05b7,0.9468373941167257,0.7835294117647059,0.7976470588235294,0.9558299709231227,0.9558299709231227,0.9322033898305084,0,coverage_or_length
4a3db2b67b36319672ecf08c758defa1,0000b69a12a3ff3cffcdc42ba6fe05b7,false,165,87.09363341331482,0.7233445048332214,27,1,esmfold2,train,250-499,10-99,0000b69a12a3ff3cffcdc42ba6fe05b7,0.8641071843728062,0.38823529411764707,0.38823529411764707,0.8539181114184627,0.8539181114184627,0.884318766066838,0,coverage_or_length
52a26081333e5f0146a99986ad56b93d,0000b69a12a3ff3cffcdc42ba6fe05b7,false,281,87.26247549057007,0.5912173390388489,27,1,esmfold2,train,250-499,10-99,0000b69a12a3ff3cffcdc42ba6fe05b7,0.8700178268682295,0.6376470588235295,0.6611764705882353,0.9059159047675249,0.9059159047675249,0.8755304101838756,0,coverage_or_length
83a55eae62c4be85cb365ceb70a7bbee,0000b69a12a3ff3cffcdc42ba6fe05b7,false,168,87.2961163520813,0.7659665942192078,27,1,esmfold2,train,250-499,10-99,0000b69a12a3ff3cffcdc42ba6fe05b7,0.7825494908575531,0.35058823529411764,0.3952941176470588,0.7753423004702542,0.7753423004702542,0.8450704225352113,0,coverage_or_length
95807dbb29177ce7aa470b1df3010a7e,0000b69a12a3ff3cffcdc42ba6fe05b7,false,156,87.91978359222412,0.7745205163955688,27,1,esmfold2,train,250-499,10-99,0000b69a12a3ff3cffcdc42ba6fe05b7,0.9682344289804448,0.36705882352941177,0.36705882352941177,0.9787305709809775,0.9787305709809775,0.9523809523809523,0,coverage_or_length
98bd964e15e2e98ef901fbc8f0e738b9,0000b69a12a3ff3cffcdc42ba6fe05b7,false,203,84.5231831073761,0.6265560388565063,27,1,esmfold2,train,250-499,10-99,0000b69a12a3ff3cffcdc42ba6fe05b7,0.8151808116920373,0.4235294117647059,0.4776470588235294,0.822246943426983,0.822246943426983,0.8481308411214953,0,coverage_or_length
998e6f64da6493becdec41c1cb393b8e,0000b69a12a3ff3cffcdc42ba6fe05b7,false,173,86.40166521072388,0.6644230484962463,27,1,esmfold2,train,250-499,10-99,0000b69a12a3ff3cffcdc42ba6fe05b7,0.7686848459120493,0.37176470588235294,0.40705882352941175,0.7784881109983233,0.7784881109983233,0.8513513513513513,0,coverage_or_length
a00b40581812eae53317b1c567add949,0000b69a12a3ff3cffcdc42ba6fe05b7,false,189,85.00248193740845,0.692099928855896,27,1,esmfold2,train,250-499,10-99,0000b69a12a3ff3cffcdc42ba6fe05b7,0.8230208973648152,0.40705882352941175,0.4447058823529412,0.8260863863551428,0.8260863863551428,0.8777506112469438,0,coverage_or_length
a99d97494eac682bd344527109d635b2,0000b69a12a3ff3cffcdc42ba6fe05b7,false,153,87.03113794326782,0.7521874904632568,27,1,esmfold2,train,250-499,10-99,0000b69a12a3ff3cffcdc42ba6fe05b7,0.7798059298549888,0.3411764705882353,0.36,0.7940823759623736,0.7940823759623736,0.8715596330275229,0,coverage_or_length
a9a7e67ed5737f6c5fcf30eff1cbbf93,0000b69a12a3ff3cffcdc42ba6fe05b7,false,148,88.49014043807983,0.7149219512939453,27,1,esmfold2,train,250-499,10-99,0000b69a12a3ff3cffcdc42ba6fe05b7,0.9042289086757651,0.3341176470588235,0.34823529411764703,0.885773004695412,0.885773004695412,0.900398406374502,0,coverage_or_length
afc34cca556e9469f522d7fd6a54253b,0000b69a12a3ff3cffcdc42ba6fe05b7,false,140,89.76868987083435,0.7058430314064026,27,1,esmfold2,train,250-499,10-99,0000b69a12a3ff3cffcdc42ba6fe05b7,0.7018943091417003,0.2964705882352941,0.32941176470588235,0.6929200671917873,0.6929200671917873,0.7247706422018348,0,coverage_or_length
d4bd77f834f3586cea0c0e3ee7bdfe15,0000b69a12a3ff3cffcdc42ba6fe05b7,false,141,87.090402841568,0.7170716524124146,27,1,esmfold2,train,250-499,10-99,0000b69a12a3ff3cffcdc42ba6fe05b7,0.7921582994399424,0.31529411764705884,0.33176470588235296,0.7920684155907697,0.7920684155907697,0.8236994219653179,0,coverage_or_length
dffbc747f2d4c743674a8c42081c0c73,0000b69a12a3ff3cffcdc42ba6fe05b7,false,196,86.98506355285645,0.656809389591217,27,1,esmfold2,train,250-499,10-99,0000b69a12a3ff3cffcdc42ba6fe05b7,0.935258106401162,0.4611764705882353,0.4611764705882353,0.9408048387303982,0.9408048387303982,0.927570093457944,0,coverage_or_length
ec5cdeda68c3ff9f8aeabdb4e690b28d,0000b69a12a3ff3cffcdc42ba6fe05b7,false,151,90.69557189941406,0.6587323546409607,27,1,esmfold2,train,250-499,10-99,0000b69a12a3ff3cffcdc42ba6fe05b7,0.6913573224648581,0.31529411764705884,0.3552941176470588,0.6899969869803879,0.6899969869803879,0.7904411764705882,0,coverage_or_length
f99066fd9407742bfbc449b4dcc205c1,0000b69a12a3ff3cffcdc42ba6fe05b7,false,240,88.38122487068176,0.6043655872344971,27,1,esmfold2,train,250-499,10-99,0000b69a12a3ff3cffcdc42ba6fe05b7,0.6923425925752762,0.45176470588235296,0.5647058823529412,0.6982101985885708,0.6982101985885708,0.7547169811320755,0,coverage_or_length
18a020b227547c201a23bcdda052b738,0000f862dcf45cedbb6444b6f5220497,false,836,81.35511875152588,0.7450792789459229,152,1,esmfold2,train,500-1000,100+,0000f862dcf45cedbb6444b6f5220497,0.9734821335943837,0.8556806550665302,0.8556806550665302,0.946949044540428,0.946949044540428,0.8381147540983607,0,covered_by_training_anchor
1d6e83e9be9da8d87d3a2eca00a82110,0000f862dcf45cedbb6444b6f5220497,false,638,81.29433393478394,0.6887122988700867,152,1,esmfold2,train,500-1000,100+,0000f862dcf45cedbb6444b6f5220497,0.953909577522273,0.6530194472876152,0.6530194472876152,0.9253735785709382,0.9253735785709382,0.8043052837573386,0,coverage_or_length
1e1f75c5ee9bdc0f8c342604e8764f65,0000f862dcf45cedbb6444b6f5220497,false,583,80.06671071052551,0.6786445379257202,152,1,esmfold2,train,500-1000,100+,0000f862dcf45cedbb6444b6f5220497,0.9349762480490769,0.5957011258955988,0.5967246673490276,0.9270386871005601,0.9270386871005601,0.7902621722846442,0,coverage_or_length
a2808b8e0e5f976713323341d69e6dca,0000f862dcf45cedbb6444b6f5220497,false,884,81.4697265625,0.7531532645225525,152,1,esmfold2,train,500-1000,100+,0000f862dcf45cedbb6444b6f5220497,0.9876406787724865,0.9048106448311156,0.9048106448311156,0.9878984037263748,0.9878984037263748,0.8471760797342193,0,covered_by_training_anchor
b0293d67e98fdbfb2545e006bcae41b9,0000f862dcf45cedbb6444b6f5220497,false,961,80.65184950828552,0.7442859411239624,152,1,esmfold2,train,500-1000,100+,0000f862dcf45cedbb6444b6f5220497,0.9866429168460595,0.9805527123848515,0.9836233367451381,0.978659911512497,0.978659911512497,0.8453670276774969,0,covered_by_training_anchor
b75b669ec6635d8bd71b9adfd81dcaf1,0000f862dcf45cedbb6444b6f5220497,false,248,80.80635070800781,0.6353541612625122,152,1,esmfold2,train,500-1000,100+,0000f862dcf45cedbb6444b6f5220497,0.9642826830854304,0.2538382804503582,0.2538382804503582,0.96160856367435,0.96160856367435,0.8794117647058823,0,coverage_or_length
bfee5572a5b3be6735e5013b9eb1d141,0000f862dcf45cedbb6444b6f5220497,false,483,81.82642459869385,0.6607802510261536,152,1,esmfold2,train,500-1000,100+,0000f862dcf45cedbb6444b6f5220497,0.9273361388662016,0.49437052200614123,0.49437052200614123,0.9100298100570822,0.9100298100570822,0.8148631029986962,0,coverage_or_length
cff892a91da5813699670fc6dd4245d9,0000f862dcf45cedbb6444b6f5220497,false,387,80.02855777740479,0.638526201248169,152,1,esmfold2,train,500-1000,100+,0000f862dcf45cedbb6444b6f5220497,0.9346003274966229,0.3961105424769703,0.3961105424769703,0.9328130583989865,0.9328130583989865,0.8639455782312925,0,coverage_or_length
dd637330c0c6095b3a612f16ab161c5e,0000f862dcf45cedbb6444b6f5220497,false,169,80.42465448379517,0.5168994069099426,152,1,esmfold2,train,500-1000,100+,0000f862dcf45cedbb6444b6f5220497,0.8816138137490941,0.172978505629478,0.172978505629478,0.8822953478770121,0.8822953478770121,0.8825910931174089,0,coverage_or_length
125189809b31824e06e9724fdf179c5d,0001337b463bde1b5240fc4e7308faf8,false,209,80.7374358177185,0.8173882961273193,12,1,esmfold2,train,60-249,10-99,0001337b463bde1b5240fc4e7308faf8,0.8227619967404175,0.8193832599118943,0.920704845814978,0.9312350940835474,0.9312350940835474,0.8014888337468983,0,covered_by_training_anchor
220878bb14c57be56f2bc4699e1df98b,0001337b463bde1b5240fc4e7308faf8,false,172,88.4649932384491,0.8481277823448181,12,1,esmfold2,train,60-249,10-99,0001337b463bde1b5240fc4e7308faf8,0.9072596118619062,0.7268722466960352,0.7577092511013216,0.8796251539164596,0.8796251539164596,0.8102766798418972,0,coverage_or_length
3ec87fa010887d8496971b8d5cc94c94,0001337b463bde1b5240fc4e7308faf8,false,205,89.83187079429626,0.9070482850074768,12,1,esmfold2,train,60-249,10-99,0001337b463bde1b5240fc4e7308faf8,0.8675165779050961,0.8502202643171806,0.9030837004405287,0.9138802535040109,0.9138802535040109,0.7425968109339408,0,covered_by_training_anchor
437eefc6c0dbdef01c921bd43abc765b,0001337b463bde1b5240fc4e7308faf8,false,207,89.24000263214111,0.8909772634506226,12,1,esmfold2,train,60-249,10-99,0001337b463bde1b5240fc4e7308faf8,0.8604352328381424,0.8458149779735683,0.9118942731277533,0.9193669053872459,0.9193669053872459,0.7607655502392344,0,covered_by_training_anchor
632f3adca92985847221ddf6b3917c51,0001337b463bde1b5240fc4e7308faf8,false,198,86.06151342391968,0.8704008460044861,12,1,esmfold2,train,60-249,10-99,0001337b463bde1b5240fc4e7308faf8,0.9256774369786397,0.8414096916299559,0.8722466960352423,0.9547263482278702,0.9547263482278702,0.8251928020565553,0,covered_by_training_anchor
67ef9b8daacd1cdc8425aa1fe26484e2,0001337b463bde1b5240fc4e7308faf8,false,193,89.90730047225952,0.8979966044425964,12,1,esmfold2,train,60-249,10-99,0001337b463bde1b5240fc4e7308faf8,0.8680157733189144,0.7709251101321586,0.8502202643171806,0.903765215601079,0.903765215601079,0.861671469740634,0,coverage_or_length
99e85844fc5d04001561e3e72d5297d4,0001337b463bde1b5240fc4e7308faf8,false,199,89.57546949386597,0.8916159272193909,12,1,esmfold2,train,60-249,10-99,0001337b463bde1b5240fc4e7308faf8,0.9067389346649746,0.8149779735682819,0.8766519823788547,0.9420903454549137,0.9420903454549137,0.8865979381443299,0,covered_by_training_anchor
a81a0a7bde99917d0e5b44b755af69b9,0001337b463bde1b5240fc4e7308faf8,false,215,85.88280081748962,0.8757431507110596,12,1,esmfold2,train,60-249,10-99,0001337b463bde1b5240fc4e7308faf8,0.8468064055824747,0.8590308370044053,0.947136563876652,0.8895449731348024,0.8895449731348024,0.8033980582524272,0,covered_by_training_anchor
d40c4c2460393d8f111d30e4a8fc3df2,0001337b463bde1b5240fc4e7308faf8,false,206,88.84295225143433,0.8930501937866211,12,1,esmfold2,train,60-249,10-99,0001337b463bde1b5240fc4e7308faf8,0.9213035617677195,0.8766519823788547,0.9074889867841409,0.9477897238460548,0.9477897238460548,0.7893518518518519,0,covered_by_training_anchor
f2ac8d94c448cdb8fec11b38fda502af,0001337b463bde1b5240fc4e7308faf8,false,206,89.41659331321716,0.9035074710845947,12,1,esmfold2,train,60-249,10-99,0001337b463bde1b5240fc4e7308faf8,0.8743686387400639,0.8502202643171806,0.9074889867841409,0.9005799463188657,0.9005799463188657,0.8120481927710843,0,covered_by_training_anchor
0be7feaedab2964e563b39e9b563c780,0001cf266423eafd748913b9b7cbf532,false,173,81.59521818161011,0.8420157432556152,2,1,esmfold2,train,250-499,2-9,0001cf266423eafd748913b9b7cbf532,0.9112393871964275,0.5339805825242718,0.5598705501618123,0.9606476267548427,0.9606476267548427,0.8600917431192661,0,coverage_or_length
0d05b2d2201cc532e0c774795269ea7f,0002d09927e3d48595c530b6ec0036b7,false,529,82.00587630271912,0.8191524147987366,11,1,esmfold2,train,500-1000,10-99,0002d09927e3d48595c530b6ec0036b7,0.9257577363855353,0.8280757097791798,0.8343848580441641,0.9473801573278222,0.9473801573278222,0.7909790979097909,0,covered_by_training_anchor
2b3b5749b4f8487f2fc0a33f013016ea,0002d09927e3d48595c530b6ec0036b7,false,482,84.48774814605713,0.8313128352165222,11,1,esmfold2,train,500-1000,10-99,0002d09927e3d48595c530b6ec0036b7,0.8543988318590796,0.7003154574132492,0.7602523659305994,0.8845458910450905,0.8845458910450905,0.7448979591836735,0,coverage_or_length
4f9df1bed864464b1a317911137bed5b,0002d09927e3d48595c530b6ec0036b7,false,628,82.58041143417358,0.7095673084259033,11,1,esmfold2,train,500-1000,10-99,0002d09927e3d48595c530b6ec0036b7,0.6797913985054468,0.9353312302839116,0.9905362776025236,0.7367400845567921,0.7367400845567921,0.46956521739130436,1,provisional_diverse; visual/core audit required
70db7cbf7cfb4208ffc221560853bbee,0002d09927e3d48595c530b6ec0036b7,false,632,84.81202721595764,0.7354564666748047,11,1,esmfold2,train,500-1000,10-99,0002d09927e3d48595c530b6ec0036b7,0.9672152000316224,0.9968454258675079,0.9968454258675079,0.9597842808765578,0.9597842808765578,0.8044843049327354,0,covered_by_training_anchor
84bb9dd34f4010f84becc3a872c26f6f,0002d09927e3d48595c530b6ec0036b7,false,472,81.45579695701599,0.6943987607955933,11,1,esmfold2,train,500-1000,10-99,0002d09927e3d48595c530b6ec0036b7,0.8948204318355747,0.7444794952681388,0.7444794952681388,0.8689265750429274,0.8689265750429274,0.65814266487214,0,coverage_or_length
8f1ab35710e90e4664c3311f91d55bf4,0002d09927e3d48595c530b6ec0036b7,false,296,86.8645966053009,0.8457655906677246,11,1,esmfold2,train,500-1000,10-99,0002d09927e3d48595c530b6ec0036b7,0.9230904815874095,0.4558359621451104,0.4668769716088328,0.9308212877337241,0.9308212877337241,0.7247474747474747,0,coverage_or_length
ae1153958647de026888fee843531080,0002d09927e3d48595c530b6ec0036b7,false,623,82.75302052497864,0.749331533908844,11,1,esmfold2,train,500-1000,10-99,0002d09927e3d48595c530b6ec0036b7,0.9679182014880946,0.9763406940063092,0.9826498422712934,0.9767813941887064,0.9767813941887064,0.822992700729927,0,covered_by_training_anchor
aee3a092db4aa8db7baf2f4c5bb6a3a9,0002d09927e3d48595c530b6ec0036b7,false,618,81.15987181663513,0.7566938996315002,11,1,esmfold2,train,500-1000,10-99,0002d09927e3d48595c530b6ec0036b7,0.9585311823059155,0.9716088328075709,0.9747634069400631,0.9622937074184402,0.9622937074184402,0.738585496866607,0,covered_by_training_anchor
ed9d21ada14e361e1f92008b6034cd7c,0002d09927e3d48595c530b6ec0036b7,false,551,81.12503290176392,0.7833763957023621,11,1,esmfold2,train,500-1000,10-99,0002d09927e3d48595c530b6ec0036b7,0.9249675828394806,0.8517350157728707,0.8690851735015773,0.9516641939410302,0.9516641939410302,0.789587852494577,0,covered_by_training_anchor
ee3be6dfdc48f8166acffa35ac153f6b,0002d09927e3d48595c530b6ec0036b7,false,489,84.25955772399902,0.8442928194999695,11,1,esmfold2,train,500-1000,10-99,0002d09927e3d48595c530b6ec0036b7,0.8647830463600223,0.7145110410094637,0.7712933753943217,0.8915844864482529,0.8915844864482529,0.7767653758542141,0,coverage_or_length
23213414e6a54d81bc1afc858f49048a,0003c4a164ededc860abcf1b34a2a38e,false,319,82.88092017173767,0.7987605929374695,7,1,esmfold2,train,250-499,2-9,0003c4a164ededc860abcf1b34a2a38e,0.9712483559857563,0.9186046511627907,0.9273255813953488,0.9668124754027962,0.9668124754027962,0.8367346938775511,0,covered_by_training_anchor
5c4afabbc6b96a4c2c866054c04344c0,0003c4a164ededc860abcf1b34a2a38e,false,325,81.73563480377197,0.7921181917190552,7,1,esmfold2,train,250-499,2-9,0003c4a164ededc860abcf1b34a2a38e,0.9652989481061551,0.9331395348837209,0.9447674418604651,0.9668309397919626,0.9668309397919626,0.8356713426853707,0,covered_by_training_anchor
be86185eff33640b5528c62dde37e589,0003c4a164ededc860abcf1b34a2a38e,false,322,83.54405164718628,0.8335309028625488,7,1,esmfold2,train,250-499,2-9,0003c4a164ededc860abcf1b34a2a38e,0.9903770294714767,0.936046511627907,0.936046511627907,0.9907542018524047,0.9907542018524047,0.9074074074074074,0,covered_by_training_anchor
d05ee94286e6f7c0df370eca5b57cf04,0003c4a164ededc860abcf1b34a2a38e,false,332,81.62816166877747,0.8059488534927368,7,1,esmfold2,train,250-499,2-9,0003c4a164ededc860abcf1b34a2a38e,0.9646534086795001,0.9622093023255814,0.9651162790697675,0.9745876686883237,0.9745876686883237,0.8386454183266933,0,covered_by_training_anchor
00b5bee07f0bb58420b08412b5faa709,000592cfc032bc57eca2407a4a80782b,false,339,88.58161568641663,0.9123997092247009,4,1,esmfold2,train,250-499,2-9,000592cfc032bc57eca2407a4a80782b,0.9818653796172072,0.8828125,0.8828125,0.9895872057225962,0.9895872057225962,0.8827258320126783,0,covered_by_training_anchor
577d280b670b8660b04c1fdc57a88967,000592cfc032bc57eca2407a4a80782b,false,337,90.31516909599304,0.9166129231452942,4,1,esmfold2,train,250-499,2-9,000592cfc032bc57eca2407a4a80782b,0.9501343076857451,0.8723958333333334,0.8776041666666666,0.9463670369371989,0.9463670369371989,0.766412213740458,0,covered_by_training_anchor
0494e1f9f7163d3aa0c8a74b69e10d40,0006d8c5908c051596e099c414f166ea,false,233,85.86205840110779,0.654649555683136,11,1,esmfold2,train,250-499,10-99,0006d8c5908c051596e099c414f166ea,0.7835701094636914,0.715625,0.728125,0.7617958762020108,0.7617958762020108,0.7386018237082067,0,coverage_or_length
1aba43f545eb2d7eb013e77dcd626283,0006d8c5908c051596e099c414f166ea,false,277,84.27610397338867,0.6341942548751831,11,1,esmfold2,train,250-499,10-99,0006d8c5908c051596e099c414f166ea,0.8042659446386117,0.840625,0.865625,0.7891793223256759,0.7891793223256759,0.6688741721854304,0,covered_by_training_anchor
30775d6acb664d4c9438722c666c2711,0006d8c5908c051596e099c414f166ea,false,272,82.90132880210876,0.6351305842399597,11,1,esmfold2,train,250-499,10-99,0006d8c5908c051596e099c414f166ea,0.7402041166173522,0.8,0.85,0.748499440533386,0.748499440533386,0.7044917257683215,1,provisional_diverse; visual/core audit required
315c345c144cc4f2d6228a030cfbb0a0,0006d8c5908c051596e099c414f166ea,false,174,81.23723268508911,0.5133872628211975,11,1,esmfold2,train,250-499,10-99,0006d8c5908c051596e099c414f166ea,0.8268488152756258,0.521875,0.54375,0.7899735227898144,0.7899735227898144,0.7142857142857143,0,coverage_or_length
4d3f529c852e2971c411bb5f06f77fca,0006d8c5908c051596e099c414f166ea,false,264,85.09992361068726,0.6761676669120789,11,1,esmfold2,train,250-499,10-99,0006d8c5908c051596e099c414f166ea,0.8103009667660975,0.821875,0.825,0.7958100427576396,0.7958100427576396,0.7471526195899773,0,covered_by_training_anchor
9754644cb77bea9c8ef42fa312674958,0006d8c5908c051596e099c414f166ea,false,186,82.66294598579407,0.5712884068489075,11,1,esmfold2,train,250-499,10-99,0006d8c5908c051596e099c414f166ea,0.8464097074168725,0.58125,0.58125,0.809914587565376,0.809914587565376,0.8435114503816794,0,coverage_or_length
9f54f9f3818dec9edac041da0d15afc4,0006d8c5908c051596e099c414f166ea,false,296,84.44656133651733,0.6403036117553711,11,1,esmfold2,train,250-499,10-99,0006d8c5908c051596e099c414f166ea,0.9122396286558362,0.915625,0.925,0.8804062494497731,0.8804062494497731,0.8053691275167785,0,covered_by_training_anchor
e965df362024758b2c7900ca58ce012f,0006d8c5908c051596e099c414f166ea,false,280,84.72123146057129,0.6394245028495789,11,1,esmfold2,train,250-499,10-99,0006d8c5908c051596e099c414f166ea,0.851588076683925,0.865625,0.875,0.8352816281495035,0.8352816281495035,0.717391304347826,0,covered_by_training_anchor
15561cbd0481fb27622a84dc8ace9678,00073cb2e192799b669b86a91c98a0fe,false,188,83.33852887153625,0.7604525089263916,14,1,esmfold2,train,60-249,10-99,00073cb2e192799b669b86a91c98a0fe,0.865754763543043,0.8941798941798942,0.9947089947089947,0.9715679031408323,0.9715679031408323,0.7804878048780488,0,covered_by_training_anchor
3e823eeca7903f6e55ecc048f5ef6b2c,00073cb2e192799b669b86a91c98a0fe,false,182,84.62701439857483,0.7748967409133911,14,1,esmfold2,train,60-249,10-99,00073cb2e192799b669b86a91c98a0fe,0.9316786779151831,0.9523809523809523,0.9629629629629629,0.977805687466866,0.977805687466866,0.7417840375586855,0,covered_by_training_anchor
62fc3ba23a914f0993f5af94753ce238,00073cb2e192799b669b86a91c98a0fe,false,175,87.23195195198059,0.8309206962585449,14,1,esmfold2,train,60-249,10-99,00073cb2e192799b669b86a91c98a0fe,0.8871999820290882,0.8835978835978836,0.9259259259259259,0.9454272513801925,0.9454272513801925,0.7727272727272727,0,covered_by_training_anchor
