stem,length,condition,quality_pass,sequence_excluded,structure_excluded,fine_cluster,selected
proteina-a91f2239512888c329d6,200,1.x.x.x,True,True,False,,False
proteina-9056b41be8af642dbd9a,200,1.x.x.x,True,True,False,,False
proteina-cc1566584e1d4cbb4610,200,1.x.x.x,True,True,False,,False
proteina-763ba05c8bda95bf93f4,200,1.x.x.x,True,True,False,,False
proteina-1ed6d51ebbe075b9b2aa,200,1.x.x.x,True,False,False,proteina-1ed6d51ebbe075b9b2aa,True
proteina-8ec885c80f3d3bcc4ecb,200,1.x.x.x,True,True,False,,False
proteina-485189ed852a0c0b8af2,200,1.x.x.x,True,False,False,proteina-485189ed852a0c0b8af2,True
proteina-f62b664f99c90cbe8304,200,1.x.x.x,True,True,False,,False
proteina-47f8bbde2b4a41970260,200,1.x.x.x,True,True,False,,False
proteina-0de045222536c1cc519a,200,1.x.x.x,False,True,False,,False
proteina-bd30db90a9e24c1cbd02,200,1.x.x.x,True,False,False,proteina-bd30db90a9e24c1cbd02,True
proteina-8a8d443dd96f32584fe7,200,1.x.x.x,True,False,False,proteina-8a8d443dd96f32584fe7,True
proteina-948d65907e9466019609,200,1.x.x.x,True,True,False,,False
proteina-de37ed0a733250f2b16e,200,1.x.x.x,True,False,False,proteina-de37ed0a733250f2b16e,True
proteina-b9aadf91707eb79d4a51,200,1.x.x.x,True,False,False,proteina-b9aadf91707eb79d4a51,True
proteina-2526988ee29b70047d8d,200,1.x.x.x,True,False,False,proteina-2526988ee29b70047d8d,True
proteina-e8a9421147aaf693686f,200,1.x.x.x,False,False,False,,False
proteina-8c1cefb25e2cad51013f,200,1.x.x.x,True,False,False,proteina-8c1cefb25e2cad51013f,True
proteina-8c345cbf0a70392d5a80,200,1.x.x.x,True,True,False,,False
proteina-5c6a8ce1359952f71033,200,1.x.x.x,True,True,False,,False
proteina-3431595777b5bcb02ea4,200,1.x.x.x,True,False,False,proteina-3431595777b5bcb02ea4,True
proteina-76fb66a20a4e59825b0a,200,1.x.x.x,False,False,False,,False
proteina-4be837c5a301cbea8be1,200,1.x.x.x,True,False,False,proteina-4be837c5a301cbea8be1,True
proteina-96c1d9b15cc96fd88d66,200,1.x.x.x,False,False,False,,False
proteina-0b2763b0c2c9d02afa7f,200,1.x.x.x,True,False,False,proteina-0b2763b0c2c9d02afa7f,True
proteina-b0bc1290c12878596200,200,1.x.x.x,False,False,False,,False
proteina-f6945803d6d5cfb6a507,200,3.x.x.x,True,False,False,proteina-f6945803d6d5cfb6a507,True
proteina-3dc88c36406c5fc125ff,200,3.x.x.x,True,False,False,proteina-3dc88c36406c5fc125ff,True
proteina-61dc5f0151af2df32a23,200,3.x.x.x,False,False,False,,False
proteina-acb55bfd549696ced70d,200,3.x.x.x,False,False,False,,False
proteina-e9fc7238a8ded0a4c15a,200,3.x.x.x,True,False,False,proteina-e9fc7238a8ded0a4c15a,True
proteina-9341aec71a5de958048d,200,3.x.x.x,True,False,False,proteina-9341aec71a5de958048d,True
proteina-6ea31ef533523f64c097,200,3.x.x.x,True,False,False,proteina-6ea31ef533523f64c097,True
proteina-cefb0b3e592af3afde93,200,3.x.x.x,True,False,False,proteina-cefb0b3e592af3afde93,True
proteina-6adff04ea07eeee1f52a,200,3.x.x.x,False,False,False,,False
proteina-ff11535000f63c8f608e,200,3.x.x.x,True,False,False,proteina-ff11535000f63c8f608e,True
proteina-5f2bc5862d229786def5,200,3.x.x.x,True,False,False,proteina-5f2bc5862d229786def5,True
proteina-27ae64c00ce829981954,200,3.x.x.x,True,False,False,proteina-27ae64c00ce829981954,True
proteina-cb8f80b10d1ea077df47,200,3.x.x.x,True,False,False,proteina-cb8f80b10d1ea077df47,True
proteina-257a3310954901ab529c,200,3.x.x.x,True,False,False,proteina-257a3310954901ab529c,True
proteina-1122644a113756c99142,200,3.x.x.x,False,False,False,,False
proteina-dca68e6888218659e5b9,200,3.x.x.x,True,True,False,,False
proteina-26f78a52e80f839e5b05,200,3.x.x.x,False,True,False,,False
proteina-e95f2e9fa310063f242a,200,3.x.x.x,False,False,False,,False
proteina-835f53fa251535a9e7de,200,3.x.x.x,True,False,False,proteina-835f53fa251535a9e7de,True
proteina-0ddabbf6309872c7624f,200,3.x.x.x,False,False,False,,False
proteina-267ebedd9942280c9490,200,3.x.x.x,True,True,False,,False
proteina-5af8e84ffd7f29f28cc7,200,3.x.x.x,False,False,False,,False
proteina-461b91697cff31158993,200,3.x.x.x,True,True,False,,False
proteina-95aacf0d7f2a2890bd82,200,3.x.x.x,True,False,False,proteina-95aacf0d7f2a2890bd82,True
proteina-9664e930bf11d40435b3,200,3.x.x.x,False,True,False,,False
proteina-d3beac20f8919e13bc07,200,3.x.x.x,False,True,False,,False
proteina-68e74ab46c73f54cbadc,200,3.x.x.x,False,True,False,,False
proteina-d684449d0f3df491028e,200,3.x.x.x,False,False,False,,False
proteina-6aea52b851c501b5a1ca,200,3.x.x.x,True,True,False,,False
proteina-89f8b6451c4fe2c221dd,200,3.x.x.x,False,False,False,,False
proteina-f7a1ef7e1ffd789a7dd3,200,3.x.x.x,True,False,False,proteina-f7a1ef7e1ffd789a7dd3,True
proteina-823075bfa3a8d43a0535,200,3.x.x.x,True,False,False,proteina-823075bfa3a8d43a0535,True
proteina-99a7aa9cf6702cd93c7b,200,1.x.x.x,False,True,False,,False
proteina-028058dc1730e8a6623a,200,1.x.x.x,True,False,False,proteina-028058dc1730e8a6623a,True
proteina-4acf531ffae3a381863e,200,1.x.x.x,True,False,False,proteina-4acf531ffae3a381863e,True
proteina-e6880750b011a9315229,200,1.x.x.x,True,False,False,proteina-e6880750b011a9315229,True
proteina-b1ffaff568d66123c1a0,200,1.x.x.x,True,True,False,,False
proteina-e86d23649b78ee5a8de6,200,1.x.x.x,True,False,False,proteina-e86d23649b78ee5a8de6,True
proteina-f9f763cebf4e2f9567dc,200,1.x.x.x,False,False,False,,False
proteina-f0bae0d0fdaba3509bdc,200,1.x.x.x,False,True,False,,False
proteina-b18f8fe2db98c1268264,200,1.x.x.x,True,True,False,,False
proteina-8b3f8ee075d82551b857,200,1.x.x.x,False,True,False,,False
proteina-3ae5149d364d0b33ef43,200,1.x.x.x,True,True,False,,False
proteina-9a37ff06f47dc4354f27,200,1.x.x.x,False,False,False,,False
proteina-06deeea1c0b6da46d809,200,1.x.x.x,False,True,False,,False
proteina-d23996a4065d2e148e3d,200,1.x.x.x,True,True,False,,False
proteina-5db023867490eb019f8d,200,1.x.x.x,True,False,False,proteina-5db023867490eb019f8d,True
proteina-37ab2f7a4da9a3e47727,200,1.x.x.x,True,True,False,,False
proteina-85aa42a571652fa98eb5,200,1.x.x.x,True,False,False,proteina-85aa42a571652fa98eb5,True
proteina-158c7b6a2551c0e4414f,200,1.x.x.x,True,False,False,proteina-158c7b6a2551c0e4414f,True
proteina-de5446cfaebcc4738c4f,200,1.x.x.x,True,False,False,proteina-de5446cfaebcc4738c4f,True
proteina-35aeda155d7021c3a64d,200,1.x.x.x,True,True,False,,False
proteina-57f3b9c8941ebca83a4b,200,1.x.x.x,True,True,False,,False
proteina-b714dd36b989202def4d,200,1.x.x.x,False,False,False,,False
proteina-16e2038298dd967817d6,200,1.x.x.x,True,True,False,,False
proteina-f08ef850110c5a20fead,200,1.x.x.x,True,True,False,,False
proteina-074a75a46d3c39adb1df,200,1.x.x.x,True,False,False,proteina-074a75a46d3c39adb1df,True
proteina-cf8ff5268b79f2a838cd,200,1.x.x.x,True,False,False,proteina-cf8ff5268b79f2a838cd,True
proteina-8ad116fa87210f61e0e0,200,1.x.x.x,True,False,False,proteina-8ad116fa87210f61e0e0,True
proteina-46adc4648348fe8a2417,200,1.x.x.x,True,True,False,,False
proteina-a77de2bc280c49e382ed,200,1.x.x.x,True,False,False,proteina-a77de2bc280c49e382ed,True
proteina-23add10539eb77c656e6,200,1.x.x.x,True,True,False,,False
proteina-e183dcd5745b433d8af8,200,1.x.x.x,True,False,False,proteina-e183dcd5745b433d8af8,True
proteina-e030b29b59eb19f8d533,200,1.x.x.x,True,True,False,,False
proteina-8c050682c3bf078634f4,200,unconditional,True,True,False,,False
proteina-2fdccf65fda1dd4d346b,200,unconditional,True,False,False,proteina-2fdccf65fda1dd4d346b,True
proteina-a89db34ae3d3f170d137,200,unconditional,True,False,False,proteina-a89db34ae3d3f170d137,True
proteina-84bf1bfbf571ed9ecb94,200,unconditional,False,False,False,,False
proteina-4373d43eec52d716f3e7,200,unconditional,True,False,False,proteina-4373d43eec52d716f3e7,True
proteina-a049ff7beda3e31acf88,200,unconditional,False,False,False,,False
proteina-76632d1f4aa42ce52873,200,unconditional,True,True,False,,False
proteina-ad1087408b909f69a5cd,200,unconditional,True,False,False,proteina-ad1087408b909f69a5cd,True
proteina-42eee874c6d30055a8c9,200,unconditional,True,True,False,,False
proteina-32fb39e29cd124439c64,200,unconditional,False,False,False,,False
proteina-6260b9bd3d8c31df33f6,200,unconditional,True,False,False,proteina-6260b9bd3d8c31df33f6,True
proteina-afe752a5018bdd8793ec,200,unconditional,True,False,False,proteina-afe752a5018bdd8793ec,True
proteina-3e78689ce74010b3f2cb,200,unconditional,False,False,False,,False
proteina-50b8c1239ff7eb008a22,200,unconditional,True,True,False,,False
proteina-bb57fde6519498e67524,200,unconditional,True,False,False,proteina-bb57fde6519498e67524,True
proteina-b557716341031c563061,200,unconditional,True,False,False,proteina-b557716341031c563061,True
proteina-d43a743136a18933a151,200,unconditional,True,False,False,proteina-d43a743136a18933a151,True
proteina-06328b044a8b92245cf1,200,unconditional,True,False,False,proteina-06328b044a8b92245cf1,True
proteina-c183e35d5668836e15c9,200,unconditional,True,True,False,,False
proteina-99649c63bf3afe37aeeb,200,unconditional,False,False,False,,False
proteina-3190e0b3bfceb2168333,200,unconditional,True,False,False,proteina-3190e0b3bfceb2168333,True
proteina-189cc231710d895a95d7,200,unconditional,False,True,False,,False
proteina-55e5946ba75950c3836c,200,unconditional,True,True,False,,False
proteina-ad56aa19cf324a1cd372,200,unconditional,False,True,False,,False
proteina-5ad65819de5ce44c38b7,200,unconditional,True,True,False,,False
proteina-a32a9092e08fb64f68d5,200,unconditional,True,True,False,,False
proteina-7dac243ef9cd55d00e9d,200,unconditional,False,False,False,,False
proteina-f4e569a649a5bf840249,200,unconditional,False,True,False,,False
proteina-0f821905a8d8165f7dbb,200,unconditional,False,False,False,,False
proteina-2ac5fc6f1805200e8eb9,200,unconditional,True,False,False,proteina-2ac5fc6f1805200e8eb9,True
proteina-d830edd7b0360aec6399,200,unconditional,True,False,False,proteina-d830edd7b0360aec6399,True
proteina-33cd8f68c0cf272cb723,200,unconditional,True,True,False,,False
proteina-7067a0d33592ff399be7,200,unconditional,True,False,False,proteina-7067a0d33592ff399be7,True
proteina-98ef2f5b066943c6767a,200,unconditional,True,False,False,proteina-98ef2f5b066943c6767a,True
proteina-2b154cc33bc791f4e5a4,200,unconditional,True,True,False,,False
proteina-f41537130b3d45282047,200,unconditional,False,False,False,,False
proteina-ae68ecef2eed9197093d,200,unconditional,False,False,False,,False
proteina-7032710eab91233236f0,200,unconditional,True,False,False,proteina-7032710eab91233236f0,True
proteina-1f9fc9619ad1936b305c,200,unconditional,True,True,False,,False
proteina-dc81b8069df7eeb678e4,200,unconditional,True,True,False,,False
proteina-30739c4ace7320804f74,200,unconditional,True,False,False,proteina-30739c4ace7320804f74,True
proteina-ab5747d7b225b1ee1e23,200,unconditional,True,False,False,proteina-ab5747d7b225b1ee1e23,True
proteina-27ff2795ad5f645bd4e7,200,unconditional,False,False,False,,False
proteina-6e28593060f581780cab,200,unconditional,True,False,False,proteina-6e28593060f581780cab,True
proteina-624d765baa5c50fa85aa,200,unconditional,True,False,False,proteina-624d765baa5c50fa85aa,True
proteina-be57556825868bd9b3b4,200,unconditional,True,False,False,proteina-be57556825868bd9b3b4,True
proteina-3d2f7982b56581a5c858,200,unconditional,True,True,False,,False
proteina-621c5bbd2560c5334c56,200,unconditional,True,True,False,,False
proteina-84df3ae1d28f337a69dc,200,unconditional,False,True,False,,False
proteina-fa4099cc83a11d833d57,200,unconditional,True,True,False,,False
proteina-599bfcfae9cda775418e,200,unconditional,True,True,False,,False
proteina-9e68d7f3203a62f7f79a,200,unconditional,True,True,False,,False
proteina-57dda391b392533601cf,200,unconditional,True,True,False,,False
proteina-b8fc6ca2cc15d41da5b2,200,unconditional,True,False,False,proteina-b8fc6ca2cc15d41da5b2,True
proteina-420ad79c45e9c80e108b,200,unconditional,False,False,False,,False
proteina-aed3613fc01024164d1d,200,unconditional,True,True,False,,False
proteina-c59f07d0618f520ac3f5,200,unconditional,False,False,False,,False
proteina-8ddc0a11057ecdaa1498,200,unconditional,True,True,False,,False
proteina-f25feb5a8c9bc90993f9,200,unconditional,True,False,False,proteina-f25feb5a8c9bc90993f9,True
proteina-7f9c3fd1625e33eff069,200,unconditional,True,True,False,,False
proteina-0ef9ffa8398e67ad1e76,200,unconditional,True,False,False,proteina-0ef9ffa8398e67ad1e76,True
proteina-b4c47f835a8c5afd4b60,200,unconditional,False,False,False,,False
proteina-f4a2e7131f27bc6c9c51,200,unconditional,True,False,False,proteina-f4a2e7131f27bc6c9c51,True
proteina-607b034404af7f5156e6,200,unconditional,False,False,False,,False
proteina-2936a64b424123fb499a,200,2.x.x.x,False,False,False,,False
proteina-ae708fbb4265a45dc68c,200,2.x.x.x,False,True,False,,False
proteina-8e7d1cc8435810881fc4,200,2.x.x.x,True,False,False,proteina-8e7d1cc8435810881fc4,True
proteina-a5bb4dbf50d6e1c6c8a5,200,2.x.x.x,False,False,False,,False
proteina-0e4b80b67281e38c1b76,200,2.x.x.x,False,False,False,,False
proteina-8add1b0ac86bdb01f880,200,2.x.x.x,False,True,False,,False
proteina-99f61f8dffa18d390921,200,2.x.x.x,False,False,False,,False
proteina-df905d2d5a522214c048,200,2.x.x.x,False,False,False,,False
proteina-f50701956b4cf47264a6,200,2.x.x.x,True,False,False,proteina-f50701956b4cf47264a6,True
proteina-7913933725756cb8e9b7,200,2.x.x.x,False,True,False,,False
proteina-dd692ba4ba1901ea76a7,200,2.x.x.x,False,False,False,,False
proteina-ea4d68b38ef4b3e012e9,200,2.x.x.x,False,False,False,,False
proteina-11cd6fe0c0f69bd97613,200,2.x.x.x,False,False,False,,False
proteina-38d965da28f5f46062be,200,2.x.x.x,False,False,False,,False
proteina-e0ab389548865f2d63d7,200,2.x.x.x,False,False,False,,False
proteina-30697ada902d1bff1031,200,2.x.x.x,True,False,False,proteina-30697ada902d1bff1031,True
proteina-d58c29e80d185bda4eb8,200,2.x.x.x,False,False,False,,False
proteina-e812fbeeb5c4f3145525,200,2.x.x.x,False,False,False,,False
proteina-ddc0dd690fc55175e8e1,200,2.x.x.x,False,True,False,,False
proteina-2ea10da1ba09753bdb78,200,2.x.x.x,False,False,False,,False
proteina-fb95bc70e21acc85f72c,200,2.x.x.x,False,False,False,,False
proteina-9f3ed0539fade3458d5f,200,2.x.x.x,True,False,True,,False
proteina-79140cceacdaca80fb7b,200,2.x.x.x,True,False,False,proteina-79140cceacdaca80fb7b,True
proteina-621d44d8341b0abd4cb7,200,2.x.x.x,False,False,False,,False
proteina-86a6f5dc20326c33a0a2,200,2.x.x.x,False,True,False,,False
proteina-3d9b18b3f86a8488ab1b,200,2.x.x.x,False,False,False,,False
proteina-873f0fc7014e74a71c61,200,2.x.x.x,True,False,False,proteina-873f0fc7014e74a71c61,True
proteina-1f2be0809d24d51331ba,200,2.x.x.x,True,False,False,proteina-1f2be0809d24d51331ba,True
proteina-68d753c8bbf25c2e20df,200,2.x.x.x,False,False,False,,False
proteina-5f8fc8017ef1ed07b5bb,200,2.x.x.x,False,False,False,,False
proteina-e2fe4b79ca52de658e2b,200,2.x.x.x,True,False,False,proteina-e2fe4b79ca52de658e2b,True
proteina-b4dc97cb593209cfec69,200,2.x.x.x,False,False,False,,False
