geometry,threshold,subset,stem,cluster
original,fine,all,proteina-763ba05c8bda95bf93f4,proteina-763ba05c8bda95bf93f4
original,fine,all,proteina-1ed6d51ebbe075b9b2aa,proteina-1ed6d51ebbe075b9b2aa
original,fine,all,proteina-8ec885c80f3d3bcc4ecb,proteina-8ec885c80f3d3bcc4ecb
original,fine,all,proteina-485189ed852a0c0b8af2,proteina-485189ed852a0c0b8af2
original,fine,all,proteina-f62b664f99c90cbe8304,proteina-f62b664f99c90cbe8304
original,fine,all,proteina-47f8bbde2b4a41970260,proteina-47f8bbde2b4a41970260
original,fine,all,proteina-0de045222536c1cc519a,proteina-0de045222536c1cc519a
original,fine,all,proteina-bd30db90a9e24c1cbd02,proteina-bd30db90a9e24c1cbd02
original,fine,all,proteina-8a8d443dd96f32584fe7,proteina-8a8d443dd96f32584fe7
original,fine,all,proteina-948d65907e9466019609,proteina-948d65907e9466019609
original,fine,all,proteina-de37ed0a733250f2b16e,proteina-de37ed0a733250f2b16e
original,fine,all,proteina-b9aadf91707eb79d4a51,proteina-b9aadf91707eb79d4a51
original,fine,all,proteina-2526988ee29b70047d8d,proteina-2526988ee29b70047d8d
original,fine,all,proteina-e8a9421147aaf693686f,proteina-e8a9421147aaf693686f
original,fine,all,proteina-8c1cefb25e2cad51013f,proteina-8c1cefb25e2cad51013f
original,fine,all,proteina-8c345cbf0a70392d5a80,proteina-8c345cbf0a70392d5a80
original,fine,all,proteina-b18f8fe2db98c1268264,proteina-8c345cbf0a70392d5a80
original,fine,all,proteina-5c6a8ce1359952f71033,proteina-5c6a8ce1359952f71033
original,fine,all,proteina-a32a9092e08fb64f68d5,proteina-5c6a8ce1359952f71033
original,fine,all,proteina-3431595777b5bcb02ea4,proteina-3431595777b5bcb02ea4
original,fine,all,proteina-76fb66a20a4e59825b0a,proteina-76fb66a20a4e59825b0a
original,fine,all,proteina-4be837c5a301cbea8be1,proteina-4be837c5a301cbea8be1
original,fine,all,proteina-96c1d9b15cc96fd88d66,proteina-96c1d9b15cc96fd88d66
original,fine,all,proteina-0b2763b0c2c9d02afa7f,proteina-0b2763b0c2c9d02afa7f
original,fine,all,proteina-b0bc1290c12878596200,proteina-b0bc1290c12878596200
original,fine,all,proteina-f6945803d6d5cfb6a507,proteina-f6945803d6d5cfb6a507
original,fine,all,proteina-3dc88c36406c5fc125ff,proteina-3dc88c36406c5fc125ff
original,fine,all,proteina-61dc5f0151af2df32a23,proteina-61dc5f0151af2df32a23
original,fine,all,proteina-acb55bfd549696ced70d,proteina-acb55bfd549696ced70d
original,fine,all,proteina-e9fc7238a8ded0a4c15a,proteina-e9fc7238a8ded0a4c15a
original,fine,all,proteina-9341aec71a5de958048d,proteina-9341aec71a5de958048d
original,fine,all,proteina-6ea31ef533523f64c097,proteina-6ea31ef533523f64c097
original,fine,all,proteina-cefb0b3e592af3afde93,proteina-cefb0b3e592af3afde93
original,fine,all,proteina-6adff04ea07eeee1f52a,proteina-6adff04ea07eeee1f52a
original,fine,all,proteina-ff11535000f63c8f608e,proteina-ff11535000f63c8f608e
original,fine,all,proteina-5f2bc5862d229786def5,proteina-5f2bc5862d229786def5
original,fine,all,proteina-27ae64c00ce829981954,proteina-27ae64c00ce829981954
original,fine,all,proteina-cb8f80b10d1ea077df47,proteina-cb8f80b10d1ea077df47
original,fine,all,proteina-257a3310954901ab529c,proteina-257a3310954901ab529c
original,fine,all,proteina-1122644a113756c99142,proteina-1122644a113756c99142
original,fine,all,proteina-dca68e6888218659e5b9,proteina-dca68e6888218659e5b9
original,fine,all,proteina-26f78a52e80f839e5b05,proteina-26f78a52e80f839e5b05
original,fine,all,proteina-e95f2e9fa310063f242a,proteina-e95f2e9fa310063f242a
original,fine,all,proteina-835f53fa251535a9e7de,proteina-835f53fa251535a9e7de
original,fine,all,proteina-0ddabbf6309872c7624f,proteina-0ddabbf6309872c7624f
original,fine,all,proteina-267ebedd9942280c9490,proteina-267ebedd9942280c9490
original,fine,all,proteina-5af8e84ffd7f29f28cc7,proteina-5af8e84ffd7f29f28cc7
original,fine,all,proteina-461b91697cff31158993,proteina-461b91697cff31158993
original,fine,all,proteina-95aacf0d7f2a2890bd82,proteina-95aacf0d7f2a2890bd82
original,fine,all,proteina-9664e930bf11d40435b3,proteina-9664e930bf11d40435b3
original,fine,all,proteina-d3beac20f8919e13bc07,proteina-d3beac20f8919e13bc07
original,fine,all,proteina-68e74ab46c73f54cbadc,proteina-68e74ab46c73f54cbadc
original,fine,all,proteina-d684449d0f3df491028e,proteina-d684449d0f3df491028e
original,fine,all,proteina-6aea52b851c501b5a1ca,proteina-6aea52b851c501b5a1ca
original,fine,all,proteina-89f8b6451c4fe2c221dd,proteina-89f8b6451c4fe2c221dd
original,fine,all,proteina-f7a1ef7e1ffd789a7dd3,proteina-f7a1ef7e1ffd789a7dd3
original,fine,all,proteina-823075bfa3a8d43a0535,proteina-823075bfa3a8d43a0535
original,fine,all,proteina-99a7aa9cf6702cd93c7b,proteina-99a7aa9cf6702cd93c7b
original,fine,all,proteina-028058dc1730e8a6623a,proteina-028058dc1730e8a6623a
original,fine,all,proteina-4acf531ffae3a381863e,proteina-4acf531ffae3a381863e
original,fine,all,proteina-e6880750b011a9315229,proteina-e6880750b011a9315229
original,fine,all,proteina-b1ffaff568d66123c1a0,proteina-b1ffaff568d66123c1a0
original,fine,all,proteina-e86d23649b78ee5a8de6,proteina-e86d23649b78ee5a8de6
original,fine,all,proteina-f9f763cebf4e2f9567dc,proteina-f9f763cebf4e2f9567dc
original,fine,all,proteina-f0bae0d0fdaba3509bdc,proteina-f0bae0d0fdaba3509bdc
original,fine,all,proteina-8b3f8ee075d82551b857,proteina-8b3f8ee075d82551b857
original,fine,all,proteina-3ae5149d364d0b33ef43,proteina-3ae5149d364d0b33ef43
original,fine,all,proteina-9a37ff06f47dc4354f27,proteina-9a37ff06f47dc4354f27
original,fine,all,proteina-06deeea1c0b6da46d809,proteina-06deeea1c0b6da46d809
original,fine,all,proteina-d23996a4065d2e148e3d,proteina-d23996a4065d2e148e3d
original,fine,all,proteina-5db023867490eb019f8d,proteina-5db023867490eb019f8d
original,fine,all,proteina-37ab2f7a4da9a3e47727,proteina-37ab2f7a4da9a3e47727
original,fine,all,proteina-85aa42a571652fa98eb5,proteina-85aa42a571652fa98eb5
original,fine,all,proteina-158c7b6a2551c0e4414f,proteina-158c7b6a2551c0e4414f
original,fine,all,proteina-de5446cfaebcc4738c4f,proteina-de5446cfaebcc4738c4f
original,fine,all,proteina-35aeda155d7021c3a64d,proteina-35aeda155d7021c3a64d
original,fine,all,proteina-57f3b9c8941ebca83a4b,proteina-57f3b9c8941ebca83a4b
original,fine,all,proteina-b714dd36b989202def4d,proteina-b714dd36b989202def4d
original,fine,all,proteina-16e2038298dd967817d6,proteina-16e2038298dd967817d6
original,fine,all,proteina-f08ef850110c5a20fead,proteina-f08ef850110c5a20fead
original,fine,all,proteina-074a75a46d3c39adb1df,proteina-074a75a46d3c39adb1df
original,fine,all,proteina-cf8ff5268b79f2a838cd,proteina-cf8ff5268b79f2a838cd
original,fine,all,proteina-8ad116fa87210f61e0e0,proteina-8ad116fa87210f61e0e0
original,fine,all,proteina-46adc4648348fe8a2417,proteina-46adc4648348fe8a2417
original,fine,all,proteina-a77de2bc280c49e382ed,proteina-a77de2bc280c49e382ed
original,fine,all,proteina-23add10539eb77c656e6,proteina-23add10539eb77c656e6
original,fine,all,proteina-e183dcd5745b433d8af8,proteina-e183dcd5745b433d8af8
original,fine,all,proteina-e030b29b59eb19f8d533,proteina-e030b29b59eb19f8d533
original,fine,all,proteina-8c050682c3bf078634f4,proteina-8c050682c3bf078634f4
original,fine,all,proteina-2fdccf65fda1dd4d346b,proteina-2fdccf65fda1dd4d346b
original,fine,all,proteina-a89db34ae3d3f170d137,proteina-a89db34ae3d3f170d137
original,fine,all,proteina-84bf1bfbf571ed9ecb94,proteina-84bf1bfbf571ed9ecb94
original,fine,all,proteina-4373d43eec52d716f3e7,proteina-4373d43eec52d716f3e7
original,fine,all,proteina-a049ff7beda3e31acf88,proteina-a049ff7beda3e31acf88
original,fine,all,proteina-76632d1f4aa42ce52873,proteina-76632d1f4aa42ce52873
original,fine,all,proteina-ad1087408b909f69a5cd,proteina-ad1087408b909f69a5cd
original,fine,all,proteina-42eee874c6d30055a8c9,proteina-42eee874c6d30055a8c9
original,fine,all,proteina-32fb39e29cd124439c64,proteina-32fb39e29cd124439c64
original,fine,all,proteina-6260b9bd3d8c31df33f6,proteina-6260b9bd3d8c31df33f6
original,fine,all,proteina-afe752a5018bdd8793ec,proteina-afe752a5018bdd8793ec
original,fine,all,proteina-3e78689ce74010b3f2cb,proteina-3e78689ce74010b3f2cb
original,fine,all,proteina-50b8c1239ff7eb008a22,proteina-50b8c1239ff7eb008a22
original,fine,all,proteina-bb57fde6519498e67524,proteina-bb57fde6519498e67524
original,fine,all,proteina-b557716341031c563061,proteina-b557716341031c563061
original,fine,all,proteina-d43a743136a18933a151,proteina-d43a743136a18933a151
original,fine,all,proteina-06328b044a8b92245cf1,proteina-06328b044a8b92245cf1
original,fine,all,proteina-c183e35d5668836e15c9,proteina-c183e35d5668836e15c9
original,fine,all,proteina-99649c63bf3afe37aeeb,proteina-99649c63bf3afe37aeeb
original,fine,all,proteina-3190e0b3bfceb2168333,proteina-3190e0b3bfceb2168333
original,fine,all,proteina-189cc231710d895a95d7,proteina-189cc231710d895a95d7
original,fine,all,proteina-55e5946ba75950c3836c,proteina-55e5946ba75950c3836c
original,fine,all,proteina-ad56aa19cf324a1cd372,proteina-ad56aa19cf324a1cd372
original,fine,all,proteina-5ad65819de5ce44c38b7,proteina-5ad65819de5ce44c38b7
original,fine,all,proteina-7dac243ef9cd55d00e9d,proteina-7dac243ef9cd55d00e9d
original,fine,all,proteina-f4e569a649a5bf840249,proteina-f4e569a649a5bf840249
original,fine,all,proteina-0f821905a8d8165f7dbb,proteina-0f821905a8d8165f7dbb
original,fine,all,proteina-2ac5fc6f1805200e8eb9,proteina-2ac5fc6f1805200e8eb9
original,fine,all,proteina-d830edd7b0360aec6399,proteina-d830edd7b0360aec6399
original,fine,all,proteina-33cd8f68c0cf272cb723,proteina-33cd8f68c0cf272cb723
original,fine,all,proteina-7067a0d33592ff399be7,proteina-7067a0d33592ff399be7
original,fine,all,proteina-98ef2f5b066943c6767a,proteina-98ef2f5b066943c6767a
original,fine,all,proteina-2b154cc33bc791f4e5a4,proteina-2b154cc33bc791f4e5a4
original,fine,all,proteina-f41537130b3d45282047,proteina-f41537130b3d45282047
original,fine,all,proteina-ae68ecef2eed9197093d,proteina-ae68ecef2eed9197093d
original,fine,all,proteina-7032710eab91233236f0,proteina-7032710eab91233236f0
original,fine,all,proteina-1f9fc9619ad1936b305c,proteina-1f9fc9619ad1936b305c
original,fine,all,proteina-dc81b8069df7eeb678e4,proteina-dc81b8069df7eeb678e4
original,fine,all,proteina-30739c4ace7320804f74,proteina-30739c4ace7320804f74
original,fine,all,proteina-ab5747d7b225b1ee1e23,proteina-ab5747d7b225b1ee1e23
original,fine,all,proteina-27ff2795ad5f645bd4e7,proteina-27ff2795ad5f645bd4e7
original,fine,all,proteina-6e28593060f581780cab,proteina-6e28593060f581780cab
original,fine,all,proteina-624d765baa5c50fa85aa,proteina-624d765baa5c50fa85aa
original,fine,all,proteina-be57556825868bd9b3b4,proteina-be57556825868bd9b3b4
original,fine,all,proteina-3d2f7982b56581a5c858,proteina-3d2f7982b56581a5c858
original,fine,all,proteina-621c5bbd2560c5334c56,proteina-621c5bbd2560c5334c56
original,fine,all,proteina-84df3ae1d28f337a69dc,proteina-84df3ae1d28f337a69dc
original,fine,all,proteina-fa4099cc83a11d833d57,proteina-fa4099cc83a11d833d57
original,fine,all,proteina-599bfcfae9cda775418e,proteina-599bfcfae9cda775418e
original,fine,all,proteina-9e68d7f3203a62f7f79a,proteina-9e68d7f3203a62f7f79a
original,fine,all,proteina-57dda391b392533601cf,proteina-57dda391b392533601cf
original,fine,all,proteina-b8fc6ca2cc15d41da5b2,proteina-b8fc6ca2cc15d41da5b2
original,fine,all,proteina-420ad79c45e9c80e108b,proteina-420ad79c45e9c80e108b
original,fine,all,proteina-aed3613fc01024164d1d,proteina-aed3613fc01024164d1d
original,fine,all,proteina-c59f07d0618f520ac3f5,proteina-c59f07d0618f520ac3f5
original,fine,all,proteina-8ddc0a11057ecdaa1498,proteina-8ddc0a11057ecdaa1498
original,fine,all,proteina-f25feb5a8c9bc90993f9,proteina-f25feb5a8c9bc90993f9
original,fine,all,proteina-7f9c3fd1625e33eff069,proteina-7f9c3fd1625e33eff069
original,fine,all,proteina-0ef9ffa8398e67ad1e76,proteina-0ef9ffa8398e67ad1e76
original,fine,all,proteina-b4c47f835a8c5afd4b60,proteina-b4c47f835a8c5afd4b60
original,fine,all,proteina-f4a2e7131f27bc6c9c51,proteina-f4a2e7131f27bc6c9c51
original,fine,all,proteina-607b034404af7f5156e6,proteina-607b034404af7f5156e6
original,fine,all,proteina-2936a64b424123fb499a,proteina-2936a64b424123fb499a
original,fine,all,proteina-ae708fbb4265a45dc68c,proteina-ae708fbb4265a45dc68c
original,fine,all,proteina-8e7d1cc8435810881fc4,proteina-8e7d1cc8435810881fc4
original,fine,all,proteina-a5bb4dbf50d6e1c6c8a5,proteina-a5bb4dbf50d6e1c6c8a5
original,fine,all,proteina-0e4b80b67281e38c1b76,proteina-0e4b80b67281e38c1b76
original,fine,all,proteina-8add1b0ac86bdb01f880,proteina-8add1b0ac86bdb01f880
original,fine,all,proteina-df905d2d5a522214c048,proteina-df905d2d5a522214c048
original,fine,all,proteina-f50701956b4cf47264a6,proteina-f50701956b4cf47264a6
original,fine,all,proteina-7913933725756cb8e9b7,proteina-7913933725756cb8e9b7
original,fine,all,proteina-dd692ba4ba1901ea76a7,proteina-dd692ba4ba1901ea76a7
original,fine,all,proteina-ea4d68b38ef4b3e012e9,proteina-ea4d68b38ef4b3e012e9
original,fine,all,proteina-11cd6fe0c0f69bd97613,proteina-11cd6fe0c0f69bd97613
original,fine,all,proteina-38d965da28f5f46062be,proteina-38d965da28f5f46062be
original,fine,all,proteina-e0ab389548865f2d63d7,proteina-e0ab389548865f2d63d7
original,fine,all,proteina-30697ada902d1bff1031,proteina-30697ada902d1bff1031
original,fine,all,proteina-d58c29e80d185bda4eb8,proteina-d58c29e80d185bda4eb8
original,fine,all,proteina-e812fbeeb5c4f3145525,proteina-e812fbeeb5c4f3145525
original,fine,all,proteina-ddc0dd690fc55175e8e1,proteina-ddc0dd690fc55175e8e1
original,fine,all,proteina-2ea10da1ba09753bdb78,proteina-2ea10da1ba09753bdb78
original,fine,all,proteina-fb95bc70e21acc85f72c,proteina-fb95bc70e21acc85f72c
original,fine,all,proteina-79140cceacdaca80fb7b,proteina-79140cceacdaca80fb7b
original,fine,all,proteina-621d44d8341b0abd4cb7,proteina-621d44d8341b0abd4cb7
original,fine,all,proteina-86a6f5dc20326c33a0a2,proteina-86a6f5dc20326c33a0a2
original,fine,all,proteina-3d9b18b3f86a8488ab1b,proteina-3d9b18b3f86a8488ab1b
original,fine,all,proteina-873f0fc7014e74a71c61,proteina-873f0fc7014e74a71c61
original,fine,all,proteina-1f2be0809d24d51331ba,proteina-1f2be0809d24d51331ba
original,fine,all,proteina-68d753c8bbf25c2e20df,proteina-68d753c8bbf25c2e20df
original,fine,all,proteina-5f8fc8017ef1ed07b5bb,proteina-5f8fc8017ef1ed07b5bb
original,fine,all,proteina-b4dc97cb593209cfec69,proteina-b4dc97cb593209cfec69
original,fine,quality_pass,proteina-e1ec54c0ec8203db717c,proteina-e1ec54c0ec8203db717c
original,fine,quality_pass,proteina-576748298db4d04a7021,proteina-576748298db4d04a7021
original,fine,quality_pass,proteina-041b006925c27cf22038,proteina-041b006925c27cf22038
original,fine,quality_pass,proteina-9f3ed0539fade3458d5f,proteina-041b006925c27cf22038
original,fine,quality_pass,proteina-571e38153dae972bc83a,proteina-571e38153dae972bc83a
original,fine,quality_pass,proteina-cb167db30c787e153182,proteina-cb167db30c787e153182
original,fine,quality_pass,proteina-d324d64af6fe3ce0e3d7,proteina-d324d64af6fe3ce0e3d7
original,fine,quality_pass,proteina-e2c83a9306a5297627d2,proteina-e2c83a9306a5297627d2
original,fine,quality_pass,proteina-e2fe4b79ca52de658e2b,proteina-e2c83a9306a5297627d2
original,fine,quality_pass,proteina-26d1c94e4a580130c8d9,proteina-26d1c94e4a580130c8d9
original,fine,quality_pass,proteina-b8965cc8c74ddabdb6bc,proteina-b8965cc8c74ddabdb6bc
original,fine,quality_pass,proteina-6381ff6fa4ffd984fe08,proteina-6381ff6fa4ffd984fe08
original,fine,quality_pass,proteina-314bebb7c074878bd09a,proteina-314bebb7c074878bd09a
original,fine,quality_pass,proteina-fa64560802395add02cf,proteina-fa64560802395add02cf
original,fine,quality_pass,proteina-172c753b1d36a2ebf56a,proteina-172c753b1d36a2ebf56a
original,fine,quality_pass,proteina-6755f51843716c41bdef,proteina-6755f51843716c41bdef
original,fine,quality_pass,proteina-aaaf59a6b16614b0c9fc,proteina-aaaf59a6b16614b0c9fc
original,fine,quality_pass,proteina-763bcb8e5403dd2161d8,proteina-763bcb8e5403dd2161d8
original,fine,quality_pass,proteina-c56ce7106006fe0731ff,proteina-c56ce7106006fe0731ff
original,fine,quality_pass,proteina-2dfd88e03eb6c68fcd3f,proteina-2dfd88e03eb6c68fcd3f
original,fine,quality_pass,proteina-0e49a7a55af103e5ea23,proteina-0e49a7a55af103e5ea23
original,fine,quality_pass,proteina-22f6af284762e7cf43aa,proteina-22f6af284762e7cf43aa
original,fine,quality_pass,proteina-3e99f12164ead7efbe6a,proteina-3e99f12164ead7efbe6a
original,fine,quality_pass,proteina-6e971bc50e0e5a009ce8,proteina-6e971bc50e0e5a009ce8
original,fine,quality_pass,proteina-04fa9b5a285c064f7097,proteina-04fa9b5a285c064f7097
original,fine,quality_pass,proteina-38d61fb76f96367a2feb,proteina-38d61fb76f96367a2feb
original,fine,quality_pass,proteina-989e96969511276812d8,proteina-989e96969511276812d8
original,fine,quality_pass,proteina-2a2038acf39ad0fc08e9,proteina-2a2038acf39ad0fc08e9
original,fine,quality_pass,proteina-66da33c6ca10f56e4a92,proteina-66da33c6ca10f56e4a92
original,fine,quality_pass,proteina-31e4efcd8c639f4053fb,proteina-31e4efcd8c639f4053fb
original,fine,quality_pass,proteina-b1eb8b4cd63bcc8ab02d,proteina-b1eb8b4cd63bcc8ab02d
original,fine,quality_pass,proteina-7728c7575d568cc5cec6,proteina-7728c7575d568cc5cec6
original,fine,quality_pass,proteina-47f320f867a31e17b69b,proteina-47f320f867a31e17b69b
original,fine,quality_pass,proteina-76fdb4719897abd6c141,proteina-76fdb4719897abd6c141
original,fine,quality_pass,proteina-8139261fa0629e424638,proteina-8139261fa0629e424638
original,fine,quality_pass,proteina-382161c7bb3e16b9e246,proteina-382161c7bb3e16b9e246
original,fine,quality_pass,proteina-52aee6f853d8ec8afc32,proteina-52aee6f853d8ec8afc32
original,fine,quality_pass,proteina-ec940a9685fec56006af,proteina-ec940a9685fec56006af
original,fine,quality_pass,proteina-91555f96dea13d20cec8,proteina-91555f96dea13d20cec8
original,fine,quality_pass,proteina-861b9fdbca57645cd44d,proteina-861b9fdbca57645cd44d
original,fine,quality_pass,proteina-d3b5590f2a8203c84b0a,proteina-d3b5590f2a8203c84b0a
original,fine,quality_pass,proteina-ed7768df2891f2b4b118,proteina-ed7768df2891f2b4b118
original,fine,quality_pass,proteina-11a65a2f8f5c107d831f,proteina-11a65a2f8f5c107d831f
original,fine,quality_pass,proteina-702bcdbb7503e8f4f6c5,proteina-702bcdbb7503e8f4f6c5
original,fine,quality_pass,proteina-a91f2239512888c329d6,proteina-a91f2239512888c329d6
original,fine,quality_pass,proteina-9056b41be8af642dbd9a,proteina-9056b41be8af642dbd9a
original,fine,quality_pass,proteina-cc1566584e1d4cbb4610,proteina-cc1566584e1d4cbb4610
original,fine,quality_pass,proteina-763ba05c8bda95bf93f4,proteina-763ba05c8bda95bf93f4
original,fine,quality_pass,proteina-1ed6d51ebbe075b9b2aa,proteina-1ed6d51ebbe075b9b2aa
original,fine,quality_pass,proteina-8ec885c80f3d3bcc4ecb,proteina-8ec885c80f3d3bcc4ecb
original,fine,quality_pass,proteina-485189ed852a0c0b8af2,proteina-485189ed852a0c0b8af2
original,fine,quality_pass,proteina-f62b664f99c90cbe8304,proteina-f62b664f99c90cbe8304
original,fine,quality_pass,proteina-47f8bbde2b4a41970260,proteina-47f8bbde2b4a41970260
original,fine,quality_pass,proteina-bd30db90a9e24c1cbd02,proteina-bd30db90a9e24c1cbd02
original,fine,quality_pass,proteina-8a8d443dd96f32584fe7,proteina-8a8d443dd96f32584fe7
original,fine,quality_pass,proteina-948d65907e9466019609,proteina-948d65907e9466019609
original,fine,quality_pass,proteina-de37ed0a733250f2b16e,proteina-de37ed0a733250f2b16e
original,fine,quality_pass,proteina-b9aadf91707eb79d4a51,proteina-b9aadf91707eb79d4a51
original,fine,quality_pass,proteina-2526988ee29b70047d8d,proteina-2526988ee29b70047d8d
original,fine,quality_pass,proteina-8c1cefb25e2cad51013f,proteina-8c1cefb25e2cad51013f
