query,target,fident,qcov,tcov,qlen,tlen,evalue,shorter_coverage,identity_rule,evalue_rule
proteina-8c345cbf0a70392d5a80,reference0::denovo_pdb__6fpb_A,0.351,0.995,0.988,200,160,9.183E-26,0.988,True,True
proteina-8c345cbf0a70392d5a80,reference1::foldbench_all__8P9C_C,0.418,0.765,0.918,200,159,1.334E-23,0.918,True,True
proteina-8c345cbf0a70392d5a80,reference0::denovo_pdb__5oos_A,0.412,0.765,0.907,200,161,1.821E-23,0.907,True,True
proteina-8c345cbf0a70392d5a80,reference0::denovo_pdb__5le4_A,0.356,0.935,0.652,200,313,1.821E-23,0.935,True,True
proteina-8c345cbf0a70392d5a80,reference0::denovo_pdb__8qzn_A,0.406,0.765,0.422,200,346,6.311E-23,0.765,True,True
proteina-8c345cbf0a70392d5a80,reference0::denovo_pdb__4dui_A,0.406,0.765,0.885,200,165,2.981E-22,0.885,True,True
proteina-8c345cbf0a70392d5a80,reference0::denovo_pdb__6sa6_A,0.406,0.765,0.370,200,395,2.981E-22,0.765,True,True
proteina-8c345cbf0a70392d5a80,reference0::denovo_pdb__5op3_A,0.392,0.765,0.930,200,157,5.544E-22,0.93,True,True
proteina-8c345cbf0a70392d5a80,reference0::denovo_pdb__5oou_A,0.405,0.765,0.885,200,165,5.544E-22,0.885,True,True
proteina-8c345cbf0a70392d5a80,reference0::denovo_pdb__5lw2_A,0.380,0.765,0.942,200,155,2.614E-21,0.942,True,True
proteina-8c345cbf0a70392d5a80,reference1::foldbench_all__8IPP_B,0.386,0.595,0.831,200,136,9.519E-17,0.831,True,True
proteina-8c345cbf0a70392d5a80,reference0::denovo_pdb__2xen_A,0.382,0.445,0.956,200,91,4.234E-12,0.956,True,True
proteina-8c345cbf0a70392d5a80,reference0::denovo_pdb__2zgg_A,0.382,0.445,0.989,200,88,1.425E-11,0.989,True,True
proteina-8c345cbf0a70392d5a80,reference0::denovo_pdb__2zgd_A,0.382,0.445,0.897,200,97,1.929E-11,0.897,True,True
proteina-68e74ab46c73f54cbadc,reference0::cameo_hard__9hac_B,0.309,0.630,0.693,200,127,7.917E-01,0.693,True,False
proteina-8ddc0a11057ecdaa1498,reference0::denovo_pdb__8ju8_A,0.309,0.410,0.683,200,139,7.755E+00,0.683,True,False
proteina-8ddc0a11057ecdaa1498,reference1::foldbench_all__8JU8_A,0.309,0.410,0.683,200,139,7.755E+00,0.683,True,False
proteina-c538e663198d74c2ad09,reference0::denovo_pdb__7bid_A,0.353,0.410,0.234,200,286,2.634E-08,0.41,False,True
proteina-c538e663198d74c2ad09,reference0::denovo_pdb__6y7p_A,0.270,0.480,0.241,200,319,3.192E-05,0.48,False,True
proteina-c538e663198d74c2ad09,reference0::denovo_pdb__6g6m_A,0.270,0.480,0.241,200,320,3.192E-05,0.48,False,True
proteina-8c050682c3bf078634f4,reference0::denovo_pdb__8g9j_A,0.341,0.570,0.542,200,201,2.521E-01,0.57,True,False
proteina-ae708fbb4265a45dc68c,reference1::foldbench_all__8UXT_A,0.251,0.895,0.106,200,1596,3.301E-04,0.895,False,True
proteina-461b91697cff31158993,reference0::denovo_pdb__9lni_A,0.328,0.635,0.675,200,212,1.056E-03,0.635,True,False
proteina-461b91697cff31158993,reference0::denovo_pdb__8fjg_A,0.336,0.440,0.904,200,104,1.402E+00,0.904,True,False
proteina-f08ef850110c5a20fead,reference0::denovo_pdb__8ckr_A,0.436,0.435,0.610,200,136,5.037E-13,0.61,True,True
proteina-f08ef850110c5a20fead,reference0::denovo_pdb__8cmq_A,0.436,0.435,0.610,200,136,5.037E-13,0.61,True,True
proteina-f08ef850110c5a20fead,reference0::denovo_pdb__2fo7_A,0.436,0.435,0.610,200,136,5.037E-13,0.61,True,True
proteina-f08ef850110c5a20fead,reference0::denovo_pdb__2hyz_A,0.436,0.435,0.610,200,136,5.037E-13,0.61,True,True
proteina-f08ef850110c5a20fead,reference0::denovo_pdb__8bu0_A,0.436,0.435,0.610,200,136,5.037E-13,0.61,True,True
proteina-f08ef850110c5a20fead,reference0::denovo_pdb__8ch0_A,0.436,0.435,0.610,200,136,5.037E-13,0.61,True,True
proteina-f08ef850110c5a20fead,reference0::denovo_pdb__8cig_A,0.436,0.435,0.610,200,136,5.037E-13,0.61,True,True
proteina-f08ef850110c5a20fead,reference0::denovo_pdb__8cqq_A,0.436,0.435,0.305,200,272,5.037E-13,0.435,False,True
proteina-f08ef850110c5a20fead,reference0::denovo_pdb__8chy_A,0.436,0.435,0.305,200,272,5.037E-13,0.435,False,True
proteina-f08ef850110c5a20fead,reference0::denovo_pdb__2wqh_A,0.425,0.435,0.798,200,104,1.701E-12,0.798,True,True
proteina-f08ef850110c5a20fead,reference0::denovo_pdb__2avp_A,0.432,0.335,0.941,200,68,1.075E-08,0.941,True,True
proteina-86a6f5dc20326c33a0a2,reference0::denovo_pdb__6g6p_A,0.227,0.835,0.415,200,318,5.157E-07,0.835,False,True
proteina-86a6f5dc20326c33a0a2,reference1::foldbench_all__8SHJ_A,0.220,0.830,0.535,200,359,1.028E-04,0.83,False,True
proteina-c183e35d5668836e15c9,reference1::foldbench_all__8G4K_A,0.350,0.345,0.760,200,104,1.421E-01,0.76,True,False
proteina-35aeda155d7021c3a64d,reference0::denovo_pdb__9lni_A,0.348,0.765,0.764,200,212,1.421E-01,0.765,True,False
proteina-9664e930bf11d40435b3,reference0::denovo_pdb__5cwp_A,0.307,0.695,0.607,200,229,2.521E-01,0.695,True,False
proteina-9664e930bf11d40435b3,reference1::foldbench_all__8GQP_A,0.303,0.280,0.758,200,62,4.387E+00,0.758,True,False
proteina-9664e930bf11d40435b3,reference0::denovo_pdb__8fjg_A,0.306,0.365,0.625,200,104,5.833E+00,0.625,True,False
proteina-3d2f7982b56581a5c858,reference0::cameo_hard__8vd6_A,0.335,0.650,0.805,200,174,1.054E+00,0.805,True,False
proteina-f0bae0d0fdaba3509bdc,reference0::cameo_hard__9had_C,0.300,0.570,0.981,200,108,2.521E-01,0.981,True,False
proteina-f0bae0d0fdaba3509bdc,reference1::foldbench_all__8GAD_A,0.329,0.345,0.781,200,105,1.054E+00,0.781,True,False
proteina-f0bae0d0fdaba3509bdc,reference1::foldbench_all__8GAD_B,0.329,0.345,0.781,200,105,1.054E+00,0.781,True,False
proteina-d3beac20f8919e13bc07,reference0::denovo_pdb__5cwm_A,0.331,0.930,0.783,200,226,3.550E-08,0.93,True,True
proteina-d3beac20f8919e13bc07,reference1::foldbench_all__8OYY_A,0.345,0.515,0.442,200,242,1.425E-02,0.515,True,False
proteina-d3beac20f8919e13bc07,reference0::denovo_pdb__9dd2_A,0.300,0.580,0.430,200,258,4.469E-01,0.58,True,False
proteina-ec940a9685fec56006af,reference0::denovo_pdb__9hnh_A,0.317,0.640,0.841,200,151,3.381E-02,0.841,True,False
proteina-23add10539eb77c656e6,reference0::denovo_pdb__9lni_A,0.333,0.865,0.854,200,212,1.028E-04,0.865,True,True
proteina-fa4099cc83a11d833d57,reference0::denovo_pdb__9fw5_A,0.339,0.560,0.553,200,197,5.907E-04,0.553,True,True
proteina-fa4099cc83a11d833d57,reference0::denovo_pdb__9lni_A,0.298,0.690,0.708,200,212,7.898E-04,0.69,False,True
proteina-fa4099cc83a11d833d57,reference0::denovo_pdb__9xzo_A,0.301,0.360,0.683,200,120,3.299E+00,0.683,True,False
proteina-9e68d7f3203a62f7f79a,reference0::cameo_hard__8vd6_A,0.309,0.555,0.644,200,174,4.507E-02,0.644,True,False
proteina-e030b29b59eb19f8d533,reference0::denovo_pdb__8fjg_A,0.371,0.265,0.673,200,104,1.865E+00,0.673,True,False
proteina-76632d1f4aa42ce52873,reference0::denovo_pdb__8fjg_A,0.318,0.330,0.635,200,104,4.469E-01,0.635,True,False
proteina-763ba05c8bda95bf93f4,reference0::denovo_pdb__2wqh_A,0.358,0.380,0.750,200,104,3.039E-06,0.75,True,True
proteina-763ba05c8bda95bf93f4,reference0::denovo_pdb__8ckr_A,0.358,0.380,0.574,200,136,7.353E-06,0.574,True,True
proteina-763ba05c8bda95bf93f4,reference0::denovo_pdb__8cmq_A,0.358,0.380,0.574,200,136,7.353E-06,0.574,True,True
proteina-763ba05c8bda95bf93f4,reference0::denovo_pdb__2fo7_A,0.358,0.380,0.574,200,136,7.353E-06,0.574,True,True
proteina-763ba05c8bda95bf93f4,reference0::denovo_pdb__2hyz_A,0.358,0.380,0.574,200,136,7.353E-06,0.574,True,True
proteina-763ba05c8bda95bf93f4,reference0::denovo_pdb__8bu0_A,0.358,0.380,0.574,200,136,7.353E-06,0.574,True,True
proteina-763ba05c8bda95bf93f4,reference0::denovo_pdb__8ch0_A,0.358,0.380,0.574,200,136,7.353E-06,0.574,True,True
proteina-763ba05c8bda95bf93f4,reference0::denovo_pdb__8cig_A,0.358,0.380,0.574,200,136,7.353E-06,0.574,True,True
proteina-763ba05c8bda95bf93f4,reference0::denovo_pdb__8cqq_A,0.358,0.380,0.287,200,272,7.353E-06,0.38,False,True
proteina-763ba05c8bda95bf93f4,reference0::denovo_pdb__8chy_A,0.358,0.380,0.287,200,272,7.353E-06,0.38,False,True
proteina-763ba05c8bda95bf93f4,reference0::denovo_pdb__2avp_A,0.409,0.220,0.647,200,68,1.411E-03,0.647,True,False
proteina-763ba05c8bda95bf93f4,reference1::foldbench_all__8GJI_A,0.309,0.630,0.557,200,174,1.865E+00,0.557,True,False
proteina-8ec885c80f3d3bcc4ecb,reference0::denovo_pdb__5cwm_A,0.307,0.790,0.633,200,226,1.377E-04,0.79,True,True
proteina-f62b664f99c90cbe8304,reference0::denovo_pdb__9lni_A,0.418,0.620,0.660,200,212,9.867E-06,0.62,True,True
proteina-f62b664f99c90cbe8304,reference0::denovo_pdb__8g9j_A,0.349,0.625,0.542,200,201,1.067E-01,0.625,True,False
proteina-d23996a4065d2e148e3d,reference0::denovo_pdb__5cwk_A,0.385,0.580,0.686,200,172,2.535E-02,0.686,True,False
proteina-d23996a4065d2e148e3d,reference0::denovo_pdb__9lm8_A,0.346,0.700,0.352,200,381,7.917E-01,0.7,True,False
proteina-189cc231710d895a95d7,reference0::denovo_pdb__2wqh_A,0.394,0.570,0.837,200,104,3.955E-10,0.837,True,True
proteina-189cc231710d895a95d7,reference0::denovo_pdb__8ckr_A,0.394,0.570,0.640,200,136,3.243E-09,0.64,True,True
proteina-189cc231710d895a95d7,reference0::denovo_pdb__8cmq_A,0.394,0.570,0.640,200,136,3.243E-09,0.64,True,True
proteina-189cc231710d895a95d7,reference0::denovo_pdb__2fo7_A,0.394,0.570,0.640,200,136,3.243E-09,0.64,True,True
proteina-189cc231710d895a95d7,reference0::denovo_pdb__2hyz_A,0.394,0.570,0.640,200,136,3.243E-09,0.64,True,True
proteina-189cc231710d895a95d7,reference0::denovo_pdb__8bu0_A,0.394,0.570,0.640,200,136,3.243E-09,0.64,True,True
proteina-189cc231710d895a95d7,reference0::denovo_pdb__8ch0_A,0.394,0.570,0.640,200,136,3.243E-09,0.64,True,True
proteina-189cc231710d895a95d7,reference0::denovo_pdb__8cig_A,0.394,0.570,0.640,200,136,3.243E-09,0.64,True,True
proteina-189cc231710d895a95d7,reference0::denovo_pdb__8cqq_A,0.394,0.570,0.320,200,272,3.243E-09,0.57,True,True
proteina-189cc231710d895a95d7,reference0::denovo_pdb__8chy_A,0.394,0.570,0.320,200,272,3.243E-09,0.57,True,True
proteina-189cc231710d895a95d7,reference0::denovo_pdb__2avp_A,0.418,0.370,0.779,200,68,2.262E-06,0.779,True,True
proteina-189cc231710d895a95d7,reference0::denovo_pdb__7dgu_A,0.366,0.335,0.732,200,97,2.481E+00,0.732,True,False
proteina-55e5946ba75950c3836c,reference0::cameo_hard__9hac_B,0.309,0.445,0.717,200,127,2.481E+00,0.717,True,False
proteina-ad56aa19cf324a1cd372,reference0::denovo_pdb__6egc_A,0.377,0.365,0.612,200,147,3.299E+00,0.612,True,False
proteina-171ced4e2c0eacbea377,reference0::denovo_pdb__8cqq_A,0.408,0.780,0.555,200,272,2.978E-27,0.78,True,True
proteina-171ced4e2c0eacbea377,reference0::denovo_pdb__8chy_A,0.408,0.780,0.555,200,272,2.978E-27,0.78,True,True
proteina-171ced4e2c0eacbea377,reference0::denovo_pdb__8ckr_A,0.428,0.665,0.941,200,136,3.191E-25,0.941,True,True
proteina-171ced4e2c0eacbea377,reference0::denovo_pdb__8cmq_A,0.428,0.665,0.941,200,136,3.191E-25,0.941,True,True
proteina-171ced4e2c0eacbea377,reference0::denovo_pdb__2fo7_A,0.428,0.665,0.941,200,136,3.191E-25,0.941,True,True
proteina-171ced4e2c0eacbea377,reference0::denovo_pdb__2hyz_A,0.428,0.665,0.941,200,136,3.191E-25,0.941,True,True
proteina-171ced4e2c0eacbea377,reference0::denovo_pdb__8bu0_A,0.428,0.665,0.941,200,136,3.191E-25,0.941,True,True
proteina-171ced4e2c0eacbea377,reference0::denovo_pdb__8ch0_A,0.428,0.665,0.941,200,136,3.191E-25,0.941,True,True
proteina-171ced4e2c0eacbea377,reference0::denovo_pdb__8cig_A,0.428,0.665,0.941,200,136,3.191E-25,0.941,True,True
proteina-171ced4e2c0eacbea377,reference0::denovo_pdb__2wqh_A,0.470,0.500,0.962,200,104,3.390E-23,0.962,True,True
proteina-171ced4e2c0eacbea377,reference0::denovo_pdb__2avp_A,0.477,0.335,0.985,200,68,4.386E-14,0.985,True,True
proteina-1f9fc9619ad1936b305c,reference1::foldbench_all__8PFI_B,0.312,0.585,0.149,200,807,4.416E-04,0.585,True,True
proteina-16e2038298dd967817d6,reference0::denovo_pdb__5cwm_A,0.344,0.930,0.858,200,226,1.776E-05,0.93,True,True
proteina-16e2038298dd967817d6,reference0::denovo_pdb__5cwb_A,0.317,0.930,0.863,200,197,2.381E-05,0.863,True,True
proteina-16e2038298dd967817d6,reference0::denovo_pdb__5cwp_A,0.337,0.740,0.664,200,229,5.997E-03,0.74,True,False
proteina-16e2038298dd967817d6,reference0::denovo_pdb__6xi6_A,0.312,0.890,0.688,200,269,4.387E+00,0.89,True,False
proteina-76fdb4719897abd6c141,reference0::denovo_pdb__9v3a_A,0.330,0.505,0.917,200,120,1.893E-01,0.917,True,False
proteina-50b8c1239ff7eb008a22,reference0::denovo_pdb__9dd2_A,0.336,0.590,0.473,200,258,5.833E+00,0.59,True,False
proteina-47f8bbde2b4a41970260,reference0::denovo_pdb__7dgw_A,0.400,0.250,0.532,200,94,3.299E+00,0.532,True,False
proteina-dca68e6888218659e5b9,reference0::denovo_pdb__8fjg_A,0.330,0.440,0.913,200,104,5.833E+00,0.913,True,False
proteina-84df3ae1d28f337a69dc,reference0::denovo_pdb__9lm8_A,0.335,0.650,0.307,200,381,3.301E-04,0.65,True,True
proteina-84df3ae1d28f337a69dc,reference0::denovo_pdb__6xt4_A,0.313,0.500,0.409,200,235,2.519E-03,0.5,True,False
proteina-b1ffaff568d66123c1a0,reference0::denovo_pdb__9dcx_A,0.340,0.470,0.362,200,257,3.301E-04,0.47,False,True
proteina-b1ffaff568d66123c1a0,reference1::foldbench_all__8GJG_A,0.322,0.510,0.690,200,174,1.885E-03,0.69,True,False
proteina-8add1b0ac86bdb01f880,reference0::denovo_pdb__6y7p_A,0.248,0.680,0.414,200,319,2.850E-07,0.68,False,True
proteina-8add1b0ac86bdb01f880,reference0::denovo_pdb__6g6m_A,0.248,0.680,0.412,200,320,2.850E-07,0.68,False,True
proteina-8add1b0ac86bdb01f880,reference0::denovo_pdb__7bid_A,0.350,0.395,0.276,200,286,6.934E-07,0.395,False,True
proteina-8b3f8ee075d82551b857,reference0::denovo_pdb__5cwp_A,0.291,0.760,0.677,200,229,7.898E-04,0.76,False,True
proteina-8b3f8ee075d82551b857,reference0::denovo_pdb__5j0i_A,0.448,0.290,0.699,200,73,5.949E-01,0.699,True,False
proteina-7913933725756cb8e9b7,reference1::foldbench_all__8UXT_A,0.260,0.780,0.090,200,1596,1.377E-04,0.78,False,True
proteina-7913933725756cb8e9b7,reference0::denovo_pdb__8kc0_A,0.314,0.600,0.974,200,115,5.907E-04,0.974,True,True
proteina-621c5bbd2560c5334c56,reference0::denovo_pdb__8ckr_A,0.353,0.480,0.632,200,136,3.834E-07,0.632,True,True
proteina-621c5bbd2560c5334c56,reference0::denovo_pdb__8cmq_A,0.353,0.480,0.632,200,136,3.834E-07,0.632,True,True
proteina-621c5bbd2560c5334c56,reference0::denovo_pdb__2fo7_A,0.353,0.480,0.632,200,136,3.834E-07,0.632,True,True
proteina-621c5bbd2560c5334c56,reference0::denovo_pdb__2hyz_A,0.353,0.480,0.632,200,136,3.834E-07,0.632,True,True
proteina-621c5bbd2560c5334c56,reference0::denovo_pdb__8bu0_A,0.353,0.480,0.632,200,136,3.834E-07,0.632,True,True
proteina-621c5bbd2560c5334c56,reference0::denovo_pdb__8ch0_A,0.353,0.480,0.632,200,136,3.834E-07,0.632,True,True
proteina-621c5bbd2560c5334c56,reference0::denovo_pdb__8cig_A,0.353,0.480,0.632,200,136,3.834E-07,0.632,True,True
proteina-621c5bbd2560c5334c56,reference0::denovo_pdb__8cqq_A,0.353,0.480,0.316,200,272,3.834E-07,0.48,False,True
proteina-621c5bbd2560c5334c56,reference0::denovo_pdb__8chy_A,0.353,0.480,0.316,200,272,3.834E-07,0.48,False,True
proteina-621c5bbd2560c5334c56,reference0::denovo_pdb__2avp_A,0.393,0.305,0.794,200,68,4.081E-06,0.794,True,True
proteina-621c5bbd2560c5334c56,reference0::denovo_pdb__2wqh_A,0.343,0.480,0.827,200,104,4.081E-06,0.827,True,True
proteina-948d65907e9466019609,reference0::denovo_pdb__5cwm_A,0.329,0.810,0.779,200,226,2.467E-04,0.81,True,True
proteina-948d65907e9466019609,reference0::denovo_pdb__9lm8_A,0.313,0.765,0.451,200,381,5.907E-04,0.765,True,True
proteina-948d65907e9466019609,reference0::denovo_pdb__5cwg_A,0.318,0.695,0.795,200,195,7.898E-04,0.795,True,True
proteina-b1eb8b4cd63bcc8ab02d,reference0::denovo_pdb__7sq5_A,0.361,0.350,0.593,200,140,2.521E-01,0.593,True,False
proteina-a40833f526e8cc79a7a4,reference0::denovo_pdb__8ckr_A,0.421,0.600,0.838,200,136,1.097E-13,0.838,True,True
proteina-a40833f526e8cc79a7a4,reference0::denovo_pdb__8cmq_A,0.421,0.600,0.838,200,136,1.097E-13,0.838,True,True
proteina-a40833f526e8cc79a7a4,reference0::denovo_pdb__2fo7_A,0.421,0.600,0.838,200,136,1.097E-13,0.838,True,True
proteina-a40833f526e8cc79a7a4,reference0::denovo_pdb__2hyz_A,0.421,0.600,0.838,200,136,1.097E-13,0.838,True,True
proteina-a40833f526e8cc79a7a4,reference0::denovo_pdb__8bu0_A,0.421,0.600,0.838,200,136,1.097E-13,0.838,True,True
proteina-a40833f526e8cc79a7a4,reference0::denovo_pdb__8ch0_A,0.421,0.600,0.838,200,136,1.097E-13,0.838,True,True
proteina-a40833f526e8cc79a7a4,reference0::denovo_pdb__8cig_A,0.421,0.600,0.838,200,136,1.097E-13,0.838,True,True
proteina-a40833f526e8cc79a7a4,reference0::denovo_pdb__8cqq_A,0.421,0.600,0.419,200,272,1.097E-13,0.6,True,True
proteina-a40833f526e8cc79a7a4,reference0::denovo_pdb__8chy_A,0.421,0.600,0.419,200,272,1.097E-13,0.6,True,True
proteina-a40833f526e8cc79a7a4,reference0::denovo_pdb__2wqh_A,0.442,0.475,0.846,200,104,1.425E-11,0.846,True,True
proteina-a40833f526e8cc79a7a4,reference0::denovo_pdb__2avp_A,0.484,0.320,0.941,200,68,1.449E-08,0.941,True,True
proteina-cc1566584e1d4cbb4610,reference1::foldbench_all__8GAD_A,0.363,0.250,0.524,200,105,2.521E-01,0.524,True,False
proteina-cc1566584e1d4cbb4610,reference1::foldbench_all__8GAD_B,0.363,0.250,0.524,200,105,2.521E-01,0.524,True,False
proteina-f4e569a649a5bf840249,reference0::denovo_pdb__8cqq_A,0.406,0.810,0.588,200,272,1.295E-16,0.81,True,True
proteina-f4e569a649a5bf840249,reference0::denovo_pdb__8chy_A,0.406,0.810,0.588,200,272,1.295E-16,0.81,True,True
proteina-f4e569a649a5bf840249,reference0::denovo_pdb__8ckr_A,0.433,0.630,0.897,200,136,1.511E-15,0.897,True,True
proteina-f4e569a649a5bf840249,reference0::denovo_pdb__8cmq_A,0.433,0.630,0.897,200,136,1.511E-15,0.897,True,True
proteina-f4e569a649a5bf840249,reference0::denovo_pdb__2fo7_A,0.433,0.630,0.897,200,136,1.511E-15,0.897,True,True
proteina-f4e569a649a5bf840249,reference0::denovo_pdb__2hyz_A,0.433,0.630,0.897,200,136,1.511E-15,0.897,True,True
proteina-f4e569a649a5bf840249,reference0::denovo_pdb__8bu0_A,0.433,0.630,0.897,200,136,1.511E-15,0.897,True,True
proteina-f4e569a649a5bf840249,reference0::denovo_pdb__8ch0_A,0.433,0.630,0.897,200,136,1.511E-15,0.897,True,True
proteina-f4e569a649a5bf840249,reference0::denovo_pdb__8cig_A,0.433,0.630,0.897,200,136,1.511E-15,0.897,True,True
proteina-f4e569a649a5bf840249,reference0::denovo_pdb__2wqh_A,0.411,0.510,0.952,200,104,2.164E-10,0.952,True,True
proteina-f4e569a649a5bf840249,reference0::denovo_pdb__2avp_A,0.426,0.340,0.971,200,68,2.262E-06,0.971,True,True
proteina-f4e569a649a5bf840249,reference0::denovo_pdb__5cwn_A,0.360,0.680,0.768,200,207,5.732E-05,0.68,True,True
proteina-7f9c3fd1625e33eff069,reference0::denovo_pdb__9lm8_A,0.307,0.635,0.302,200,381,1.865E+00,0.635,True,False
proteina-91555f96dea13d20cec8,reference0::denovo_pdb__7sq5_A,0.317,0.675,0.936,200,140,4.469E-01,0.936,True,False
proteina-91555f96dea13d20cec8,reference0::denovo_pdb__7sq3_A,0.328,0.610,0.856,200,146,7.917E-01,0.856,True,False
proteina-267ebedd9942280c9490,reference0::denovo_pdb__9xzo_A,0.347,0.445,0.708,200,120,1.893E-01,0.708,True,False
