mode,tm_threshold,struct_cluster_id,entry_id,selected_order
whole_chain,0.8,2f9f234555698d1787cca0b34721155e,cdf6fbc31c8ec81ffe83963ec50e226c,1
whole_chain,0.8,38853c7435fd7b5a654e2d5732aca8f5,4b7678b8221302d554af2a93ab1547c8,1
whole_chain,0.8,38853c7435fd7b5a654e2d5732aca8f5,aa7a79a459ee8ad1eec7de2d5e46592a,2
whole_chain,0.8,38853c7435fd7b5a654e2d5732aca8f5,b6af8b73f04a25634a6776909a14177d,3
whole_chain,0.8,38c11fab5742480bc63890152e416d9e,d2120da4ec01a5487657ac9ac1faa35f,1
whole_chain,0.8,3dedcd5686489b4fdaad1ce2828dff99,f137f0150fa041fb63786d604c0d2b20,1
whole_chain,0.8,4c0078422be76ab3846f2cd55b4a5a7b,ca5330383c9facc60385ea0a8b79757a,1
whole_chain,0.8,5b1759d95d00ab5dc174040e94665cee,58183750a565b9846fabbc7b78962b31,1
whole_chain,0.8,5bde68b32bd845c609381216fdf2a860,c222167011468d556730134d04032e6d,1
whole_chain,0.8,5c175b7ddb40bb7ed1b65c7938afe115,adde8a0e87544c0094236fe3fd0d69b3,1
whole_chain,0.8,5df059fd009c0364bc02e747de672417,b495ceb12f9f8cd7a0a2b20d0d956e48,1
whole_chain,0.8,5df72a7e2bb9bdbb77155c9ca2a053f5,6de715b2902056e1b4e5988471de84d7,1
whole_chain,0.8,6236236dc3fcab90ebdc58b7f7d33c27,4dc213afa2908675b5572421c0efc090,1
whole_chain,0.8,69e57067810ff2b86a78b5b281f2145d,e3369e4477b7307e2fc39a8fa8ec9a0c,1
whole_chain,0.8,6faed7f7d01f2c111eab59c65619351a,37b784fcc87a36778078f4fc1d7864a5,1
whole_chain,0.8,6faed7f7d01f2c111eab59c65619351a,720bbba51b0b8528a2653bd8a6bfa6f0,2
whole_chain,0.8,740a0b75b87483bf6f129b72c4c9d271,ca4d7bda26cae77cf818f1e65e37ffb7,1
whole_chain,0.8,740e466fb41ebf6d25010abfa8094a1c,2d47779c7ab073498c34eba1385ebdf6,1
whole_chain,0.8,7f756941e0f6c85b00297b1eebdc22cf,8df52a4d1ca4c8efc3f120454eaa314b,2
whole_chain,0.8,7f756941e0f6c85b00297b1eebdc22cf,ca5895518796889aea638c2c10027f84,1
whole_chain,0.8,946f5fcd5893020049656f445bed6890,a4c179186fb79b5a5a0cdce2b645111b,1
whole_chain,0.8,aa525bf0f56de73d4a0783e7719888a4,520e28848d282c5c692b4a3145c72ddb,3
whole_chain,0.8,aa525bf0f56de73d4a0783e7719888a4,6fca01159fd1a3f58ffbdd3f36497875,1
whole_chain,0.8,aa525bf0f56de73d4a0783e7719888a4,cf729781411688246ac01f3a3006527b,2
whole_chain,0.8,b3a2636a86f655e4faed4bc77b2d53c0,b61a3a190abd77eb53214d910b0d019a,2
whole_chain,0.8,b3a2636a86f655e4faed4bc77b2d53c0,dc7c501496f164872298c026c653faa7,1
whole_chain,0.8,b3b4259d192cff4d1d05f3ae17502c0a,a285eaf48e6c2ed97c28bc960ddace23,1
whole_chain,0.8,b3b4259d192cff4d1d05f3ae17502c0a,b9491f7a4bfb65f9e2595de6a89fbc86,2
whole_chain,0.8,ba0444b233e665d6a03ccaf537a621c3,8120e9a5c1eb6acdb6418e9018ac7e3a,1
whole_chain,0.8,c84ded45b897022911de72472023a298,46d8865c42f2f2cbb5304193c679acc1,1
whole_chain,0.8,c8ea57bffc6f02e4d20ddcc39ac95842,0d598b38b0aacf815990102521cd5c23,1
whole_chain,0.8,d3a632052ac113e5b1fa017cd0ccaa74,686acaea7131fe1457352cc9532a11bd,1
whole_chain,0.8,da35e86ec61ce2cfefef654341d9ec84,5c56571fc1ad00b424add6d46237de35,1
whole_chain,0.8,e45fb29ef0a66e72b31515f7aff9a675,57f9df9065ca2e09e28d1cab8c7aa37d,1
whole_chain,0.8,e45fb29ef0a66e72b31515f7aff9a675,8664eec9c210ce585d1250e40a511652,2
whole_chain,0.8,e4649e7444d530ad5ca7338156e5b236,e5f10adeabc41b8099b05972b4853269,1
whole_chain,0.8,e6d9b61483c62e68ad19559d481a05c9,c26968ae02d2b55da28a9670f6f89f95,2
whole_chain,0.8,e6d9b61483c62e68ad19559d481a05c9,c8b85f11181e04704f1e207c1716ee1c,1
whole_chain,0.8,ec28c715b800a533c2fca6329b6cf9b1,42c922ac18c6a042e5bf1c2d66158fbd,1
whole_chain,0.9,002c398668f6f04a2ef088cd23a710cc,035d45f3837b4550d6d42502bedb9d61,1
whole_chain,0.9,00f5db96dc06bba7f4afcf486f0a0793,5e448c0c7a6ddaff51451e9a6be903ea,2
whole_chain,0.9,00f5db96dc06bba7f4afcf486f0a0793,70b91d293dcddf6b98e4f34a50f1dd55,1
whole_chain,0.9,01c80be86056aab47f0c57bdfe7c13e5,48c8b0d025434c33f2ee53eda52f80fe,1
whole_chain,0.9,01c88cea32611e1ac2213893205247be,b7027c6e6075bede4965ae4f1f497831,1
whole_chain,0.9,01caaf8027d4758e4a1fe3666b2c0753,9f9ecbc2b5b7828f5d429265ad1351db,1
whole_chain,0.9,0277fb6c32ad8ec5870d7f04845ac861,c750b795c11e9991e71ac8d2806c0704,1
whole_chain,0.9,027d30a3a7ca05752d8752ba364a4851,802b06aec60e06ae7ca6f512e708f3e7,2
whole_chain,0.9,027d30a3a7ca05752d8752ba364a4851,97543616b3610fa5aefd34ff67802b31,1
whole_chain,0.9,027d30a3a7ca05752d8752ba364a4851,a3ac7d3b83eaf1f77b06e5d82d399a3b,3
whole_chain,0.9,028260379b4c1d2ab3ee59e40a7c494c,48dc476c330c2b0c30d1b235ecc61bb6,3
whole_chain,0.9,028260379b4c1d2ab3ee59e40a7c494c,b2165fdcb858ce3df421818479d17e22,2
whole_chain,0.9,028260379b4c1d2ab3ee59e40a7c494c,c2c51571fd66e9a5010c0a8dcea9fed9,1
whole_chain,0.9,02aeca0b9d692e50e5ab3e60ba53beec,0fc1216f86674b5c1e25b6e6a363dc10,1
whole_chain,0.9,02b15fb2bf1be65125894b45b6768062,6ac84e47006ce2fdc77a506c41dce536,3
whole_chain,0.9,02b15fb2bf1be65125894b45b6768062,a9a092b39bf55b8fb68d1b50d7543d90,1
whole_chain,0.9,02b15fb2bf1be65125894b45b6768062,f7250edd0e19af82a74ecedbc58179fb,2
whole_chain,0.9,02b7e6ffabdb22a335113e369042755e,219b4a8c6b824cd471fa8845f0d60122,1
whole_chain,0.9,04f8f76ff0d98bdf60c82441f2431bbf,65e01924c46cfded9fcca4c9fe17eb6d,1
whole_chain,0.9,059684e3e244593bb91e94e9adaa1c65,301093c3ac9f7d6bdc5951327f92d66b,1
whole_chain,0.9,06277c4dd018ee1d55e3e4005016ddc7,38b05262f2c8ab56db5fea49599eef96,1
whole_chain,0.9,06277c4dd018ee1d55e3e4005016ddc7,670b36f771142dae5fc41310ace08b42,2
whole_chain,0.9,0629dddfb1f70a50fd06cb51909d4aaa,943248d317b8fa0b292be64a06e4fab2,1
whole_chain,0.9,062ab48436ff7e076b854b9fc9400db0,9262c896b0838c295dc2ef3946e14c67,1
whole_chain,0.9,062f46c87f700f67eb95d862d3e04b50,40a77efa860e9dd6faff55a939ab7c98,1
whole_chain,0.9,062f46c87f700f67eb95d862d3e04b50,8bba6d6f9e5eba5fbbd1627ab7151cf3,2
whole_chain,0.9,065dd6a3d4e1a21c6c90bf1712c9aecf,4e8ee149bf3f5d24f46e0fc0cd052389,1
whole_chain,0.9,065e541ee44dba0e013fb69b3d176f61,461845b91f58fcea01914aaed905ca77,2
whole_chain,0.9,065e541ee44dba0e013fb69b3d176f61,a38850b5ddefa2602535166926250b1d,1
whole_chain,0.9,065e878d11c667df0e084f7ba90f05f9,1c54c25ee526e79b17f159ca9015d977,1
whole_chain,0.9,06627794feef40d581fe4ff9194b52ee,6f472c0d3ce1bb0b4014e9df0ba92aeb,1
whole_chain,0.9,0669115f6a88ba0aa7bb918710e0373d,bd99601153ae014ed500a29c9add60cb,3
whole_chain,0.9,0669115f6a88ba0aa7bb918710e0373d,df63a57aa5801366644cbecd1fa9bcf3,1
whole_chain,0.9,0669115f6a88ba0aa7bb918710e0373d,ebbbc86298f063290bfcd3b3cfb8442c,2
whole_chain,0.9,0736b9e16a788a35d56b650fe80b6c37,aa82c44bad0cef58cb18681a61183e7e,1
whole_chain,0.9,073c2c6c55d18ae0604f2bb83dd4338b,798ab79ccd4cb54ea4994140f0367347,2
whole_chain,0.9,073c2c6c55d18ae0604f2bb83dd4338b,c0016ceced0024ef430b5c6b48988736,1
whole_chain,0.9,073d2c5b49976dfd05d8971dc57d526b,61bf14c7a15aa2f7f827bc8372a17ad4,1
whole_chain,0.9,073d2c5b49976dfd05d8971dc57d526b,eab4f66345011b7a3e39892e43cafcbe,2
whole_chain,0.9,073d2c5b49976dfd05d8971dc57d526b,f2ba41a85a284cf911d396a0582c8d69,3
whole_chain,0.9,07405d523ec20a7bc4444c6c29765f8f,a02e360d2c21d7f2ca90f2f557014ffc,1
whole_chain,0.9,0789995fdd47fc14a39907fe4c18b6f8,3c85faf29eea5908d2436cd891cbbb32,2
whole_chain,0.9,0789995fdd47fc14a39907fe4c18b6f8,cc53fc4428624b9bc647cd501bae49e0,1
whole_chain,0.9,079e8ca12a76c6f80734c87ed41f23ba,db3b5b6001fff9ebdf4d781b71f7e139,1
whole_chain,0.9,07a15bffbb0c50f62da6021fb2bcead4,a2b8b986159bda8b767ebbb12da33676,2
whole_chain,0.9,07a15bffbb0c50f62da6021fb2bcead4,e7b89528a0efef92bed9478f78147273,1
whole_chain,0.9,08e969180acc21ed906167f6bd2633ed,b6a25888e4d9b228fe257cf1712fc6f1,2
whole_chain,0.9,08e969180acc21ed906167f6bd2633ed,d0b94ec84433f0dc9c6a7a0a8b2317e8,1
whole_chain,0.9,08e9dc9a439433668678c22243a9f908,3e8632c5ff96d23b8daec0d39b5a077e,1
whole_chain,0.9,08eb0c8a44ddb930980a2e9cd277c3d9,0ee69487abed0f97cc9ab3c86c681a65,3
whole_chain,0.9,08eb0c8a44ddb930980a2e9cd277c3d9,47ba046acb0cc7f4ed05e0de2fbc1c56,1
whole_chain,0.9,08eb0c8a44ddb930980a2e9cd277c3d9,a4f9b8cc3a544c870c85ddbe5b94a468,2
whole_chain,0.9,08f1777d841345e8c801cafd23907dca,47bef296192418dcb8d5b2c874f7b9b9,1
whole_chain,0.9,0e584b81fd327f6fa96960dd09ef607a,02b143fc15e57cd4773570850002763d,3
whole_chain,0.9,0e584b81fd327f6fa96960dd09ef607a,3adc7c3553fa0a11373c9cfdef5925e0,1
whole_chain,0.9,0e584b81fd327f6fa96960dd09ef607a,e31944812e5180142444941ce3d33a8e,2
whole_chain,0.9,0ef7753ebfe0ed691c144a75ce828f44,0ef7753ebfe0ed691c144a75ce828f44,1
whole_chain,0.9,15ed61815abebcad9c8e580c5ed310d5,4d3a328b551ba8be621cd57c846b02e1,1
whole_chain,0.9,17412f1945234ad3dd982014fbf2fe5d,5ba8d43149f0205fab34f8138a231dbf,1
whole_chain,0.9,1749d407010ba982866b2417dccb4061,d2d2b6a387c236896154223e7a342280,1
whole_chain,0.9,18f944af42fc1960aeae34916e7adc63,a4cf2ecbfaecdc2e978f8e4c17adb071,1
whole_chain,0.9,18fbb83697520356b20744ef4eb3696d,9398a30ed43f13322c408905f7fde08f,3
whole_chain,0.9,18fbb83697520356b20744ef4eb3696d,deb4992ffa174c38d4e94e7aa1b51c90,2
whole_chain,0.9,18fbb83697520356b20744ef4eb3696d,e47d2202ed5fa490f110eec0ee828d53,1
whole_chain,0.9,225f856085c62c99a6cb47ba28327aa9,60e06cb327df9b2ab2149191c2fd5ffa,3
whole_chain,0.9,225f856085c62c99a6cb47ba28327aa9,63c3c7255fd2cee599f9dc3093450c5b,1
whole_chain,0.9,225f856085c62c99a6cb47ba28327aa9,e4a9f7fd112054f71e9c893319106dc4,2
whole_chain,0.9,22655114396a402143e95d2ac8c5f5c8,2b0b34a50225c37d705d3d7e6da4c028,1
whole_chain,0.9,22655114396a402143e95d2ac8c5f5c8,972ab5c88faa7b20a18feb20fdad4685,2
whole_chain,0.9,22692644295e7c79137eb841ff634272,665ea01186152eca348e07a8a6319f03,2
whole_chain,0.9,22692644295e7c79137eb841ff634272,eab150770ef61ecb9aff1489bcc330a5,1
whole_chain,0.9,23f31a339569b716c01d34648a4e23d4,53388fc96b7f82020213503f5a56a8f7,1
whole_chain,0.9,280f6db156df70a00fb84712858b3817,6c2c3f8adb7855476fe7a154f7dffd89,2
whole_chain,0.9,280f6db156df70a00fb84712858b3817,77416c3e3b95e293dc3aa0cec9324e28,1
whole_chain,0.9,280f6db156df70a00fb84712858b3817,f5aea79262f2c277d4be75e1e939af51,3
whole_chain,0.9,281d5966831ffc070b17db0d426f3cb9,38a3b393cd98d314108e9adca5b7a720,1
whole_chain,0.9,2a815a25cba2f6daa5c491bb6c611ea3,c9cde85ee5362a65ef29903f9c3927f7,1
whole_chain,0.9,2a8c287559aaa118d863ae1d7e80faae,6d8a6217c0a096b958bc8280a0e305bc,1
whole_chain,0.9,2a8c287559aaa118d863ae1d7e80faae,e14433c2df18c95ec4e328debb550f18,2
whole_chain,0.9,2a8f31373ba888314e314f8ddba8163b,b23ff1b1606bd84b0ccbe2e86dcb9364,1
whole_chain,0.9,2b8595496ff24cd78efe9c4ad336f95c,7b35279fb78116b9ee97e84d389d0960,2
whole_chain,0.9,2b8595496ff24cd78efe9c4ad336f95c,fb61eed8029bca4c236e721f28c364c1,1
whole_chain,0.9,2c74f30b01517be4b9cb68e964a3d632,f6a9c2342bc6d912d3d5d84b8e3a814f,1
whole_chain,0.9,2c77910ac82e266cbfac52ff73d54dc4,819e1b00e7cdf49e5aed6dc83fae11c9,1
whole_chain,0.9,2f9949508b46ebdbba68b0cecfb70624,665606304e123cb6234d4cb957264ff1,2
whole_chain,0.9,2f9949508b46ebdbba68b0cecfb70624,b1a5ebe6b1fa3065b26fb34e55f4b136,3
whole_chain,0.9,2f9949508b46ebdbba68b0cecfb70624,e67551f3a268a55117c467e8d5748848,1
whole_chain,0.9,2f9e0855c1b6c4bbb40364626004fb0e,4ad19a477f166c2588aff64f5fdcd5e7,1
whole_chain,0.9,2f9f234555698d1787cca0b34721155e,12796d7f0e53cfbc751f32f3ce85be8a,2
whole_chain,0.9,2f9f234555698d1787cca0b34721155e,cdf6fbc31c8ec81ffe83963ec50e226c,1
whole_chain,0.9,2fa1c588beba6bfebf587146edfb0b5f,5e020c6c9e44c75ea74b4ded58dc7ea9,1
whole_chain,0.9,2fa1c588beba6bfebf587146edfb0b5f,8b424e215b3f5c670fe502ec6922ef35,2
whole_chain,0.9,3043d0070374526e08b15000e66e1cbf,07252becc4c66ab7afa49b3426ccf401,3
whole_chain,0.9,3043d0070374526e08b15000e66e1cbf,590ac8937c7f87f9b5c2c7519699b812,2
whole_chain,0.9,3043d0070374526e08b15000e66e1cbf,87ad74e9137aeb27cd7ae805e49d03e2,1
whole_chain,0.9,304cb79f68ecaf04adc0f71c1bb9470a,02228c445680d1fc727aab9bcf0c1b7c,2
whole_chain,0.9,304cb79f68ecaf04adc0f71c1bb9470a,49b7a4b759e72673f3378998aaae1acd,3
whole_chain,0.9,304cb79f68ecaf04adc0f71c1bb9470a,f622e94a5107ed45874e2ac934e8738a,1
whole_chain,0.9,335e6db62cf5ecffa208037150d7edea,8568bd6ba0829f3c76adc52d521df130,1
whole_chain,0.9,388029aa25d4c10de264ead4b4b14a56,06da4fe9f40f233a42bea2c43b769797,1
whole_chain,0.9,38853c7435fd7b5a654e2d5732aca8f5,4b7678b8221302d554af2a93ab1547c8,1
whole_chain,0.9,38853c7435fd7b5a654e2d5732aca8f5,aa7a79a459ee8ad1eec7de2d5e46592a,2
whole_chain,0.9,38853c7435fd7b5a654e2d5732aca8f5,b6af8b73f04a25634a6776909a14177d,3
whole_chain,0.9,3889b3c75973a003dcba332e167b28f5,2e839c17d17df19b1a377eec8c001a46,1
whole_chain,0.9,3890720d8e2bc0b219e46880c9d19215,62f2eb7bc8308fd977a9cfde643f04d6,1
whole_chain,0.9,3893d28f30cc7dcdcc4779ef66fa3d61,0bbf7791e3826d115a0a36e1fa5f5066,3
whole_chain,0.9,3893d28f30cc7dcdcc4779ef66fa3d61,41cfaba44c95c8a8d2ff2d229d9b5a69,2
whole_chain,0.9,3893d28f30cc7dcdcc4779ef66fa3d61,b11ff643ffa6ddfb35e0ef82ef40b362,1
whole_chain,0.9,38b964dc583740a9360febef53833ffa,3bd18679432981bc6b3c9b9407e7ecea,1
whole_chain,0.9,38b9d2d6e706d9d5d3f20e0a9cf1c4e6,0e71e54c2c4c704eafc784574b302009,2
whole_chain,0.9,38b9d2d6e706d9d5d3f20e0a9cf1c4e6,7ee13057b31c3ff6e632e375ad42fd74,1
whole_chain,0.9,38c11fab5742480bc63890152e416d9e,d2120da4ec01a5487657ac9ac1faa35f,1
whole_chain,0.9,38c35d138be909014dade783f469d6e9,8bacca86bb5311a2e8b6ca7973d64c3a,1
whole_chain,0.9,3adac955f478388dc69bd9a8fcbc5923,4cf4c5a0b62cf88677f24bfd887c44a5,1
whole_chain,0.9,3ae4bd626b2de4862f44bdd6916fd823,2249ca920e76d55a47770b1948908027,1
whole_chain,0.9,3ae4bd626b2de4862f44bdd6916fd823,96bc93bb63edc41d748d9652a56ccf91,2
whole_chain,0.9,3aea9dbd0f48102796ff7027e82afc4e,d33caac995fa11e2e7bcf85b263b9541,2
whole_chain,0.9,3aea9dbd0f48102796ff7027e82afc4e,dbd63e3a8872f1112f598e8c19e270b3,1
whole_chain,0.9,3dedcd5686489b4fdaad1ce2828dff99,46af6ff8c7fdf74b78c4cee74214d11b,2
whole_chain,0.9,3dedcd5686489b4fdaad1ce2828dff99,f137f0150fa041fb63786d604c0d2b20,1
whole_chain,0.9,3df6626ec194a421d4cc969b3670fd2d,d0e6f808457fd52a14ef5a24b39800f9,1
whole_chain,0.9,3df664f85adc234d0de29ac734a5d3c4,84dffe796f2f9e13f4bbfe5ae157a7c5,1
whole_chain,0.9,3e9b650c3b90586e1320f480b8297061,2d0fb6cd2b6d7d24cc08f4e6d6911ea8,1
whole_chain,0.9,3e9b650c3b90586e1320f480b8297061,5331d58cd336564dedb0c50a5028941e,2
whole_chain,0.9,3f2936baa1447969323630a7f7af884c,c96c9f29409aa9542de2101e0eba7d86,1
whole_chain,0.9,3f2a90071f0a38968939c749dd3d5aa8,30e18cf8684090c4eff60256b09b5b6b,1
whole_chain,0.9,400007994143b713aec441423958f200,701a6453c7f7a79cb6c06171adb7dce4,1
whole_chain,0.9,40009f78438cc962bb08f60f83f52d19,598db6f9d3b424dd005952ef3a376899,1
whole_chain,0.9,4a34e20cad3653d0793c498a55bff27f,142041665774cc8245dac91ca4105f3d,1
whole_chain,0.9,4a39be5c5e1b9324d3972e271cea302a,884e2b5627e4f61e6d35f60bcf1a6400,1
whole_chain,0.9,4a42ff38b8f7b3133d15d7267fb9b290,2df6012d0fefe8997520b9d033edccf8,1
whole_chain,0.9,4c0078422be76ab3846f2cd55b4a5a7b,ca5330383c9facc60385ea0a8b79757a,1
whole_chain,0.9,502370800ffd5930505eb8f1a560a152,aebd3cc3b2cc5f603092392b9dabd955,1
whole_chain,0.9,50f9a5cbc193e8bd9205b838c8c2ab8a,d99c1f688201ccb74cf99bc0e4428b33,1
whole_chain,0.9,50f9a5cbc193e8bd9205b838c8c2ab8a,e2c2fca8aa0d5f44f7e6a225935a27a5,2
whole_chain,0.9,5101a8f22b1a640fe964801e654b5aec,c41f985846581b4e4afa8822a65a1128,3
whole_chain,0.9,5101a8f22b1a640fe964801e654b5aec,c9f36d941a2a63091caa85683044ade8,2
whole_chain,0.9,5101a8f22b1a640fe964801e654b5aec,f2a7eb32208cdb7f57e1adee5ca88fec,1
whole_chain,0.9,56725cf8c7478450d758c2bd175060c4,ab743886d0708d63724ae354d265750d,1
whole_chain,0.9,57fe84fec529e8107d796cae1676acd6,ebbc6d573fec0eb9b1b6d821a63f262f,1
whole_chain,0.9,5828c5ffbcc10e69648e151d00e9e9d0,042a4993ae77c8f82302971838c5229a,1
whole_chain,0.9,5828c5ffbcc10e69648e151d00e9e9d0,d219582ba75579f46833ed342ff313d4,3
whole_chain,0.9,5828c5ffbcc10e69648e151d00e9e9d0,e0955752ad8431bb55acce04d3bac882,2
whole_chain,0.9,5a87c146196129f8f5e87d8a8d4e6433,a8d59890c8acc4d5e24a21de5eeac941,1
whole_chain,0.9,5a8d754c6d523f19823a3236e1d4a0f7,aa1b1993ddbad465b06e695f7c820e38,1
whole_chain,0.9,5a8f9d0d27cef2f2cde974f1d077b49f,f7a29f63dd056f5c64e845288a33d83d,1
whole_chain,0.9,5a9092c5eb38eb557b24305a43de320c,9e2a8b29ae6f01ca229bd871e5a3af27,2
whole_chain,0.9,5a9092c5eb38eb557b24305a43de320c,b24076c1d20cdb776b309cdabef72869,1
whole_chain,0.9,5b1759d95d00ab5dc174040e94665cee,3f1f0661bab6d0788c0bb585cfe15911,2
whole_chain,0.9,5b1759d95d00ab5dc174040e94665cee,58183750a565b9846fabbc7b78962b31,1
whole_chain,0.9,5b1759d95d00ab5dc174040e94665cee,a7f28fb518b4c4ee5f538023766c3cf2,3
whole_chain,0.9,5bde68b32bd845c609381216fdf2a860,5bde68b32bd845c609381216fdf2a860,2
whole_chain,0.9,5bde68b32bd845c609381216fdf2a860,c222167011468d556730134d04032e6d,1
whole_chain,0.9,5c175b7ddb40bb7ed1b65c7938afe115,2e26d74d1f41f505f136b5897f162745,3
whole_chain,0.9,5c175b7ddb40bb7ed1b65c7938afe115,386b25e5786fd48f636a5183ec1001e1,2
whole_chain,0.9,5c175b7ddb40bb7ed1b65c7938afe115,adde8a0e87544c0094236fe3fd0d69b3,1
whole_chain,0.9,5c203852d23548579afce2caa58db1f6,07f799355ca52a39aef295d74dc24fea,1
whole_chain,0.9,5d457bb627151ab9c9582db29fb81a6a,77f63dc7d171ee389d64f2d8c85c1981,1
whole_chain,0.9,5df01d1dbb0ef635eefd86633d7c7886,da496e421676ad314524b1be54bd8aa6,1
whole_chain,0.9,5df059fd009c0364bc02e747de672417,0494bcaa4989dbb69049f76b6e6a5d1c,2
whole_chain,0.9,5df059fd009c0364bc02e747de672417,b495ceb12f9f8cd7a0a2b20d0d956e48,1
whole_chain,0.9,5df31cefac153b0f6eb54f0300b68741,2bb89ddfe1a3996a1d97106b16a5dec0,1
whole_chain,0.9,5df72a7e2bb9bdbb77155c9ca2a053f5,1dec9d5eeb8ee6d3c058593cf88a1298,2
whole_chain,0.9,5df72a7e2bb9bdbb77155c9ca2a053f5,6de715b2902056e1b4e5988471de84d7,1
whole_chain,0.9,6236236dc3fcab90ebdc58b7f7d33c27,4dc213afa2908675b5572421c0efc090,1
whole_chain,0.9,6308b5c67bf2580ac3d3a58aa4ad7b36,f0b8bf7cb0be6a69f59bda9b0eaa0089,1
whole_chain,0.9,630bd30a67263dc028da58fe21195276,35eac965c76414f933dbc63c426d8af2,2
whole_chain,0.9,630bd30a67263dc028da58fe21195276,da50cbafebed64b13ea4f6c19fffa894,1
whole_chain,0.9,630ecf8ea2e0744412f1c7cb35aa7ebb,e8a0c2e25ef47f7347decd35a2b44837,1
whole_chain,0.9,6312045533efaaf726db78c032e94d44,5029932b59d6040aee5894a060b391db,1
whole_chain,0.9,6312d45e537d01f21be1564175875a06,9a77ce7916376c7416ccb2e45fa30421,1
whole_chain,0.9,6316b222f7f393ca2078a330a5dec964,cdf092e62071c54eebd324f069a891c3,1
whole_chain,0.9,631a41a7af44ee29851795ff51b7f127,342dd91138edc196f2c2a4cda10850db,3
whole_chain,0.9,631a41a7af44ee29851795ff51b7f127,8a415218b82269b1b207537cf1dfbf6d,1
whole_chain,0.9,631a41a7af44ee29851795ff51b7f127,afd44c47e551e8382828c9f2f951f36e,2
whole_chain,0.9,631ae2f2a10a3ee152ae60ef993e8c6c,3a642110e781bea14304dde02257ff2e,1
whole_chain,0.9,647cdbb1f9dcd15e2980b1b1a507e480,36184aa8e9232d39694b60d432f7132c,2
whole_chain,0.9,647cdbb1f9dcd15e2980b1b1a507e480,f6911b0c1c7bba3e9aec4c80cc07cca7,1
whole_chain,0.9,6868815d8b944f757961b2b1ffffa569,73414fe81ac453afcc7eb6b77d25ea02,1
whole_chain,0.9,6873db55ea6097df94f72b0c0dbe7a2a,e1b1671a9b7366920b263f622f706948,1
whole_chain,0.9,687903cd75084b4fb64aa97bba5287be,cc0b22fe800bd5b19365909c50e371d5,1
whole_chain,0.9,69ab784e09d7b18745d195c4f27008db,c1e82cc7a2c884dbc3d0017259f3be9e,1
whole_chain,0.9,69e2c11384b24e85500240ff6b5ea450,2b1b5bbb7da35f2a0a6e15c19b80bc4a,1
whole_chain,0.9,69e2c11384b24e85500240ff6b5ea450,6b55ff8ec7debc9a1c3829559222210d,2
whole_chain,0.9,69e2c11384b24e85500240ff6b5ea450,97a57192d39815ad6dbca0c4259e758d,3
whole_chain,0.9,69e371455bb49a335c91577b1f571426,996c50387db9c9179f8e4ef77324c177,1
whole_chain,0.9,69e57067810ff2b86a78b5b281f2145d,78b6542e77a88e4e1bdc3456561123e1,2
whole_chain,0.9,69e57067810ff2b86a78b5b281f2145d,e3369e4477b7307e2fc39a8fa8ec9a0c,1
