stem,tier,eval_set,arm,confidence,oracle_confidence,random_mean_confidence,win_rate,oracle_rank_of_six,oracle_gdt_ts,random_mean_gdt_ts,oracle_lddt,random_mean_lddt,oracle_source_row,random_source_rows
8adc_A,10–99,eval-val,separation_matched,mean_plddt,87.41716766357422,33.52235488891601,1.0,1.0,0.856280193236715,0.09999999999999995,0.8030687411224523,0.3308849469824596,67,84|89|91|95|97
8bux_A,100–999,eval-val,uniform,ranking_score,0.6106058359146118,0.20936060845851895,1.0,1.0,0.8330449826989619,0.01747404844290652,0.8145440109348931,0.24971280829765416,100,102|106|108|111|116
8bux_A,100–999,eval-val,uniform,mean_plddt,87.25089263916016,30.075030517578124,1.0,1.0,0.8330449826989619,0.01747404844290652,0.8145440109348931,0.24971280829765416,100,102|106|108|111|116
8bux_A,100–999,eval-val,separation_matched,ranking_score,0.6106058359146118,0.2581272035837173,1.0,1.0,0.8330449826989619,0.02145328719723182,0.8145440109348931,0.25265570664736975,100,117|121|125|127|131
8bux_A,100–999,eval-val,separation_matched,mean_plddt,87.25089263916016,31.990026473999023,1.0,1.0,0.8330449826989619,0.02145328719723182,0.8145440109348931,0.25265570664736975,100,117|121|125|127|131
8gsy_A,100–999,eval-test,uniform,ranking_score,0.9196447134017944,0.44853404760360716,1.0,1.0,0.9642857142857144,0.21190476190476187,0.8803910472172183,0.40807694131032524,133,136|139|141|144|149
8gsy_A,100–999,eval-test,uniform,mean_plddt,90.43834686279295,49.910237884521486,1.0,1.0,0.9642857142857144,0.21190476190476187,0.8803910472172183,0.40807694131032524,133,136|139|141|144|149
8gsy_A,100–999,eval-test,separation_matched,ranking_score,0.9196447134017944,0.28880980610847473,1.0,1.0,0.9642857142857144,0.15396825396825392,0.8803910472172183,0.38104348392907933,133,151|155|156|159|164
8gsy_A,100–999,eval-test,separation_matched,mean_plddt,90.43834686279295,37.503574752807616,1.0,1.0,0.9642857142857144,0.15396825396825392,0.8803910472172183,0.38104348392907933,133,151|155|156|159|164
8hbt_A,≥1000,eval-test,uniform,ranking_score,0.7764140963554382,0.197856456041336,1.0,1.0,0.877030162412993,0.014849187935034761,0.8230610424520306,0.1945251894963715,166,169|172|176|177|182
8hbt_A,≥1000,eval-test,uniform,mean_plddt,85.2094497680664,25.04916343688965,1.0,1.0,0.877030162412993,0.014849187935034761,0.8230610424520306,0.1945251894963715,166,169|172|176|177|182
8hbt_A,≥1000,eval-test,separation_matched,ranking_score,0.7764140963554382,0.2123642921447754,1.0,1.0,0.877030162412993,0.01403712296983756,0.8230610424520306,0.19640434503004223,166,185|186|191|193|196
8hbt_A,≥1000,eval-test,separation_matched,mean_plddt,85.2094497680664,25.421530532836915,1.0,1.0,0.877030162412993,0.01403712296983756,0.8230610424520306,0.19640434503004223,166,185|186|191|193|196
8hel_A,10–99,eval-test,uniform,ranking_score,0.8700097799301147,0.4248273193836212,1.0,1.0,0.9558823529411764,0.2117647058823529,0.886156825479101,0.42528184527666185,200,202|206|209|212|214
8hel_A,10–99,eval-test,uniform,mean_plddt,91.14060974121094,60.681689453125,1.0,1.0,0.9558823529411764,0.2117647058823529,0.886156825479101,0.42528184527666185,200,202|206|209|212|214
8hel_A,10–99,eval-test,separation_matched,ranking_score,0.8700097799301147,0.410453063249588,1.0,1.0,0.9558823529411764,0.23970588235294116,0.886156825479101,0.4368357018415331,200,218|219|222|227|228
8hel_A,10–99,eval-test,separation_matched,mean_plddt,91.14060974121094,58.49983901977539,1.0,1.0,0.9558823529411764,0.23970588235294116,0.886156825479101,0.4368357018415331,200,218|219|222|227|228
8ii8_A,<10,eval-test,uniform,ranking_score,0.9136055111885072,0.34901458621025083,1.0,1.0,0.9544444444444444,0.14377777777777775,0.8769793023592415,0.3747067432173815,231,235|237|240|245|248
8ii8_A,<10,eval-test,uniform,mean_plddt,92.42203521728516,46.58197937011719,1.0,1.0,0.9544444444444444,0.14377777777777775,0.8769793023592415,0.3747067432173815,231,235|237|240|245|248
8ii8_A,<10,eval-test,separation_matched,ranking_score,0.9136055111885072,0.35127282738685606,1.0,1.0,0.9544444444444444,0.16088888888888886,0.8769793023592415,0.4068480725623583,231,249|252|256|260|262
8ii8_A,<10,eval-test,separation_matched,mean_plddt,92.42203521728516,47.66285095214844,1.0,1.0,0.9544444444444444,0.16088888888888886,0.8769793023592415,0.4068480725623583,231,249|252|256|260|262
8kih_A,10–99,eval-test,uniform,ranking_score,0.9229557514190674,-19.768498960137368,1.0,1.0,0.9132302405498282,0.0343642611683848,0.8664790886793571,0.26892944739545366,266,267|270|274|277|279
8kih_A,10–99,eval-test,uniform,mean_plddt,91.01995086669922,29.43049774169922,1.0,1.0,0.9132302405498282,0.0343642611683848,0.8664790886793571,0.26892944739545366,266,267|270|274|277|279
8kih_A,10–99,eval-test,separation_matched,ranking_score,0.9229557514190674,0.26675240099430086,1.0,1.0,0.9132302405498282,0.032302405498281714,0.8664790886793571,0.28351662265680677,266,282|285|288|291|295
8kih_A,10–99,eval-test,separation_matched,mean_plddt,91.01995086669922,31.7472354888916,1.0,1.0,0.9132302405498282,0.032302405498281714,0.8664790886793571,0.28351662265680677,266,282|285|288|291|295
8oqh_A,≥1000,eval-test,uniform,ranking_score,0.9149614572525024,0.2358469426631927,1.0,1.0,0.9012345679012346,0.11049382716049376,0.8919745846901043,0.38035556598046244,298,302|305|308|310|313
8oqh_A,≥1000,eval-test,uniform,mean_plddt,91.50074768066406,39.12094573974609,1.0,1.0,0.9012345679012346,0.11049382716049376,0.8919745846901043,0.38035556598046244,298,302|305|308|310|313
8oqh_A,≥1000,eval-test,separation_matched,ranking_score,0.9149614572525024,0.23046525418758387,1.0,1.0,0.9012345679012346,0.10555555555555551,0.8919745846901043,0.38572906893316405,298,317|318|322|325|328
8oqh_A,≥1000,eval-test,separation_matched,mean_plddt,91.50074768066406,40.766011810302736,1.0,1.0,0.9012345679012346,0.10555555555555551,0.8919745846901043,0.38572906893316405,298,317|318|322|325|328
8oxk_A,<10,eval-test,uniform,ranking_score,0.9086734056472778,0.1988727450370788,1.0,1.0,0.9547872340425532,0.09893617021276592,0.8788256034489962,0.32315247269962477,332,334|338|341|344|347
8oxk_A,<10,eval-test,uniform,mean_plddt,90.9627456665039,37.98438720703125,1.0,1.0,0.9547872340425532,0.09893617021276592,0.8788256034489962,0.32315247269962477,332,334|338|341|344|347
8oxk_A,<10,eval-test,separation_matched,ranking_score,0.9086734056472778,0.23832987844944,1.0,1.0,0.9547872340425532,0.14255319148936166,0.8788256034489962,0.3386395347865683,332,349|353|354|358|362
8oxk_A,<10,eval-test,separation_matched,mean_plddt,90.9627456665039,38.88999557495117,1.0,1.0,0.9547872340425532,0.14255319148936166,0.8788256034489962,0.3386395347865683,332,349|353|354|358|362
8pw2_A,10–99,eval-test,uniform,ranking_score,0.8385568857192993,0.612874573469162,1.0,1.0,0.9083333333333332,0.7266666666666667,0.8256531171290423,0.7501967164892541,364,367|370|373|376|379
8pw2_A,10–99,eval-test,uniform,mean_plddt,91.1066436767578,78.48850173950196,1.0,1.0,0.9083333333333332,0.7266666666666667,0.8256531171290423,0.7501967164892541,364,367|370|373|376|379
8pw2_A,10–99,eval-test,separation_matched,ranking_score,0.8385568857192993,0.7750181436538697,1.0,1.0,0.9083333333333332,0.8166666666666668,0.8256531171290423,0.7799983453753241,364,382|385|388|391|394
8pw2_A,10–99,eval-test,separation_matched,mean_plddt,91.1066436767578,87.6871551513672,1.0,1.0,0.9083333333333332,0.8166666666666668,0.8256531171290423,0.7799983453753241,364,382|385|388|391|394
8q79_A,100–999,eval-test,uniform,ranking_score,0.8196436166763306,0.26292519867420194,1.0,1.0,0.9672897196261684,0.05046728971962612,0.8874051662113864,0.24557608053487132,396,399|402|405|410|411
8q79_A,100–999,eval-test,uniform,mean_plddt,94.66769409179688,28.403309631347657,1.0,1.0,0.9672897196261684,0.05046728971962612,0.8874051662113864,0.24557608053487132,396,399|402|405|410|411
8q79_A,100–999,eval-test,separation_matched,ranking_score,0.8196436166763306,0.22641606330871583,1.0,1.0,0.9672897196261684,0.0406542056074766,0.8874051662113864,0.22561418953304044,396,416|417|420|424|428
8q79_A,100–999,eval-test,separation_matched,mean_plddt,94.66769409179688,28.206867980957032,1.0,1.0,0.9672897196261684,0.0406542056074766,0.8874051662113864,0.22561418953304044,396,416|417|420|424|428
8qoh_A,<10,eval-test,uniform,ranking_score,0.9247055649757384,0.20556026995182033,1.0,1.0,0.9032846715328466,0.0337591240875912,0.8386419707836907,0.24429910866661936,431,433|435|438|442|446
8qoh_A,<10,eval-test,uniform,mean_plddt,87.6773452758789,26.22182960510254,1.0,1.0,0.9032846715328466,0.0337591240875912,0.8386419707836907,0.24429910866661936,431,433|435|438|442|446
8qoh_A,<10,eval-test,separation_matched,ranking_score,0.9247055649757384,0.19804263114929194,1.0,1.0,0.9032846715328466,0.022992700729926957,0.8386419707836907,0.24314262021317776,431,449|450|454|456|460
8qoh_A,<10,eval-test,separation_matched,mean_plddt,87.6773452758789,27.175535202026367,1.0,1.0,0.9032846715328466,0.022992700729926957,0.8386419707836907,0.24314262021317776,431,449|450|454|456|460
8spc_A,≥1000,eval-test,uniform,ranking_score,0.9327982664108276,-39.74349194765091,1.0,1.0,0.9175675675675676,0.0251351351351351,0.8609290701431052,0.24640203350223383,463,466|468|473|474|478
8spc_A,≥1000,eval-test,uniform,mean_plddt,91.10182189941406,29.486325454711913,1.0,1.0,0.9175675675675676,0.0251351351351351,0.8609290701431052,0.24640203350223383,463,466|468|473|474|478
8spc_A,≥1000,eval-test,separation_matched,ranking_score,0.9327982664108276,-19.707117772102357,1.0,1.0,0.9175675675675676,0.01864864864864862,0.8609290701431052,0.24101152842433698,463,482|485|488|489|494
8spc_A,≥1000,eval-test,separation_matched,mean_plddt,91.10182189941406,32.67344512939453,1.0,1.0,0.9175675675675676,0.01864864864864862,0.8609290701431052,0.24101152842433698,463,482|485|488|489|494
8uk7_A,100–999,eval-test,uniform,ranking_score,0.9307785034179688,0.42618908286094664,1.0,1.0,0.9525862068965518,0.13965517241379308,0.8796204065577098,0.3824881357222617,497,499|501|505|507|511
8uk7_A,100–999,eval-test,uniform,mean_plddt,90.34464263916016,53.707706451416016,1.0,1.0,0.9525862068965518,0.13965517241379308,0.8796204065577098,0.3824881357222617,497,499|501|505|507|511
8uk7_A,100–999,eval-test,separation_matched,ranking_score,0.9307785034179688,0.3919645607471466,1.0,1.0,0.9525862068965518,0.24698275862068964,0.8796204065577098,0.4372722312455588,497,513|518|521|522|527
8uk7_A,100–999,eval-test,separation_matched,mean_plddt,90.34464263916016,49.897702026367185,1.0,1.0,0.9525862068965518,0.24698275862068964,0.8796204065577098,0.4372722312455588,497,513|518|521|522|527
8ux2_A,<10,eval-test,uniform,ranking_score,0.6967189908027649,0.3071942776441574,1.0,1.0,0.9020833333333332,0.031249999999999944,0.8266478263695551,0.2511925718495086,530,533|534|539|542|543
8ux2_A,<10,eval-test,uniform,mean_plddt,90.41568756103516,33.67404899597168,1.0,1.0,0.9020833333333332,0.031249999999999944,0.8266478263695551,0.2511925718495086,530,533|534|539|542|543
8ux2_A,<10,eval-test,separation_matched,ranking_score,0.6967189908027649,0.2570962280035019,1.0,1.0,0.9020833333333332,0.03437499999999995,0.8266478263695551,0.2552144381492996,530,546|550|554|557|559
8ux2_A,<10,eval-test,separation_matched,mean_plddt,90.41568756103516,32.20346031188965,1.0,1.0,0.9020833333333332,0.03437499999999995,0.8266478263695551,0.2552144381492996,530,546|550|554|557|559
8wc1_A,100–999,eval-test,uniform,ranking_score,0.9569260478019714,0.4201395034790039,1.0,1.0,0.9602649006622516,0.1894039735099337,0.9070500362303192,0.3611858111512604,562,564|569|572|573|577
8wc1_A,100–999,eval-test,uniform,mean_plddt,95.27272033691406,43.422494125366214,1.0,1.0,0.9602649006622516,0.1894039735099337,0.9070500362303192,0.3611858111512604,562,564|569|572|573|577
8wc1_A,100–999,eval-test,separation_matched,ranking_score,0.9569260478019714,0.4253265380859375,1.0,1.0,0.9602649006622516,0.21523178807947016,0.9070500362303192,0.3745727941494032,562,579|583|586|589|592
8wc1_A,100–999,eval-test,separation_matched,mean_plddt,95.27272033691406,43.555534744262694,1.0,1.0,0.9602649006622516,0.21523178807947016,0.9070500362303192,0.3745727941494032,562,579|583|586|589|592
8wrx_A,<10,eval-test,uniform,ranking_score,0.7716355323791504,0.3220348656177521,1.0,1.0,0.9418604651162792,0.3790697674418605,0.8707590276750037,0.5433249778007992,596,598|600|605|607|609
8wrx_A,<10,eval-test,uniform,mean_plddt,91.80193328857422,61.85599899291992,1.0,1.0,0.9418604651162792,0.3790697674418605,0.8707590276750037,0.5433249778007992,596,598|600|605|607|609
8wrx_A,<10,eval-test,separation_matched,ranking_score,0.7716355323791504,0.45036098957061765,1.0,1.0,0.9418604651162792,0.3616279069767442,0.8707590276750037,0.544466849193429,596,613|616|619|623|626
8wrx_A,<10,eval-test,separation_matched,mean_plddt,91.80193328857422,65.94356002807618,1.0,1.0,0.9418604651162792,0.3616279069767442,0.8707590276750037,0.544466849193429,596,613|616|619|623|626
9b1u_A,≥1000,eval-test,uniform,ranking_score,0.9288818836212158,0.21149443686008454,1.0,1.0,0.9093959731543624,0.026845637583892586,0.83916438230897,0.23356283241923576,629,630|634|638|639|644
9b1u_A,≥1000,eval-test,uniform,mean_plddt,90.93435668945312,27.883012771606445,1.0,1.0,0.9093959731543624,0.026845637583892586,0.83916438230897,0.23356283241923576,629,630|634|638|639|644
9b1u_A,≥1000,eval-test,separation_matched,ranking_score,0.9288818836212158,0.22564078569412233,1.0,1.0,0.9093959731543624,0.023993288590604,0.83916438230897,0.22633472769534707,629,647|650|652|656|659
9b1u_A,≥1000,eval-test,separation_matched,mean_plddt,90.93435668945312,28.532238388061522,1.0,1.0,0.9093959731543624,0.023993288590604,0.83916438230897,0.22633472769534707,629,647|650|652|656|659
