stem,arm,map_seed,sample_idx,n_present,n_absent,n_unknown,ranking_score,ptm,iptm,mean_plddt,has_clash,n_matched_atoms,lddt,tm_score,gdt_ts,rmsd,source,source_row,eval_set,designed,is_viral,L,msa_query_length,msa_depth,tier
8hbt_A,separation_matched,1,2,475,90050,27330,0.1965441107749939,0.1694626659154892,0.2033144533634185,25.643085479736328,0.0,3454,0.1959514910814948,0.2491987841573383,0.0174013921113689,14.044090368666648,experiments/exp325_evals_writeup_analysis/data/helico_confidence_samples.csv,185,eval-test,0,0,446,431,3236,≥1000
8hbt_A,separation_matched,2,0,475,90050,27330,0.2194699198007583,0.1898289918899536,0.2268801480531692,25.129526138305664,0.0,3454,0.2062762516716311,0.2958870799506544,0.0133410672853828,13.759764046185024,experiments/exp325_evals_writeup_analysis/data/helico_confidence_samples.csv,186,eval-test,0,0,446,431,3236,≥1000
8hbt_A,separation_matched,3,2,475,90050,27330,0.2286314219236374,0.225228264927864,0.2294822037220001,26.33584213256836,0.0,3454,0.1958250256294347,0.2725121896798843,0.0133410672853828,14.851189844221736,experiments/exp325_evals_writeup_analysis/data/helico_confidence_samples.csv,191,eval-test,0,0,446,431,3236,≥1000
8hbt_A,separation_matched,4,1,475,90050,27330,0.2003723084926605,0.1830675154924392,0.2046984881162643,24.218482971191406,0.0,3454,0.1880009848160734,0.2911763028323031,0.0081206496519721,15.362294104040684,experiments/exp325_evals_writeup_analysis/data/helico_confidence_samples.csv,193,eval-test,0,0,446,431,3236,≥1000
8hbt_A,separation_matched,5,1,475,90050,27330,0.2168036997318267,0.2350010722875595,0.2122543454170227,25.78071594238281,0.0,3454,0.1959679719515771,0.2887094854266837,0.0179814385150812,14.49894689003673,experiments/exp325_evals_writeup_analysis/data/helico_confidence_samples.csv,196,eval-test,0,0,446,431,3236,≥1000
8hbt_A,uniform,1,1,475,90050,27330,0.1989700496196746,0.1703322976827621,0.2061294913291931,25.14031410217285,0.0,3454,0.1855066555807589,0.2460414454180431,0.0069605568445475,14.807749821621496,experiments/exp325_evals_writeup_analysis/data/helico_confidence_samples.csv,169,eval-test,0,0,446,431,3236,≥1000
8hbt_A,uniform,2,1,475,90050,27330,0.1970227509737014,0.178965151309967,0.2015371471643448,25.07548713684082,0.0,3454,0.2058490944266406,0.2831233203972545,0.009860788863109,13.704757251405294,experiments/exp325_evals_writeup_analysis/data/helico_confidence_samples.csv,172,eval-test,0,0,446,431,3236,≥1000
8hbt_A,uniform,3,2,475,90050,27330,0.1974176913499832,0.1797695904970169,0.2018297016620636,25.409814834594727,0.0,3454,0.1979735929373081,0.2740136070376336,0.0168213457076566,13.793510582388178,experiments/exp325_evals_writeup_analysis/data/helico_confidence_samples.csv,176,eval-test,0,0,446,431,3236,≥1000
8hbt_A,uniform,4,0,475,90050,27330,0.1860763728618621,0.1658848226070404,0.1911242455244064,24.59665298461914,0.0,3454,0.1988575057245797,0.2963675088562444,0.0324825986078886,13.530558577203855,experiments/exp325_evals_writeup_analysis/data/helico_confidence_samples.csv,177,eval-test,0,0,446,431,3236,≥1000
8hbt_A,uniform,5,2,475,90050,27330,0.2097954154014587,0.2038218826055526,0.2112887948751449,25.023548126220703,0.0,3454,0.1844390988125701,0.2645211457744384,0.0081206496519721,15.636879975838102,experiments/exp325_evals_writeup_analysis/data/helico_confidence_samples.csv,182,eval-test,0,0,446,431,3236,≥1000
8hel_A,oracle,0,2,40,1913,325,0.8700097799301147,0.8700097799301147,0.0,91.14060974121094,0.0,539,0.886156825479101,0.9387004131423384,0.9558823529411764,0.4795683853506933,experiments/exp325_evals_writeup_analysis/data/helico_confidence_samples.csv,200,eval-test,0,1,76,68,98,10–99
8hel_A,separation_matched,1,2,40,1913,325,0.4251754283905029,0.4251754283905029,0.0,59.547698974609375,0.0,539,0.404672944293263,0.4130145309169389,0.2316176470588235,6.334886243262558,experiments/exp325_evals_writeup_analysis/data/helico_confidence_samples.csv,218,eval-test,0,1,76,68,98,10–99
8hel_A,separation_matched,2,0,40,1913,325,0.4154018461704254,0.4154018461704254,0.0,60.174072265625,0.0,539,0.4489330914431342,0.4977085630934664,0.2389705882352941,5.805421228785437,experiments/exp325_evals_writeup_analysis/data/helico_confidence_samples.csv,219,eval-test,0,1,76,68,98,10–99
8hel_A,separation_matched,3,0,40,1913,325,0.3855903148651123,0.3855903148651123,0.0,55.9825439453125,0.0,539,0.4871459836148186,0.5191647393847321,0.3272058823529411,3.497555932326276,experiments/exp325_evals_writeup_analysis/data/helico_confidence_samples.csv,222,eval-test,0,1,76,68,98,10–99
8hel_A,separation_matched,4,2,40,1913,325,0.4323193728923797,0.4323193728923797,0.0,59.88559722900391,0.0,539,0.397524225015478,0.4241781399870957,0.213235294117647,6.057820303339788,experiments/exp325_evals_writeup_analysis/data/helico_confidence_samples.csv,227,eval-test,0,1,76,68,98,10–99
8hel_A,separation_matched,5,0,40,1913,325,0.3937783539295196,0.3937783539295196,0.0,56.90928268432617,0.0,539,0.4459022648409716,0.5019175357873555,0.1875,5.496188980970136,experiments/exp325_evals_writeup_analysis/data/helico_confidence_samples.csv,228,eval-test,0,1,76,68,98,10–99
8hel_A,uniform,1,1,40,1913,325,0.4474067091941833,0.4474067091941833,0.0,62.59953689575195,0.0,539,0.4229118972542582,0.4287066412948602,0.2352941176470588,6.360596289033859,experiments/exp325_evals_writeup_analysis/data/helico_confidence_samples.csv,202,eval-test,0,1,76,68,98,10–99
8hel_A,uniform,2,2,40,1913,325,0.4773122072219848,0.4773122072219848,0.0,65.01396942138672,0.0,539,0.4632593264509812,0.4140030381411895,0.2683823529411764,5.466932984441495,experiments/exp325_evals_writeup_analysis/data/helico_confidence_samples.csv,206,eval-test,0,1,76,68,98,10–99
8hel_A,uniform,3,2,40,1913,325,0.4225014448165893,0.4225014448165893,0.0,59.883148193359375,0.0,539,0.4066527003873122,0.4650607863626199,0.1875,6.394053578511827,experiments/exp325_evals_writeup_analysis/data/helico_confidence_samples.csv,209,eval-test,0,1,76,68,98,10–99
8hel_A,uniform,4,2,40,1913,325,0.3876919448375702,0.3876919448375702,0.0,57.99522399902344,0.0,539,0.4084560782111643,0.4734360791822077,0.25,5.593880403478021,experiments/exp325_evals_writeup_analysis/data/helico_confidence_samples.csv,212,eval-test,0,1,76,68,98,10–99
8hel_A,uniform,5,1,40,1913,325,0.3892242908477783,0.3892242908477783,0.0,57.91656875610352,0.0,539,0.4251292240795934,0.4956755082743835,0.1176470588235294,6.2598844843012005,experiments/exp325_evals_writeup_analysis/data/helico_confidence_samples.csv,214,eval-test,0,1,76,68,98,10–99
8ii8_A,oracle,0,0,138,23952,9063,0.9136055111885072,0.9292489886283876,0.9096946716308594,92.42203521728516,0.0,1690,0.8769793023592415,0.982914858814077,0.9544444444444444,0.4349636771287457,experiments/exp325_evals_writeup_analysis/data/helico_confidence_samples.csv,231,eval-test,0,0,226,225,3,<10
8ii8_A,separation_matched,1,0,138,23952,9063,0.60179203748703,0.7049999237060547,0.5759900808334351,67.56360626220703,0.0,1690,0.5881941429053891,0.8201948396226705,0.4077777777777778,3.522869917812511,experiments/exp325_evals_writeup_analysis/data/helico_confidence_samples.csv,249,eval-test,0,0,226,225,3,<10
8ii8_A,separation_matched,2,0,138,23952,9063,0.2802491784095764,0.3655122220516205,0.2589333951473236,43.71456146240234,0.0,1690,0.3572650809732877,0.3789456413458137,0.0688888888888888,8.071415505748009,experiments/exp325_evals_writeup_analysis/data/helico_confidence_samples.csv,252,eval-test,0,0,226,225,3,<10
8ii8_A,separation_matched,3,1,138,23952,9063,0.3440099656581878,0.4384219050407409,0.3204069435596466,49.36399459838867,0.0,1690,0.3736213634389926,0.3883731504465376,0.1222222222222222,7.596891331409935,experiments/exp325_evals_writeup_analysis/data/helico_confidence_samples.csv,256,eval-test,0,0,226,225,3,<10
8ii8_A,separation_matched,4,2,138,23952,9063,0.2667267918586731,0.3096556663513183,0.2559945583343506,39.36209487915039,0.0,1690,0.4191738633987874,0.5613842026389291,0.1555555555555555,6.601918385395393,experiments/exp325_evals_writeup_analysis/data/helico_confidence_samples.csv,260,eval-test,0,0,226,225,3,<10
8ii8_A,separation_matched,5,1,138,23952,9063,0.263586163520813,0.3133025169372558,0.2511570751667022,38.30999755859375,0.0,1690,0.2959859120953346,0.342972375115023,0.05,9.270065734845783,experiments/exp325_evals_writeup_analysis/data/helico_confidence_samples.csv,262,eval-test,0,0,226,225,3,<10
8ii8_A,uniform,1,1,138,23952,9063,0.2805213034152984,0.316402405500412,0.2715510129928589,41.46242141723633,0.0,1690,0.3261221273379328,0.3694858357480167,0.03,9.909268089316996,experiments/exp325_evals_writeup_analysis/data/helico_confidence_samples.csv,235,eval-test,0,0,226,225,3,<10
8ii8_A,uniform,2,0,138,23952,9063,0.4640471339225769,0.5545179843902588,0.4414294362068176,54.82190704345703,0.0,1690,0.4525900194593203,0.5562503269650763,0.2666666666666666,4.608069528045987,experiments/exp325_evals_writeup_analysis/data/helico_confidence_samples.csv,237,eval-test,0,0,226,225,3,<10
8ii8_A,uniform,3,0,138,23952,9063,0.195001870393753,0.2214429378509521,0.1883915960788726,32.864070892333984,0.0,1690,0.295328154902623,0.3345122864114994,0.0233333333333333,12.562397662489388,experiments/exp325_evals_writeup_analysis/data/helico_confidence_samples.csv,240,eval-test,0,0,226,225,3,<10
8ii8_A,uniform,4,2,138,23952,9063,0.5476819276809692,0.6710996031761169,0.5168274641036987,63.78224563598633,0.0,1690,0.5213023270774031,0.6973760573988129,0.3933333333333333,4.601931028481304,experiments/exp325_evals_writeup_analysis/data/helico_confidence_samples.csv,245,eval-test,0,0,226,225,3,<10
8ii8_A,uniform,5,2,138,23952,9063,0.2578206956386566,0.3276329934597015,0.2403676360845565,39.979251861572266,0.0,1690,0.2781910873096284,0.3679550895456533,0.0055555555555555,14.291432055594038,experiments/exp325_evals_writeup_analysis/data/helico_confidence_samples.csv,248,eval-test,0,0,226,225,3,<10
8kih_A,oracle,0,2,285,40470,11248,0.9229557514190674,0.9414041638374328,0.9183436632156372,91.01995086669922,0.0,2342,0.8664790886793571,0.9681804748566604,0.9132302405498282,0.7549452163115202,experiments/exp325_evals_writeup_analysis/data/helico_confidence_samples.csv,266,eval-test,0,0,332,291,33,10–99
8kih_A,separation_matched,1,0,285,40470,11248,0.2386948764324188,0.2620414197444916,0.2328582257032394,29.720233917236328,0.0,2342,0.2895858988733067,0.3858379543160368,0.0343642611683848,11.334238150707186,experiments/exp325_evals_writeup_analysis/data/helico_confidence_samples.csv,282,eval-test,0,0,332,291,33,10–99
