range,cut,n_candidate,n_true,value,dataset,stem,eval_set,L
short,AUC,2457,59,0.9870160161716687,foldbench_monomer,8fib_A,eval-test,441
medium,L,4806,47,0.10657596371882086,foldbench_monomer,8fib_A,eval-test,441
medium,L/2,4806,47,0.21363636363636362,foldbench_monomer,8fib_A,eval-test,441
medium,L/5,4806,47,0.5,foldbench_monomer,8fib_A,eval-test,441
medium,R,4806,47,0.8085106382978723,foldbench_monomer,8fib_A,eval-test,441
medium,AUC,4806,47,0.9981982626423395,foldbench_monomer,8fib_A,eval-test,441
long,L,77815,298,0.5578231292517006,foldbench_monomer,8fib_A,eval-test,441
long,L/2,77815,298,0.8181818181818182,foldbench_monomer,8fib_A,eval-test,441
long,L/5,77815,298,0.9886363636363636,foldbench_monomer,8fib_A,eval-test,441
long,R,77815,298,0.7114093959731543,foldbench_monomer,8fib_A,eval-test,441
long,AUC,77815,298,0.9969371299631784,foldbench_monomer,8fib_A,eval-test,441
all,L,83845,361,0.5831325301204819,foldbench_monomer,9aue_A,eval-test,415
all,L/2,83845,361,0.7874396135265701,foldbench_monomer,9aue_A,eval-test,415
all,L/5,83845,361,0.927710843373494,foldbench_monomer,9aue_A,eval-test,415
all,R,83845,361,0.628808864265928,foldbench_monomer,9aue_A,eval-test,415
all,AUC,83845,361,0.9914021543232661,foldbench_monomer,9aue_A,eval-test,415
short,L,2439,56,0.13253012048192772,foldbench_monomer,9aue_A,eval-test,415
short,L/2,2439,56,0.2608695652173913,foldbench_monomer,9aue_A,eval-test,415
short,L/5,2439,56,0.5421686746987951,foldbench_monomer,9aue_A,eval-test,415
short,R,2439,56,0.6964285714285714,foldbench_monomer,9aue_A,eval-test,415
short,AUC,2439,56,0.9752113182662909,foldbench_monomer,9aue_A,eval-test,415
medium,L,4770,48,0.10843373493975904,foldbench_monomer,9aue_A,eval-test,415
medium,L/2,4770,48,0.2028985507246377,foldbench_monomer,9aue_A,eval-test,415
medium,L/5,4770,48,0.4457831325301205,foldbench_monomer,9aue_A,eval-test,415
medium,R,4770,48,0.6875,foldbench_monomer,9aue_A,eval-test,415
medium,AUC,4770,48,0.9796166878441339,foldbench_monomer,9aue_A,eval-test,415
long,L,76636,257,0.45542168674698796,foldbench_monomer,9aue_A,eval-test,415
long,L/2,76636,257,0.6570048309178744,foldbench_monomer,9aue_A,eval-test,415
long,L/5,76636,257,0.8674698795180723,foldbench_monomer,9aue_A,eval-test,415
long,R,76636,257,0.603112840466926,foldbench_monomer,9aue_A,eval-test,415
long,AUC,76636,257,0.9937105830472786,foldbench_monomer,9aue_A,eval-test,415
all,L,77028,396,0.5326633165829145,foldbench_monomer,7xrx_A,eval-val,398
all,L/2,77028,396,0.7085427135678392,foldbench_monomer,7xrx_A,eval-val,398
all,L/5,77028,396,0.8607594936708861,foldbench_monomer,7xrx_A,eval-val,398
all,R,77028,396,0.5328282828282829,foldbench_monomer,7xrx_A,eval-val,398
all,AUC,77028,396,0.983905897897442,foldbench_monomer,7xrx_A,eval-val,398
short,L,2337,57,0.11809045226130653,foldbench_monomer,7xrx_A,eval-val,398
short,L/2,2337,57,0.21608040201005024,foldbench_monomer,7xrx_A,eval-val,398
short,L/5,2337,57,0.3924050632911392,foldbench_monomer,7xrx_A,eval-val,398
short,R,2337,57,0.43859649122807015,foldbench_monomer,7xrx_A,eval-val,398
short,AUC,2337,57,0.9307171437365344,foldbench_monomer,7xrx_A,eval-val,398
medium,L,4566,37,0.08040201005025126,foldbench_monomer,7xrx_A,eval-val,398
medium,L/2,4566,37,0.1407035175879397,foldbench_monomer,7xrx_A,eval-val,398
medium,L/5,4566,37,0.26582278481012656,foldbench_monomer,7xrx_A,eval-val,398
medium,R,4566,37,0.4594594594594595,foldbench_monomer,7xrx_A,eval-val,398
medium,AUC,4566,37,0.9496159882558647,foldbench_monomer,7xrx_A,eval-val,398
long,L,70125,302,0.507537688442211,foldbench_monomer,7xrx_A,eval-val,398
long,L/2,70125,302,0.6532663316582915,foldbench_monomer,7xrx_A,eval-val,398
long,L/5,70125,302,0.8481012658227848,foldbench_monomer,7xrx_A,eval-val,398
long,R,70125,302,0.5562913907284768,foldbench_monomer,7xrx_A,eval-val,398
long,AUC,70125,302,0.9884485586212175,foldbench_monomer,7xrx_A,eval-val,398
all,L,57336,423,0.5824468085106383,foldbench_monomer,8gjy_A,eval-test,376
all,L/2,57336,423,0.7446808510638298,foldbench_monomer,8gjy_A,eval-test,376
all,L/5,57336,423,0.8533333333333334,foldbench_monomer,8gjy_A,eval-test,376
all,R,57336,423,0.5508274231678487,foldbench_monomer,8gjy_A,eval-test,376
all,AUC,57336,423,0.9818183981946814,foldbench_monomer,8gjy_A,eval-test,376
short,L,1880,52,0.1276595744680851,foldbench_monomer,8gjy_A,eval-test,376
short,L/2,1880,52,0.23404255319148937,foldbench_monomer,8gjy_A,eval-test,376
short,L/5,1880,52,0.48,foldbench_monomer,8gjy_A,eval-test,376
short,R,1880,52,0.5769230769230769,foldbench_monomer,8gjy_A,eval-test,376
short,AUC,1880,52,0.9611912977613196,foldbench_monomer,8gjy_A,eval-test,376
medium,L,3633,65,0.1595744680851064,foldbench_monomer,8gjy_A,eval-test,376
medium,L/2,3633,65,0.2712765957446808,foldbench_monomer,8gjy_A,eval-test,376
medium,L/5,3633,65,0.5066666666666667,foldbench_monomer,8gjy_A,eval-test,376
medium,R,3633,65,0.5384615384615384,foldbench_monomer,8gjy_A,eval-test,376
medium,AUC,3633,65,0.9676612625043117,foldbench_monomer,8gjy_A,eval-test,376
long,L,51823,306,0.4946808510638298,foldbench_monomer,8gjy_A,eval-test,376
long,L/2,51823,306,0.6702127659574468,foldbench_monomer,8gjy_A,eval-test,376
long,L/5,51823,306,0.8533333333333334,foldbench_monomer,8gjy_A,eval-test,376
long,R,51823,306,0.5490196078431373,foldbench_monomer,8gjy_A,eval-test,376
long,AUC,51823,306,0.9828577748496246,foldbench_monomer,8gjy_A,eval-test,376
all,L,61075,398,0.5678670360110804,foldbench_monomer,8gdl_A,eval-test,361
all,L/2,61075,398,0.7333333333333333,foldbench_monomer,8gdl_A,eval-test,361
all,L/5,61075,398,0.8611111111111112,foldbench_monomer,8gdl_A,eval-test,361
all,R,61075,398,0.5628140703517588,foldbench_monomer,8gdl_A,eval-test,361
all,AUC,61075,398,0.9887138611792585,foldbench_monomer,8gdl_A,eval-test,361
short,L,2079,48,0.1329639889196676,foldbench_monomer,8gdl_A,eval-test,361
short,L/2,2079,48,0.22777777777777777,foldbench_monomer,8gdl_A,eval-test,361
short,L/5,2079,48,0.4027777777777778,foldbench_monomer,8gdl_A,eval-test,361
short,R,2079,48,0.4583333333333333,foldbench_monomer,8gdl_A,eval-test,361
short,AUC,2079,48,0.9720580994583948,foldbench_monomer,8gdl_A,eval-test,361
medium,L,4050,42,0.11634349030470914,foldbench_monomer,8gdl_A,eval-test,361
medium,L/2,4050,42,0.22777777777777777,foldbench_monomer,8gdl_A,eval-test,361
medium,L/5,4050,42,0.4166666666666667,foldbench_monomer,8gdl_A,eval-test,361
medium,R,4050,42,0.5714285714285714,foldbench_monomer,8gdl_A,eval-test,361
medium,AUC,4050,42,0.9918080505655356,foldbench_monomer,8gdl_A,eval-test,361
long,L,54946,308,0.5373961218836565,foldbench_monomer,8gdl_A,eval-test,361
long,L/2,54946,308,0.6888888888888889,foldbench_monomer,8gdl_A,eval-test,361
long,L/5,54946,308,0.7916666666666666,foldbench_monomer,8gdl_A,eval-test,361
long,R,54946,308,0.5844155844155844,foldbench_monomer,8gdl_A,eval-test,361
long,AUC,54946,308,0.9885506756869179,foldbench_monomer,8gdl_A,eval-test,361
all,L,55634,356,0.7275362318840579,foldbench_monomer,8t2j_A,eval-test,345
all,L/2,55634,356,0.936046511627907,foldbench_monomer,8t2j_A,eval-test,345
all,L/5,55634,356,1.0,foldbench_monomer,8t2j_A,eval-test,345
all,R,55634,356,0.7106741573033708,foldbench_monomer,8t2j_A,eval-test,345
all,AUC,55634,356,0.978779908580572,foldbench_monomer,8t2j_A,eval-test,345
short,L,1947,47,0.13043478260869565,foldbench_monomer,8t2j_A,eval-test,345
short,L/2,1947,47,0.23837209302325582,foldbench_monomer,8t2j_A,eval-test,345
short,L/5,1947,47,0.5072463768115942,foldbench_monomer,8t2j_A,eval-test,345
short,R,1947,47,0.6595744680851063,foldbench_monomer,8t2j_A,eval-test,345
short,AUC,1947,47,0.9682194848824187,foldbench_monomer,8t2j_A,eval-test,345
medium,L,3800,51,0.14492753623188406,foldbench_monomer,8t2j_A,eval-test,345
medium,L/2,3800,51,0.27906976744186046,foldbench_monomer,8t2j_A,eval-test,345
medium,L/5,3800,51,0.5942028985507246,foldbench_monomer,8t2j_A,eval-test,345
medium,R,3800,51,0.6666666666666666,foldbench_monomer,8t2j_A,eval-test,345
medium,AUC,3800,51,0.9901725427434244,foldbench_monomer,8t2j_A,eval-test,345
long,L,49887,258,0.5855072463768116,foldbench_monomer,8t2j_A,eval-test,345
long,L/2,49887,258,0.877906976744186,foldbench_monomer,8t2j_A,eval-test,345
long,L/5,49887,258,1.0,foldbench_monomer,8t2j_A,eval-test,345
long,R,49887,258,0.7170542635658915,foldbench_monomer,8t2j_A,eval-test,345
long,AUC,49887,258,0.976181991305721,foldbench_monomer,8t2j_A,eval-test,345
all,L,40770,285,0.6054216867469879,foldbench_monomer,8kih_A,eval-test,332
all,L/2,40770,285,0.7891566265060241,foldbench_monomer,8kih_A,eval-test,332
all,L/5,40770,285,0.8939393939393939,foldbench_monomer,8kih_A,eval-test,332
all,R,40770,285,0.6631578947368421,foldbench_monomer,8kih_A,eval-test,332
all,AUC,40770,285,0.9948336074222855,foldbench_monomer,8kih_A,eval-test,332
short,L,1654,24,0.07228915662650602,foldbench_monomer,8kih_A,eval-test,332
short,L/2,1654,24,0.13855421686746988,foldbench_monomer,8kih_A,eval-test,332
short,L/5,1654,24,0.3181818181818182,foldbench_monomer,8kih_A,eval-test,332
short,R,1654,24,0.5833333333333334,foldbench_monomer,8kih_A,eval-test,332
short,AUC,1654,24,0.9862985685071575,foldbench_monomer,8kih_A,eval-test,332
medium,L,3198,48,0.14457831325301204,foldbench_monomer,8kih_A,eval-test,332
medium,L/2,3198,48,0.2891566265060241,foldbench_monomer,8kih_A,eval-test,332
medium,L/5,3198,48,0.6212121212121212,foldbench_monomer,8kih_A,eval-test,332
medium,R,3198,48,0.7083333333333334,foldbench_monomer,8kih_A,eval-test,332
medium,AUC,3198,48,0.9960251322751322,foldbench_monomer,8kih_A,eval-test,332
long,L,35918,213,0.4939759036144578,foldbench_monomer,8kih_A,eval-test,332
long,L/2,35918,213,0.6927710843373494,foldbench_monomer,8kih_A,eval-test,332
long,L/5,35918,213,0.9242424242424242,foldbench_monomer,8kih_A,eval-test,332
long,R,35918,213,0.6338028169014085,foldbench_monomer,8kih_A,eval-test,332
long,AUC,35918,213,0.9949159551436425,foldbench_monomer,8kih_A,eval-test,332
all,L,39948,230,0.5412844036697247,foldbench_monomer,8jup_A,eval-test,327
all,L/2,39948,230,0.7730061349693251,foldbench_monomer,8jup_A,eval-test,327
all,L/5,39948,230,0.8461538461538461,foldbench_monomer,8jup_A,eval-test,327
all,R,39948,230,0.6869565217391305,foldbench_monomer,8jup_A,eval-test,327
all,AUC,39948,230,0.9916694763298647,foldbench_monomer,8jup_A,eval-test,327
short,L,1548,32,0.09785932721712538,foldbench_monomer,8jup_A,eval-test,327
short,L/2,1548,32,0.1901840490797546,foldbench_monomer,8jup_A,eval-test,327
short,L/5,1548,32,0.4307692307692308,foldbench_monomer,8jup_A,eval-test,327
short,R,1548,32,0.65625,foldbench_monomer,8jup_A,eval-test,327
short,AUC,1548,32,0.9884152374670185,foldbench_monomer,8jup_A,eval-test,327
medium,L,2896,35,0.10703363914373089,foldbench_monomer,8jup_A,eval-test,327
medium,L/2,2896,35,0.20245398773006135,foldbench_monomer,8jup_A,eval-test,327
medium,L/5,2896,35,0.4461538461538462,foldbench_monomer,8jup_A,eval-test,327
medium,R,2896,35,0.6571428571428571,foldbench_monomer,8jup_A,eval-test,327
medium,AUC,2896,35,0.9933989114695162,foldbench_monomer,8jup_A,eval-test,327
long,L,35504,163,0.41590214067278286,foldbench_monomer,8jup_A,eval-test,327
long,L/2,35504,163,0.6993865030674846,foldbench_monomer,8jup_A,eval-test,327
long,L/5,35504,163,0.8307692307692308,foldbench_monomer,8jup_A,eval-test,327
long,R,35504,163,0.6993865030674846,foldbench_monomer,8jup_A,eval-test,327
long,AUC,35504,163,0.990607461085102,foldbench_monomer,8jup_A,eval-test,327
all,L,47601,287,0.403125,foldbench_monomer,9d91_A,eval-test,320
all,L/2,47601,287,0.56875,foldbench_monomer,9d91_A,eval-test,320
all,L/5,47601,287,0.765625,foldbench_monomer,9d91_A,eval-test,320
all,R,47601,287,0.43205574912891986,foldbench_monomer,9d91_A,eval-test,320
all,AUC,47601,287,0.9518744148183998,foldbench_monomer,9d91_A,eval-test,320
short,L,1797,31,0.08125,foldbench_monomer,9d91_A,eval-test,320
short,L/2,1797,31,0.125,foldbench_monomer,9d91_A,eval-test,320
short,L/5,1797,31,0.25,foldbench_monomer,9d91_A,eval-test,320
short,R,1797,31,0.3225806451612903,foldbench_monomer,9d91_A,eval-test,320
short,AUC,1797,31,0.9222774266613086,foldbench_monomer,9d91_A,eval-test,320
medium,L,3507,36,0.09375,foldbench_monomer,9d91_A,eval-test,320
medium,L/2,3507,36,0.125,foldbench_monomer,9d91_A,eval-test,320
medium,L/5,3507,36,0.265625,foldbench_monomer,9d91_A,eval-test,320
medium,R,3507,36,0.3888888888888889,foldbench_monomer,9d91_A,eval-test,320
medium,AUC,3507,36,0.9464051346073818,foldbench_monomer,9d91_A,eval-test,320
long,L,42297,220,0.35,foldbench_monomer,9d91_A,eval-test,320
long,L/2,42297,220,0.55,foldbench_monomer,9d91_A,eval-test,320
long,L/5,42297,220,0.796875,foldbench_monomer,9d91_A,eval-test,320
long,R,42297,220,0.4590909090909091,foldbench_monomer,9d91_A,eval-test,320
long,AUC,42297,220,0.9508513612489656,foldbench_monomer,9d91_A,eval-test,320
all,L,41055,294,0.41333333333333333,foldbench_monomer,8qpj_A,eval-test,300
all,L/2,41055,294,0.5333333333333333,foldbench_monomer,8qpj_A,eval-test,300
all,L/5,41055,294,0.6833333333333333,foldbench_monomer,8qpj_A,eval-test,300
all,R,41055,294,0.41836734693877553,foldbench_monomer,8qpj_A,eval-test,300
all,AUC,41055,294,0.972108359548034,foldbench_monomer,8qpj_A,eval-test,300
short,L,1677,31,0.09333333333333334,foldbench_monomer,8qpj_A,eval-test,300
short,L/2,1677,31,0.16666666666666666,foldbench_monomer,8qpj_A,eval-test,300
short,L/5,1677,31,0.3,foldbench_monomer,8qpj_A,eval-test,300
short,R,1677,31,0.3870967741935484,foldbench_monomer,8qpj_A,eval-test,300
short,AUC,1677,31,0.9488496060831733,foldbench_monomer,8qpj_A,eval-test,300
medium,L,3246,31,0.09666666666666666,foldbench_monomer,8qpj_A,eval-test,300
medium,L/2,3246,31,0.16,foldbench_monomer,8qpj_A,eval-test,300
medium,L/5,3246,31,0.31666666666666665,foldbench_monomer,8qpj_A,eval-test,300
medium,R,3246,31,0.3225806451612903,foldbench_monomer,8qpj_A,eval-test,300
medium,AUC,3246,31,0.9770932624291376,foldbench_monomer,8qpj_A,eval-test,300
long,L,36132,232,0.37333333333333335,foldbench_monomer,8qpj_A,eval-test,300
long,L/2,36132,232,0.5066666666666667,foldbench_monomer,8qpj_A,eval-test,300
long,L/5,36132,232,0.65,foldbench_monomer,8qpj_A,eval-test,300
long,R,36132,232,0.40948275862068967,foldbench_monomer,8qpj_A,eval-test,300
long,AUC,36132,232,0.9730305686293343,foldbench_monomer,8qpj_A,eval-test,300
all,L,28685,224,0.6608391608391608,foldbench_monomer,9j0v_A,eval-test,286
all,L/2,28685,224,0.8671328671328671,foldbench_monomer,9j0v_A,eval-test,286
all,L/5,28685,224,0.9473684210526315,foldbench_monomer,9j0v_A,eval-test,286
all,R,28685,224,0.7410714285714286,foldbench_monomer,9j0v_A,eval-test,286
all,AUC,28685,224,0.9974551642096704,foldbench_monomer,9j0v_A,eval-test,286
short,L,1413,27,0.0944055944055944,foldbench_monomer,9j0v_A,eval-test,286
short,L/2,1413,27,0.1888111888111888,foldbench_monomer,9j0v_A,eval-test,286
short,L/5,1413,27,0.45614035087719296,foldbench_monomer,9j0v_A,eval-test,286
short,R,1413,27,0.7407407407407407,foldbench_monomer,9j0v_A,eval-test,286
short,AUC,1413,27,0.9957778846667735,foldbench_monomer,9j0v_A,eval-test,286
medium,L,2718,36,0.1258741258741259,foldbench_monomer,9j0v_A,eval-test,286
medium,L/2,2718,36,0.24475524475524477,foldbench_monomer,9j0v_A,eval-test,286
medium,L/5,2718,36,0.5964912280701754,foldbench_monomer,9j0v_A,eval-test,286
medium,R,2718,36,0.8055555555555556,foldbench_monomer,9j0v_A,eval-test,286
