range,cut,n_candidate,n_true,value,dataset,stem,eval_set,L
short,R,2808,77,0.6493506493506493,foldbench_monomer,7xq4_A,eval-val,514
short,AUC,2808,77,0.978814667573364,foldbench_monomer,7xq4_A,eval-val,514
medium,L,5436,60,0.11478599221789883,foldbench_monomer,7xq4_A,eval-val,514
medium,L/2,5436,60,0.19455252918287938,foldbench_monomer,7xq4_A,eval-val,514
medium,L/5,5436,60,0.43137254901960786,foldbench_monomer,7xq4_A,eval-val,514
medium,R,5436,60,0.5166666666666667,foldbench_monomer,7xq4_A,eval-val,514
medium,AUC,5436,60,0.986297123015873,foldbench_monomer,7xq4_A,eval-val,514
long,L,108671,335,0.37937743190661477,foldbench_monomer,7xq4_A,eval-val,514
long,L/2,108671,335,0.6070038910505836,foldbench_monomer,7xq4_A,eval-val,514
long,L/5,108671,335,0.8725490196078431,foldbench_monomer,7xq4_A,eval-val,514
long,R,108671,335,0.5044776119402985,foldbench_monomer,7xq4_A,eval-val,514
long,AUC,108671,335,0.9877140934670908,foldbench_monomer,7xq4_A,eval-val,514
all,L,113050,535,0.6298568507157464,foldbench_monomer,8g5u_A,eval-test,489
all,L/2,113050,535,0.8114754098360656,foldbench_monomer,8g5u_A,eval-test,489
all,L/5,113050,535,0.9587628865979382,foldbench_monomer,8g5u_A,eval-test,489
all,R,113050,535,0.6018691588785047,foldbench_monomer,8g5u_A,eval-test,489
all,AUC,113050,535,0.9940489263944454,foldbench_monomer,8g5u_A,eval-test,489
short,L,2835,57,0.1165644171779141,foldbench_monomer,8g5u_A,eval-test,489
short,L/2,2835,57,0.2336065573770492,foldbench_monomer,8g5u_A,eval-test,489
short,L/5,2835,57,0.4020618556701031,foldbench_monomer,8g5u_A,eval-test,489
short,R,2835,57,0.5614035087719298,foldbench_monomer,8g5u_A,eval-test,489
short,AUC,2835,57,0.985310648832304,foldbench_monomer,8g5u_A,eval-test,489
medium,L,5562,67,0.13701431492842536,foldbench_monomer,8g5u_A,eval-test,489
medium,L/2,5562,67,0.27049180327868855,foldbench_monomer,8g5u_A,eval-test,489
medium,L/5,5562,67,0.5567010309278351,foldbench_monomer,8g5u_A,eval-test,489
medium,R,5562,67,0.7014925373134329,foldbench_monomer,8g5u_A,eval-test,489
medium,AUC,5562,67,0.9953797889533226,foldbench_monomer,8g5u_A,eval-test,489
long,L,104653,411,0.5439672801635992,foldbench_monomer,8g5u_A,eval-test,489
long,L/2,104653,411,0.7663934426229508,foldbench_monomer,8g5u_A,eval-test,489
long,L/5,104653,411,0.9381443298969072,foldbench_monomer,8g5u_A,eval-test,489
long,R,104653,411,0.5961070559610706,foldbench_monomer,8g5u_A,eval-test,489
long,AUC,104653,411,0.9938242152326533,foldbench_monomer,8g5u_A,eval-test,489
all,L,57985,370,0.1394335511982571,foldbench_monomer,8b5w_A,eval-val,459
all,L/2,57985,370,0.17903930131004367,foldbench_monomer,8b5w_A,eval-val,459
all,L/5,57985,370,0.27472527472527475,foldbench_monomer,8b5w_A,eval-val,459
all,R,57985,370,0.15405405405405406,foldbench_monomer,8b5w_A,eval-val,459
all,AUC,57985,370,0.8616917047221655,foldbench_monomer,8b5w_A,eval-val,459
short,L,1995,44,0.07625272331154684,foldbench_monomer,8b5w_A,eval-val,459
short,L/2,1995,44,0.11790393013100436,foldbench_monomer,8b5w_A,eval-val,459
short,L/5,1995,44,0.18681318681318682,foldbench_monomer,8b5w_A,eval-val,459
short,R,1995,44,0.2727272727272727,foldbench_monomer,8b5w_A,eval-val,459
short,AUC,1995,44,0.8591048879362565,foldbench_monomer,8b5w_A,eval-val,459
medium,L,3882,49,0.07407407407407407,foldbench_monomer,8b5w_A,eval-val,459
medium,L/2,3882,49,0.1091703056768559,foldbench_monomer,8b5w_A,eval-val,459
medium,L/5,3882,49,0.12087912087912088,foldbench_monomer,8b5w_A,eval-val,459
medium,R,3882,49,0.12244897959183673,foldbench_monomer,8b5w_A,eval-val,459
medium,AUC,3882,49,0.8814324581906856,foldbench_monomer,8b5w_A,eval-val,459
long,L,52108,277,0.1111111111111111,foldbench_monomer,8b5w_A,eval-val,459
long,L/2,52108,277,0.13973799126637554,foldbench_monomer,8b5w_A,eval-val,459
long,L/5,52108,277,0.1978021978021978,foldbench_monomer,8b5w_A,eval-val,459
long,R,52108,277,0.13357400722021662,foldbench_monomer,8b5w_A,eval-val,459
long,AUC,52108,277,0.8492376326922537,foldbench_monomer,8b5w_A,eval-val,459
all,L,82621,472,0.605568445475638,foldbench_monomer,8qd8_A,eval-test,431
all,L/2,82621,472,0.8232558139534883,foldbench_monomer,8qd8_A,eval-test,431
all,L/5,82621,472,0.9767441860465116,foldbench_monomer,8qd8_A,eval-test,431
all,R,82621,472,0.5699152542372882,foldbench_monomer,8qd8_A,eval-test,431
all,AUC,82621,472,0.9758339847953006,foldbench_monomer,8qd8_A,eval-test,431
short,L,2421,51,0.09976798143851508,foldbench_monomer,8qd8_A,eval-test,431
short,L/2,2421,51,0.1813953488372093,foldbench_monomer,8qd8_A,eval-test,431
short,L/5,2421,51,0.36046511627906974,foldbench_monomer,8qd8_A,eval-test,431
short,R,2421,51,0.5098039215686274,foldbench_monomer,8qd8_A,eval-test,431
short,AUC,2421,51,0.9137503102506825,foldbench_monomer,8qd8_A,eval-test,431
medium,L,4734,80,0.17633410672853828,foldbench_monomer,8qd8_A,eval-test,431
medium,L/2,4734,80,0.34418604651162793,foldbench_monomer,8qd8_A,eval-test,431
medium,L/5,4734,80,0.6395348837209303,foldbench_monomer,8qd8_A,eval-test,431
medium,R,4734,80,0.675,foldbench_monomer,8qd8_A,eval-test,431
medium,AUC,4734,80,0.9711995058014611,foldbench_monomer,8qd8_A,eval-test,431
long,L,75466,341,0.48491879350348027,foldbench_monomer,8qd8_A,eval-test,431
long,L/2,75466,341,0.7348837209302326,foldbench_monomer,8qd8_A,eval-test,431
long,L/5,75466,341,0.9302325581395349,foldbench_monomer,8qd8_A,eval-test,431
long,R,75466,341,0.5513196480938416,foldbench_monomer,8qd8_A,eval-test,431
long,AUC,75466,341,0.9796370272419868,foldbench_monomer,8qd8_A,eval-test,431
all,L,76245,312,0.5738498789346247,foldbench_monomer,7y3h_A,eval-val,413
all,L/2,76245,312,0.8398058252427184,foldbench_monomer,7y3h_A,eval-val,413
all,L/5,76245,312,0.9878048780487805,foldbench_monomer,7y3h_A,eval-val,413
all,R,76245,312,0.6923076923076923,foldbench_monomer,7y3h_A,eval-val,413
all,AUC,76245,312,0.9963100060883633,foldbench_monomer,7y3h_A,eval-val,413
short,L,2325,58,0.13801452784503632,foldbench_monomer,7y3h_A,eval-val,413
short,L/2,2325,58,0.27184466019417475,foldbench_monomer,7y3h_A,eval-val,413
short,L/5,2325,58,0.5853658536585366,foldbench_monomer,7y3h_A,eval-val,413
short,R,2325,58,0.7413793103448276,foldbench_monomer,7y3h_A,eval-val,413
short,AUC,2325,58,0.9831845215460201,foldbench_monomer,7y3h_A,eval-val,413
medium,L,4542,55,0.13075060532687652,foldbench_monomer,7y3h_A,eval-val,413
medium,L/2,4542,55,0.2621359223300971,foldbench_monomer,7y3h_A,eval-val,413
medium,L/5,4542,55,0.5365853658536586,foldbench_monomer,7y3h_A,eval-val,413
medium,R,4542,55,0.6181818181818182,foldbench_monomer,7y3h_A,eval-val,413
medium,AUC,4542,55,0.9933059140547441,foldbench_monomer,7y3h_A,eval-val,413
long,L,69378,199,0.4067796610169492,foldbench_monomer,7y3h_A,eval-val,413
long,L/2,69378,199,0.6796116504854369,foldbench_monomer,7y3h_A,eval-val,413
long,L/5,69378,199,0.9024390243902439,foldbench_monomer,7y3h_A,eval-val,413
long,R,69378,199,0.6984924623115578,foldbench_monomer,7y3h_A,eval-val,413
long,AUC,69378,199,0.997231346748051,foldbench_monomer,7y3h_A,eval-val,413
all,L,75078,426,0.7189873417721518,foldbench_monomer,8fbc_A,eval-test,395
all,L/2,75078,426,0.9035532994923858,foldbench_monomer,8fbc_A,eval-test,395
all,L/5,75078,426,0.9873417721518988,foldbench_monomer,8fbc_A,eval-test,395
all,R,75078,426,0.687793427230047,foldbench_monomer,8fbc_A,eval-test,395
all,AUC,75078,426,0.9960489598183144,foldbench_monomer,8fbc_A,eval-test,395
short,L,2307,42,0.10632911392405063,foldbench_monomer,8fbc_A,eval-test,395
short,L/2,2307,42,0.20304568527918782,foldbench_monomer,8fbc_A,eval-test,395
short,L/5,2307,42,0.46835443037974683,foldbench_monomer,8fbc_A,eval-test,395
short,R,2307,42,0.7619047619047619,foldbench_monomer,8fbc_A,eval-test,395
short,AUC,2307,42,0.9918217176495323,foldbench_monomer,8fbc_A,eval-test,395
medium,L,4506,69,0.17468354430379746,foldbench_monomer,8fbc_A,eval-test,395
medium,L/2,4506,69,0.3248730964467005,foldbench_monomer,8fbc_A,eval-test,395
medium,L/5,4506,69,0.6962025316455697,foldbench_monomer,8fbc_A,eval-test,395
medium,R,4506,69,0.7391304347826086,foldbench_monomer,8fbc_A,eval-test,395
medium,AUC,4506,69,0.9948261163535879,foldbench_monomer,8fbc_A,eval-test,395
long,L,68265,315,0.5974683544303797,foldbench_monomer,8fbc_A,eval-test,395
long,L/2,68265,315,0.8223350253807107,foldbench_monomer,8fbc_A,eval-test,395
long,L/5,68265,315,0.9746835443037974,foldbench_monomer,8fbc_A,eval-test,395
long,R,68265,315,0.6666666666666666,foldbench_monomer,8fbc_A,eval-test,395
long,AUC,68265,315,0.9960699393811977,foldbench_monomer,8fbc_A,eval-test,395
all,L,57970,347,0.6541554959785523,foldbench_monomer,7qsj_A,eval-val,373
all,L/2,57970,347,0.8978494623655914,foldbench_monomer,7qsj_A,eval-val,373
all,L/5,57970,347,0.9594594594594594,foldbench_monomer,7qsj_A,eval-val,373
all,R,57970,347,0.6858789625360231,foldbench_monomer,7qsj_A,eval-val,373
all,AUC,57970,347,0.9922576844890777,foldbench_monomer,7qsj_A,eval-val,373
short,L,2025,57,0.1447721179624665,foldbench_monomer,7qsj_A,eval-val,373
short,L/2,2025,57,0.2849462365591398,foldbench_monomer,7qsj_A,eval-val,373
short,L/5,2025,57,0.6216216216216216,foldbench_monomer,7qsj_A,eval-val,373
short,R,2025,57,0.7719298245614035,foldbench_monomer,7qsj_A,eval-val,373
short,AUC,2025,57,0.9641099700470689,foldbench_monomer,7qsj_A,eval-val,373
medium,L,3942,64,0.17158176943699732,foldbench_monomer,7qsj_A,eval-val,373
medium,L/2,3942,64,0.3118279569892473,foldbench_monomer,7qsj_A,eval-val,373
medium,L/5,3942,64,0.6216216216216216,foldbench_monomer,7qsj_A,eval-val,373
medium,R,3942,64,0.6875,foldbench_monomer,7qsj_A,eval-val,373
medium,AUC,3942,64,0.9919336642599279,foldbench_monomer,7qsj_A,eval-val,373
long,L,52003,226,0.4906166219839142,foldbench_monomer,7qsj_A,eval-val,373
long,L/2,52003,226,0.7526881720430108,foldbench_monomer,7qsj_A,eval-val,373
long,L/5,52003,226,0.9459459459459459,foldbench_monomer,7qsj_A,eval-val,373
long,R,52003,226,0.668141592920354,foldbench_monomer,7qsj_A,eval-val,373
long,AUC,52003,226,0.9945491224193064,foldbench_monomer,7qsj_A,eval-val,373
all,L,57630,349,0.7008310249307479,foldbench_monomer,8pak_A,eval-test,361
all,L/2,57630,349,0.8666666666666667,foldbench_monomer,8pak_A,eval-test,361
all,L/5,57630,349,0.9722222222222222,foldbench_monomer,8pak_A,eval-test,361
all,R,57630,349,0.7163323782234957,foldbench_monomer,8pak_A,eval-test,361
all,AUC,57630,349,0.9957182880015071,foldbench_monomer,8pak_A,eval-test,361
short,L,2019,52,0.1440443213296399,foldbench_monomer,8pak_A,eval-test,361
short,L/2,2019,52,0.2777777777777778,foldbench_monomer,8pak_A,eval-test,361
short,L/5,2019,52,0.5972222222222222,foldbench_monomer,8pak_A,eval-test,361
short,R,2019,52,0.7307692307692307,foldbench_monomer,8pak_A,eval-test,361
short,AUC,2019,52,0.9882092995971999,foldbench_monomer,8pak_A,eval-test,361
medium,L,3930,38,0.10526315789473684,foldbench_monomer,8pak_A,eval-test,361
medium,L/2,3930,38,0.20555555555555555,foldbench_monomer,8pak_A,eval-test,361
medium,L/5,3930,38,0.4305555555555556,foldbench_monomer,8pak_A,eval-test,361
medium,R,3930,38,0.631578947368421,foldbench_monomer,8pak_A,eval-test,361
medium,AUC,3930,38,0.9949829609996212,foldbench_monomer,8pak_A,eval-test,361
long,L,51681,259,0.5872576177285319,foldbench_monomer,8pak_A,eval-test,361
long,L/2,51681,259,0.8222222222222222,foldbench_monomer,8pak_A,eval-test,361
long,L/5,51681,259,0.9305555555555556,foldbench_monomer,8pak_A,eval-test,361
long,R,51681,259,0.722007722007722,foldbench_monomer,8pak_A,eval-test,361
long,AUC,51681,259,0.9957904531044433,foldbench_monomer,8pak_A,eval-test,361
all,L,56953,424,0.8454810495626822,foldbench_monomer,8ptd_A,eval-test,343
all,L/2,56953,424,0.9649122807017544,foldbench_monomer,8ptd_A,eval-test,343
all,L/5,56953,424,1.0,foldbench_monomer,8ptd_A,eval-test,343
all,R,56953,424,0.7665094339622641,foldbench_monomer,8ptd_A,eval-test,343
all,AUC,56953,424,0.9828275652136471,foldbench_monomer,8ptd_A,eval-test,343
short,L,2007,67,0.19533527696793002,foldbench_monomer,8ptd_A,eval-test,343
short,L/2,2007,67,0.38596491228070173,foldbench_monomer,8ptd_A,eval-test,343
short,L/5,2007,67,0.8823529411764706,foldbench_monomer,8ptd_A,eval-test,343
short,R,2007,67,0.8805970149253731,foldbench_monomer,8ptd_A,eval-test,343
short,AUC,2007,67,0.9966764117556547,foldbench_monomer,8ptd_A,eval-test,343
medium,L,3906,127,0.37026239067055394,foldbench_monomer,8ptd_A,eval-test,343
medium,L/2,3906,127,0.672514619883041,foldbench_monomer,8ptd_A,eval-test,343
medium,L/5,3906,127,0.9705882352941176,foldbench_monomer,8ptd_A,eval-test,343
medium,R,3906,127,0.8110236220472441,foldbench_monomer,8ptd_A,eval-test,343
medium,AUC,3906,127,0.9961307099115917,foldbench_monomer,8ptd_A,eval-test,343
long,L,51040,230,0.5393586005830904,foldbench_monomer,8ptd_A,eval-test,343
long,L/2,51040,230,0.847953216374269,foldbench_monomer,8ptd_A,eval-test,343
long,L/5,51040,230,0.9852941176470589,foldbench_monomer,8ptd_A,eval-test,343
long,R,51040,230,0.7,foldbench_monomer,8ptd_A,eval-test,343
long,AUC,51040,230,0.971481649452778,foldbench_monomer,8ptd_A,eval-test,343
all,L,51365,364,0.7757575757575758,foldbench_monomer,7ylr_A,eval-val,330
all,L/2,51365,364,0.9696969696969697,foldbench_monomer,7ylr_A,eval-val,330
all,L/5,51365,364,1.0,foldbench_monomer,7ylr_A,eval-val,330
all,R,51365,364,0.7307692307692307,foldbench_monomer,7ylr_A,eval-val,330
all,AUC,51365,364,0.9928406381172014,foldbench_monomer,7ylr_A,eval-val,330
short,L,1899,49,0.14545454545454545,foldbench_monomer,7ylr_A,eval-val,330
short,L/2,1899,49,0.2909090909090909,foldbench_monomer,7ylr_A,eval-val,330
short,L/5,1899,49,0.6060606060606061,foldbench_monomer,7ylr_A,eval-val,330
short,R,1899,49,0.7551020408163265,foldbench_monomer,7ylr_A,eval-val,330
short,AUC,1899,49,0.98284611141754,foldbench_monomer,7ylr_A,eval-val,330
medium,L,3690,73,0.22121212121212122,foldbench_monomer,7ylr_A,eval-val,330
medium,L/2,3690,73,0.44242424242424244,foldbench_monomer,7ylr_A,eval-val,330
medium,L/5,3690,73,0.8333333333333334,foldbench_monomer,7ylr_A,eval-val,330
medium,R,3690,73,0.821917808219178,foldbench_monomer,7ylr_A,eval-val,330
medium,AUC,3690,73,0.9979586503611182,foldbench_monomer,7ylr_A,eval-val,330
long,L,45776,242,0.5909090909090909,foldbench_monomer,7ylr_A,eval-val,330
long,L/2,45776,242,0.8424242424242424,foldbench_monomer,7ylr_A,eval-val,330
long,L/5,45776,242,1.0,foldbench_monomer,7ylr_A,eval-val,330
long,R,45776,242,0.7066115702479339,foldbench_monomer,7ylr_A,eval-val,330
long,AUC,45776,242,0.9922266786747673,foldbench_monomer,7ylr_A,eval-val,330
all,L,35832,316,0.23384615384615384,foldbench_monomer,7xz3_A,eval-val,325
all,L/2,35832,316,0.345679012345679,foldbench_monomer,7xz3_A,eval-val,325
all,L/5,35832,316,0.6153846153846154,foldbench_monomer,7xz3_A,eval-val,325
all,R,35832,316,0.24050632911392406,foldbench_monomer,7xz3_A,eval-val,325
all,AUC,35832,316,0.9219575309969048,foldbench_monomer,7xz3_A,eval-val,325
short,L,1443,22,0.06461538461538462,foldbench_monomer,7xz3_A,eval-val,325
short,L/2,1443,22,0.11728395061728394,foldbench_monomer,7xz3_A,eval-val,325
short,L/5,1443,22,0.2,foldbench_monomer,7xz3_A,eval-val,325
short,R,1443,22,0.36363636363636365,foldbench_monomer,7xz3_A,eval-val,325
short,AUC,1443,22,0.9401189943061864,foldbench_monomer,7xz3_A,eval-val,325
medium,L,2645,40,0.09538461538461539,foldbench_monomer,7xz3_A,eval-val,325
medium,L/2,2645,40,0.1419753086419753,foldbench_monomer,7xz3_A,eval-val,325
medium,L/5,2645,40,0.24615384615384617,foldbench_monomer,7xz3_A,eval-val,325
medium,R,2645,40,0.375,foldbench_monomer,7xz3_A,eval-val,325
medium,AUC,2645,40,0.912763915547025,foldbench_monomer,7xz3_A,eval-val,325
long,L,31744,254,0.2276923076923077,foldbench_monomer,7xz3_A,eval-val,325
long,L/2,31744,254,0.2839506172839506,foldbench_monomer,7xz3_A,eval-val,325
long,L/5,31744,254,0.46153846153846156,foldbench_monomer,7xz3_A,eval-val,325
long,R,31744,254,0.25196850393700787,foldbench_monomer,7xz3_A,eval-val,325
long,AUC,31744,254,0.9230791927446034,foldbench_monomer,7xz3_A,eval-val,325
all,L,46971,373,0.8089171974522293,foldbench_monomer,8c4y_A,eval-val,314
all,L/2,46971,373,0.9426751592356688,foldbench_monomer,8c4y_A,eval-val,314
all,L/5,46971,373,0.9838709677419355,foldbench_monomer,8c4y_A,eval-val,314
all,R,46971,373,0.7479892761394102,foldbench_monomer,8c4y_A,eval-val,314
all,AUC,46971,373,0.9980856742059486,foldbench_monomer,8c4y_A,eval-val,314
short,L,1821,35,0.11146496815286625,foldbench_monomer,8c4y_A,eval-val,314
short,L/2,1821,35,0.2229299363057325,foldbench_monomer,8c4y_A,eval-val,314
short,L/5,1821,35,0.532258064516129,foldbench_monomer,8c4y_A,eval-val,314
short,R,1821,35,0.7714285714285715,foldbench_monomer,8c4y_A,eval-val,314
short,AUC,1821,35,0.9958566629339306,foldbench_monomer,8c4y_A,eval-val,314
medium,L,3534,46,0.1464968152866242,foldbench_monomer,8c4y_A,eval-val,314
medium,L/2,3534,46,0.28662420382165604,foldbench_monomer,8c4y_A,eval-val,314
medium,L/5,3534,46,0.532258064516129,foldbench_monomer,8c4y_A,eval-val,314
medium,R,3534,46,0.6521739130434783,foldbench_monomer,8c4y_A,eval-val,314
medium,AUC,3534,46,0.9942037295572398,foldbench_monomer,8c4y_A,eval-val,314
long,L,41616,292,0.7261146496815286,foldbench_monomer,8c4y_A,eval-val,314
long,L/2,41616,292,0.9299363057324841,foldbench_monomer,8c4y_A,eval-val,314
long,L/5,41616,292,0.9838709677419355,foldbench_monomer,8c4y_A,eval-val,314
long,R,41616,292,0.7534246575342466,foldbench_monomer,8c4y_A,eval-val,314
long,AUC,41616,292,0.9984965120272408,foldbench_monomer,8c4y_A,eval-val,314
all,L,36615,296,0.6724137931034483,foldbench_monomer,7x3h_A,eval-val,290
all,L/2,36615,296,0.8068965517241379,foldbench_monomer,7x3h_A,eval-val,290
all,L/5,36615,296,0.7931034482758621,foldbench_monomer,7x3h_A,eval-val,290
all,R,36615,296,0.668918918918919,foldbench_monomer,7x3h_A,eval-val,290
all,AUC,36615,296,0.984059884521764,foldbench_monomer,7x3h_A,eval-val,290
short,L,1545,47,0.15862068965517243,foldbench_monomer,7x3h_A,eval-val,290
short,L/2,1545,47,0.2896551724137931,foldbench_monomer,7x3h_A,eval-val,290
short,L/5,1545,47,0.6551724137931034,foldbench_monomer,7x3h_A,eval-val,290
short,R,1545,47,0.6595744680851063,foldbench_monomer,7x3h_A,eval-val,290
short,AUC,1545,47,0.9809959378462063,foldbench_monomer,7x3h_A,eval-val,290
medium,L,2982,53,0.1724137931034483,foldbench_monomer,7x3h_A,eval-val,290
medium,L/2,2982,53,0.3310344827586207,foldbench_monomer,7x3h_A,eval-val,290
medium,L/5,2982,53,0.6724137931034483,foldbench_monomer,7x3h_A,eval-val,290
medium,R,2982,53,0.6981132075471698,foldbench_monomer,7x3h_A,eval-val,290
medium,AUC,2982,53,0.9611304006132559,foldbench_monomer,7x3h_A,eval-val,290
long,L,32088,196,0.5103448275862069,foldbench_monomer,7x3h_A,eval-val,290
long,L/2,32088,196,0.7241379310344828,foldbench_monomer,7x3h_A,eval-val,290
long,L/5,32088,196,0.7758620689655172,foldbench_monomer,7x3h_A,eval-val,290
long,R,32088,196,0.6632653061224489,foldbench_monomer,7x3h_A,eval-val,290
long,AUC,32088,196,0.9877464311950792,foldbench_monomer,7x3h_A,eval-val,290
all,L,38503,320,0.6254416961130742,foldbench_monomer,7z65_A,eval-val,283
all,L/2,38503,320,0.8439716312056738,foldbench_monomer,7z65_A,eval-val,283
all,L/5,38503,320,1.0,foldbench_monomer,7z65_A,eval-val,283
all,R,38503,320,0.58125,foldbench_monomer,7z65_A,eval-val,283
all,AUC,38503,320,0.9901647984705235,foldbench_monomer,7z65_A,eval-val,283
short,L,1647,44,0.14487632508833923,foldbench_monomer,7z65_A,eval-val,283
short,L/2,1647,44,0.2553191489361702,foldbench_monomer,7z65_A,eval-val,283
short,L/5,1647,44,0.4107142857142857,foldbench_monomer,7z65_A,eval-val,283
short,R,1647,44,0.4772727272727273,foldbench_monomer,7z65_A,eval-val,283
short,AUC,1647,44,0.96096807123008,foldbench_monomer,7z65_A,eval-val,283
medium,L,3186,17,0.06007067137809187,foldbench_monomer,7z65_A,eval-val,283
