range,cut,n_candidate,n_true,value,dataset,stem,eval_set,L
short,L/5,3387,113,0.7043478260869566,foldbench_monomer,8axs_A,eval-test,578
short,R,3387,113,0.7079646017699115,foldbench_monomer,8axs_A,eval-test,578
short,AUC,3387,113,0.9823360236997313,foldbench_monomer,8axs_A,eval-test,578
medium,L,6666,158,0.24567474048442905,foldbench_monomer,8axs_A,eval-test,578
medium,L/2,6666,158,0.4186851211072664,foldbench_monomer,8axs_A,eval-test,578
medium,L/5,6666,158,0.7478260869565218,foldbench_monomer,8axs_A,eval-test,578
medium,R,6666,158,0.6518987341772152,foldbench_monomer,8axs_A,eval-test,578
medium,AUC,6666,158,0.9748070534415287,foldbench_monomer,8axs_A,eval-test,578
long,L,150975,451,0.42560553633217996,foldbench_monomer,8axs_A,eval-test,578
long,L/2,150975,451,0.6539792387543253,foldbench_monomer,8axs_A,eval-test,578
long,L/5,150975,451,0.8782608695652174,foldbench_monomer,8axs_A,eval-test,578
long,R,150975,451,0.5055432372505543,foldbench_monomer,8axs_A,eval-test,578
long,AUC,150975,451,0.9754263318190569,foldbench_monomer,8axs_A,eval-test,578
all,L,127260,575,0.768642447418738,foldbench_monomer,8upi_A,eval-test,523
all,L/2,127260,575,0.9310344827586207,foldbench_monomer,8upi_A,eval-test,523
all,L/5,127260,575,1.0,foldbench_monomer,8upi_A,eval-test,523
all,R,127260,575,0.72,foldbench_monomer,8upi_A,eval-test,523
all,AUC,127260,575,0.9959568048789277,foldbench_monomer,8upi_A,eval-test,523
short,L,3009,72,0.13766730401529637,foldbench_monomer,8upi_A,eval-test,523
short,L/2,3009,72,0.27586206896551724,foldbench_monomer,8upi_A,eval-test,523
short,L/5,3009,72,0.6442307692307693,foldbench_monomer,8upi_A,eval-test,523
short,R,3009,72,0.7916666666666666,foldbench_monomer,8upi_A,eval-test,523
short,AUC,3009,72,0.9972619452956532,foldbench_monomer,8upi_A,eval-test,523
medium,L,5910,93,0.17782026768642448,foldbench_monomer,8upi_A,eval-test,523
medium,L/2,5910,93,0.3524904214559387,foldbench_monomer,8upi_A,eval-test,523
medium,L/5,5910,93,0.7115384615384616,foldbench_monomer,8upi_A,eval-test,523
medium,R,5910,93,0.7741935483870968,foldbench_monomer,8upi_A,eval-test,523
medium,AUC,5910,93,0.9971108042611478,foldbench_monomer,8upi_A,eval-test,523
long,L,118341,410,0.6175908221797323,foldbench_monomer,8upi_A,eval-test,523
long,L/2,118341,410,0.8237547892720306,foldbench_monomer,8upi_A,eval-test,523
long,L/5,118341,410,0.9711538461538461,foldbench_monomer,8upi_A,eval-test,523
long,R,118341,410,0.6951219512195121,foldbench_monomer,8upi_A,eval-test,523
long,AUC,118341,410,0.995219610640451,foldbench_monomer,8upi_A,eval-test,523
all,L,120295,476,0.4869215291750503,foldbench_monomer,8g1y_A,eval-test,497
all,L/2,120295,476,0.6693548387096774,foldbench_monomer,8g1y_A,eval-test,497
all,L/5,120295,476,0.7474747474747475,foldbench_monomer,8g1y_A,eval-test,497
all,R,120295,476,0.49789915966386555,foldbench_monomer,8g1y_A,eval-test,497
all,AUC,120295,476,0.9767921920184794,foldbench_monomer,8g1y_A,eval-test,497
short,L,2925,61,0.11871227364185111,foldbench_monomer,8g1y_A,eval-test,497
short,L/2,2925,61,0.23387096774193547,foldbench_monomer,8g1y_A,eval-test,497
short,L/5,2925,61,0.4444444444444444,foldbench_monomer,8g1y_A,eval-test,497
short,R,2925,61,0.5573770491803278,foldbench_monomer,8g1y_A,eval-test,497
short,AUC,2925,61,0.9804927191134718,foldbench_monomer,8g1y_A,eval-test,497
medium,L,5742,59,0.096579476861167,foldbench_monomer,8g1y_A,eval-test,497
medium,L/2,5742,59,0.18951612903225806,foldbench_monomer,8g1y_A,eval-test,497
medium,L/5,5742,59,0.37373737373737376,foldbench_monomer,8g1y_A,eval-test,497
medium,R,5742,59,0.4576271186440678,foldbench_monomer,8g1y_A,eval-test,497
medium,AUC,5742,59,0.9398294646239007,foldbench_monomer,8g1y_A,eval-test,497
long,L,111628,356,0.38832997987927564,foldbench_monomer,8g1y_A,eval-test,497
long,L/2,111628,356,0.6048387096774194,foldbench_monomer,8g1y_A,eval-test,497
long,L/5,111628,356,0.7777777777777778,foldbench_monomer,8g1y_A,eval-test,497
long,R,111628,356,0.48314606741573035,foldbench_monomer,8g1y_A,eval-test,497
long,AUC,111628,356,0.9778237264126938,foldbench_monomer,8g1y_A,eval-test,497
all,L,97933,508,0.7076271186440678,foldbench_monomer,8vpo_A,eval-test,472
all,L/2,97933,508,0.8728813559322034,foldbench_monomer,8vpo_A,eval-test,472
all,L/5,97933,508,0.925531914893617,foldbench_monomer,8vpo_A,eval-test,472
all,R,97933,508,0.6909448818897638,foldbench_monomer,8vpo_A,eval-test,472
all,AUC,97933,508,0.984794037004035,foldbench_monomer,8vpo_A,eval-test,472
short,L,2539,66,0.13771186440677965,foldbench_monomer,8vpo_A,eval-test,472
short,L/2,2539,66,0.2669491525423729,foldbench_monomer,8vpo_A,eval-test,472
short,L/5,2539,66,0.5851063829787234,foldbench_monomer,8vpo_A,eval-test,472
short,R,2539,66,0.7575757575757576,foldbench_monomer,8vpo_A,eval-test,472
short,AUC,2539,66,0.9866620103174895,foldbench_monomer,8vpo_A,eval-test,472
medium,L,4938,59,0.125,foldbench_monomer,8vpo_A,eval-test,472
medium,L/2,4938,59,0.2457627118644068,foldbench_monomer,8vpo_A,eval-test,472
medium,L/5,4938,59,0.5531914893617021,foldbench_monomer,8vpo_A,eval-test,472
medium,R,4938,59,0.7457627118644068,foldbench_monomer,8vpo_A,eval-test,472
medium,AUC,4938,59,0.9955429877614543,foldbench_monomer,8vpo_A,eval-test,472
long,L,90456,383,0.5932203389830508,foldbench_monomer,8vpo_A,eval-test,472
long,L/2,90456,383,0.8220338983050848,foldbench_monomer,8vpo_A,eval-test,472
long,L/5,90456,383,0.925531914893617,foldbench_monomer,8vpo_A,eval-test,472
long,R,90456,383,0.6762402088772846,foldbench_monomer,8vpo_A,eval-test,472
long,AUC,90456,383,0.9822182234027237,foldbench_monomer,8vpo_A,eval-test,472
all,L,78225,467,0.2242152466367713,foldbench_monomer,8ow8_A,eval-test,446
all,L/2,78225,467,0.31390134529147984,foldbench_monomer,8ow8_A,eval-test,446
all,L/5,78225,467,0.550561797752809,foldbench_monomer,8ow8_A,eval-test,446
all,R,78225,467,0.21841541755888652,foldbench_monomer,8ow8_A,eval-test,446
all,AUC,78225,467,0.8756573474844509,foldbench_monomer,8ow8_A,eval-test,446
short,L,2304,56,0.09417040358744394,foldbench_monomer,8ow8_A,eval-test,446
short,L/2,2304,56,0.16591928251121077,foldbench_monomer,8ow8_A,eval-test,446
short,L/5,2304,56,0.3146067415730337,foldbench_monomer,8ow8_A,eval-test,446
short,R,2304,56,0.375,foldbench_monomer,8ow8_A,eval-test,446
short,AUC,2304,56,0.8809020716827656,foldbench_monomer,8ow8_A,eval-test,446
medium,L,4447,60,0.07623318385650224,foldbench_monomer,8ow8_A,eval-test,446
medium,L/2,4447,60,0.1031390134529148,foldbench_monomer,8ow8_A,eval-test,446
medium,L/5,4447,60,0.12359550561797752,foldbench_monomer,8ow8_A,eval-test,446
medium,R,4447,60,0.13333333333333333,foldbench_monomer,8ow8_A,eval-test,446
medium,AUC,4447,60,0.8739077577691665,foldbench_monomer,8ow8_A,eval-test,446
long,L,71474,351,0.17488789237668162,foldbench_monomer,8ow8_A,eval-test,446
long,L/2,71474,351,0.22869955156950672,foldbench_monomer,8ow8_A,eval-test,446
long,L/5,71474,351,0.42696629213483145,foldbench_monomer,8ow8_A,eval-test,446
long,R,71474,351,0.19943019943019943,foldbench_monomer,8ow8_A,eval-test,446
long,AUC,71474,351,0.8615883650541918,foldbench_monomer,8ow8_A,eval-test,446
all,L,73935,397,0.6802884615384616,foldbench_monomer,8tfo_A,eval-test,416
all,L/2,73935,397,0.8173076923076923,foldbench_monomer,8tfo_A,eval-test,416
all,L/5,73935,397,0.9397590361445783,foldbench_monomer,8tfo_A,eval-test,416
all,R,73935,397,0.6977329974811083,foldbench_monomer,8tfo_A,eval-test,416
all,AUC,73935,397,0.990647358383503,foldbench_monomer,8tfo_A,eval-test,416
short,L,2238,45,0.10096153846153846,foldbench_monomer,8tfo_A,eval-test,416
short,L/2,2238,45,0.1971153846153846,foldbench_monomer,8tfo_A,eval-test,416
short,L/5,2238,45,0.4457831325301205,foldbench_monomer,8tfo_A,eval-test,416
short,R,2238,45,0.6666666666666666,foldbench_monomer,8tfo_A,eval-test,416
short,AUC,2238,45,0.9660434716522268,foldbench_monomer,8tfo_A,eval-test,416
medium,L,4288,45,0.10576923076923077,foldbench_monomer,8tfo_A,eval-test,416
medium,L/2,4288,45,0.20192307692307693,foldbench_monomer,8tfo_A,eval-test,416
medium,L/5,4288,45,0.4578313253012048,foldbench_monomer,8tfo_A,eval-test,416
medium,R,4288,45,0.7333333333333333,foldbench_monomer,8tfo_A,eval-test,416
medium,AUC,4288,45,0.985937622751198,foldbench_monomer,8tfo_A,eval-test,416
long,L,67409,307,0.5841346153846154,foldbench_monomer,8tfo_A,eval-test,416
long,L/2,67409,307,0.7836538461538461,foldbench_monomer,8tfo_A,eval-test,416
long,L/5,67409,307,0.927710843373494,foldbench_monomer,8tfo_A,eval-test,416
long,R,67409,307,0.7003257328990228,foldbench_monomer,8tfo_A,eval-test,416
long,AUC,67409,307,0.9919991996238503,foldbench_monomer,8tfo_A,eval-test,416
all,L,73934,367,0.6962962962962963,foldbench_monomer,8fz8_A,eval-test,405
all,L/2,73934,367,0.9504950495049505,foldbench_monomer,8fz8_A,eval-test,405
all,L/5,73934,367,1.0,foldbench_monomer,8fz8_A,eval-test,405
all,R,73934,367,0.7438692098092643,foldbench_monomer,8fz8_A,eval-test,405
all,AUC,73934,367,0.9922911473050072,foldbench_monomer,8fz8_A,eval-test,405
short,L,2265,43,0.09876543209876543,foldbench_monomer,8fz8_A,eval-test,405
short,L/2,2265,43,0.19306930693069307,foldbench_monomer,8fz8_A,eval-test,405
short,L/5,2265,43,0.43209876543209874,foldbench_monomer,8fz8_A,eval-test,405
short,R,2265,43,0.7209302325581395,foldbench_monomer,8fz8_A,eval-test,405
short,AUC,2265,43,0.9445607351432816,foldbench_monomer,8fz8_A,eval-test,405
medium,L,4422,49,0.11851851851851852,foldbench_monomer,8fz8_A,eval-test,405
medium,L/2,4422,49,0.2376237623762376,foldbench_monomer,8fz8_A,eval-test,405
medium,L/5,4422,49,0.5308641975308642,foldbench_monomer,8fz8_A,eval-test,405
medium,R,4422,49,0.7142857142857143,foldbench_monomer,8fz8_A,eval-test,405
medium,AUC,4422,49,0.9890002193422532,foldbench_monomer,8fz8_A,eval-test,405
long,L,67247,275,0.5802469135802469,foldbench_monomer,8fz8_A,eval-test,405
long,L/2,67247,275,0.8663366336633663,foldbench_monomer,8fz8_A,eval-test,405
long,L/5,67247,275,1.0,foldbench_monomer,8fz8_A,eval-test,405
long,R,67247,275,0.7527272727272727,foldbench_monomer,8fz8_A,eval-test,405
long,AUC,67247,275,0.9961985198699048,foldbench_monomer,8fz8_A,eval-test,405
all,L,63220,395,0.7150395778364116,foldbench_monomer,9crn_A,eval-test,379
all,L/2,63220,395,0.9523809523809523,foldbench_monomer,9crn_A,eval-test,379
all,L/5,63220,395,1.0,foldbench_monomer,9crn_A,eval-test,379
all,R,63220,395,0.7063291139240506,foldbench_monomer,9crn_A,eval-test,379
all,AUC,63220,395,0.9900160683433488,foldbench_monomer,9crn_A,eval-test,379
short,L,2037,53,0.13984168865435356,foldbench_monomer,9crn_A,eval-test,379
short,L/2,2037,53,0.25925925925925924,foldbench_monomer,9crn_A,eval-test,379
short,L/5,2037,53,0.5466666666666666,foldbench_monomer,9crn_A,eval-test,379
short,R,2037,53,0.6792452830188679,foldbench_monomer,9crn_A,eval-test,379
short,AUC,2037,53,0.9853640444309191,foldbench_monomer,9crn_A,eval-test,379
medium,L,3954,68,0.17678100263852242,foldbench_monomer,9crn_A,eval-test,379
medium,L/2,3954,68,0.3544973544973545,foldbench_monomer,9crn_A,eval-test,379
medium,L/5,3954,68,0.6533333333333333,foldbench_monomer,9crn_A,eval-test,379
medium,R,3954,68,0.6911764705882353,foldbench_monomer,9crn_A,eval-test,379
medium,AUC,3954,68,0.9886167539584026,foldbench_monomer,9crn_A,eval-test,379
long,L,57229,274,0.5804749340369393,foldbench_monomer,9crn_A,eval-test,379
long,L/2,57229,274,0.8571428571428571,foldbench_monomer,9crn_A,eval-test,379
long,L/5,57229,274,1.0,foldbench_monomer,9crn_A,eval-test,379
long,R,57229,274,0.7116788321167883,foldbench_monomer,9crn_A,eval-test,379
long,AUC,57229,274,0.9887481280842155,foldbench_monomer,9crn_A,eval-test,379
all,L,36330,221,0.1863013698630137,foldbench_monomer,7yyg_A,eval-val,365
all,L/2,36330,221,0.25824175824175827,foldbench_monomer,7yyg_A,eval-val,365
all,L/5,36330,221,0.3150684931506849,foldbench_monomer,7yyg_A,eval-val,365
all,R,36330,221,0.24434389140271492,foldbench_monomer,7yyg_A,eval-val,365
all,AUC,36330,221,0.9022758392794867,foldbench_monomer,7yyg_A,eval-val,365
short,L,1563,29,0.07123287671232877,foldbench_monomer,7yyg_A,eval-val,365
short,L/2,1563,29,0.13736263736263737,foldbench_monomer,7yyg_A,eval-val,365
short,L/5,1563,29,0.1917808219178082,foldbench_monomer,7yyg_A,eval-val,365
short,R,1563,29,0.3103448275862069,foldbench_monomer,7yyg_A,eval-val,365
short,AUC,1563,29,0.9246504518275412,foldbench_monomer,7yyg_A,eval-val,365
medium,L,3018,52,0.11232876712328767,foldbench_monomer,7yyg_A,eval-val,365
medium,L/2,3018,52,0.17032967032967034,foldbench_monomer,7yyg_A,eval-val,365
medium,L/5,3018,52,0.2602739726027397,foldbench_monomer,7yyg_A,eval-val,365
medium,R,3018,52,0.2692307692307692,foldbench_monomer,7yyg_A,eval-val,365
medium,AUC,3018,52,0.9313696249805488,foldbench_monomer,7yyg_A,eval-val,365
long,L,31749,140,0.08493150684931507,foldbench_monomer,7yyg_A,eval-val,365
long,L/2,31749,140,0.13186813186813187,foldbench_monomer,7yyg_A,eval-val,365
long,L/5,31749,140,0.2465753424657534,foldbench_monomer,7yyg_A,eval-val,365
long,R,31749,140,0.15714285714285714,foldbench_monomer,7yyg_A,eval-val,365
long,AUC,31749,140,0.8766125606179073,foldbench_monomer,7yyg_A,eval-val,365
all,L,47601,365,0.6073446327683616,foldbench_monomer,8hd2_A,eval-test,354
all,L/2,47601,365,0.7966101694915254,foldbench_monomer,8hd2_A,eval-test,354
all,L/5,47601,365,0.9714285714285714,foldbench_monomer,8hd2_A,eval-test,354
all,R,47601,365,0.5972602739726027,foldbench_monomer,8hd2_A,eval-test,354
all,AUC,47601,365,0.9808175967482429,foldbench_monomer,8hd2_A,eval-test,354
short,L,1782,52,0.14689265536723164,foldbench_monomer,8hd2_A,eval-test,354
short,L/2,1782,52,0.2768361581920904,foldbench_monomer,8hd2_A,eval-test,354
short,L/5,1782,52,0.5285714285714286,foldbench_monomer,8hd2_A,eval-test,354
short,R,1782,52,0.5769230769230769,foldbench_monomer,8hd2_A,eval-test,354
short,AUC,1782,52,0.9829368608270342,foldbench_monomer,8hd2_A,eval-test,354
medium,L,3358,54,0.14689265536723164,foldbench_monomer,8hd2_A,eval-test,354
medium,L/2,3358,54,0.2768361581920904,foldbench_monomer,8hd2_A,eval-test,354
medium,L/5,3358,54,0.5571428571428572,foldbench_monomer,8hd2_A,eval-test,354
medium,R,3358,54,0.6296296296296297,foldbench_monomer,8hd2_A,eval-test,354
medium,AUC,3358,54,0.9798448569635011,foldbench_monomer,8hd2_A,eval-test,354
long,L,42461,259,0.4661016949152542,foldbench_monomer,8hd2_A,eval-test,354
long,L/2,42461,259,0.7175141242937854,foldbench_monomer,8hd2_A,eval-test,354
long,L/5,42461,259,0.9,foldbench_monomer,8hd2_A,eval-test,354
long,R,42461,259,0.5868725868725869,foldbench_monomer,8hd2_A,eval-test,354
long,AUC,42461,259,0.9796592377275758,foldbench_monomer,8hd2_A,eval-test,354
all,L,45753,352,0.8065476190476191,foldbench_monomer,8te9_A,eval-test,336
all,L/2,45753,352,0.9523809523809523,foldbench_monomer,8te9_A,eval-test,336
all,L/5,45753,352,1.0,foldbench_monomer,8te9_A,eval-test,336
all,R,45753,352,0.78125,foldbench_monomer,8te9_A,eval-test,336
all,AUC,45753,352,0.9975330939847139,foldbench_monomer,8te9_A,eval-test,336
short,L,1797,26,0.07738095238095238,foldbench_monomer,8te9_A,eval-test,336
short,L/2,1797,26,0.15476190476190477,foldbench_monomer,8te9_A,eval-test,336
short,L/5,1797,26,0.3880597014925373,foldbench_monomer,8te9_A,eval-test,336
short,R,1797,26,0.7307692307692307,foldbench_monomer,8te9_A,eval-test,336
short,AUC,1797,26,0.997002997002997,foldbench_monomer,8te9_A,eval-test,336
medium,L,3486,56,0.16666666666666666,foldbench_monomer,8te9_A,eval-test,336
medium,L/2,3486,56,0.3333333333333333,foldbench_monomer,8te9_A,eval-test,336
medium,L/5,3486,56,0.7611940298507462,foldbench_monomer,8te9_A,eval-test,336
medium,R,3486,56,0.875,foldbench_monomer,8te9_A,eval-test,336
medium,AUC,3486,56,0.9983600583090378,foldbench_monomer,8te9_A,eval-test,336
long,L,40470,270,0.6934523809523809,foldbench_monomer,8te9_A,eval-test,336
long,L/2,40470,270,0.9107142857142857,foldbench_monomer,8te9_A,eval-test,336
long,L/5,40470,270,1.0,foldbench_monomer,8te9_A,eval-test,336
long,R,40470,270,0.7777777777777778,foldbench_monomer,8te9_A,eval-test,336
long,AUC,40470,270,0.9973652109821264,foldbench_monomer,8te9_A,eval-test,336
all,L,36865,272,0.38109756097560976,foldbench_monomer,7v3o_A,eval-val,328
all,L/2,36865,272,0.5914634146341463,foldbench_monomer,7v3o_A,eval-val,328
all,L/5,36865,272,0.7692307692307693,foldbench_monomer,7v3o_A,eval-val,328
all,R,36865,272,0.4411764705882353,foldbench_monomer,7v3o_A,eval-val,328
all,AUC,36865,272,0.9700945294905327,foldbench_monomer,7v3o_A,eval-val,328
short,L,1599,47,0.13109756097560976,foldbench_monomer,7v3o_A,eval-val,328
short,L/2,1599,47,0.20121951219512196,foldbench_monomer,7v3o_A,eval-val,328
short,L/5,1599,47,0.35384615384615387,foldbench_monomer,7v3o_A,eval-val,328
short,R,1599,47,0.3617021276595745,foldbench_monomer,7v3o_A,eval-val,328
short,AUC,1599,47,0.934744461504716,foldbench_monomer,7v3o_A,eval-val,328
medium,L,3090,38,0.08231707317073171,foldbench_monomer,7v3o_A,eval-val,328
medium,L/2,3090,38,0.10975609756097561,foldbench_monomer,7v3o_A,eval-val,328
medium,L/5,3090,38,0.2153846153846154,foldbench_monomer,7v3o_A,eval-val,328
medium,R,3090,38,0.34210526315789475,foldbench_monomer,7v3o_A,eval-val,328
medium,AUC,3090,38,0.907696419948955,foldbench_monomer,7v3o_A,eval-val,328
long,L,32176,187,0.3231707317073171,foldbench_monomer,7v3o_A,eval-val,328
long,L/2,32176,187,0.5304878048780488,foldbench_monomer,7v3o_A,eval-val,328
long,L/5,32176,187,0.7384615384615385,foldbench_monomer,7v3o_A,eval-val,328
long,R,32176,187,0.48663101604278075,foldbench_monomer,7v3o_A,eval-val,328
long,AUC,32176,187,0.9786320264168348,foldbench_monomer,7v3o_A,eval-val,328
all,L,37950,371,0.7570093457943925,foldbench_monomer,9ijc_A,eval-test,321
all,L/2,37950,371,0.93125,foldbench_monomer,9ijc_A,eval-test,321
all,L/5,37950,371,1.0,foldbench_monomer,9ijc_A,eval-test,321
all,R,37950,371,0.6900269541778976,foldbench_monomer,9ijc_A,eval-test,321
all,AUC,37950,371,0.9924565743226005,foldbench_monomer,9ijc_A,eval-test,321
short,L,1635,51,0.1526479750778816,foldbench_monomer,9ijc_A,eval-test,321
short,L/2,1635,51,0.25,foldbench_monomer,9ijc_A,eval-test,321
short,L/5,1635,51,0.46875,foldbench_monomer,9ijc_A,eval-test,321
short,R,1635,51,0.5490196078431373,foldbench_monomer,9ijc_A,eval-test,321
short,AUC,1635,51,0.962244999009705,foldbench_monomer,9ijc_A,eval-test,321
medium,L,3162,54,0.16822429906542055,foldbench_monomer,9ijc_A,eval-test,321
medium,L/2,3162,54,0.31875,foldbench_monomer,9ijc_A,eval-test,321
medium,L/5,3162,54,0.671875,foldbench_monomer,9ijc_A,eval-test,321
medium,R,3162,54,0.7777777777777778,foldbench_monomer,9ijc_A,eval-test,321
medium,AUC,3162,54,0.9944229944229944,foldbench_monomer,9ijc_A,eval-test,321
long,L,33153,266,0.6230529595015576,foldbench_monomer,9ijc_A,eval-test,321
long,L/2,33153,266,0.84375,foldbench_monomer,9ijc_A,eval-test,321
long,L/5,33153,266,0.96875,foldbench_monomer,9ijc_A,eval-test,321
long,R,33153,266,0.7105263157894737,foldbench_monomer,9ijc_A,eval-test,321
long,AUC,33153,266,0.9934861250794759,foldbench_monomer,9ijc_A,eval-test,321
all,L,41328,303,0.6788079470198676,foldbench_monomer,7w15_A,eval-val,302
all,L/2,41328,303,0.847682119205298,foldbench_monomer,7w15_A,eval-val,302
all,L/5,41328,303,0.9666666666666667,foldbench_monomer,7w15_A,eval-val,302
all,R,41328,303,0.6765676567656765,foldbench_monomer,7w15_A,eval-val,302
all,AUC,41328,303,0.991967266196455,foldbench_monomer,7w15_A,eval-val,302
short,L,1707,47,0.15562913907284767,foldbench_monomer,7w15_A,eval-val,302
short,L/2,1707,47,0.304635761589404,foldbench_monomer,7w15_A,eval-val,302
short,L/5,1707,47,0.5666666666666667,foldbench_monomer,7w15_A,eval-val,302
short,R,1707,47,0.6170212765957447,foldbench_monomer,7w15_A,eval-val,302
short,AUC,1707,47,0.9877210971545757,foldbench_monomer,7w15_A,eval-val,302
medium,L,3306,59,0.18874172185430463,foldbench_monomer,7w15_A,eval-val,302
medium,L/2,3306,59,0.3443708609271523,foldbench_monomer,7w15_A,eval-val,302
medium,L/5,3306,59,0.65,foldbench_monomer,7w15_A,eval-val,302
medium,R,3306,59,0.6440677966101694,foldbench_monomer,7w15_A,eval-val,302
medium,AUC,3306,59,0.9772671514253053,foldbench_monomer,7w15_A,eval-val,302
long,L,36315,197,0.5264900662251656,foldbench_monomer,7w15_A,eval-val,302
long,L/2,36315,197,0.7615894039735099,foldbench_monomer,7w15_A,eval-val,302
long,L/5,36315,197,0.9666666666666667,foldbench_monomer,7w15_A,eval-val,302
long,R,36315,197,0.6903553299492385,foldbench_monomer,7w15_A,eval-val,302
long,AUC,36315,197,0.9938214363916581,foldbench_monomer,7w15_A,eval-val,302
all,L,39340,306,0.7867132867132867,foldbench_monomer,8hnq_A,eval-test,286
all,L/2,39340,306,0.9440559440559441,foldbench_monomer,8hnq_A,eval-test,286
all,L/5,39340,306,0.9824561403508771,foldbench_monomer,8hnq_A,eval-test,286
all,R,39340,306,0.7679738562091504,foldbench_monomer,8hnq_A,eval-test,286
all,AUC,39340,306,0.9925648864522667,foldbench_monomer,8hnq_A,eval-test,286
short,L,1665,44,0.15384615384615385,foldbench_monomer,8hnq_A,eval-test,286
short,L/2,1665,44,0.3076923076923077,foldbench_monomer,8hnq_A,eval-test,286
short,L/5,1665,44,0.7192982456140351,foldbench_monomer,8hnq_A,eval-test,286
short,R,1665,44,0.8863636363636364,foldbench_monomer,8hnq_A,eval-test,286
short,AUC,1665,44,0.9979389826706297,foldbench_monomer,8hnq_A,eval-test,286
medium,L,3222,37,0.12937062937062938,foldbench_monomer,8hnq_A,eval-test,286
medium,L/2,3222,37,0.25874125874125875,foldbench_monomer,8hnq_A,eval-test,286
medium,L/5,3222,37,0.5964912280701754,foldbench_monomer,8hnq_A,eval-test,286
medium,R,3222,37,0.7567567567567568,foldbench_monomer,8hnq_A,eval-test,286
