range,cut,n_candidate,n_true,value,dataset,stem,eval_set,L
long,L,102501,418,0.08384458077709611,foldbench_monomer,8dmu_A,eval-val,489
long,L/2,102501,418,0.14344262295081966,foldbench_monomer,8dmu_A,eval-val,489
long,L/5,102501,418,0.26804123711340205,foldbench_monomer,8dmu_A,eval-val,489
long,R,102501,418,0.09330143540669857,foldbench_monomer,8dmu_A,eval-val,489
long,AUC,102501,418,0.8043014252357835,foldbench_monomer,8dmu_A,eval-val,489
all,L,103285,406,0.3760869565217391,foldbench_monomer,8ork_A,eval-test,460
all,L/2,103285,406,0.5608695652173913,foldbench_monomer,8ork_A,eval-test,460
all,L/5,103285,406,0.717391304347826,foldbench_monomer,8ork_A,eval-test,460
all,R,103285,406,0.4088669950738916,foldbench_monomer,8ork_A,eval-test,460
all,AUC,103285,406,0.9577613224622719,foldbench_monomer,8ork_A,eval-test,460
short,L,2709,32,0.06739130434782609,foldbench_monomer,8ork_A,eval-test,460
short,L/2,2709,32,0.12173913043478261,foldbench_monomer,8ork_A,eval-test,460
short,L/5,2709,32,0.20652173913043478,foldbench_monomer,8ork_A,eval-test,460
short,R,2709,32,0.28125,foldbench_monomer,8ork_A,eval-test,460
short,AUC,2709,32,0.9623529137093761,foldbench_monomer,8ork_A,eval-test,460
medium,L,5310,48,0.08478260869565217,foldbench_monomer,8ork_A,eval-test,460
medium,L/2,5310,48,0.14347826086956522,foldbench_monomer,8ork_A,eval-test,460
medium,L/5,5310,48,0.2826086956521739,foldbench_monomer,8ork_A,eval-test,460
medium,R,5310,48,0.3958333333333333,foldbench_monomer,8ork_A,eval-test,460
medium,AUC,5310,48,0.9599764031420246,foldbench_monomer,8ork_A,eval-test,460
long,L,95266,326,0.31521739130434784,foldbench_monomer,8ork_A,eval-test,460
long,L/2,95266,326,0.508695652173913,foldbench_monomer,8ork_A,eval-test,460
long,L/5,95266,326,0.75,foldbench_monomer,8ork_A,eval-test,460
long,R,95266,326,0.4049079754601227,foldbench_monomer,8ork_A,eval-test,460
long,AUC,95266,326,0.9539603314201672,foldbench_monomer,8ork_A,eval-test,460
all,L,78210,391,0.65,foldbench_monomer,8vqk_A,eval-test,440
all,L/2,78210,391,0.8909090909090909,foldbench_monomer,8vqk_A,eval-test,440
all,L/5,78210,391,0.9772727272727273,foldbench_monomer,8vqk_A,eval-test,440
all,R,78210,391,0.690537084398977,foldbench_monomer,8vqk_A,eval-test,440
all,AUC,78210,391,0.9956216519092159,foldbench_monomer,8vqk_A,eval-test,440
short,L,2355,37,0.08409090909090909,foldbench_monomer,8vqk_A,eval-test,440
short,L/2,2355,37,0.16818181818181818,foldbench_monomer,8vqk_A,eval-test,440
short,L/5,2355,37,0.3977272727272727,foldbench_monomer,8vqk_A,eval-test,440
short,R,2355,37,0.6756756756756757,foldbench_monomer,8vqk_A,eval-test,440
short,AUC,2355,37,0.9951146141827765,foldbench_monomer,8vqk_A,eval-test,440
medium,L,4602,59,0.1340909090909091,foldbench_monomer,8vqk_A,eval-test,440
medium,L/2,4602,59,0.2636363636363636,foldbench_monomer,8vqk_A,eval-test,440
medium,L/5,4602,59,0.6136363636363636,foldbench_monomer,8vqk_A,eval-test,440
medium,R,4602,59,0.7966101694915254,foldbench_monomer,8vqk_A,eval-test,440
medium,AUC,4602,59,0.9971720322194325,foldbench_monomer,8vqk_A,eval-test,440
long,L,71253,295,0.5477272727272727,foldbench_monomer,8vqk_A,eval-test,440
long,L/2,71253,295,0.7954545454545454,foldbench_monomer,8vqk_A,eval-test,440
long,L/5,71253,295,0.9431818181818182,foldbench_monomer,8vqk_A,eval-test,440
long,R,71253,295,0.6677966101694915,foldbench_monomer,8vqk_A,eval-test,440
long,AUC,71253,295,0.9951881776806619,foldbench_monomer,8vqk_A,eval-test,440
all,L,75855,479,0.7294685990338164,foldbench_monomer,8hic_A,eval-test,414
all,L/2,75855,479,0.9178743961352657,foldbench_monomer,8hic_A,eval-test,414
all,L/5,75855,479,0.9878048780487805,foldbench_monomer,8hic_A,eval-test,414
all,R,75855,479,0.6784968684759917,foldbench_monomer,8hic_A,eval-test,414
all,AUC,75855,479,0.9951875502145071,foldbench_monomer,8hic_A,eval-test,414
short,L,2319,46,0.1111111111111111,foldbench_monomer,8hic_A,eval-test,414
short,L/2,2319,46,0.21256038647342995,foldbench_monomer,8hic_A,eval-test,414
short,L/5,2319,46,0.5121951219512195,foldbench_monomer,8hic_A,eval-test,414
short,R,2319,46,0.7391304347826086,foldbench_monomer,8hic_A,eval-test,414
short,AUC,2319,46,0.9916696952887393,foldbench_monomer,8hic_A,eval-test,414
medium,L,4530,94,0.22705314009661837,foldbench_monomer,8hic_A,eval-test,414
medium,L/2,4530,94,0.4251207729468599,foldbench_monomer,8hic_A,eval-test,414
medium,L/5,4530,94,0.7439024390243902,foldbench_monomer,8hic_A,eval-test,414
medium,R,4530,94,0.6808510638297872,foldbench_monomer,8hic_A,eval-test,414
medium,AUC,4530,94,0.9935680985361548,foldbench_monomer,8hic_A,eval-test,414
long,L,69006,339,0.6038647342995169,foldbench_monomer,8hic_A,eval-test,414
long,L/2,69006,339,0.8357487922705314,foldbench_monomer,8hic_A,eval-test,414
long,L/5,69006,339,0.9390243902439024,foldbench_monomer,8hic_A,eval-test,414
long,R,69006,339,0.672566371681416,foldbench_monomer,8hic_A,eval-test,414
long,AUC,69006,339,0.994996974196319,foldbench_monomer,8hic_A,eval-test,414
all,L,69033,407,0.7727272727272727,foldbench_monomer,8s5b_A,eval-test,396
all,L/2,69033,407,0.9141414141414141,foldbench_monomer,8s5b_A,eval-test,396
all,L/5,69033,407,0.9746835443037974,foldbench_monomer,8s5b_A,eval-test,396
all,R,69033,407,0.7641277641277642,foldbench_monomer,8s5b_A,eval-test,396
all,AUC,69033,407,0.9953575592691962,foldbench_monomer,8s5b_A,eval-test,396
short,L,2160,48,0.12121212121212122,foldbench_monomer,8s5b_A,eval-test,396
short,L/2,2160,48,0.24242424242424243,foldbench_monomer,8s5b_A,eval-test,396
short,L/5,2160,48,0.569620253164557,foldbench_monomer,8s5b_A,eval-test,396
short,R,2160,48,0.75,foldbench_monomer,8s5b_A,eval-test,396
short,AUC,2160,48,0.9948311237373737,foldbench_monomer,8s5b_A,eval-test,396
medium,L,4272,82,0.1994949494949495,foldbench_monomer,8s5b_A,eval-test,396
medium,L/2,4272,82,0.3939393939393939,foldbench_monomer,8s5b_A,eval-test,396
medium,L/5,4272,82,0.759493670886076,foldbench_monomer,8s5b_A,eval-test,396
medium,R,4272,82,0.7439024390243902,foldbench_monomer,8s5b_A,eval-test,396
medium,AUC,4272,82,0.9800919727574363,foldbench_monomer,8s5b_A,eval-test,396
long,L,62601,277,0.6161616161616161,foldbench_monomer,8s5b_A,eval-test,396
long,L/2,62601,277,0.8535353535353535,foldbench_monomer,8s5b_A,eval-test,396
long,L/5,62601,277,0.9746835443037974,foldbench_monomer,8s5b_A,eval-test,396
long,R,62601,277,0.7653429602888087,foldbench_monomer,8s5b_A,eval-test,396
long,AUC,62601,277,0.9972395913100678,foldbench_monomer,8s5b_A,eval-test,396
all,L,49770,321,0.5962566844919787,foldbench_monomer,8akh_A,eval-val,374
all,L/2,49770,321,0.7914438502673797,foldbench_monomer,8akh_A,eval-val,374
all,L/5,49770,321,0.9324324324324325,foldbench_monomer,8akh_A,eval-val,374
all,R,49770,321,0.6417445482866043,foldbench_monomer,8akh_A,eval-val,374
all,AUC,49770,321,0.9952254530281963,foldbench_monomer,8akh_A,eval-val,374
short,L,1875,42,0.10695187165775401,foldbench_monomer,8akh_A,eval-val,374
short,L/2,1875,42,0.21390374331550802,foldbench_monomer,8akh_A,eval-val,374
short,L/5,1875,42,0.43243243243243246,foldbench_monomer,8akh_A,eval-val,374
short,R,1875,42,0.5952380952380952,foldbench_monomer,8akh_A,eval-val,374
short,AUC,1875,42,0.9683189151274257,foldbench_monomer,8akh_A,eval-val,374
medium,L,3642,50,0.13368983957219252,foldbench_monomer,8akh_A,eval-val,374
medium,L/2,3642,50,0.2620320855614973,foldbench_monomer,8akh_A,eval-val,374
medium,L/5,3642,50,0.43243243243243246,foldbench_monomer,8akh_A,eval-val,374
medium,R,3642,50,0.56,foldbench_monomer,8akh_A,eval-val,374
medium,AUC,3642,50,0.9906792873051224,foldbench_monomer,8akh_A,eval-val,374
long,L,44253,229,0.4946524064171123,foldbench_monomer,8akh_A,eval-val,374
long,L/2,44253,229,0.7219251336898396,foldbench_monomer,8akh_A,eval-val,374
long,L/5,44253,229,0.9054054054054054,foldbench_monomer,8akh_A,eval-val,374
long,R,44253,229,0.6593886462882096,foldbench_monomer,8akh_A,eval-val,374
long,AUC,44253,229,0.997347814252964,foldbench_monomer,8akh_A,eval-val,374
all,L,62835,394,0.7257617728531855,foldbench_monomer,8jv2_A,eval-test,361
all,L/2,62835,394,0.8888888888888888,foldbench_monomer,8jv2_A,eval-test,361
all,L/5,62835,394,0.9583333333333334,foldbench_monomer,8jv2_A,eval-test,361
all,R,62835,394,0.6954314720812182,foldbench_monomer,8jv2_A,eval-test,361
all,AUC,62835,394,0.9950019010839634,foldbench_monomer,8jv2_A,eval-test,361
short,L,2109,49,0.13573407202216067,foldbench_monomer,8jv2_A,eval-test,361
short,L/2,2109,49,0.25,foldbench_monomer,8jv2_A,eval-test,361
short,L/5,2109,49,0.5277777777777778,foldbench_monomer,8jv2_A,eval-test,361
short,R,2109,49,0.673469387755102,foldbench_monomer,8jv2_A,eval-test,361
short,AUC,2109,49,0.9851396869427383,foldbench_monomer,8jv2_A,eval-test,361
medium,L,4110,62,0.16620498614958448,foldbench_monomer,8jv2_A,eval-test,361
medium,L/2,4110,62,0.31666666666666665,foldbench_monomer,8jv2_A,eval-test,361
medium,L/5,4110,62,0.6388888888888888,foldbench_monomer,8jv2_A,eval-test,361
medium,R,4110,62,0.6935483870967742,foldbench_monomer,8jv2_A,eval-test,361
medium,AUC,4110,62,0.9852057567257427,foldbench_monomer,8jv2_A,eval-test,361
long,L,56616,283,0.6038781163434903,foldbench_monomer,8jv2_A,eval-test,361
long,L/2,56616,283,0.8444444444444444,foldbench_monomer,8jv2_A,eval-test,361
long,L/5,56616,283,0.9305555555555556,foldbench_monomer,8jv2_A,eval-test,361
long,R,56616,283,0.6996466431095406,foldbench_monomer,8jv2_A,eval-test,361
long,AUC,56616,283,0.9961469653039325,foldbench_monomer,8jv2_A,eval-test,361
all,L,51360,356,0.7842565597667639,foldbench_monomer,8gr7_A,eval-test,343
all,L/2,51360,356,0.935672514619883,foldbench_monomer,8gr7_A,eval-test,343
all,L/5,51360,356,0.9852941176470589,foldbench_monomer,8gr7_A,eval-test,343
all,R,51360,356,0.7668539325842697,foldbench_monomer,8gr7_A,eval-test,343
all,AUC,51360,356,0.9963846743899355,foldbench_monomer,8gr7_A,eval-test,343
short,L,1905,34,0.09620991253644315,foldbench_monomer,8gr7_A,eval-test,343
short,L/2,1905,34,0.1871345029239766,foldbench_monomer,8gr7_A,eval-test,343
short,L/5,1905,34,0.45588235294117646,foldbench_monomer,8gr7_A,eval-test,343
short,R,1905,34,0.6470588235294118,foldbench_monomer,8gr7_A,eval-test,343
short,AUC,1905,34,0.9871411953343603,foldbench_monomer,8gr7_A,eval-test,343
medium,L,3702,44,0.1282798833819242,foldbench_monomer,8gr7_A,eval-test,343
medium,L/2,3702,44,0.25146198830409355,foldbench_monomer,8gr7_A,eval-test,343
medium,L/5,3702,44,0.5147058823529411,foldbench_monomer,8gr7_A,eval-test,343
medium,R,3702,44,0.7272727272727273,foldbench_monomer,8gr7_A,eval-test,343
medium,AUC,3702,44,0.9954147820468214,foldbench_monomer,8gr7_A,eval-test,343
long,L,45753,278,0.6880466472303207,foldbench_monomer,8gr7_A,eval-test,343
long,L/2,45753,278,0.9415204678362573,foldbench_monomer,8gr7_A,eval-test,343
long,L/5,45753,278,1.0,foldbench_monomer,8gr7_A,eval-test,343
long,R,45753,278,0.7805755395683454,foldbench_monomer,8gr7_A,eval-test,343
long,AUC,45753,278,0.9967445153278148,foldbench_monomer,8gr7_A,eval-test,343
all,L,49785,346,0.7583081570996979,foldbench_monomer,8jjq_A,eval-test,331
all,L/2,49785,346,0.9454545454545454,foldbench_monomer,8jjq_A,eval-test,331
all,L/5,49785,346,0.9848484848484849,foldbench_monomer,8jjq_A,eval-test,331
all,R,49785,346,0.7427745664739884,foldbench_monomer,8jjq_A,eval-test,331
all,AUC,49785,346,0.9981909744091715,foldbench_monomer,8jjq_A,eval-test,331
short,L,1845,43,0.1299093655589124,foldbench_monomer,8jjq_A,eval-test,331
short,L/2,1845,43,0.2606060606060606,foldbench_monomer,8jjq_A,eval-test,331
short,L/5,1845,43,0.6060606060606061,foldbench_monomer,8jjq_A,eval-test,331
short,R,1845,43,0.813953488372093,foldbench_monomer,8jjq_A,eval-test,331
short,AUC,1845,43,0.9956508272462122,foldbench_monomer,8jjq_A,eval-test,331
medium,L,3582,55,0.1661631419939577,foldbench_monomer,8jjq_A,eval-test,331
medium,L/2,3582,55,0.3151515151515151,foldbench_monomer,8jjq_A,eval-test,331
medium,L/5,3582,55,0.6060606060606061,foldbench_monomer,8jjq_A,eval-test,331
medium,R,3582,55,0.6727272727272727,foldbench_monomer,8jjq_A,eval-test,331
medium,AUC,3582,55,0.9937572492718509,foldbench_monomer,8jjq_A,eval-test,331
long,L,44358,248,0.6374622356495468,foldbench_monomer,8jjq_A,eval-test,331
long,L/2,44358,248,0.896969696969697,foldbench_monomer,8jjq_A,eval-test,331
long,L/5,44358,248,0.9848484848484849,foldbench_monomer,8jjq_A,eval-test,331
long,R,44358,248,0.7459677419354839,foldbench_monomer,8jjq_A,eval-test,331
long,AUC,44358,248,0.9986563101045041,foldbench_monomer,8jjq_A,eval-test,331
all,L,51681,383,0.5779816513761468,foldbench_monomer,8vcw_A,eval-test,327
all,L/2,51681,383,0.7300613496932515,foldbench_monomer,8vcw_A,eval-test,327
all,L/5,51681,383,0.9230769230769231,foldbench_monomer,8vcw_A,eval-test,327
all,R,51681,383,0.5352480417754569,foldbench_monomer,8vcw_A,eval-test,327
all,AUC,51681,383,0.9785238396602781,foldbench_monomer,8vcw_A,eval-test,327
short,L,1911,38,0.11314984709480122,foldbench_monomer,8vcw_A,eval-test,327
short,L/2,1911,38,0.22085889570552147,foldbench_monomer,8vcw_A,eval-test,327
short,L/5,1911,38,0.4307692307692308,foldbench_monomer,8vcw_A,eval-test,327
short,R,1911,38,0.5789473684210527,foldbench_monomer,8vcw_A,eval-test,327
short,AUC,1911,38,0.9698204400483323,foldbench_monomer,8vcw_A,eval-test,327
medium,L,3714,45,0.12232415902140673,foldbench_monomer,8vcw_A,eval-test,327
medium,L/2,3714,45,0.2331288343558282,foldbench_monomer,8vcw_A,eval-test,327
medium,L/5,3714,45,0.38461538461538464,foldbench_monomer,8vcw_A,eval-test,327
medium,R,3714,45,0.4444444444444444,foldbench_monomer,8vcw_A,eval-test,327
medium,AUC,3714,45,0.9757184821780079,foldbench_monomer,8vcw_A,eval-test,327
long,L,46056,300,0.5168195718654435,foldbench_monomer,8vcw_A,eval-test,327
long,L/2,46056,300,0.6748466257668712,foldbench_monomer,8vcw_A,eval-test,327
long,L/5,46056,300,0.8615384615384616,foldbench_monomer,8vcw_A,eval-test,327
long,R,46056,300,0.5433333333333333,foldbench_monomer,8vcw_A,eval-test,327
long,AUC,46056,300,0.9791276918145526,foldbench_monomer,8vcw_A,eval-test,327
all,L,37128,223,0.5664556962025317,foldbench_monomer,7zs2_A,eval-val,316
all,L/2,37128,223,0.8417721518987342,foldbench_monomer,7zs2_A,eval-val,316
all,L/5,37128,223,0.9682539682539683,foldbench_monomer,7zs2_A,eval-val,316
all,R,37128,223,0.7309417040358744,foldbench_monomer,7zs2_A,eval-val,316
all,AUC,37128,223,0.9906971177359395,foldbench_monomer,7zs2_A,eval-val,316
short,L,1617,43,0.13291139240506328,foldbench_monomer,7zs2_A,eval-val,316
short,L/2,1617,43,0.26582278481012656,foldbench_monomer,7zs2_A,eval-val,316
short,L/5,1617,43,0.6507936507936508,foldbench_monomer,7zs2_A,eval-val,316
short,R,1617,43,0.7674418604651163,foldbench_monomer,7zs2_A,eval-val,316
short,AUC,1617,43,0.9917260128246802,foldbench_monomer,7zs2_A,eval-val,316
medium,L,3126,41,0.12974683544303797,foldbench_monomer,7zs2_A,eval-val,316
medium,L/2,3126,41,0.25316455696202533,foldbench_monomer,7zs2_A,eval-val,316
medium,L/5,3126,41,0.6190476190476191,foldbench_monomer,7zs2_A,eval-val,316
medium,R,3126,41,0.8536585365853658,foldbench_monomer,7zs2_A,eval-val,316
medium,AUC,3126,41,0.9977388623156896,foldbench_monomer,7zs2_A,eval-val,316
long,L,32385,139,0.3575949367088608,foldbench_monomer,7zs2_A,eval-val,316
long,L/2,32385,139,0.6139240506329114,foldbench_monomer,7zs2_A,eval-val,316
long,L/5,32385,139,0.9206349206349206,foldbench_monomer,7zs2_A,eval-val,316
long,R,32385,139,0.6906474820143885,foldbench_monomer,7zs2_A,eval-val,316
long,AUC,32385,139,0.9874519041344486,foldbench_monomer,7zs2_A,eval-val,316
all,L,40186,314,0.7138047138047138,foldbench_monomer,8ak2_A,eval-val,297
all,L/2,40186,314,0.9324324324324325,foldbench_monomer,8ak2_A,eval-val,297
all,L/5,40186,314,0.9830508474576272,foldbench_monomer,8ak2_A,eval-val,297
all,R,40186,314,0.6910828025477707,foldbench_monomer,8ak2_A,eval-val,297
all,AUC,40186,314,0.9939283413930948,foldbench_monomer,8ak2_A,eval-val,297
short,L,1683,40,0.13468013468013468,foldbench_monomer,8ak2_A,eval-val,297
short,L/2,1683,40,0.2702702702702703,foldbench_monomer,8ak2_A,eval-val,297
short,L/5,1683,40,0.6440677966101694,foldbench_monomer,8ak2_A,eval-val,297
short,R,1683,40,0.85,foldbench_monomer,8ak2_A,eval-val,297
short,AUC,1683,40,0.9969111381618989,foldbench_monomer,8ak2_A,eval-val,297
medium,L,3258,45,0.15151515151515152,foldbench_monomer,8ak2_A,eval-val,297
medium,L/2,3258,45,0.30405405405405406,foldbench_monomer,8ak2_A,eval-val,297
medium,L/5,3258,45,0.6440677966101694,foldbench_monomer,8ak2_A,eval-val,297
medium,R,3258,45,0.7555555555555555,foldbench_monomer,8ak2_A,eval-val,297
medium,AUC,3258,45,0.996617906421828,foldbench_monomer,8ak2_A,eval-val,297
long,L,35245,229,0.5622895622895623,foldbench_monomer,8ak2_A,eval-val,297
long,L/2,35245,229,0.8108108108108109,foldbench_monomer,8ak2_A,eval-val,297
long,L/5,35245,229,0.9830508474576272,foldbench_monomer,8ak2_A,eval-val,297
long,R,35245,229,0.6637554585152838,foldbench_monomer,8ak2_A,eval-val,297
long,AUC,35245,229,0.9933013778853934,foldbench_monomer,8ak2_A,eval-val,297
all,L,37950,239,0.39436619718309857,foldbench_monomer,8qkd_A,eval-denovo,284
all,L/2,37950,239,0.44366197183098594,foldbench_monomer,8qkd_A,eval-denovo,284
all,L/5,37950,239,0.5714285714285714,foldbench_monomer,8qkd_A,eval-denovo,284
all,R,37950,239,0.41422594142259417,foldbench_monomer,8qkd_A,eval-denovo,284
all,AUC,37950,239,0.979978317814331,foldbench_monomer,8qkd_A,eval-denovo,284
short,L,1635,16,0.056338028169014086,foldbench_monomer,8qkd_A,eval-denovo,284
short,L/2,1635,16,0.1056338028169014,foldbench_monomer,8qkd_A,eval-denovo,284
short,L/5,1635,16,0.21428571428571427,foldbench_monomer,8qkd_A,eval-denovo,284
short,R,1635,16,0.125,foldbench_monomer,8qkd_A,eval-denovo,284
short,AUC,1635,16,0.975872452130945,foldbench_monomer,8qkd_A,eval-denovo,284
medium,L,3162,30,0.1056338028169014,foldbench_monomer,8qkd_A,eval-denovo,284
