range,cut,n_candidate,n_true,value,dataset,stem,eval_set,L
short,L/2,2625,35,0.12313432835820895,foldbench_monomer,8qnf_A,eval-test,537
short,L/5,2625,35,0.29906542056074764,foldbench_monomer,8qnf_A,eval-test,537
short,R,2625,35,0.7142857142857143,foldbench_monomer,8qnf_A,eval-test,537
short,AUC,2625,35,0.9646552675124104,foldbench_monomer,8qnf_A,eval-test,537
medium,L,5152,55,0.10242085661080075,foldbench_monomer,8qnf_A,eval-test,537
medium,L/2,5152,55,0.20522388059701493,foldbench_monomer,8qnf_A,eval-test,537
medium,L/5,5152,55,0.4766355140186916,foldbench_monomer,8qnf_A,eval-test,537
medium,R,5152,55,0.7454545454545455,foldbench_monomer,8qnf_A,eval-test,537
medium,AUC,5152,55,0.9975885993543439,foldbench_monomer,8qnf_A,eval-test,537
long,L,89689,384,0.6145251396648045,foldbench_monomer,8qnf_A,eval-test,537
long,L/2,89689,384,0.8768656716417911,foldbench_monomer,8qnf_A,eval-test,537
long,L/5,89689,384,0.9719626168224299,foldbench_monomer,8qnf_A,eval-test,537
long,R,89689,384,0.7682291666666666,foldbench_monomer,8qnf_A,eval-test,537
long,AUC,89689,384,0.9945266280816676,foldbench_monomer,8qnf_A,eval-test,537
all,L,114018,581,0.6777996070726916,foldbench_monomer,8fty_A,eval-test,509
all,L/2,114018,581,0.889763779527559,foldbench_monomer,8fty_A,eval-test,509
all,L/5,114018,581,0.9702970297029703,foldbench_monomer,8fty_A,eval-test,509
all,R,114018,581,0.6437177280550774,foldbench_monomer,8fty_A,eval-test,509
all,AUC,114018,581,0.9942915154995084,foldbench_monomer,8fty_A,eval-test,509
short,L,2796,70,0.13359528487229863,foldbench_monomer,8fty_A,eval-test,509
short,L/2,2796,70,0.2637795275590551,foldbench_monomer,8fty_A,eval-test,509
short,L/5,2796,70,0.5643564356435643,foldbench_monomer,8fty_A,eval-test,509
short,R,2796,70,0.6857142857142857,foldbench_monomer,8fty_A,eval-test,509
short,AUC,2796,70,0.9810711665443874,foldbench_monomer,8fty_A,eval-test,509
medium,L,5382,127,0.2475442043222004,foldbench_monomer,8fty_A,eval-test,509
medium,L/2,5382,127,0.4645669291338583,foldbench_monomer,8fty_A,eval-test,509
medium,L/5,5382,127,0.7920792079207921,foldbench_monomer,8fty_A,eval-test,509
medium,R,5382,127,0.7401574803149606,foldbench_monomer,8fty_A,eval-test,509
medium,AUC,5382,127,0.9917828539748421,foldbench_monomer,8fty_A,eval-test,509
long,L,105840,384,0.49705304518664045,foldbench_monomer,8fty_A,eval-test,509
long,L/2,105840,384,0.7244094488188977,foldbench_monomer,8fty_A,eval-test,509
long,L/5,105840,384,0.9702970297029703,foldbench_monomer,8fty_A,eval-test,509
long,R,105840,384,0.6015625,foldbench_monomer,8fty_A,eval-test,509
long,AUC,105840,384,0.9942573057720755,foldbench_monomer,8fty_A,eval-test,509
all,L,89711,460,0.5655737704918032,foldbench_monomer,8es6_A,eval-test,488
all,L/2,89711,460,0.7950819672131147,foldbench_monomer,8es6_A,eval-test,488
all,L/5,89711,460,0.9175257731958762,foldbench_monomer,8es6_A,eval-test,488
all,R,89711,460,0.5826086956521739,foldbench_monomer,8es6_A,eval-test,488
all,AUC,89711,460,0.9911370497371117,foldbench_monomer,8es6_A,eval-test,488
short,L,2425,43,0.0860655737704918,foldbench_monomer,8es6_A,eval-test,488
short,L/2,2425,43,0.1598360655737705,foldbench_monomer,8es6_A,eval-test,488
short,L/5,2425,43,0.36082474226804123,foldbench_monomer,8es6_A,eval-test,488
short,R,2425,43,0.5581395348837209,foldbench_monomer,8es6_A,eval-test,488
short,AUC,2425,43,0.9646281217659579,foldbench_monomer,8es6_A,eval-test,488
medium,L,4632,48,0.0942622950819672,foldbench_monomer,8es6_A,eval-test,488
medium,L/2,4632,48,0.16393442622950818,foldbench_monomer,8es6_A,eval-test,488
medium,L/5,4632,48,0.36082474226804123,foldbench_monomer,8es6_A,eval-test,488
medium,R,4632,48,0.5625,foldbench_monomer,8es6_A,eval-test,488
medium,AUC,4632,48,0.9709178664921465,foldbench_monomer,8es6_A,eval-test,488
long,L,82654,369,0.4959016393442623,foldbench_monomer,8es6_A,eval-test,488
long,L/2,82654,369,0.7254098360655737,foldbench_monomer,8es6_A,eval-test,488
long,L/5,82654,369,0.9278350515463918,foldbench_monomer,8es6_A,eval-test,488
long,R,82654,369,0.5907859078590786,foldbench_monomer,8es6_A,eval-test,488
long,AUC,82654,369,0.9940332801274175,foldbench_monomer,8es6_A,eval-test,488
all,L,30381,257,0.2363238512035011,foldbench_monomer,8pxc_A,eval-test,457
all,L/2,30381,257,0.34210526315789475,foldbench_monomer,8pxc_A,eval-test,457
all,L/5,30381,257,0.5494505494505495,foldbench_monomer,8pxc_A,eval-test,457
all,R,30381,257,0.3229571984435798,foldbench_monomer,8pxc_A,eval-test,457
all,AUC,30381,257,0.9294774852787467,foldbench_monomer,8pxc_A,eval-test,457
short,L,1461,36,0.07439824945295405,foldbench_monomer,8pxc_A,eval-test,457
short,L/2,1461,36,0.14473684210526316,foldbench_monomer,8pxc_A,eval-test,457
short,L/5,1461,36,0.26373626373626374,foldbench_monomer,8pxc_A,eval-test,457
short,R,1461,36,0.4444444444444444,foldbench_monomer,8pxc_A,eval-test,457
short,AUC,1461,36,0.9398245614035087,foldbench_monomer,8pxc_A,eval-test,457
medium,L,2814,37,0.07439824945295405,foldbench_monomer,8pxc_A,eval-test,457
medium,L/2,2814,37,0.13157894736842105,foldbench_monomer,8pxc_A,eval-test,457
medium,L/5,2814,37,0.2967032967032967,foldbench_monomer,8pxc_A,eval-test,457
medium,R,2814,37,0.5945945945945946,foldbench_monomer,8pxc_A,eval-test,457
medium,AUC,2814,37,0.9476199281744834,foldbench_monomer,8pxc_A,eval-test,457
long,L,26106,184,0.16411378555798686,foldbench_monomer,8pxc_A,eval-test,457
long,L/2,26106,184,0.2324561403508772,foldbench_monomer,8pxc_A,eval-test,457
long,L/5,26106,184,0.32967032967032966,foldbench_monomer,8pxc_A,eval-test,457
long,R,26106,184,0.2391304347826087,foldbench_monomer,8pxc_A,eval-test,457
long,AUC,26106,184,0.9224571708436347,foldbench_monomer,8pxc_A,eval-test,457
all,L,81406,470,0.4672897196261682,foldbench_monomer,8tse_A,eval-test,428
all,L/2,81406,470,0.6495327102803738,foldbench_monomer,8tse_A,eval-test,428
all,L/5,81406,470,0.7647058823529411,foldbench_monomer,8tse_A,eval-test,428
all,R,81406,470,0.44893617021276594,foldbench_monomer,8tse_A,eval-test,428
all,AUC,81406,470,0.9614650346267815,foldbench_monomer,8tse_A,eval-test,428
short,L,2403,46,0.09579439252336448,foldbench_monomer,8tse_A,eval-test,428
short,L/2,2403,46,0.17757009345794392,foldbench_monomer,8tse_A,eval-test,428
short,L/5,2403,46,0.32941176470588235,foldbench_monomer,8tse_A,eval-test,428
short,R,2403,46,0.5217391304347826,foldbench_monomer,8tse_A,eval-test,428
short,AUC,2403,46,0.9122595045286012,foldbench_monomer,8tse_A,eval-test,428
medium,L,4698,83,0.1705607476635514,foldbench_monomer,8tse_A,eval-test,428
medium,L/2,4698,83,0.3130841121495327,foldbench_monomer,8tse_A,eval-test,428
medium,L/5,4698,83,0.5882352941176471,foldbench_monomer,8tse_A,eval-test,428
medium,R,4698,83,0.5903614457831325,foldbench_monomer,8tse_A,eval-test,428
medium,AUC,4698,83,0.9588220705139082,foldbench_monomer,8tse_A,eval-test,428
long,L,74305,341,0.34579439252336447,foldbench_monomer,8tse_A,eval-test,428
long,L/2,74305,341,0.5093457943925234,foldbench_monomer,8tse_A,eval-test,428
long,L/5,74305,341,0.7176470588235294,foldbench_monomer,8tse_A,eval-test,428
long,R,74305,341,0.4046920821114369,foldbench_monomer,8tse_A,eval-test,428
long,AUC,74305,341,0.9633429300867775,foldbench_monomer,8tse_A,eval-test,428
all,L,82215,457,0.7639902676399026,foldbench_monomer,9iuh_A,eval-test,411
all,L/2,82215,457,0.9463414634146341,foldbench_monomer,9iuh_A,eval-test,411
all,L/5,82215,457,1.0,foldbench_monomer,9iuh_A,eval-test,411
all,R,82215,457,0.7155361050328227,foldbench_monomer,9iuh_A,eval-test,411
all,AUC,82215,457,0.9879068840779663,foldbench_monomer,9iuh_A,eval-test,411
short,L,2415,54,0.12652068126520682,foldbench_monomer,9iuh_A,eval-test,411
short,L/2,2415,54,0.23902439024390243,foldbench_monomer,9iuh_A,eval-test,411
short,L/5,2415,54,0.5,foldbench_monomer,9iuh_A,eval-test,411
short,R,2415,54,0.6666666666666666,foldbench_monomer,9iuh_A,eval-test,411
short,AUC,2415,54,0.9814971684942038,foldbench_monomer,9iuh_A,eval-test,411
medium,L,4722,73,0.14841849148418493,foldbench_monomer,9iuh_A,eval-test,411
medium,L/2,4722,73,0.2731707317073171,foldbench_monomer,9iuh_A,eval-test,411
medium,L/5,4722,73,0.6097560975609756,foldbench_monomer,9iuh_A,eval-test,411
medium,R,4722,73,0.6712328767123288,foldbench_monomer,9iuh_A,eval-test,411
medium,AUC,4722,73,0.9343944934394492,foldbench_monomer,9iuh_A,eval-test,411
long,L,75078,330,0.6277372262773723,foldbench_monomer,9iuh_A,eval-test,411
long,L/2,75078,330,0.8975609756097561,foldbench_monomer,9iuh_A,eval-test,411
long,L/5,75078,330,0.975609756097561,foldbench_monomer,9iuh_A,eval-test,411
long,R,75078,330,0.7242424242424242,foldbench_monomer,9iuh_A,eval-test,411
long,AUC,75078,330,0.9937740707768,foldbench_monomer,9iuh_A,eval-test,411
all,L,71279,526,0.6370558375634517,foldbench_monomer,7uk8_A,eval-val,394
all,L/2,71279,526,0.8274111675126904,foldbench_monomer,7uk8_A,eval-val,394
all,L/5,71279,526,0.9358974358974359,foldbench_monomer,7uk8_A,eval-val,394
all,R,71279,526,0.5874524714828897,foldbench_monomer,7uk8_A,eval-val,394
all,AUC,71279,526,0.9888317087039639,foldbench_monomer,7uk8_A,eval-val,394
short,L,2205,52,0.1319796954314721,foldbench_monomer,7uk8_A,eval-val,394
short,L/2,2205,52,0.25380710659898476,foldbench_monomer,7uk8_A,eval-val,394
short,L/5,2205,52,0.5,foldbench_monomer,7uk8_A,eval-val,394
short,R,2205,52,0.6153846153846154,foldbench_monomer,7uk8_A,eval-val,394
short,AUC,2205,52,0.9838329343670729,foldbench_monomer,7uk8_A,eval-val,394
medium,L,4314,76,0.18781725888324874,foldbench_monomer,7uk8_A,eval-val,394
medium,L/2,4314,76,0.3604060913705584,foldbench_monomer,7uk8_A,eval-val,394
medium,L/5,4314,76,0.6282051282051282,foldbench_monomer,7uk8_A,eval-val,394
medium,R,4314,76,0.631578947368421,foldbench_monomer,7uk8_A,eval-val,394
medium,AUC,4314,76,0.9901020839025358,foldbench_monomer,7uk8_A,eval-val,394
long,L,64760,398,0.5710659898477157,foldbench_monomer,7uk8_A,eval-val,394
long,L/2,64760,398,0.7411167512690355,foldbench_monomer,7uk8_A,eval-val,394
long,L/5,64760,398,0.9230769230769231,foldbench_monomer,7uk8_A,eval-val,394
long,R,64760,398,0.5728643216080402,foldbench_monomer,7uk8_A,eval-val,394
long,AUC,64760,398,0.9881388937165865,foldbench_monomer,7uk8_A,eval-val,394
all,L,64261,348,0.6809651474530831,foldbench_monomer,8wik_A,eval-test,373
all,L/2,64261,348,0.8817204301075269,foldbench_monomer,8wik_A,eval-test,373
all,L/5,64261,348,0.9459459459459459,foldbench_monomer,8wik_A,eval-test,373
all,R,64261,348,0.7011494252873564,foldbench_monomer,8wik_A,eval-test,373
all,AUC,64261,348,0.9889259034056892,foldbench_monomer,8wik_A,eval-test,373
short,L,2133,56,0.1447721179624665,foldbench_monomer,8wik_A,eval-test,373
short,L/2,2133,56,0.2903225806451613,foldbench_monomer,8wik_A,eval-test,373
short,L/5,2133,56,0.6351351351351351,foldbench_monomer,8wik_A,eval-test,373
short,R,2133,56,0.7321428571428571,foldbench_monomer,8wik_A,eval-test,373
short,AUC,2133,56,0.9754969392667996,foldbench_monomer,8wik_A,eval-test,373
medium,L,4158,69,0.1769436997319035,foldbench_monomer,8wik_A,eval-test,373
medium,L/2,4158,69,0.34408602150537637,foldbench_monomer,8wik_A,eval-test,373
medium,L/5,4158,69,0.7162162162162162,foldbench_monomer,8wik_A,eval-test,373
medium,R,4158,69,0.7391304347826086,foldbench_monomer,8wik_A,eval-test,373
medium,AUC,4158,69,0.9851740796268532,foldbench_monomer,8wik_A,eval-test,373
long,L,57970,223,0.48525469168900803,foldbench_monomer,8wik_A,eval-test,373
long,L/2,57970,223,0.7580645161290323,foldbench_monomer,8wik_A,eval-test,373
long,L/5,57970,223,0.9594594594594594,foldbench_monomer,8wik_A,eval-test,373
long,R,57970,223,0.6816143497757847,foldbench_monomer,8wik_A,eval-test,373
long,AUC,57970,223,0.9895869806604206,foldbench_monomer,8wik_A,eval-test,373
all,L,60378,455,0.7849162011173184,foldbench_monomer,8gkd_A,eval-test,358
all,L/2,60378,455,0.9329608938547486,foldbench_monomer,8gkd_A,eval-test,358
all,L/5,60378,455,1.0,foldbench_monomer,8gkd_A,eval-test,358
all,R,60378,455,0.7076923076923077,foldbench_monomer,8gkd_A,eval-test,358
all,AUC,60378,455,0.9949765935881452,foldbench_monomer,8gkd_A,eval-test,358
short,L,2067,49,0.1340782122905028,foldbench_monomer,8gkd_A,eval-test,358
short,L/2,2067,49,0.2569832402234637,foldbench_monomer,8gkd_A,eval-test,358
short,L/5,2067,49,0.5774647887323944,foldbench_monomer,8gkd_A,eval-test,358
short,R,2067,49,0.673469387755102,foldbench_monomer,8gkd_A,eval-test,358
short,AUC,2067,49,0.9776096761796889,foldbench_monomer,8gkd_A,eval-test,358
medium,L,4026,65,0.18156424581005587,foldbench_monomer,8gkd_A,eval-test,358
medium,L/2,4026,65,0.3407821229050279,foldbench_monomer,8gkd_A,eval-test,358
medium,L/5,4026,65,0.6901408450704225,foldbench_monomer,8gkd_A,eval-test,358
medium,R,4026,65,0.7230769230769231,foldbench_monomer,8gkd_A,eval-test,358
medium,AUC,4026,65,0.9930670188180917,foldbench_monomer,8gkd_A,eval-test,358
long,L,54285,341,0.6899441340782123,foldbench_monomer,8gkd_A,eval-test,358
long,L/2,54285,341,0.9217877094972067,foldbench_monomer,8gkd_A,eval-test,358
long,L/5,54285,341,1.0,foldbench_monomer,8gkd_A,eval-test,358
long,R,54285,341,0.7038123167155426,foldbench_monomer,8gkd_A,eval-test,358
long,AUC,54285,341,0.9959507807162244,foldbench_monomer,8gkd_A,eval-test,358
all,L,54960,231,0.5073313782991202,foldbench_monomer,8j2x_A,eval-test,341
all,L/2,54960,231,0.7529411764705882,foldbench_monomer,8j2x_A,eval-test,341
all,L/5,54960,231,0.9411764705882353,foldbench_monomer,8j2x_A,eval-test,341
all,R,54960,231,0.6536796536796536,foldbench_monomer,8j2x_A,eval-test,341
all,AUC,54960,231,0.9892909565660757,foldbench_monomer,8j2x_A,eval-test,341
short,L,1947,28,0.08211143695014662,foldbench_monomer,8j2x_A,eval-test,341
short,L/2,1947,28,0.16470588235294117,foldbench_monomer,8j2x_A,eval-test,341
short,L/5,1947,28,0.39705882352941174,foldbench_monomer,8j2x_A,eval-test,341
short,R,1947,28,0.7142857142857143,foldbench_monomer,8j2x_A,eval-test,341
short,AUC,1947,28,0.99428645872106,foldbench_monomer,8j2x_A,eval-test,341
medium,L,3786,27,0.07917888563049853,foldbench_monomer,8j2x_A,eval-test,341
medium,L/2,3786,27,0.1588235294117647,foldbench_monomer,8j2x_A,eval-test,341
medium,L/5,3786,27,0.39705882352941174,foldbench_monomer,8j2x_A,eval-test,341
medium,R,3786,27,0.7777777777777778,foldbench_monomer,8j2x_A,eval-test,341
medium,AUC,3786,27,0.9987486821751255,foldbench_monomer,8j2x_A,eval-test,341
long,L,49227,176,0.39882697947214074,foldbench_monomer,8j2x_A,eval-test,341
long,L/2,49227,176,0.6176470588235294,foldbench_monomer,8j2x_A,eval-test,341
long,L/5,49227,176,0.9117647058823529,foldbench_monomer,8j2x_A,eval-test,341
long,R,49227,176,0.6079545454545454,foldbench_monomer,8j2x_A,eval-test,341
long,AUC,49227,176,0.9868865614823903,foldbench_monomer,8j2x_A,eval-test,341
all,L,15931,229,0.5424242424242425,foldbench_monomer,8c4d_A,eval-val,330
all,L/2,15931,229,0.7212121212121212,foldbench_monomer,8c4d_A,eval-val,330
all,L/5,15931,229,0.8939393939393939,foldbench_monomer,8c4d_A,eval-val,330
all,R,15931,229,0.6593886462882096,foldbench_monomer,8c4d_A,eval-val,330
all,AUC,15931,229,0.9925222998878122,foldbench_monomer,8c4d_A,eval-val,330
short,L,1053,26,0.07878787878787878,foldbench_monomer,8c4d_A,eval-val,330
short,L/2,1053,26,0.15757575757575756,foldbench_monomer,8c4d_A,eval-val,330
short,L/5,1053,26,0.36363636363636365,foldbench_monomer,8c4d_A,eval-val,330
short,R,1053,26,0.6538461538461539,foldbench_monomer,8c4d_A,eval-val,330
short,AUC,1053,26,0.9897385963598232,foldbench_monomer,8c4d_A,eval-val,330
medium,L,1998,28,0.08484848484848485,foldbench_monomer,8c4d_A,eval-val,330
medium,L/2,1998,28,0.16363636363636364,foldbench_monomer,8c4d_A,eval-val,330
medium,L/5,1998,28,0.36363636363636365,foldbench_monomer,8c4d_A,eval-val,330
medium,R,1998,28,0.5714285714285714,foldbench_monomer,8c4d_A,eval-val,330
medium,AUC,1998,28,0.9881617113850617,foldbench_monomer,8c4d_A,eval-val,330
long,L,12880,175,0.4484848484848485,foldbench_monomer,8c4d_A,eval-val,330
long,L/2,12880,175,0.6787878787878788,foldbench_monomer,8c4d_A,eval-val,330
long,L/5,12880,175,0.8939393939393939,foldbench_monomer,8c4d_A,eval-val,330
long,R,12880,175,0.6685714285714286,foldbench_monomer,8c4d_A,eval-val,330
long,AUC,12880,175,0.9934185641198628,foldbench_monomer,8c4d_A,eval-val,330
all,L,49455,348,0.4472049689440994,foldbench_monomer,8pb5_A,eval-test,322
all,L/2,49455,348,0.5962732919254659,foldbench_monomer,8pb5_A,eval-test,322
all,L/5,49455,348,0.75,foldbench_monomer,8pb5_A,eval-test,322
all,R,49455,348,0.42528735632183906,foldbench_monomer,8pb5_A,eval-test,322
all,AUC,49455,348,0.9701785966324066,foldbench_monomer,8pb5_A,eval-test,322
short,L,1869,53,0.15838509316770186,foldbench_monomer,8pb5_A,eval-test,322
short,L/2,1869,53,0.2608695652173913,foldbench_monomer,8pb5_A,eval-test,322
short,L/5,1869,53,0.5,foldbench_monomer,8pb5_A,eval-test,322
short,R,1869,53,0.5283018867924528,foldbench_monomer,8pb5_A,eval-test,322
short,AUC,1869,53,0.9685499958440695,foldbench_monomer,8pb5_A,eval-test,322
medium,L,3630,38,0.10248447204968944,foldbench_monomer,8pb5_A,eval-test,322
medium,L/2,3630,38,0.17391304347826086,foldbench_monomer,8pb5_A,eval-test,322
medium,L/5,3630,38,0.328125,foldbench_monomer,8pb5_A,eval-test,322
medium,R,3630,38,0.5263157894736842,foldbench_monomer,8pb5_A,eval-test,322
medium,AUC,3630,38,0.9249721603563474,foldbench_monomer,8pb5_A,eval-test,322
long,L,43956,257,0.35093167701863354,foldbench_monomer,8pb5_A,eval-test,322
long,L/2,43956,257,0.4782608695652174,foldbench_monomer,8pb5_A,eval-test,322
long,L/5,43956,257,0.609375,foldbench_monomer,8pb5_A,eval-test,322
long,R,43956,257,0.3968871595330739,foldbench_monomer,8pb5_A,eval-test,322
long,AUC,43956,257,0.9733230768710216,foldbench_monomer,8pb5_A,eval-test,322
all,L,45150,337,0.6442307692307693,foldbench_monomer,8ci9_A,eval-val,312
all,L/2,45150,337,0.8717948717948718,foldbench_monomer,8ci9_A,eval-val,312
all,L/5,45150,337,0.9838709677419355,foldbench_monomer,8ci9_A,eval-val,312
all,R,45150,337,0.6201780415430267,foldbench_monomer,8ci9_A,eval-val,312
all,AUC,45150,337,0.9892845845852939,foldbench_monomer,8ci9_A,eval-val,312
short,L,1785,39,0.12179487179487179,foldbench_monomer,8ci9_A,eval-val,312
short,L/2,1785,39,0.22435897435897437,foldbench_monomer,8ci9_A,eval-val,312
short,L/5,1785,39,0.4032258064516129,foldbench_monomer,8ci9_A,eval-val,312
short,R,1785,39,0.5384615384615384,foldbench_monomer,8ci9_A,eval-val,312
short,AUC,1785,39,0.9741680617969277,foldbench_monomer,8ci9_A,eval-val,312
medium,L,3462,41,0.1282051282051282,foldbench_monomer,8ci9_A,eval-val,312
medium,L/2,3462,41,0.19230769230769232,foldbench_monomer,8ci9_A,eval-val,312
medium,L/5,3462,41,0.41935483870967744,foldbench_monomer,8ci9_A,eval-val,312
medium,R,3462,41,0.4634146341463415,foldbench_monomer,8ci9_A,eval-val,312
medium,AUC,3462,41,0.9790248180178382,foldbench_monomer,8ci9_A,eval-val,312
long,L,39903,257,0.5705128205128205,foldbench_monomer,8ci9_A,eval-val,312
long,L/2,39903,257,0.8269230769230769,foldbench_monomer,8ci9_A,eval-val,312
long,L/5,39903,257,0.967741935483871,foldbench_monomer,8ci9_A,eval-val,312
long,R,39903,257,0.6381322957198443,foldbench_monomer,8ci9_A,eval-val,312
long,AUC,39903,257,0.9902028869895462,foldbench_monomer,8ci9_A,eval-val,312
all,L,34980,253,0.7655172413793103,foldbench_monomer,8eo5_A,eval-val,290
all,L/2,34980,253,0.9517241379310345,foldbench_monomer,8eo5_A,eval-val,290
all,L/5,34980,253,1.0,foldbench_monomer,8eo5_A,eval-val,290
all,R,34980,253,0.8063241106719368,foldbench_monomer,8eo5_A,eval-val,290
all,AUC,34980,253,0.9987881762331163,foldbench_monomer,8eo5_A,eval-val,290
short,L,1569,36,0.12413793103448276,foldbench_monomer,8eo5_A,eval-val,290
short,L/2,1569,36,0.23448275862068965,foldbench_monomer,8eo5_A,eval-val,290
short,L/5,1569,36,0.5862068965517241,foldbench_monomer,8eo5_A,eval-val,290
short,R,1569,36,0.8611111111111112,foldbench_monomer,8eo5_A,eval-val,290
short,AUC,1569,36,0.9929151264767704,foldbench_monomer,8eo5_A,eval-val,290
medium,L,3030,50,0.1724137931034483,foldbench_monomer,8eo5_A,eval-val,290
medium,L/2,3030,50,0.3448275862068966,foldbench_monomer,8eo5_A,eval-val,290
medium,L/5,3030,50,0.8103448275862069,foldbench_monomer,8eo5_A,eval-val,290
medium,R,3030,50,0.82,foldbench_monomer,8eo5_A,eval-val,290
medium,AUC,3030,50,0.998993288590604,foldbench_monomer,8eo5_A,eval-val,290
long,L,30381,167,0.5517241379310345,foldbench_monomer,8eo5_A,eval-val,290
long,L/2,30381,167,0.8551724137931035,foldbench_monomer,8eo5_A,eval-val,290
long,L/5,30381,167,1.0,foldbench_monomer,8eo5_A,eval-val,290
long,R,30381,167,0.7844311377245509,foldbench_monomer,8eo5_A,eval-val,290
long,AUC,30381,167,0.9990453329126483,foldbench_monomer,8eo5_A,eval-val,290
all,L,35250,240,0.27208480565371024,foldbench_monomer,8qle_A,eval-test,283
all,L/2,35250,240,0.3262411347517731,foldbench_monomer,8qle_A,eval-test,283
all,L/5,35250,240,0.39285714285714285,foldbench_monomer,8qle_A,eval-test,283
all,R,35250,240,0.2916666666666667,foldbench_monomer,8qle_A,eval-test,283
all,AUC,35250,240,0.955789714843378,foldbench_monomer,8qle_A,eval-test,283
short,L,1569,10,0.028268551236749116,foldbench_monomer,8qle_A,eval-test,283
short,L/2,1569,10,0.05673758865248227,foldbench_monomer,8qle_A,eval-test,283
short,L/5,1569,10,0.10714285714285714,foldbench_monomer,8qle_A,eval-test,283
short,R,1569,10,0.2,foldbench_monomer,8qle_A,eval-test,283
short,AUC,1569,10,0.933033996151379,foldbench_monomer,8qle_A,eval-test,283
medium,L,3030,34,0.10600706713780919,foldbench_monomer,8qle_A,eval-test,283
medium,L/2,3030,34,0.18439716312056736,foldbench_monomer,8qle_A,eval-test,283
