range,cut,n_candidate,n_true,value,dataset,stem,eval_set,L
all,R,124251,621,0.6457326892109501,foldbench_monomer,8t27_A,eval-test,509
all,AUC,124251,621,0.9862473058993884,foldbench_monomer,8t27_A,eval-test,509
short,L,2973,86,0.1650294695481336,foldbench_monomer,8t27_A,eval-test,509
short,L/2,2973,86,0.31496062992125984,foldbench_monomer,8t27_A,eval-test,509
short,L/5,2973,86,0.6633663366336634,foldbench_monomer,8t27_A,eval-test,509
short,R,2973,86,0.7209302325581395,foldbench_monomer,8t27_A,eval-test,509
short,AUC,2973,86,0.9831763881392932,foldbench_monomer,8t27_A,eval-test,509
medium,L,5838,138,0.26522593320235754,foldbench_monomer,8t27_A,eval-test,509
medium,L/2,5838,138,0.4881889763779528,foldbench_monomer,8t27_A,eval-test,509
medium,L/5,5838,138,0.8712871287128713,foldbench_monomer,8t27_A,eval-test,509
medium,R,5838,138,0.7463768115942029,foldbench_monomer,8t27_A,eval-test,509
medium,AUC,5838,138,0.990884820747521,foldbench_monomer,8t27_A,eval-test,509
long,L,115440,397,0.5068762278978389,foldbench_monomer,8t27_A,eval-test,509
long,L/2,115440,397,0.7637795275590551,foldbench_monomer,8t27_A,eval-test,509
long,L/5,115440,397,0.9108910891089109,foldbench_monomer,8t27_A,eval-test,509
long,R,115440,397,0.5969773299748111,foldbench_monomer,8t27_A,eval-test,509
long,AUC,115440,397,0.9822193195487019,foldbench_monomer,8t27_A,eval-test,509
all,L,104225,472,0.5838509316770186,foldbench_monomer,8gtz_A,eval-test,483
all,L/2,104225,472,0.8008298755186722,foldbench_monomer,8gtz_A,eval-test,483
all,L/5,104225,472,0.9479166666666666,foldbench_monomer,8gtz_A,eval-test,483
all,R,104225,472,0.5953389830508474,foldbench_monomer,8gtz_A,eval-test,483
all,AUC,104225,472,0.9905047466873329,foldbench_monomer,8gtz_A,eval-test,483
short,L,2646,66,0.13043478260869565,foldbench_monomer,8gtz_A,eval-test,483
short,L/2,2646,66,0.24481327800829875,foldbench_monomer,8gtz_A,eval-test,483
short,L/5,2646,66,0.5208333333333334,foldbench_monomer,8gtz_A,eval-test,483
short,R,2646,66,0.7272727272727273,foldbench_monomer,8gtz_A,eval-test,483
short,AUC,2646,66,0.9767383133662203,foldbench_monomer,8gtz_A,eval-test,483
medium,L,5112,73,0.14285714285714285,foldbench_monomer,8gtz_A,eval-test,483
medium,L/2,5112,73,0.24896265560165975,foldbench_monomer,8gtz_A,eval-test,483
medium,L/5,5112,73,0.46875,foldbench_monomer,8gtz_A,eval-test,483
medium,R,5112,73,0.5753424657534246,foldbench_monomer,8gtz_A,eval-test,483
medium,AUC,5112,73,0.981821246333394,foldbench_monomer,8gtz_A,eval-test,483
long,L,96467,333,0.4824016563146998,foldbench_monomer,8gtz_A,eval-test,483
long,L/2,96467,333,0.6763485477178424,foldbench_monomer,8gtz_A,eval-test,483
long,L/5,96467,333,0.8645833333333334,foldbench_monomer,8gtz_A,eval-test,483
long,R,96467,333,0.5825825825825826,foldbench_monomer,8gtz_A,eval-test,483
long,AUC,96467,333,0.9906550297567003,foldbench_monomer,8gtz_A,eval-test,483
all,L,85515,420,0.3274725274725275,foldbench_monomer,8jb3_A,eval-test,455
all,L/2,85515,420,0.4889867841409692,foldbench_monomer,8jb3_A,eval-test,455
all,L/5,85515,420,0.7472527472527473,foldbench_monomer,8jb3_A,eval-test,455
all,R,85515,420,0.3476190476190476,foldbench_monomer,8jb3_A,eval-test,455
all,AUC,85515,420,0.9445310143565036,foldbench_monomer,8jb3_A,eval-test,455
short,L,2400,66,0.12967032967032968,foldbench_monomer,8jb3_A,eval-test,455
short,L/2,2400,66,0.19383259911894274,foldbench_monomer,8jb3_A,eval-test,455
short,L/5,2400,66,0.3956043956043956,foldbench_monomer,8jb3_A,eval-test,455
short,R,2400,66,0.4696969696969697,foldbench_monomer,8jb3_A,eval-test,455
short,AUC,2400,66,0.9343369426916985,foldbench_monomer,8jb3_A,eval-test,455
medium,L,4620,65,0.1076923076923077,foldbench_monomer,8jb3_A,eval-test,455
medium,L/2,4620,65,0.18502202643171806,foldbench_monomer,8jb3_A,eval-test,455
medium,L/5,4620,65,0.2967032967032967,foldbench_monomer,8jb3_A,eval-test,455
medium,R,4620,65,0.35384615384615387,foldbench_monomer,8jb3_A,eval-test,455
medium,AUC,4620,65,0.9461082495989193,foldbench_monomer,8jb3_A,eval-test,455
long,L,78495,289,0.2571428571428571,foldbench_monomer,8jb3_A,eval-test,455
long,L/2,78495,289,0.3920704845814978,foldbench_monomer,8jb3_A,eval-test,455
long,L/5,78495,289,0.5934065934065934,foldbench_monomer,8jb3_A,eval-test,455
long,R,78495,289,0.34256055363321797,foldbench_monomer,8jb3_A,eval-test,455
long,AUC,78495,289,0.933262450238997,foldbench_monomer,8jb3_A,eval-test,455
all,L,79017,468,0.5737704918032787,foldbench_monomer,8k5j_A,eval-test,427
all,L/2,79017,468,0.812206572769953,foldbench_monomer,8k5j_A,eval-test,427
all,L/5,79017,468,0.9882352941176471,foldbench_monomer,8k5j_A,eval-test,427
all,R,79017,468,0.5363247863247863,foldbench_monomer,8k5j_A,eval-test,427
all,AUC,79017,468,0.9673591518299917,foldbench_monomer,8k5j_A,eval-test,427
short,L,2343,42,0.0936768149882904,foldbench_monomer,8k5j_A,eval-test,427
short,L/2,2343,42,0.14553990610328638,foldbench_monomer,8k5j_A,eval-test,427
short,L/5,2343,42,0.24705882352941178,foldbench_monomer,8k5j_A,eval-test,427
short,R,2343,42,0.40476190476190477,foldbench_monomer,8k5j_A,eval-test,427
short,AUC,2343,42,0.9497009581755345,foldbench_monomer,8k5j_A,eval-test,427
medium,L,4578,52,0.1053864168618267,foldbench_monomer,8k5j_A,eval-test,427
medium,L/2,4578,52,0.18309859154929578,foldbench_monomer,8k5j_A,eval-test,427
medium,L/5,4578,52,0.38823529411764707,foldbench_monomer,8k5j_A,eval-test,427
medium,R,4578,52,0.5192307692307693,foldbench_monomer,8k5j_A,eval-test,427
medium,AUC,4578,52,0.9729808966994119,foldbench_monomer,8k5j_A,eval-test,427
long,L,72096,374,0.5058548009367682,foldbench_monomer,8k5j_A,eval-test,427
long,L/2,72096,374,0.755868544600939,foldbench_monomer,8k5j_A,eval-test,427
long,L/5,72096,374,0.9529411764705882,foldbench_monomer,8k5j_A,eval-test,427
long,R,72096,374,0.5508021390374331,foldbench_monomer,8k5j_A,eval-test,427
long,AUC,72096,374,0.9644342751207984,foldbench_monomer,8k5j_A,eval-test,427
all,L,69401,448,0.5490196078431373,foldbench_monomer,8tru_A,eval-test,408
all,L/2,69401,448,0.7647058823529411,foldbench_monomer,8tru_A,eval-test,408
all,L/5,69401,448,0.9135802469135802,foldbench_monomer,8tru_A,eval-test,408
all,R,69401,448,0.5133928571428571,foldbench_monomer,8tru_A,eval-test,408
all,AUC,69401,448,0.9553673885783484,foldbench_monomer,8tru_A,eval-test,408
short,L,2181,43,0.10294117647058823,foldbench_monomer,8tru_A,eval-test,408
short,L/2,2181,43,0.18627450980392157,foldbench_monomer,8tru_A,eval-test,408
short,L/5,2181,43,0.32098765432098764,foldbench_monomer,8tru_A,eval-test,408
short,R,2181,43,0.5116279069767442,foldbench_monomer,8tru_A,eval-test,408
short,AUC,2181,43,0.9638545043183153,foldbench_monomer,8tru_A,eval-test,408
medium,L,4262,65,0.13970588235294118,foldbench_monomer,8tru_A,eval-test,408
medium,L/2,4262,65,0.22549019607843138,foldbench_monomer,8tru_A,eval-test,408
medium,L/5,4262,65,0.49382716049382713,foldbench_monomer,8tru_A,eval-test,408
medium,R,4262,65,0.6,foldbench_monomer,8tru_A,eval-test,408
medium,AUC,4262,65,0.9553014057660234,foldbench_monomer,8tru_A,eval-test,408
long,L,62958,340,0.44362745098039214,foldbench_monomer,8tru_A,eval-test,408
long,L/2,62958,340,0.6813725490196079,foldbench_monomer,8tru_A,eval-test,408
long,L/5,62958,340,0.9012345679012346,foldbench_monomer,8tru_A,eval-test,408
long,R,62958,340,0.5117647058823529,foldbench_monomer,8tru_A,eval-test,408
long,AUC,62958,340,0.9513194617973031,foldbench_monomer,8tru_A,eval-test,408
all,L,73920,425,0.7615384615384615,foldbench_monomer,8ikx_A,eval-test,390
all,L/2,73920,425,0.958974358974359,foldbench_monomer,8ikx_A,eval-test,390
all,L/5,73920,425,0.9743589743589743,foldbench_monomer,8ikx_A,eval-test,390
all,R,73920,425,0.72,foldbench_monomer,8ikx_A,eval-test,390
all,AUC,73920,425,0.9738039322402885,foldbench_monomer,8ikx_A,eval-test,390
short,L,2289,32,0.07948717948717948,foldbench_monomer,8ikx_A,eval-test,390
short,L/2,2289,32,0.15897435897435896,foldbench_monomer,8ikx_A,eval-test,390
short,L/5,2289,32,0.34615384615384615,foldbench_monomer,8ikx_A,eval-test,390
short,R,2289,32,0.65625,foldbench_monomer,8ikx_A,eval-test,390
short,AUC,2289,32,0.9666038989809481,foldbench_monomer,8ikx_A,eval-test,390
medium,L,4470,73,0.17692307692307693,foldbench_monomer,8ikx_A,eval-test,390
medium,L/2,4470,73,0.3487179487179487,foldbench_monomer,8ikx_A,eval-test,390
medium,L/5,4470,73,0.7948717948717948,foldbench_monomer,8ikx_A,eval-test,390
medium,R,4470,73,0.821917808219178,foldbench_monomer,8ikx_A,eval-test,390
medium,AUC,4470,73,0.9572404597156841,foldbench_monomer,8ikx_A,eval-test,390
long,L,67161,320,0.6205128205128205,foldbench_monomer,8ikx_A,eval-test,390
long,L/2,67161,320,0.8871794871794871,foldbench_monomer,8ikx_A,eval-test,390
long,L/5,67161,320,0.9743589743589743,foldbench_monomer,8ikx_A,eval-test,390
long,R,67161,320,0.703125,foldbench_monomer,8ikx_A,eval-test,390
long,AUC,67161,320,0.9746999409045347,foldbench_monomer,8ikx_A,eval-test,390
all,L,65703,344,0.5779569892473119,foldbench_monomer,8e5h_A,eval-val,372
all,L/2,65703,344,0.8440860215053764,foldbench_monomer,8e5h_A,eval-val,372
all,L/5,65703,344,1.0,foldbench_monomer,8e5h_A,eval-val,372
all,R,65703,344,0.6046511627906976,foldbench_monomer,8e5h_A,eval-val,372
all,AUC,65703,344,0.9870702936945392,foldbench_monomer,8e5h_A,eval-val,372
short,L,2157,46,0.12096774193548387,foldbench_monomer,8e5h_A,eval-val,372
short,L/2,2157,46,0.22043010752688172,foldbench_monomer,8e5h_A,eval-val,372
short,L/5,2157,46,0.4189189189189189,foldbench_monomer,8e5h_A,eval-val,372
short,R,2157,46,0.5652173913043478,foldbench_monomer,8e5h_A,eval-val,372
short,AUC,2157,46,0.9697341049986613,foldbench_monomer,8e5h_A,eval-val,372
medium,L,4206,54,0.13172043010752688,foldbench_monomer,8e5h_A,eval-val,372
medium,L/2,4206,54,0.23655913978494625,foldbench_monomer,8e5h_A,eval-val,372
medium,L/5,4206,54,0.527027027027027,foldbench_monomer,8e5h_A,eval-val,372
medium,R,4206,54,0.6296296296296297,foldbench_monomer,8e5h_A,eval-val,372
medium,AUC,4206,54,0.9758527795618354,foldbench_monomer,8e5h_A,eval-val,372
long,L,59340,244,0.46236559139784944,foldbench_monomer,8e5h_A,eval-val,372
long,L/2,59340,244,0.6881720430107527,foldbench_monomer,8e5h_A,eval-val,372
long,L/5,59340,244,0.9864864864864865,foldbench_monomer,8e5h_A,eval-val,372
long,R,59340,244,0.5983606557377049,foldbench_monomer,8e5h_A,eval-val,372
long,AUC,59340,244,0.9884471113409246,foldbench_monomer,8e5h_A,eval-val,372
all,L,51360,362,0.7471910112359551,foldbench_monomer,8hw8_A,eval-test,356
all,L/2,51360,362,0.9325842696629213,foldbench_monomer,8hw8_A,eval-test,356
all,L/5,51360,362,1.0,foldbench_monomer,8hw8_A,eval-test,356
all,R,51360,362,0.7375690607734806,foldbench_monomer,8hw8_A,eval-test,356
all,AUC,51360,362,0.9974205466621051,foldbench_monomer,8hw8_A,eval-test,356
short,L,1905,49,0.13764044943820225,foldbench_monomer,8hw8_A,eval-test,356
short,L/2,1905,49,0.2696629213483146,foldbench_monomer,8hw8_A,eval-test,356
short,L/5,1905,49,0.6197183098591549,foldbench_monomer,8hw8_A,eval-test,356
short,R,1905,49,0.7755102040816326,foldbench_monomer,8hw8_A,eval-test,356
short,AUC,1905,49,0.9943591660802252,foldbench_monomer,8hw8_A,eval-test,356
medium,L,3702,52,0.14606741573033707,foldbench_monomer,8hw8_A,eval-test,356
medium,L/2,3702,52,0.29213483146067415,foldbench_monomer,8hw8_A,eval-test,356
medium,L/5,3702,52,0.5774647887323944,foldbench_monomer,8hw8_A,eval-test,356
medium,R,3702,52,0.75,foldbench_monomer,8hw8_A,eval-test,356
medium,AUC,3702,52,0.9964910432033719,foldbench_monomer,8hw8_A,eval-test,356
long,L,45753,261,0.5955056179775281,foldbench_monomer,8hw8_A,eval-test,356
long,L/2,45753,261,0.8426966292134831,foldbench_monomer,8hw8_A,eval-test,356
long,L/5,45753,261,1.0,foldbench_monomer,8hw8_A,eval-test,356
long,R,45753,261,0.7279693486590039,foldbench_monomer,8hw8_A,eval-test,356
long,AUC,45753,261,0.997667393332262,foldbench_monomer,8hw8_A,eval-test,356
all,L,52353,320,0.5710059171597633,foldbench_monomer,7y4h_A,eval-val,338
all,L/2,52353,320,0.7988165680473372,foldbench_monomer,7y4h_A,eval-val,338
all,L/5,52353,320,0.9552238805970149,foldbench_monomer,7y4h_A,eval-val,338
all,R,52353,320,0.590625,foldbench_monomer,7y4h_A,eval-val,338
all,AUC,52353,320,0.9898401014740645,foldbench_monomer,7y4h_A,eval-val,338
short,L,1869,43,0.11242603550295859,foldbench_monomer,7y4h_A,eval-val,338
short,L/2,1869,43,0.20710059171597633,foldbench_monomer,7y4h_A,eval-val,338
short,L/5,1869,43,0.3880597014925373,foldbench_monomer,7y4h_A,eval-val,338
short,R,1869,43,0.5581395348837209,foldbench_monomer,7y4h_A,eval-val,338
short,AUC,1869,43,0.9477699381033647,foldbench_monomer,7y4h_A,eval-val,338
medium,L,3630,51,0.14792899408284024,foldbench_monomer,7y4h_A,eval-val,338
medium,L/2,3630,51,0.25443786982248523,foldbench_monomer,7y4h_A,eval-val,338
medium,L/5,3630,51,0.4925373134328358,foldbench_monomer,7y4h_A,eval-val,338
medium,R,3630,51,0.5882352941176471,foldbench_monomer,7y4h_A,eval-val,338
medium,AUC,3630,51,0.9850106010551748,foldbench_monomer,7y4h_A,eval-val,338
long,L,46854,226,0.47041420118343197,foldbench_monomer,7y4h_A,eval-val,338
long,L/2,46854,226,0.7100591715976331,foldbench_monomer,7y4h_A,eval-val,338
long,L/5,46854,226,0.9552238805970149,foldbench_monomer,7y4h_A,eval-val,338
long,R,46854,226,0.6061946902654868,foldbench_monomer,7y4h_A,eval-val,338
long,AUC,46854,226,0.9925475862048022,foldbench_monomer,7y4h_A,eval-val,338
all,L,50086,403,0.6696969696969697,foldbench_monomer,9fym_A,eval-test,330
all,L/2,50086,403,0.8848484848484849,foldbench_monomer,9fym_A,eval-test,330
all,L/5,50086,403,1.0,foldbench_monomer,9fym_A,eval-test,330
all,R,50086,403,0.6054590570719603,foldbench_monomer,9fym_A,eval-test,330
all,AUC,50086,403,0.989411629033282,foldbench_monomer,9fym_A,eval-test,330
short,L,1881,43,0.12727272727272726,foldbench_monomer,9fym_A,eval-test,330
short,L/2,1881,43,0.23030303030303031,foldbench_monomer,9fym_A,eval-test,330
short,L/5,1881,43,0.4090909090909091,foldbench_monomer,9fym_A,eval-test,330
short,R,1881,43,0.5348837209302325,foldbench_monomer,9fym_A,eval-test,330
short,AUC,1881,43,0.9744034213123466,foldbench_monomer,9fym_A,eval-test,330
medium,L,3654,50,0.14545454545454545,foldbench_monomer,9fym_A,eval-test,330
medium,L/2,3654,50,0.2727272727272727,foldbench_monomer,9fym_A,eval-test,330
medium,L/5,3654,50,0.5606060606060606,foldbench_monomer,9fym_A,eval-test,330
medium,R,3654,50,0.68,foldbench_monomer,9fym_A,eval-test,330
medium,AUC,3654,50,0.9775027746947835,foldbench_monomer,9fym_A,eval-test,330
long,L,44551,310,0.5787878787878787,foldbench_monomer,9fym_A,eval-test,330
long,L/2,44551,310,0.8181818181818182,foldbench_monomer,9fym_A,eval-test,330
long,L/5,44551,310,1.0,foldbench_monomer,9fym_A,eval-test,330
long,R,44551,310,0.603225806451613,foldbench_monomer,9fym_A,eval-test,330
long,AUC,44551,310,0.9909091770806674,foldbench_monomer,9fym_A,eval-test,330
all,L,40485,302,0.6490683229813664,foldbench_monomer,8tuk_A,eval-test,322
all,L/2,40485,302,0.8819875776397516,foldbench_monomer,8tuk_A,eval-test,322
all,L/5,40485,302,0.953125,foldbench_monomer,8tuk_A,eval-test,322
all,R,40485,302,0.6821192052980133,foldbench_monomer,8tuk_A,eval-test,322
all,AUC,40485,302,0.9784532947197038,foldbench_monomer,8tuk_A,eval-test,322
short,L,1638,37,0.11180124223602485,foldbench_monomer,8tuk_A,eval-test,322
short,L/2,1638,37,0.2236024844720497,foldbench_monomer,8tuk_A,eval-test,322
short,L/5,1638,37,0.5625,foldbench_monomer,8tuk_A,eval-test,322
short,R,1638,37,0.7567567567567568,foldbench_monomer,8tuk_A,eval-test,322
short,AUC,1638,37,0.9916606175194558,foldbench_monomer,8tuk_A,eval-test,322
medium,L,3088,36,0.11180124223602485,foldbench_monomer,8tuk_A,eval-test,322
medium,L/2,3088,36,0.2236024844720497,foldbench_monomer,8tuk_A,eval-test,322
medium,L/5,3088,36,0.53125,foldbench_monomer,8tuk_A,eval-test,322
medium,R,3088,36,0.8055555555555556,foldbench_monomer,8tuk_A,eval-test,322
medium,AUC,3088,36,0.9981159895150721,foldbench_monomer,8tuk_A,eval-test,322
long,L,35759,229,0.5217391304347826,foldbench_monomer,8tuk_A,eval-test,322
long,L/2,35759,229,0.7639751552795031,foldbench_monomer,8tuk_A,eval-test,322
long,L/5,35759,229,0.9375,foldbench_monomer,8tuk_A,eval-test,322
long,R,35759,229,0.6375545851528385,foldbench_monomer,8tuk_A,eval-test,322
long,AUC,35759,229,0.9731222891780978,foldbench_monomer,8tuk_A,eval-test,322
all,L,42778,303,0.6258064516129033,foldbench_monomer,9b1u_A,eval-test,310
all,L/2,42778,303,0.7870967741935484,foldbench_monomer,9b1u_A,eval-test,310
all,L/5,42778,303,0.8548387096774194,foldbench_monomer,9b1u_A,eval-test,310
all,R,42778,303,0.6336633663366337,foldbench_monomer,9b1u_A,eval-test,310
all,AUC,42778,303,0.9927404394353502,foldbench_monomer,9b1u_A,eval-test,310
short,L,1737,43,0.13548387096774195,foldbench_monomer,9b1u_A,eval-test,310
short,L/2,1737,43,0.2645161290322581,foldbench_monomer,9b1u_A,eval-test,310
short,L/5,1737,43,0.5806451612903226,foldbench_monomer,9b1u_A,eval-test,310
short,R,1737,43,0.6744186046511628,foldbench_monomer,9b1u_A,eval-test,310
short,AUC,1737,43,0.9869168886082205,foldbench_monomer,9b1u_A,eval-test,310
medium,L,3366,46,0.14838709677419354,foldbench_monomer,9b1u_A,eval-test,310
medium,L/2,3366,46,0.27741935483870966,foldbench_monomer,9b1u_A,eval-test,310
medium,L/5,3366,46,0.5645161290322581,foldbench_monomer,9b1u_A,eval-test,310
medium,R,3366,46,0.6521739130434783,foldbench_monomer,9b1u_A,eval-test,310
medium,AUC,3366,46,0.9924633315872184,foldbench_monomer,9b1u_A,eval-test,310
long,L,37675,214,0.4838709677419355,foldbench_monomer,9b1u_A,eval-test,310
long,L/2,37675,214,0.6967741935483871,foldbench_monomer,9b1u_A,eval-test,310
long,L/5,37675,214,0.8548387096774194,foldbench_monomer,9b1u_A,eval-test,310
long,R,37675,214,0.6121495327102804,foldbench_monomer,9b1u_A,eval-test,310
long,AUC,37675,214,0.9925583666202882,foldbench_monomer,9b1u_A,eval-test,310
all,L,39903,326,0.43448275862068964,foldbench_monomer,8ye0_A,eval-test,290
all,L/2,39903,326,0.5517241379310345,foldbench_monomer,8ye0_A,eval-test,290
all,L/5,39903,326,0.7068965517241379,foldbench_monomer,8ye0_A,eval-test,290
all,R,39903,326,0.42024539877300615,foldbench_monomer,8ye0_A,eval-test,290
all,AUC,39903,326,0.9628365207467745,foldbench_monomer,8ye0_A,eval-test,290
short,L,1677,43,0.13793103448275862,foldbench_monomer,8ye0_A,eval-test,290
short,L/2,1677,43,0.25517241379310346,foldbench_monomer,8ye0_A,eval-test,290
short,L/5,1677,43,0.3793103448275862,foldbench_monomer,8ye0_A,eval-test,290
short,R,1677,43,0.4186046511627907,foldbench_monomer,8ye0_A,eval-test,290
short,AUC,1677,43,0.9529902365432239,foldbench_monomer,8ye0_A,eval-test,290
medium,L,3246,57,0.17586206896551723,foldbench_monomer,8ye0_A,eval-test,290
medium,L/2,3246,57,0.2689655172413793,foldbench_monomer,8ye0_A,eval-test,290
medium,L/5,3246,57,0.3793103448275862,foldbench_monomer,8ye0_A,eval-test,290
medium,R,3246,57,0.38596491228070173,foldbench_monomer,8ye0_A,eval-test,290
medium,AUC,3246,57,0.9589543001435856,foldbench_monomer,8ye0_A,eval-test,290
long,L,34980,226,0.3620689655172414,foldbench_monomer,8ye0_A,eval-test,290
long,L/2,34980,226,0.5310344827586206,foldbench_monomer,8ye0_A,eval-test,290
long,L/5,34980,226,0.6206896551724138,foldbench_monomer,8ye0_A,eval-test,290
long,R,34980,226,0.42920353982300885,foldbench_monomer,8ye0_A,eval-test,290
long,AUC,34980,226,0.959515324141717,foldbench_monomer,8ye0_A,eval-test,290
all,L,38226,269,0.7067137809187279,foldbench_monomer,8suc_A,eval-test,283
all,L/2,38226,269,0.8652482269503546,foldbench_monomer,8suc_A,eval-test,283
all,L/5,38226,269,1.0,foldbench_monomer,8suc_A,eval-test,283
all,R,38226,269,0.7174721189591078,foldbench_monomer,8suc_A,eval-test,283
all,AUC,38226,269,0.9973465376052122,foldbench_monomer,8suc_A,eval-test,283
short,L,1641,66,0.2332155477031802,foldbench_monomer,8suc_A,eval-test,283
short,L/2,1641,66,0.45390070921985815,foldbench_monomer,8suc_A,eval-test,283
short,L/5,1641,66,0.8214285714285714,foldbench_monomer,8suc_A,eval-test,283
short,R,1641,66,0.7727272727272727,foldbench_monomer,8suc_A,eval-test,283
short,AUC,1641,66,0.9935642135642135,foldbench_monomer,8suc_A,eval-test,283
medium,L,3174,87,0.303886925795053,foldbench_monomer,8suc_A,eval-test,283
medium,L/2,3174,87,0.5531914893617021,foldbench_monomer,8suc_A,eval-test,283
medium,L/5,3174,87,0.8392857142857143,foldbench_monomer,8suc_A,eval-test,283
