entry_id,L,n,rho,oracle,mean,min_nll,best_of_top1pct
AF-A0A0S8KJ43-F1,268,1000,-0.08609814131687892,0.3314917127071823,0.09382334195554572,0.043478260869565216,0.2681564245810056
AF-A0A0U3AG07-F1,361,1000,-0.36000594025482874,0.4661654135338346,0.14811260255771544,0.1566820276497696,0.3813953488372092
AF-A0A0W8FZR3-F1,76,1000,0.21826718068783194,0.45454545454545453,0.023245720253189817,0.0,0.26666666666666666
AF-A0A0X3UPP1-F1,406,1000,-0.21423167857718167,0.16666666666666666,0.07821987815815351,0.1411764705882353,0.1411764705882353
AF-A0A0Z8LYN6-F1,385,1000,-0.09872687357486899,0.14965986394557823,0.046518599153932985,0.010899182561307903,0.12755102040816324
AF-A0A100I0V3-F1,310,1000,-0.032432714887614414,0.17543859649122806,0.05664157402679757,0.04,0.09950248756218905
AF-A0A128EME2-F1,286,1000,-0.3769062876062394,0.2987012987012987,0.12211812838743671,0.026490066225165566,0.2987012987012987
AF-A0A132MH23-F1,488,1000,-0.015550671978229194,0.13302752293577982,0.04967057179670501,0.0,0.07494145199063232
AF-A0A135IKW2-F1,100,1000,-0.11004962666598707,0.4666666666666667,0.1087935526730959,0.125,0.25
AF-A0A135THY5-F1,319,1000,-0.1728376206873495,0.23853211009174313,0.07278966818457425,0.08301886792452831,0.1232876712328767
AF-A0A136LR62-F1,121,1000,-0.4875407494596877,0.8735632183908046,0.5473088552931499,0.8333333333333333,0.8333333333333333
AF-A0A147GX12-F1,115,1000,-0.4775099816963034,0.49056603773584906,0.133888368522673,0.30952380952380953,0.4090909090909091
AF-A0A150D5N9-F1,121,1000,-0.05344676094772786,0.36923076923076925,0.09282175911095392,0.05797101449275362,0.13157894736842107
AF-A0A150QTE2-F1,160,1000,-0.2511150586489008,0.3870967741935484,0.0773510913875605,0.0425531914893617,0.1232876712328767
AF-A0A152A5D9-F1,194,1000,-0.06980835362198713,0.2682926829268293,0.05176616082134616,0.0,0.10084033613445377
AF-A0A154C637-F1,280,1000,-0.04849894272092887,0.18691588785046728,0.04466087750760975,0.022727272727272724,0.1694915254237288
AF-A0A160F8Q8-F1,358,1000,-0.008676788208308674,0.1729323308270677,0.049557978671388586,0.04979253112033195,0.1016949152542373
AF-A0A164Y4S7-F1,253,1000,0.02230884907203402,0.2987551867219917,0.049059036319021004,0.0,0.1219512195121951
AF-A0A174QVN0-F1,127,1000,-0.20041839069292186,0.49122807017543857,0.1104953198650899,0.27906976744186046,0.39999999999999997
AF-A0A175W4K6-F1,613,1000,-0.15518990366768426,0.09615384615384615,0.037866400493132,0.07394957983193277,0.07394957983193277
AF-A0A177N9G6-F1,250,1000,-0.41371128264770574,0.40437158469945356,0.12003808091903027,0.34355828220858897,0.34355828220858897
AF-A0A1B2ECB7-F1,955,1000,-0.1642910214643069,0.24846248462484624,0.14585250401148733,0.14942528735632182,0.17365269461077842
AF-A0A1C2HVD9-F1,250,1000,-0.040657918192575526,0.29729729729729737,0.06811933375425623,0.060240963855421686,0.15999999999999998
AF-A0A1D9EPS7-F1,76,1000,-0.6076891579401863,0.576271186440678,0.18250707544278635,0.32558139534883723,0.3902439024390244
AF-A0A1E3Z9G4-F1,322,1000,-0.3288265584321845,0.39800995024875624,0.18711770798087274,0.11827956989247312,0.24074074074074076
AF-A0A1E4HKH5-F1,298,1000,-0.18957230586383694,0.1964285714285714,0.07038704453630189,0.08040201005025126,0.1149425287356322
AF-A0A1F3BJC0-F1,133,1000,-0.18332702288117547,0.5454545454545454,0.057835345472090675,0.25,0.4
AF-A0A1F4A4R3-F1,166,1000,-0.02406109545821142,0.2874251497005988,0.053392902149022446,0.017094017094017096,0.10526315789473684
AF-A0A1F7PSL9-F1,178,1000,0.09963182782033583,0.2753623188405797,0.054912497275099996,0.03636363636363636,0.09009009009009009
AF-A0A1F8NAE2-F1,262,1000,-0.1710599961739502,0.2065217391304348,0.05876718328901896,0.04166666666666667,0.2065217391304348
AF-A0A1F9Q9B5-F1,505,1000,-0.019268231453552675,0.13758389261744966,0.04361860836829753,0.05238095238095238,0.0723404255319149
AF-A0A1F9WYC9-F1,316,1000,-0.3368021910899565,0.4931506849315069,0.21244118013310315,0.20930232558139536,0.2694300518134715
AF-A0A1G0YQE8-F1,37,1000,-0.4386110523012989,0.7692307692307692,0.14656639934747723,0.0,0.6153846153846153
AF-A0A1G1G923-F1,301,1000,-0.08400395857345162,0.2173913043478261,0.046742672516136605,0.008368200836820083,0.15810276679841898
AF-A0A1G2BPR7-F1,409,1000,-0.04876347322118789,0.11246943765281174,0.03937606148950826,0.03669724770642202,0.0759493670886076
AF-A0A1G2U5Z0-F1,64,1000,-0.337849535661659,0.7567567567567567,0.21823773483092856,0.2962962962962963,0.39999999999999997
AF-A0A1G5RTC8-F1,271,1000,-0.14283972094676936,0.25225225225225223,0.06979005664227377,0.07865168539325842,0.19607843137254902
AF-A0A1G7LNW0-F1,529,1000,0.03265126153893719,0.12839506172839504,0.05451911540633542,0.0558659217877095,0.07692307692307693
AF-A0A1H0DQV3-F1,205,1000,-0.5665524712664329,0.6363636363636364,0.4262311784262181,0.537037037037037,0.5663716814159292
AF-A0A1H0DWX7-F1,76,1000,-0.040606723452325695,0.5263157894736842,0.0671686576414071,0.0,0.14285714285714282
AF-A0A1H0HMJ5-F1,298,1000,-0.1319821772759462,0.4545454545454546,0.13111275629813254,0.2368421052631579,0.32748538011695905
AF-A0A1H0MSQ8-F1,217,1000,-0.42479613310757003,0.3926380368098159,0.14193958554848218,0.0,0.3
AF-A0A1H4P998-F1,133,1000,-0.26161949776226945,0.5599999999999999,0.21702559805906937,0.49275362318840565,0.5142857142857143
AF-A0A1H4ZXT8-F1,286,1000,-0.028577712304305638,0.23829787234042552,0.07284329084657189,0.06557377049180328,0.0808080808080808
AF-A0A1H5EQN0-F1,460,1000,-0.22370951016283472,0.23170731707317072,0.12434861464263901,0.12594458438287154,0.17798594847775176
AF-A0A1H7B660-F1,490,1000,-0.04218051956829327,0.11730205278592375,0.038967391628198046,0.0453257790368272,0.06266318537859007
AF-A0A1H7BZP4-F1,358,1000,-0.17199944935482486,0.2608695652173913,0.09969667398808288,0.12,0.22499999999999998
AF-A0A1H8IES4-F1,247,1000,-0.2030596562122224,0.1945525291828794,0.05367680991420404,0.039800995024875614,0.17699115044247787
AF-A0A1H8J886-F1,517,1000,-0.12962511756755807,0.28460038986354774,0.1404907121460306,0.19512195121951217,0.24040920716112535
AF-A0A1I0MNP8-F1,343,1000,-0.10210362075481817,0.19047619047619047,0.058737905578173384,0.007751937984496125,0.17993079584775087
AF-A0A1I3G1X7-F1,70,1000,-0.09107150517071809,0.30769230769230765,0.034412737438476386,0.03508771929824561,0.06896551724137931
AF-A0A1I3S624-F1,139,1000,-0.25638640039584215,0.28070175438596495,0.04554922276842986,0.23611111111111113,0.23611111111111113
AF-A0A1I4LSU9-F1,268,1000,0.010655078495907697,0.14705882352941177,0.03842919173740749,0.011363636363636364,0.06818181818181818
AF-A0A1I7UQV9-F1,307,1000,-0.43211081174124566,0.7845303867403315,0.6428559751994011,0.6303030303030303,0.7309644670050761
AF-A0A1J0AGT5-F1,325,1000,-0.5112893625257806,0.7207207207207208,0.5151193615853162,0.6486486486486486,0.6515837104072397
AF-A0A1J5KTN9-F1,745,1000,-0.25126679553451975,0.5280289330922242,0.3707258803637524,0.31529411764705884,0.4409448818897638
AF-A0A1K2HJG6-F1,427,1000,-0.18446094783527564,0.3238095238095238,0.12562672565897584,0.07228915662650603,0.19607843137254902
AF-A0A1L9BRL8-F1,160,1000,-0.16366318715819506,0.3235294117647059,0.04940064150217072,0.2857142857142857,0.2857142857142857
AF-A0A1L9SD49-F1,400,1000,0.03481806670892501,0.08353808353808354,0.01952068911584063,0.015424164524421595,0.03225806451612903
AF-A0A1M3ALQ7-F1,115,1000,-0.19803527453903594,0.6262626262626263,0.15770660184338903,0.10526315789473684,0.32786885245901637
AF-A0A1M3BFE1-F1,211,1000,-0.36571346165546026,0.33898305084745767,0.10590076836265905,0.2111111111111111,0.3076923076923077
AF-A0A1M4JLL1-F1,289,1000,-0.04167911247925439,0.23111111111111113,0.07103253888146499,0.1411764705882353,0.1411764705882353
AF-A0A1M4W3J5-F1,385,1000,0.027986161239820548,0.11483253588516748,0.04113680874097207,0.0516795865633075,0.07058823529411765
AF-A0A1M5NBI5-F1,187,1000,-0.025032546800479383,0.24468085106382978,0.06691362558618133,0.10256410256410256,0.1804511278195489
AF-A0A1M7QJT9-F1,226,1000,-0.4670757083593636,0.28571428571428564,0.09552142441336252,0.14285714285714285,0.1897810218978102
AF-A0A1N6IZK8-F1,463,1000,0.03130933786346702,0.22587268993839835,0.061749504590241484,0.14092140921409216,0.14285714285714285
AF-A0A1N6K1Z4-F1,208,1000,-0.3815187027478717,0.48120300751879697,0.15034954209450274,0.23853211009174313,0.33999999999999997
AF-A0A1P8PGC2-F1,202,1000,-0.05286843934471654,0.1651376146788991,0.047554181699720234,0.05970149253731343,0.10362694300518134
AF-A0A1Q3NGI3-F1,427,1000,-0.20370172508918183,0.18858560794044665,0.06914129843587129,0.1276595744680851,0.18858560794044665
AF-A0A1Q3WIC3-F1,130,1000,-0.23029259651376555,0.6027397260273972,0.3254522606089052,0.36363636363636365,0.47619047619047616
AF-A0A1Q4XFD8-F1,616,1000,-0.1405554229003661,0.17316017316017315,0.06250675883096689,0.05633802816901409,0.11737089201877934
AF-A0A1Q5Q548-F1,322,1000,-0.2535139618196729,0.3082191780821918,0.11667914532047331,0.07207207207207206,0.2738589211618257
AF-A0A1Q5T2E8-F1,289,1000,0.1663598996839797,0.12903225806451613,0.025438275795905865,0.0,0.03759398496240601
AF-A0A1Q6ALM2-F1,133,1000,-0.3305417016556179,0.5454545454545455,0.13027220317058225,0.3023255813953488,0.3448275862068966
AF-A0A1Q6FWX2-F1,445,1000,-0.05292909955556957,0.18478260869565216,0.05921138603771247,0.0642857142857143,0.0915032679738562
AF-A0A1Q6K0P3-F1,373,1000,-0.36993433207930554,0.3221476510067114,0.12083676274042798,0.07531380753138076,0.20422535211267606
AF-A0A1Q6SXS8-F1,517,1000,-0.14888313476385848,0.19711538461538464,0.0684486042864103,0.03550295857988166,0.09718670076726343
AF-A0A1Q7Y8B2-F1,358,1000,-0.14507896143287,0.20444444444444443,0.07375942543974329,0.08365019011406845,0.139917695473251
AF-A0A1Q8IC85-F1,523,1000,-0.08932920500083481,0.088339222614841,0.034616494571702974,0.0255863539445629,0.0421455938697318
AF-A0A1Q8YCD7-F1,89,1000,-0.4182672781824867,0.5238095238095238,0.18147764336261576,0.3636363636363636,0.4848484848484849
AF-A0A1Q9P3R4-F1,427,1000,-0.5500559739502746,0.7166123778501629,0.6339582878030714,0.6418918918918919,0.7070063694267517
AF-A0A1Q9PKP0-F1,232,1000,-0.32619577332978344,0.49367088607594933,0.1858740082401062,0.2255639097744361,0.35036496350364965
AF-A0A1Q9QMT8-F1,52,1000,-0.09424206439703098,0.7777777777777778,0.12366697591503012,0.0,0.7272727272727274
AF-A0A1Q9T703-F1,182,1000,-0.15214772130859208,0.26666666666666666,0.09421942101675748,0.06122448979591837,0.125
AF-A0A1S1E964-F1,94,1000,-0.5038068692199362,0.6551724137931034,0.1819451935428411,0.34375,0.5074626865671642
AF-A0A1S1ZZP4-F1,343,1000,-0.21800794511531635,0.3166666666666667,0.11972776532194374,0.18348623853211007,0.22033898305084745
AF-A0A1S3HW37-F1,385,1000,-0.17391201069322215,0.2364217252396166,0.0880412198818913,0.034129692832764506,0.14022140221402213
AF-A0A1S3QTM0-F1,256,1000,-0.2630653440627797,0.33183856502242154,0.10805708768564766,0.06315789473684212,0.27358490566037735
AF-A0A1S6FNE5-F1,46,1000,-0.7694118488276657,0.9333333333333333,0.40128248703624264,0.8461538461538461,0.8461538461538461
AF-A0A1S6INZ3-F1,103,1000,-0.4116753704561441,0.6133333333333333,0.1604615424671975,0.4363636363636363,0.4363636363636363
AF-A0A1S9A779-F1,244,1000,-0.10383572409733124,0.27941176470588236,0.06548896487956245,0.04830917874396135,0.13333333333333333
AF-A0A1U7LTT1-F1,244,1000,-0.22518298131071574,0.25,0.017834443267048732,0.0,0.08695652173913043
AF-A0A1U7MS47-F1,166,1000,-0.06167607265395335,0.3962264150943396,0.06732853050857093,0.0,0.08
AF-A0A1U9L2I5-F1,259,1000,-0.12682533131409254,0.25316455696202533,0.08577942742689046,0.03947368421052632,0.13846153846153844
AF-A0A1V2W6U4-F1,400,1000,-0.16075517646942689,0.1958041958041958,0.0625597487677524,0.06722689075630252,0.183206106870229
AF-A0A1V4TBY3-F1,589,1000,-0.16852040121000209,0.20414201183431954,0.07377061555274754,0.12720848056537104,0.1393841166936791
AF-A0A1V4Y3N1-F1,58,1000,-0.15112388666280357,0.5365853658536585,0.1120285362397731,0.37837837837837834,0.4230769230769231
AF-A0A1V4Z0S1-F1,376,1000,-0.259284063196207,0.29971181556195964,0.1132137184425086,0.04761904761904762,0.29971181556195964
AF-A0A1V5KM55-F1,1058,1000,-0.014001172101348075,0.2202729044834308,0.1156698718308068,0.13102595797280595,0.13102595797280595
AF-A0A1V5T8X6-F1,550,1000,-0.37482858838522504,0.38596491228070173,0.1960159985241242,0.15340909090909088,0.2857142857142857
AF-A0A1V6EQC7-F1,653,1000,-0.5174451948301708,0.2504118616144975,0.1498636105199653,0.22377622377622378,0.23157894736842108
AF-A0A1V6KEH3-F1,274,1000,-0.15616153457732712,0.2,0.06145712967756009,0.044444444444444446,0.11282051282051284
AF-A0A1V8NZJ3-F1,109,1000,-0.470143232150763,0.5714285714285714,0.1896530028604203,0.41860465116279066,0.5217391304347827
AF-A0A1W1D4H0-F1,433,1000,-0.11966760265273457,0.1883408071748879,0.04651665021715716,0.022662889518413595,0.11
AF-A0A1W1YKV8-F1,151,1000,-0.34952023657489656,0.3243243243243243,0.11113840618518998,0.26829268292682923,0.26829268292682923
AF-A0A1W4UU29-F1,388,1000,-0.19423971643952617,0.15810276679841898,0.051514661385446386,0.04201680672268908,0.08163265306122448
AF-A0A1W6MZN8-F1,259,1000,-0.04582624530591034,0.2641509433962264,0.06532320376166606,0.043478260869565216,0.19540229885057472
AF-A0A1W9UK93-F1,643,1000,-0.16916226582437238,0.2222222222222222,0.062181015900950515,0.0950639853747715,0.1230769230769231
AF-A0A1X7UUU6-F1,181,1000,0.025617336365022336,0.1769911504424779,0.02186012544815055,0.0,0.05454545454545454
AF-A0A1X9STU5-F1,43,1000,-0.13300555104944153,0.7428571428571429,0.14703472164243342,0.0,0.5161290322580645
AF-A0A1Y0H0D4-F1,496,1000,-0.16057022877847824,0.18765432098765433,0.05834984996049134,0.05804749340369393,0.12398921832884095
AF-A0A1Y0IR95-F1,214,1000,-0.1543346361786579,0.21468926553672313,0.0688680712597213,0.039603960396039604,0.20869565217391303
AF-A0A1Y0SYB5-F1,301,1000,0.08791247205028646,0.12030075187969924,0.03639894633911876,0.021164021164021166,0.045871559633027525
AF-A0A1Y1YK55-F1,571,1000,-0.059669325767126156,0.20408163265306123,0.06805794171196038,0.05405405405405406,0.12293144208037826
AF-A0A1Y2WJL9-F1,478,1000,-0.07466965975980673,0.22169811320754718,0.07854505098785801,0.06217616580310881,0.18952618453865336
AF-A0A1Y4SAF4-F1,286,1000,-0.030433247111226143,0.15328467153284672,0.04538046595754137,0.034782608695652174,0.07782101167315175
AF-A0A1Y6CFQ5-F1,445,1000,-0.07615919548743569,0.11016949152542371,0.039870203314358574,0.06526806526806528,0.10154525386313465
AF-A0A1Z5HHU1-F1,340,1000,0.060434795065906176,0.17801047120418848,0.0426305213011785,0.0,0.08974358974358974
AF-A0A1Z5SKH5-F1,295,1000,-0.27007251486869105,0.25,0.07912059758763601,0.04624277456647399,0.2242152466367713
AF-A0A209BHL0-F1,331,1000,-0.10933763382793332,0.1259259259259259,0.04346676397335744,0.043859649122807015,0.05555555555555556
AF-A0A218PSI4-F1,265,1000,-0.3960635909584474,0.64,0.42876767803313964,0.4370860927152318,0.550561797752809
AF-A0A221URL9-F1,349,1000,-0.02933543785969477,0.194331983805668,0.05859606590735195,0.05194805194805195,0.07913669064748201
AF-A0A238H440-F1,154,1000,-0.4711212442397074,0.7572815533980582,0.5415816624030997,0.625,0.7191011235955056
AF-A0A239MLR9-F1,274,1000,-0.10003901300034752,0.2866666666666666,0.0773437974782528,0.09243697478991596,0.1640625
AF-A0A239N4J8-F1,337,1000,-0.03878899855257692,0.12101910828025475,0.040129024932371055,0.07801418439716312,0.07801418439716312
AF-A0A240U2Y7-F1,292,1000,-0.17026577168822116,0.29333333333333333,0.06283682475966948,0.1411764705882353,0.26
AF-A0A249P6X1-F1,70,1000,-0.09068625206612459,0.5714285714285715,0.06458111829231389,0.125,0.2222222222222222
AF-A0A252D8K9-F1,175,1000,-0.33535365650916144,0.4186046511627907,0.14517897753791953,0.1111111111111111,0.32786885245901637
AF-A0A255I3K6-F1,145,1000,-0.3586264515726039,0.6329113924050633,0.1270176418767682,0.19444444444444442,0.6329113924050633
AF-A0A256XXG6-F1,301,1000,-0.10373767414561114,0.3127272727272727,0.08474627753842259,0.0,0.2723735408560311
AF-A0A257MFV7-F1,142,1000,-0.0472011402528726,0.393939393939394,0.0718880262273281,0.05405405405405406,0.10126582278481013
AF-A0A257WF75-F1,64,1000,-0.7171434103453461,0.9545454545454546,0.5074745413369937,0.9166666666666666,0.9166666666666666
AF-A0A258AIY7-F1,661,1000,-0.2905100299096767,0.5818181818181818,0.4131194978545194,0.29069767441860467,0.46009389671361495
AF-A0A258DT17-F1,127,1000,0.0696095038575352,0.38554216867469876,0.04741710557688877,0.0,0.16091954022988503
AF-A0A259SHN6-F1,409,1000,-0.1954369221430972,0.24199288256227758,0.09426903397822911,0.08849557522123894,0.1693548387096774
AF-A0A264W265-F1,106,1000,-0.06070641222569073,0.3218390804597701,0.09099248477950048,0.0,0.13953488372093023
AF-A0A268E796-F1,109,1000,-0.23005138997438052,0.5063291139240507,0.1801370546813987,0.08,0.30000000000000004
AF-A0A268IL12-F1,154,1000,0.04463094391745874,0.18461538461538463,0.042953051617354826,0.0,0.11214953271028039
AF-A0A269VU64-F1,184,1000,-0.42793077422279635,0.5180722891566265,0.24852868055608565,0.20689655172413796,0.41538461538461535
AF-A0A286DX16-F1,94,1000,-0.2198966535048062,0.6909090909090909,0.12508460613694883,0.0,0.6666666666666667
AF-A0A2A2QKG0-F1,271,1000,-0.3496990954640257,0.74,0.5667860198105862,0.5,0.6590909090909091
