entry_id,r,n_gen_tokens,finished,n_pred,all_npred,all_tp,all_prec,all_rec,all_f1,short_npred,short_tp,short_prec,short_rec,short_f1,med_npred,med_tp,med_prec,med_rec,med_f1,long_npred,long_tp,long_prec,long_rec,long_f1,n_sections,best_f1,last_f1,first_f1,frac_improving,mean_jaccard
cameo_hard__8s89_A,2,658,True,211,211,21,0.0995260663507109,0.06158357771260997,0.07608695652173914,34,7,0.20588235294117646,0.2916666666666667,0.2413793103448276,39,6,0.15384615384615385,0.10714285714285714,0.12631578947368421,138,8,0.057971014492753624,0.03065134099616858,0.040100250626566414,1,0.07608695652173914,0.07608695652173914,0.07608695652173914,nan,nan
cameo_hard__8s89_A,3,538,True,178,178,34,0.19101123595505617,0.09970674486803519,0.13102119460500963,33,9,0.2727272727272727,0.375,0.3157894736842105,31,16,0.5161290322580645,0.2857142857142857,0.367816091954023,114,9,0.07894736842105263,0.034482758620689655,0.048,1,0.13102119460500963,0.13102119460500963,0.13102119460500963,nan,nan
cameo_hard__8v4w_A,0,607,True,200,200,15,0.075,0.06944444444444445,0.07211538461538462,19,2,0.10526315789473684,0.08,0.0909090909090909,15,5,0.3333333333333333,0.11363636363636363,0.16949152542372878,166,8,0.04819277108433735,0.05442176870748299,0.05111821086261981,1,0.07211538461538462,0.07211538461538462,0.07211538461538462,nan,nan
cameo_hard__8v4w_A,1,584,True,194,194,14,0.07216494845360824,0.06481481481481481,0.06829268292682927,21,4,0.19047619047619047,0.16,0.17391304347826086,33,7,0.21212121212121213,0.1590909090909091,0.18181818181818182,140,3,0.02142857142857143,0.02040816326530612,0.020905923344947733,1,0.06829268292682927,0.06829268292682927,0.06829268292682927,nan,nan
cameo_hard__8v4w_A,2,691,True,228,228,34,0.14912280701754385,0.1574074074074074,0.15315315315315314,37,4,0.10810810810810811,0.16,0.12903225806451613,67,18,0.26865671641791045,0.4090909090909091,0.32432432432432434,124,12,0.0967741935483871,0.08163265306122448,0.08856088560885607,1,0.15315315315315314,0.15315315315315314,0.15315315315315314,nan,nan
cameo_hard__8v4w_A,3,682,True,227,227,22,0.09691629955947137,0.10185185185185185,0.09932279909706547,47,7,0.14893617021276595,0.28,0.19444444444444445,52,8,0.15384615384615385,0.18181818181818182,0.16666666666666669,128,7,0.0546875,0.047619047619047616,0.05090909090909091,1,0.09932279909706547,0.09932279909706547,0.09932279909706547,nan,nan
cameo_hard__8vej_B,0,556,True,184,184,15,0.08152173913043478,0.08522727272727272,0.08333333333333333,31,9,0.2903225806451613,0.47368421052631576,0.36,29,2,0.06896551724137931,0.06451612903225806,0.06666666666666667,124,4,0.03225806451612903,0.031746031746031744,0.032,1,0.08333333333333333,0.08333333333333333,0.08333333333333333,nan,nan
cameo_hard__8vej_B,1,469,True,155,155,10,0.06451612903225806,0.056818181818181816,0.060422960725075525,26,4,0.15384615384615385,0.21052631578947367,0.17777777777777778,30,2,0.06666666666666667,0.06451612903225806,0.06557377049180328,99,4,0.04040404040404041,0.031746031746031744,0.035555555555555556,1,0.060422960725075525,0.060422960725075525,0.060422960725075525,nan,nan
cameo_hard__8vej_B,2,637,True,212,212,12,0.05660377358490566,0.06818181818181818,0.06185567010309278,33,4,0.12121212121212122,0.21052631578947367,0.15384615384615385,38,4,0.10526315789473684,0.12903225806451613,0.11594202898550723,141,4,0.028368794326241134,0.031746031746031744,0.0299625468164794,1,0.06185567010309278,0.06185567010309278,0.06185567010309278,nan,nan
cameo_hard__8vej_B,3,844,True,265,265,11,0.04150943396226415,0.0625,0.049886621315192746,35,6,0.17142857142857143,0.3157894736842105,0.22222222222222224,38,0,0.0,0.0,0.0,192,5,0.026041666666666668,0.03968253968253968,0.031446540880503145,1,0.049886621315192746,0.049886621315192746,0.049886621315192746,nan,nan
cameo_hard__8xtn_A,0,1,True,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,nan,nan
cameo_hard__8xtn_A,1,7,True,2,2,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,nan,nan
cameo_hard__8xtn_A,2,4,True,1,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,nan,nan
cameo_hard__8xtn_A,3,1,True,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,nan,nan
cameo_hard__8yoz_A,0,100,True,33,33,20,0.6060606060606061,0.3389830508474576,0.43478260869565216,14,10,0.7142857142857143,0.625,0.6666666666666666,16,8,0.5,0.3076923076923077,0.380952380952381,3,2,0.6666666666666666,0.11764705882352941,0.2,1,0.43478260869565216,0.43478260869565216,0.43478260869565216,nan,nan
cameo_hard__8yoz_A,1,121,True,39,39,11,0.28205128205128205,0.1864406779661017,0.22448979591836735,14,3,0.21428571428571427,0.1875,0.19999999999999998,12,7,0.5833333333333334,0.2692307692307692,0.3684210526315789,13,1,0.07692307692307693,0.058823529411764705,0.06666666666666667,1,0.22448979591836735,0.22448979591836735,0.22448979591836735,nan,nan
cameo_hard__8yoz_A,2,133,True,44,44,19,0.4318181818181818,0.3220338983050847,0.36893203883495146,12,9,0.75,0.5625,0.6428571428571429,9,7,0.7777777777777778,0.2692307692307692,0.39999999999999997,23,3,0.13043478260869565,0.17647058823529413,0.15,1,0.36893203883495146,0.36893203883495146,0.36893203883495146,nan,nan
cameo_hard__8yoz_A,3,148,True,48,48,3,0.0625,0.05084745762711865,0.056074766355140186,5,2,0.4,0.125,0.19047619047619047,16,0,0.0,0.0,0.0,27,1,0.037037037037037035,0.058823529411764705,0.04545454545454545,1,0.056074766355140186,0.056074766355140186,0.056074766355140186,nan,nan
cameo_hard__9b7d_D,0,508,True,168,168,8,0.047619047619047616,0.05673758865248227,0.0517799352750809,26,2,0.07692307692307693,0.06896551724137931,0.07272727272727274,41,5,0.12195121951219512,0.13157894736842105,0.12658227848101267,101,1,0.009900990099009901,0.013513513513513514,0.011428571428571427,1,0.0517799352750809,0.0517799352750809,0.0517799352750809,nan,nan
cameo_hard__9b7d_D,1,538,True,179,179,15,0.08379888268156424,0.10638297872340426,0.09374999999999999,22,3,0.13636363636363635,0.10344827586206896,0.11764705882352941,22,3,0.13636363636363635,0.07894736842105263,0.09999999999999999,135,9,0.06666666666666667,0.12162162162162163,0.08612440191387559,1,0.09374999999999999,0.09374999999999999,0.09374999999999999,nan,nan
cameo_hard__9b7d_D,2,571,True,190,190,1,0.005263157894736842,0.0070921985815602835,0.006042296072507553,26,0,0.0,0.0,0.0,36,0,0.0,0.0,0.0,128,1,0.0078125,0.013513513513513514,0.009900990099009901,1,0.006042296072507553,0.006042296072507553,0.006042296072507553,nan,nan
cameo_hard__9b7d_D,3,418,True,139,139,4,0.02877697841726619,0.028368794326241134,0.028571428571428574,24,3,0.125,0.10344827586206896,0.11320754716981132,25,1,0.04,0.02631578947368421,0.031746031746031744,90,0,0.0,0.0,0.0,1,0.028571428571428574,0.028571428571428574,0.028571428571428574,nan,nan
cameo_hard__9de9_B,0,175,True,58,58,7,0.1206896551724138,0.11290322580645161,0.11666666666666667,17,1,0.058823529411764705,0.14285714285714285,0.08333333333333333,17,0,0.0,0.0,0.0,24,6,0.25,0.125,0.16666666666666666,1,0.11666666666666667,0.11666666666666667,0.11666666666666667,nan,nan
cameo_hard__9de9_B,1,226,True,75,75,4,0.05333333333333334,0.06451612903225806,0.058394160583941604,14,1,0.07142857142857142,0.14285714285714285,0.09523809523809523,28,3,0.10714285714285714,0.42857142857142855,0.17142857142857143,33,0,0.0,0.0,0.0,1,0.058394160583941604,0.058394160583941604,0.058394160583941604,nan,nan
cameo_hard__9de9_B,2,119,True,39,39,6,0.15384615384615385,0.0967741935483871,0.11881188118811879,11,3,0.2727272727272727,0.42857142857142855,0.33333333333333326,7,0,0.0,0.0,0.0,21,3,0.14285714285714285,0.0625,0.08695652173913043,1,0.11881188118811879,0.11881188118811879,0.11881188118811879,nan,nan
cameo_hard__9de9_B,3,127,True,42,42,8,0.19047619047619047,0.12903225806451613,0.15384615384615383,8,1,0.125,0.14285714285714285,0.13333333333333333,10,0,0.0,0.0,0.0,24,7,0.2916666666666667,0.14583333333333334,0.19444444444444448,1,0.15384615384615383,0.15384615384615383,0.15384615384615383,nan,nan
cameo_hard__9def_A,0,235,True,78,78,13,0.16666666666666666,0.11304347826086956,0.13471502590673576,20,11,0.55,0.5,0.5238095238095238,13,2,0.15384615384615385,0.1111111111111111,0.12903225806451615,45,0,0.0,0.0,0.0,1,0.13471502590673576,0.13471502590673576,0.13471502590673576,nan,nan
cameo_hard__9def_A,1,175,True,58,58,17,0.29310344827586204,0.14782608695652175,0.1965317919075145,26,9,0.34615384615384615,0.4090909090909091,0.37500000000000006,25,5,0.2,0.2777777777777778,0.23255813953488372,7,3,0.42857142857142855,0.04,0.07317073170731708,1,0.1965317919075145,0.1965317919075145,0.1965317919075145,nan,nan
cameo_hard__9def_A,2,220,True,72,72,7,0.09722222222222222,0.06086956521739131,0.07486631016042782,16,4,0.25,0.18181818181818182,0.2105263157894737,16,1,0.0625,0.05555555555555555,0.058823529411764705,40,2,0.05,0.02666666666666667,0.034782608695652174,1,0.07486631016042782,0.07486631016042782,0.07486631016042782,nan,nan
cameo_hard__9def_A,3,319,True,106,106,12,0.11320754716981132,0.10434782608695652,0.1085972850678733,23,4,0.17391304347826086,0.18181818181818182,0.17777777777777776,18,3,0.16666666666666666,0.16666666666666666,0.16666666666666666,65,5,0.07692307692307693,0.06666666666666667,0.07142857142857144,1,0.1085972850678733,0.1085972850678733,0.1085972850678733,nan,nan
cameo_hard__9dl1_D,0,397,True,132,132,4,0.030303030303030304,0.11764705882352941,0.04819277108433735,12,2,0.16666666666666666,0.2,0.1818181818181818,18,1,0.05555555555555555,0.1111111111111111,0.07407407407407407,102,1,0.00980392156862745,0.06666666666666667,0.017094017094017092,1,0.04819277108433735,0.04819277108433735,0.04819277108433735,nan,nan
cameo_hard__9dl1_D,1,430,True,142,142,3,0.02112676056338028,0.08823529411764706,0.034090909090909095,13,1,0.07692307692307693,0.1,0.08695652173913043,17,0,0.0,0.0,0.0,112,2,0.017857142857142856,0.13333333333333333,0.031496062992125984,1,0.034090909090909095,0.034090909090909095,0.034090909090909095,nan,nan
cameo_hard__9dl1_D,2,289,True,95,95,7,0.07368421052631578,0.20588235294117646,0.10852713178294572,16,2,0.125,0.2,0.15384615384615385,21,2,0.09523809523809523,0.2222222222222222,0.13333333333333333,58,3,0.05172413793103448,0.2,0.0821917808219178,1,0.10852713178294572,0.10852713178294572,0.10852713178294572,nan,nan
cameo_hard__9dl1_D,3,439,True,145,145,3,0.020689655172413793,0.08823529411764706,0.0335195530726257,20,0,0.0,0.0,0.0,19,0,0.0,0.0,0.0,106,3,0.02830188679245283,0.2,0.049586776859504134,1,0.0335195530726257,0.0335195530726257,0.0335195530726257,nan,nan
cameo_hard__9eqn_A,0,181,True,56,56,3,0.05357142857142857,0.09090909090909091,0.06741573033707865,12,3,0.25,0.21428571428571427,0.23076923076923075,6,0,0.0,0.0,0.0,38,0,0.0,0.0,0.0,1,0.06741573033707865,0.06741573033707865,0.06741573033707865,nan,nan
cameo_hard__9eqn_A,1,133,True,44,44,4,0.09090909090909091,0.12121212121212122,0.1038961038961039,6,2,0.3333333333333333,0.14285714285714285,0.2,12,2,0.16666666666666666,0.2222222222222222,0.1904761904761905,26,0,0.0,0.0,0.0,1,0.1038961038961039,0.1038961038961039,0.1038961038961039,nan,nan
cameo_hard__9eqn_A,2,76,True,25,25,3,0.12,0.09090909090909091,0.10344827586206896,5,3,0.6,0.21428571428571427,0.3157894736842105,6,0,0.0,0.0,0.0,14,0,0.0,0.0,0.0,1,0.10344827586206896,0.10344827586206896,0.10344827586206896,nan,nan
cameo_hard__9eqn_A,3,94,True,31,31,3,0.0967741935483871,0.09090909090909091,0.09375000000000001,7,2,0.2857142857142857,0.14285714285714285,0.19047619047619047,6,1,0.16666666666666666,0.1111111111111111,0.13333333333333333,18,0,0.0,0.0,0.0,1,0.09375000000000001,0.09375000000000001,0.09375000000000001,nan,nan
cameo_hard__9f4c_A,0,187,True,61,61,2,0.03278688524590164,0.03076923076923077,0.031746031746031744,18,2,0.1111111111111111,0.1111111111111111,0.1111111111111111,15,0,0.0,0.0,0.0,28,0,0.0,0.0,0.0,1,0.031746031746031744,0.031746031746031744,0.031746031746031744,nan,nan
cameo_hard__9f4c_A,1,172,True,56,56,2,0.03571428571428571,0.03076923076923077,0.03305785123966942,10,2,0.2,0.1111111111111111,0.14285714285714285,9,0,0.0,0.0,0.0,37,0,0.0,0.0,0.0,1,0.03305785123966942,0.03305785123966942,0.03305785123966942,nan,nan
cameo_hard__9f4c_A,2,61,True,20,20,0,0.0,0.0,0.0,7,0,0.0,0.0,0.0,7,0,0.0,0.0,0.0,6,0,0.0,0.0,0.0,1,0.0,0.0,0.0,nan,nan
cameo_hard__9f4c_A,3,154,True,51,51,9,0.17647058823529413,0.13846153846153847,0.15517241379310348,11,4,0.36363636363636365,0.2222222222222222,0.27586206896551724,12,3,0.25,0.5,0.3333333333333333,28,2,0.07142857142857142,0.04878048780487805,0.057971014492753624,1,0.15517241379310348,0.15517241379310348,0.15517241379310348,nan,nan
cameo_hard__9hac_B,0,3011,True,240,240,9,0.0375,0.08108108108108109,0.05128205128205128,42,5,0.11904761904761904,0.3333333333333333,0.1754385964912281,38,2,0.05263157894736842,0.08,0.06349206349206349,160,2,0.0125,0.028169014084507043,0.017316017316017316,1,0.05128205128205128,0.05128205128205128,0.05128205128205128,nan,nan
cameo_hard__9hac_B,1,181,True,60,60,3,0.05,0.02702702702702703,0.03508771929824561,11,3,0.2727272727272727,0.2,0.23076923076923075,17,0,0.0,0.0,0.0,32,0,0.0,0.0,0.0,1,0.03508771929824561,0.03508771929824561,0.03508771929824561,nan,nan
cameo_hard__9hac_B,2,379,True,125,125,14,0.112,0.12612612612612611,0.11864406779661017,14,5,0.35714285714285715,0.3333333333333333,0.3448275862068965,31,5,0.16129032258064516,0.2,0.17857142857142855,80,4,0.05,0.056338028169014086,0.05298013245033113,1,0.11864406779661017,0.11864406779661017,0.11864406779661017,nan,nan
cameo_hard__9hac_B,3,229,True,75,75,2,0.02666666666666667,0.018018018018018018,0.021505376344086023,10,1,0.1,0.06666666666666667,0.08,9,1,0.1111111111111111,0.04,0.058823529411764705,56,0,0.0,0.0,0.0,1,0.021505376344086023,0.021505376344086023,0.021505376344086023,nan,nan
cameo_hard__9isp_A,0,295,True,98,98,4,0.04081632653061224,0.024096385542168676,0.030303030303030304,26,3,0.11538461538461539,0.15,0.13043478260869565,36,0,0.0,0.0,0.0,36,1,0.027777777777777776,0.007692307692307693,0.012048192771084338,1,0.030303030303030304,0.030303030303030304,0.030303030303030304,nan,nan
cameo_hard__9isp_A,1,448,True,149,149,15,0.10067114093959731,0.09036144578313253,0.09523809523809525,23,3,0.13043478260869565,0.15,0.13953488372093023,25,0,0.0,0.0,0.0,101,12,0.1188118811881188,0.09230769230769231,0.10389610389610389,1,0.09523809523809525,0.09523809523809525,0.09523809523809525,nan,nan
cameo_hard__9isp_A,2,340,True,113,113,5,0.04424778761061947,0.030120481927710843,0.035842293906810034,29,3,0.10344827586206896,0.15,0.12244897959183673,54,0,0.0,0.0,0.0,30,2,0.06666666666666667,0.015384615384615385,0.025,1,0.035842293906810034,0.035842293906810034,0.035842293906810034,nan,nan
cameo_hard__9isp_A,3,316,True,105,105,6,0.05714285714285714,0.03614457831325301,0.04428044280442804,23,2,0.08695652173913043,0.1,0.09302325581395349,22,3,0.13636363636363635,0.1875,0.15789473684210525,60,1,0.016666666666666666,0.007692307692307693,0.010526315789473684,1,0.04428044280442804,0.04428044280442804,0.04428044280442804,nan,nan
cameo_hard__9j5h_A,0,79,True,25,25,2,0.08,0.13333333333333333,0.1,11,1,0.09090909090909091,0.2,0.12500000000000003,11,1,0.09090909090909091,0.14285714285714285,0.1111111111111111,3,0,0.0,0.0,0.0,1,0.1,0.1,0.1,nan,nan
cameo_hard__9j5h_A,1,94,True,31,31,2,0.06451612903225806,0.13333333333333333,0.08695652173913043,15,1,0.06666666666666667,0.2,0.1,10,0,0.0,0.0,0.0,6,1,0.16666666666666666,0.3333333333333333,0.2222222222222222,1,0.08695652173913043,0.08695652173913043,0.08695652173913043,nan,nan
cameo_hard__9j5h_A,2,85,True,24,24,4,0.16666666666666666,0.26666666666666666,0.2051282051282051,11,1,0.09090909090909091,0.2,0.12500000000000003,12,3,0.25,0.42857142857142855,0.3157894736842105,1,0,0.0,0.0,0.0,1,0.2051282051282051,0.2051282051282051,0.2051282051282051,nan,nan
cameo_hard__9j5h_A,3,49,True,16,16,0,0.0,0.0,0.0,4,0,0.0,0.0,0.0,8,0,0.0,0.0,0.0,4,0,0.0,0.0,0.0,1,0.0,0.0,0.0,nan,nan
casp_fm__T1027-D1,0,442,True,145,145,6,0.041379310344827586,0.046511627906976744,0.043795620437956206,18,3,0.16666666666666666,0.13636363636363635,0.15,15,1,0.06666666666666667,0.09090909090909091,0.07692307692307691,112,2,0.017857142857142856,0.020833333333333332,0.01923076923076923,1,0.043795620437956206,0.043795620437956206,0.043795620437956206,nan,nan
casp_fm__T1027-D1,1,217,True,72,72,5,0.06944444444444445,0.03875968992248062,0.04975124378109453,15,2,0.13333333333333333,0.09090909090909091,0.10810810810810811,12,0,0.0,0.0,0.0,45,3,0.06666666666666667,0.03125,0.0425531914893617,1,0.04975124378109453,0.04975124378109453,0.04975124378109453,nan,nan
casp_fm__T1027-D1,2,319,True,106,106,7,0.0660377358490566,0.05426356589147287,0.059574468085106386,16,2,0.125,0.09090909090909091,0.10526315789473685,25,2,0.08,0.18181818181818182,0.1111111111111111,65,3,0.046153846153846156,0.03125,0.037267080745341616,1,0.059574468085106386,0.059574468085106386,0.059574468085106386,nan,nan
casp_fm__T1027-D1,3,292,True,96,96,3,0.03125,0.023255813953488372,0.026666666666666665,14,1,0.07142857142857142,0.045454545454545456,0.05555555555555555,9,0,0.0,0.0,0.0,73,2,0.0273972602739726,0.020833333333333332,0.02366863905325444,1,0.026666666666666665,0.026666666666666665,0.026666666666666665,nan,nan
casp_fm__T1031-D1,0,329,True,109,109,4,0.03669724770642202,0.04597701149425287,0.04081632653061224,27,2,0.07407407407407407,0.07407407407407407,0.07407407407407407,32,0,0.0,0.0,0.0,50,2,0.04,0.043478260869565216,0.041666666666666664,1,0.04081632653061224,0.04081632653061224,0.04081632653061224,nan,nan
casp_fm__T1031-D1,1,362,True,116,116,11,0.09482758620689655,0.12643678160919541,0.1083743842364532,22,9,0.4090909090909091,0.3333333333333333,0.36734693877551017,26,2,0.07692307692307693,0.14285714285714285,0.1,68,0,0.0,0.0,0.0,1,0.1083743842364532,0.1083743842364532,0.1083743842364532,nan,nan
casp_fm__T1031-D1,2,355,True,117,117,13,0.1111111111111111,0.14942528735632185,0.12745098039215688,26,9,0.34615384615384615,0.3333333333333333,0.33962264150943394,43,3,0.06976744186046512,0.21428571428571427,0.10526315789473685,48,1,0.020833333333333332,0.021739130434782608,0.02127659574468085,1,0.12745098039215688,0.12745098039215688,0.12745098039215688,nan,nan
casp_fm__T1031-D1,3,286,True,94,94,6,0.06382978723404255,0.06896551724137931,0.06629834254143646,23,3,0.13043478260869565,0.1111111111111111,0.12,31,2,0.06451612903225806,0.14285714285714285,0.08888888888888889,40,1,0.025,0.021739130434782608,0.023255813953488372,1,0.06629834254143646,0.06629834254143646,0.06629834254143646,nan,nan
casp_fm__T1035-D1,0,172,True,57,57,3,0.05263157894736842,0.04285714285714286,0.04724409448818897,3,0,0.0,0.0,0.0,8,3,0.375,0.1875,0.25,46,0,0.0,0.0,0.0,1,0.04724409448818897,0.04724409448818897,0.04724409448818897,nan,nan
casp_fm__T1035-D1,1,211,True,70,70,11,0.15714285714285714,0.15714285714285714,0.15714285714285714,14,2,0.14285714285714285,0.2222222222222222,0.17391304347826086,21,3,0.14285714285714285,0.1875,0.16216216216216214,35,6,0.17142857142857143,0.13333333333333333,0.15,1,0.15714285714285714,0.15714285714285714,0.15714285714285714,nan,nan
casp_fm__T1035-D1,2,121,True,40,40,1,0.025,0.014285714285714285,0.01818181818181818,10,0,0.0,0.0,0.0,6,0,0.0,0.0,0.0,24,1,0.041666666666666664,0.022222222222222223,0.028985507246376815,1,0.01818181818181818,0.01818181818181818,0.01818181818181818,nan,nan
casp_fm__T1035-D1,3,82,True,27,27,4,0.14814814814814814,0.05714285714285714,0.08247422680412371,1,0,0.0,0.0,0.0,12,3,0.25,0.1875,0.21428571428571427,14,1,0.07142857142857142,0.022222222222222223,0.03389830508474576,1,0.08247422680412371,0.08247422680412371,0.08247422680412371,nan,nan
casp_fm__T1038-D1,0,238,True,79,79,4,0.05063291139240506,0.04878048780487805,0.049689440993788817,17,2,0.11764705882352941,0.13333333333333333,0.125,24,1,0.041666666666666664,0.05555555555555555,0.04761904761904762,38,1,0.02631578947368421,0.02040816326530612,0.022988505747126436,1,0.049689440993788817,0.049689440993788817,0.049689440993788817,nan,nan
casp_fm__T1038-D1,1,226,True,75,75,2,0.02666666666666667,0.024390243902439025,0.02547770700636943,23,0,0.0,0.0,0.0,29,2,0.06896551724137931,0.1111111111111111,0.0851063829787234,23,0,0.0,0.0,0.0,1,0.02547770700636943,0.02547770700636943,0.02547770700636943,nan,nan
casp_fm__T1038-D1,2,274,True,91,91,6,0.06593406593406594,0.07317073170731707,0.06936416184971099,25,3,0.12,0.2,0.15,39,1,0.02564102564102564,0.05555555555555555,0.03508771929824561,27,2,0.07407407407407407,0.04081632653061224,0.05263157894736842,1,0.06936416184971099,0.06936416184971099,0.06936416184971099,nan,nan
casp_fm__T1038-D1,3,406,True,133,133,2,0.015037593984962405,0.024390243902439025,0.018604651162790697,16,2,0.125,0.13333333333333333,0.12903225806451615,20,0,0.0,0.0,0.0,97,0,0.0,0.0,0.0,1,0.018604651162790697,0.018604651162790697,0.018604651162790697,nan,nan
casp_fm__T1039-D1,0,262,True,87,87,9,0.10344827586206896,0.060810810810810814,0.07659574468085106,17,3,0.17647058823529413,0.17647058823529413,0.17647058823529413,29,2,0.06896551724137931,0.09090909090909091,0.0784313725490196,41,4,0.0975609756097561,0.03669724770642202,0.05333333333333334,1,0.07659574468085106,0.07659574468085106,0.07659574468085106,nan,nan
casp_fm__T1039-D1,1,484,True,161,161,18,0.11180124223602485,0.12162162162162163,0.11650485436893204,22,4,0.18181818181818182,0.23529411764705882,0.20512820512820512,32,3,0.09375,0.13636363636363635,0.1111111111111111,107,11,0.102803738317757,0.10091743119266056,0.10185185185185185,1,0.11650485436893204,0.11650485436893204,0.11650485436893204,nan,nan
casp_fm__T1039-D1,2,313,True,104,104,7,0.0673076923076923,0.0472972972972973,0.05555555555555556,27,2,0.07407407407407407,0.11764705882352941,0.0909090909090909,29,4,0.13793103448275862,0.18181818181818182,0.1568627450980392,48,1,0.020833333333333332,0.009174311926605505,0.012738853503184714,1,0.05555555555555556,0.05555555555555556,0.05555555555555556,nan,nan
casp_fm__T1039-D1,3,460,True,152,152,6,0.039473684210526314,0.04054054054054054,0.04,28,3,0.10714285714285714,0.17647058823529413,0.13333333333333333,32,1,0.03125,0.045454545454545456,0.037037037037037035,92,2,0.021739130434782608,0.01834862385321101,0.01990049751243781,1,0.04,0.04,0.04,nan,nan
casp_fm__T1041-D1,0,541,True,178,178,7,0.03932584269662921,0.0319634703196347,0.03526448362720403,31,2,0.06451612903225806,0.06451612903225806,0.06451612903225806,45,0,0.0,0.0,0.0,102,5,0.049019607843137254,0.03184713375796178,0.03861003861003861,1,0.03526448362720403,0.03526448362720403,0.03526448362720403,nan,nan
casp_fm__T1041-D1,1,670,True,221,221,10,0.04524886877828054,0.045662100456621,0.04545454545454544,50,3,0.06,0.0967741935483871,0.07407407407407407,56,2,0.03571428571428571,0.06451612903225806,0.04597701149425287,115,5,0.043478260869565216,0.03184713375796178,0.03676470588235294,1,0.04545454545454544,0.04545454545454544,0.04545454545454544,nan,nan
