entry_id,r,n_gen_tokens,finished,n_pred,all_npred,all_tp,all_prec,all_rec,all_f1,short_npred,short_tp,short_prec,short_rec,short_f1,med_npred,med_tp,med_prec,med_rec,med_f1,long_npred,long_tp,long_prec,long_rec,long_f1,n_sections,best_f1,last_f1,first_f1,frac_improving,mean_jaccard
cameo_hard__9def_A,1,109,True,36,36,14,0.3888888888888889,0.12173913043478261,0.18543046357615894,12,4,0.3333333333333333,0.18181818181818182,0.23529411764705885,12,3,0.25,0.16666666666666666,0.2,12,7,0.5833333333333334,0.09333333333333334,0.16091954022988506,1,0.18543046357615894,0.18543046357615894,0.18543046357615894,nan,nan
cameo_hard__9def_A,2,217,True,72,72,6,0.08333333333333333,0.05217391304347826,0.0641711229946524,17,4,0.23529411764705882,0.18181818181818182,0.20512820512820512,19,1,0.05263157894736842,0.05555555555555555,0.05405405405405406,36,1,0.027777777777777776,0.013333333333333334,0.018018018018018018,1,0.0641711229946524,0.0641711229946524,0.0641711229946524,nan,nan
cameo_hard__9def_A,3,304,True,100,100,3,0.03,0.02608695652173913,0.027906976744186043,16,1,0.0625,0.045454545454545456,0.052631578947368425,20,0,0.0,0.0,0.0,64,2,0.03125,0.02666666666666667,0.028776978417266185,1,0.027906976744186043,0.027906976744186043,0.027906976744186043,nan,nan
cameo_hard__9dl1_D,0,160,True,53,53,3,0.05660377358490566,0.08823529411764706,0.06896551724137931,8,2,0.25,0.2,0.22222222222222224,17,1,0.058823529411764705,0.1111111111111111,0.07692307692307691,28,0,0.0,0.0,0.0,1,0.06896551724137931,0.06896551724137931,0.06896551724137931,nan,nan
cameo_hard__9dl1_D,1,346,True,115,115,2,0.017391304347826087,0.058823529411764705,0.026845637583892617,5,0,0.0,0.0,0.0,12,1,0.08333333333333333,0.1111111111111111,0.09523809523809525,98,1,0.01020408163265306,0.06666666666666667,0.017699115044247787,1,0.026845637583892617,0.026845637583892617,0.026845637583892617,nan,nan
cameo_hard__9dl1_D,2,328,True,109,109,1,0.009174311926605505,0.029411764705882353,0.013986013986013986,21,0,0.0,0.0,0.0,26,1,0.038461538461538464,0.1111111111111111,0.05714285714285715,62,0,0.0,0.0,0.0,1,0.013986013986013986,0.013986013986013986,0.013986013986013986,nan,nan
cameo_hard__9dl1_D,3,496,True,165,165,3,0.01818181818181818,0.08823529411764706,0.030150753768844223,30,0,0.0,0.0,0.0,33,1,0.030303030303030304,0.1111111111111111,0.047619047619047616,102,2,0.0196078431372549,0.13333333333333333,0.034188034188034185,1,0.030150753768844223,0.030150753768844223,0.030150753768844223,nan,nan
cameo_hard__9eqn_A,0,55,True,18,18,2,0.1111111111111111,0.06060606060606061,0.0784313725490196,5,0,0.0,0.0,0.0,10,2,0.2,0.2222222222222222,0.2105263157894737,3,0,0.0,0.0,0.0,1,0.0784313725490196,0.0784313725490196,0.0784313725490196,nan,nan
cameo_hard__9eqn_A,1,97,True,32,32,9,0.28125,0.2727272727272727,0.2769230769230769,10,8,0.8,0.5714285714285714,0.6666666666666666,9,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,13,0,0.0,0.0,0.0,1,0.2769230769230769,0.2769230769230769,0.2769230769230769,nan,nan
cameo_hard__9eqn_A,2,82,True,27,27,1,0.037037037037037035,0.030303030303030304,0.03333333333333333,3,1,0.3333333333333333,0.07142857142857142,0.11764705882352941,7,0,0.0,0.0,0.0,17,0,0.0,0.0,0.0,1,0.03333333333333333,0.03333333333333333,0.03333333333333333,nan,nan
cameo_hard__9eqn_A,3,100,True,33,33,4,0.12121212121212122,0.12121212121212122,0.12121212121212122,8,4,0.5,0.2857142857142857,0.36363636363636365,6,0,0.0,0.0,0.0,19,0,0.0,0.0,0.0,1,0.12121212121212122,0.12121212121212122,0.12121212121212122,nan,nan
cameo_hard__9f4c_A,0,91,True,30,30,3,0.1,0.046153846153846156,0.06315789473684211,16,3,0.1875,0.16666666666666666,0.17647058823529413,11,0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,1,0.06315789473684211,0.06315789473684211,0.06315789473684211,nan,nan
cameo_hard__9f4c_A,1,217,True,72,72,6,0.08333333333333333,0.09230769230769231,0.08759124087591243,20,0,0.0,0.0,0.0,22,4,0.18181818181818182,0.6666666666666666,0.28571428571428575,30,2,0.06666666666666667,0.04878048780487805,0.056338028169014086,1,0.08759124087591243,0.08759124087591243,0.08759124087591243,nan,nan
cameo_hard__9f4c_A,2,55,True,18,18,1,0.05555555555555555,0.015384615384615385,0.024096385542168676,8,1,0.125,0.05555555555555555,0.07692307692307691,10,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0.024096385542168676,0.024096385542168676,0.024096385542168676,nan,nan
cameo_hard__9f4c_A,3,115,True,38,38,5,0.13157894736842105,0.07692307692307693,0.0970873786407767,7,1,0.14285714285714285,0.05555555555555555,0.08,15,2,0.13333333333333333,0.3333333333333333,0.19047619047619044,16,2,0.125,0.04878048780487805,0.07017543859649124,1,0.0970873786407767,0.0970873786407767,0.0970873786407767,nan,nan
cameo_hard__9hac_B,0,223,True,74,74,6,0.08108108108108109,0.05405405405405406,0.06486486486486487,11,5,0.45454545454545453,0.3333333333333333,0.3846153846153846,22,1,0.045454545454545456,0.04,0.0425531914893617,41,0,0.0,0.0,0.0,1,0.06486486486486487,0.06486486486486487,0.06486486486486487,nan,nan
cameo_hard__9hac_B,1,292,True,96,96,18,0.1875,0.16216216216216217,0.17391304347826086,21,5,0.23809523809523808,0.3333333333333333,0.2777777777777778,26,9,0.34615384615384615,0.36,0.35294117647058826,49,4,0.08163265306122448,0.056338028169014086,0.06666666666666667,1,0.17391304347826086,0.17391304347826086,0.17391304347826086,nan,nan
cameo_hard__9hac_B,2,214,True,71,71,17,0.23943661971830985,0.15315315315315314,0.1868131868131868,12,2,0.16666666666666666,0.13333333333333333,0.14814814814814814,36,13,0.3611111111111111,0.52,0.42622950819672134,23,2,0.08695652173913043,0.028169014084507043,0.0425531914893617,1,0.1868131868131868,0.1868131868131868,0.1868131868131868,nan,nan
cameo_hard__9hac_B,3,127,True,42,42,14,0.3333333333333333,0.12612612612612611,0.1830065359477124,12,5,0.4166666666666667,0.3333333333333333,0.3703703703703704,17,7,0.4117647058823529,0.28,0.3333333333333333,13,2,0.15384615384615385,0.028169014084507043,0.04761904761904762,1,0.1830065359477124,0.1830065359477124,0.1830065359477124,nan,nan
cameo_hard__9isp_A,0,412,True,137,137,7,0.051094890510948905,0.04216867469879518,0.04620462046204621,21,3,0.14285714285714285,0.15,0.14634146341463414,20,0,0.0,0.0,0.0,96,4,0.041666666666666664,0.03076923076923077,0.03539823008849558,1,0.04620462046204621,0.04620462046204621,0.04620462046204621,nan,nan
cameo_hard__9isp_A,1,340,True,112,112,10,0.08928571428571429,0.060240963855421686,0.07194244604316546,21,4,0.19047619047619047,0.2,0.1951219512195122,25,1,0.04,0.0625,0.048780487804878044,66,5,0.07575757575757576,0.038461538461538464,0.05102040816326531,1,0.07194244604316546,0.07194244604316546,0.07194244604316546,nan,nan
cameo_hard__9isp_A,2,376,True,125,125,14,0.112,0.08433734939759036,0.09621993127147767,23,1,0.043478260869565216,0.05,0.046511627906976744,9,1,0.1111111111111111,0.0625,0.08,93,12,0.12903225806451613,0.09230769230769231,0.10762331838565023,1,0.09621993127147767,0.09621993127147767,0.09621993127147767,nan,nan
cameo_hard__9isp_A,3,358,True,119,119,6,0.05042016806722689,0.03614457831325301,0.04210526315789474,17,2,0.11764705882352941,0.1,0.1081081081081081,49,3,0.061224489795918366,0.1875,0.0923076923076923,53,1,0.018867924528301886,0.007692307692307693,0.010928961748633882,1,0.04210526315789474,0.04210526315789474,0.04210526315789474,nan,nan
cameo_hard__9j5h_A,0,34,True,11,11,1,0.09090909090909091,0.06666666666666667,0.07692307692307691,5,1,0.2,0.2,0.20000000000000004,5,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,1,0.07692307692307691,0.07692307692307691,0.07692307692307691,nan,nan
cameo_hard__9j5h_A,1,37,True,12,12,3,0.25,0.2,0.22222222222222224,5,1,0.2,0.2,0.20000000000000004,5,1,0.2,0.14285714285714285,0.16666666666666666,2,1,0.5,0.3333333333333333,0.4,1,0.22222222222222224,0.22222222222222224,0.22222222222222224,nan,nan
cameo_hard__9j5h_A,2,28,True,9,9,2,0.2222222222222222,0.13333333333333333,0.16666666666666669,5,1,0.2,0.2,0.20000000000000004,4,1,0.25,0.14285714285714285,0.18181818181818182,0,0,0.0,0.0,0.0,1,0.16666666666666669,0.16666666666666669,0.16666666666666669,nan,nan
cameo_hard__9j5h_A,3,67,True,22,22,0,0.0,0.0,0.0,8,0,0.0,0.0,0.0,11,0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,1,0.0,0.0,0.0,nan,nan
casp_fm__T1027-D1,0,286,True,95,95,4,0.042105263157894736,0.031007751937984496,0.03571428571428572,24,1,0.041666666666666664,0.045454545454545456,0.043478260869565216,14,1,0.07142857142857142,0.09090909090909091,0.08,57,2,0.03508771929824561,0.020833333333333332,0.026143790849673203,1,0.03571428571428572,0.03571428571428572,0.03571428571428572,nan,nan
casp_fm__T1027-D1,1,277,True,92,92,4,0.043478260869565216,0.031007751937984496,0.03619909502262443,8,1,0.125,0.045454545454545456,0.06666666666666667,16,0,0.0,0.0,0.0,68,3,0.04411764705882353,0.03125,0.036585365853658534,1,0.03619909502262443,0.03619909502262443,0.03619909502262443,nan,nan
casp_fm__T1027-D1,2,370,True,123,123,3,0.024390243902439025,0.023255813953488372,0.02380952380952381,9,1,0.1111111111111111,0.045454545454545456,0.06451612903225805,24,0,0.0,0.0,0.0,90,2,0.022222222222222223,0.020833333333333332,0.021505376344086023,1,0.02380952380952381,0.02380952380952381,0.02380952380952381,nan,nan
casp_fm__T1027-D1,3,331,True,110,110,14,0.12727272727272726,0.10852713178294573,0.11715481171548117,14,6,0.42857142857142855,0.2727272727272727,0.33333333333333326,23,2,0.08695652173913043,0.18181818181818182,0.1176470588235294,73,6,0.0821917808219178,0.0625,0.07100591715976332,1,0.11715481171548117,0.11715481171548117,0.11715481171548117,nan,nan
casp_fm__T1031-D1,0,154,True,51,51,5,0.09803921568627451,0.05747126436781609,0.07246376811594203,22,2,0.09090909090909091,0.07407407407407407,0.08163265306122448,19,1,0.05263157894736842,0.07142857142857142,0.06060606060606061,10,2,0.2,0.043478260869565216,0.07142857142857142,1,0.07246376811594203,0.07246376811594203,0.07246376811594203,nan,nan
casp_fm__T1031-D1,1,205,True,68,68,14,0.20588235294117646,0.16091954022988506,0.1806451612903226,24,7,0.2916666666666667,0.25925925925925924,0.27450980392156865,13,6,0.46153846153846156,0.42857142857142855,0.4444444444444445,31,1,0.03225806451612903,0.021739130434782608,0.025974025974025976,1,0.1806451612903226,0.1806451612903226,0.1806451612903226,nan,nan
casp_fm__T1031-D1,2,271,True,90,90,5,0.05555555555555555,0.05747126436781609,0.05649717514124294,22,2,0.09090909090909091,0.07407407407407407,0.08163265306122448,25,2,0.08,0.14285714285714285,0.10256410256410256,43,1,0.023255813953488372,0.021739130434782608,0.022471910112359553,1,0.05649717514124294,0.05649717514124294,0.05649717514124294,nan,nan
casp_fm__T1031-D1,3,124,True,41,41,2,0.04878048780487805,0.022988505747126436,0.03125,19,1,0.05263157894736842,0.037037037037037035,0.043478260869565216,13,0,0.0,0.0,0.0,9,1,0.1111111111111111,0.021739130434782608,0.03636363636363637,1,0.03125,0.03125,0.03125,nan,nan
casp_fm__T1035-D1,0,172,True,57,57,4,0.07017543859649122,0.05714285714285714,0.06299212598425197,10,1,0.1,0.1111111111111111,0.10526315789473685,12,2,0.16666666666666666,0.125,0.14285714285714288,35,1,0.02857142857142857,0.022222222222222223,0.025,1,0.06299212598425197,0.06299212598425197,0.06299212598425197,nan,nan
casp_fm__T1035-D1,1,154,True,51,51,7,0.13725490196078433,0.1,0.11570247933884298,9,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,15,3,0.2,0.1875,0.19354838709677422,27,3,0.1111111111111111,0.06666666666666667,0.08333333333333334,1,0.11570247933884298,0.11570247933884298,0.11570247933884298,nan,nan
casp_fm__T1035-D1,2,262,True,87,87,1,0.011494252873563218,0.014285714285714285,0.012738853503184716,17,1,0.058823529411764705,0.1111111111111111,0.07692307692307691,23,0,0.0,0.0,0.0,47,0,0.0,0.0,0.0,1,0.012738853503184716,0.012738853503184716,0.012738853503184716,nan,nan
casp_fm__T1035-D1,3,79,True,26,26,0,0.0,0.0,0.0,8,0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,8,0,0.0,0.0,0.0,1,0.0,0.0,0.0,nan,nan
casp_fm__T1038-D1,0,223,True,74,74,13,0.17567567567567569,0.15853658536585366,0.16666666666666669,24,7,0.2916666666666667,0.4666666666666667,0.35897435897435903,25,4,0.16,0.2222222222222222,0.18604651162790697,25,2,0.08,0.04081632653061224,0.05405405405405404,1,0.16666666666666669,0.16666666666666669,0.16666666666666669,nan,nan
casp_fm__T1038-D1,1,223,True,74,74,8,0.10810810810810811,0.0975609756097561,0.10256410256410257,17,1,0.058823529411764705,0.06666666666666667,0.0625,23,1,0.043478260869565216,0.05555555555555555,0.04878048780487805,34,6,0.17647058823529413,0.12244897959183673,0.14457831325301204,1,0.10256410256410257,0.10256410256410257,0.10256410256410257,nan,nan
casp_fm__T1038-D1,2,244,True,81,81,3,0.037037037037037035,0.036585365853658534,0.03680981595092024,11,1,0.09090909090909091,0.06666666666666667,0.07692307692307691,15,0,0.0,0.0,0.0,55,2,0.03636363636363636,0.04081632653061224,0.03846153846153846,1,0.03680981595092024,0.03680981595092024,0.03680981595092024,nan,nan
casp_fm__T1038-D1,3,355,True,118,118,5,0.0423728813559322,0.06097560975609756,0.049999999999999996,18,1,0.05555555555555555,0.06666666666666667,0.0606060606060606,33,2,0.06060606060606061,0.1111111111111111,0.0784313725490196,67,2,0.029850746268656716,0.04081632653061224,0.034482758620689655,1,0.049999999999999996,0.049999999999999996,0.049999999999999996,nan,nan
casp_fm__T1039-D1,0,496,True,165,165,4,0.024242424242424242,0.02702702702702703,0.025559105431309903,21,1,0.047619047619047616,0.058823529411764705,0.05263157894736842,35,2,0.05714285714285714,0.09090909090909091,0.07017543859649122,109,1,0.009174311926605505,0.009174311926605505,0.009174311926605505,1,0.025559105431309903,0.025559105431309903,0.025559105431309903,nan,nan
casp_fm__T1039-D1,1,463,True,154,154,7,0.045454545454545456,0.0472972972972973,0.046357615894039736,23,2,0.08695652173913043,0.11764705882352941,0.09999999999999999,33,1,0.030303030303030304,0.045454545454545456,0.03636363636363636,98,4,0.04081632653061224,0.03669724770642202,0.03864734299516908,1,0.046357615894039736,0.046357615894039736,0.046357615894039736,nan,nan
casp_fm__T1039-D1,2,316,True,105,105,5,0.047619047619047616,0.033783783783783786,0.039525691699604744,14,1,0.07142857142857142,0.058823529411764705,0.06451612903225808,31,3,0.0967741935483871,0.13636363636363635,0.11320754716981131,60,1,0.016666666666666666,0.009174311926605505,0.01183431952662722,1,0.039525691699604744,0.039525691699604744,0.039525691699604744,nan,nan
casp_fm__T1039-D1,3,448,True,149,149,6,0.040268456375838924,0.04054054054054054,0.0404040404040404,20,3,0.15,0.17647058823529413,0.16216216216216214,28,1,0.03571428571428571,0.045454545454545456,0.04,101,2,0.019801980198019802,0.01834862385321101,0.019047619047619046,1,0.0404040404040404,0.0404040404040404,0.0404040404040404,nan,nan
casp_fm__T1041-D1,0,508,True,169,169,6,0.03550295857988166,0.0273972602739726,0.03092783505154639,21,1,0.047619047619047616,0.03225806451612903,0.03846153846153846,30,2,0.06666666666666667,0.06451612903225806,0.06557377049180328,118,3,0.025423728813559324,0.01910828025477707,0.02181818181818182,1,0.03092783505154639,0.03092783505154639,0.03092783505154639,nan,nan
