entry_id,r,n_gen_tokens,finished,n_pred,all_npred,all_tp,all_prec,all_rec,all_f1,short_npred,short_tp,short_prec,short_rec,short_f1,med_npred,med_tp,med_prec,med_rec,med_f1,long_npred,long_tp,long_prec,long_rec,long_f1,n_sections,best_f1,last_f1,first_f1,frac_improving,mean_jaccard
cameo_hard__8s89_A,2,733,True,243,243,27,0.1111111111111111,0.07917888563049853,0.09246575342465753,31,9,0.2903225806451613,0.375,0.3272727272727273,36,8,0.2222222222222222,0.14285714285714285,0.17391304347826086,176,10,0.056818181818181816,0.038314176245210725,0.04576659038901601,1,0.09246575342465753,0.09246575342465753,0.09246575342465753,nan,nan
cameo_hard__8s89_A,3,913,True,303,303,37,0.12211221122112212,0.10850439882697947,0.11490683229813665,43,11,0.2558139534883721,0.4583333333333333,0.3283582089552239,73,17,0.2328767123287671,0.30357142857142855,0.2635658914728682,187,9,0.0481283422459893,0.034482758620689655,0.040178571428571425,1,0.11490683229813665,0.11490683229813665,0.11490683229813665,nan,nan
cameo_hard__8v4w_A,0,604,True,200,200,31,0.155,0.14351851851851852,0.14903846153846154,37,4,0.10810810810810811,0.16,0.12903225806451613,51,22,0.43137254901960786,0.5,0.4631578947368421,112,5,0.044642857142857144,0.034013605442176874,0.03861003861003861,1,0.14903846153846154,0.14903846153846154,0.14903846153846154,nan,nan
cameo_hard__8v4w_A,1,721,True,240,240,19,0.07916666666666666,0.08796296296296297,0.08333333333333334,32,2,0.0625,0.08,0.07017543859649122,50,7,0.14,0.1590909090909091,0.14893617021276598,158,10,0.06329113924050633,0.06802721088435375,0.06557377049180328,1,0.08333333333333334,0.08333333333333334,0.08333333333333334,nan,nan
cameo_hard__8v4w_A,2,607,True,202,202,26,0.12871287128712872,0.12037037037037036,0.1244019138755981,34,5,0.14705882352941177,0.2,0.16949152542372883,52,16,0.3076923076923077,0.36363636363636365,0.33333333333333337,116,5,0.04310344827586207,0.034013605442176874,0.03802281368821293,1,0.1244019138755981,0.1244019138755981,0.1244019138755981,nan,nan
cameo_hard__8v4w_A,3,538,True,179,179,12,0.0670391061452514,0.05555555555555555,0.060759493670886074,41,4,0.0975609756097561,0.16,0.12121212121212122,39,6,0.15384615384615385,0.13636363636363635,0.14457831325301204,99,2,0.020202020202020204,0.013605442176870748,0.016260162601626018,1,0.060759493670886074,0.060759493670886074,0.060759493670886074,nan,nan
cameo_hard__8vej_B,0,805,True,268,268,30,0.11194029850746269,0.17045454545454544,0.13513513513513514,33,8,0.24242424242424243,0.42105263157894735,0.3076923076923077,37,15,0.40540540540540543,0.4838709677419355,0.4411764705882353,198,7,0.03535353535353535,0.05555555555555555,0.04320987654320987,1,0.13513513513513514,0.13513513513513514,0.13513513513513514,nan,nan
cameo_hard__8vej_B,1,565,True,187,187,24,0.12834224598930483,0.13636363636363635,0.1322314049586777,29,7,0.2413793103448276,0.3684210526315789,0.2916666666666667,28,5,0.17857142857142858,0.16129032258064516,0.1694915254237288,130,12,0.09230769230769231,0.09523809523809523,0.09375,1,0.1322314049586777,0.1322314049586777,0.1322314049586777,nan,nan
cameo_hard__8vej_B,2,589,True,196,196,13,0.0663265306122449,0.07386363636363637,0.06989247311827958,30,5,0.16666666666666666,0.2631578947368421,0.2040816326530612,29,3,0.10344827586206896,0.0967741935483871,0.09999999999999999,137,5,0.0364963503649635,0.03968253968253968,0.03802281368821293,1,0.06989247311827958,0.06989247311827958,0.06989247311827958,nan,nan
cameo_hard__8vej_B,3,655,True,218,218,19,0.0871559633027523,0.10795454545454546,0.09644670050761422,28,8,0.2857142857142857,0.42105263157894735,0.3404255319148936,30,7,0.23333333333333334,0.22580645161290322,0.22950819672131148,160,4,0.025,0.031746031746031744,0.027972027972027972,1,0.09644670050761422,0.09644670050761422,0.09644670050761422,nan,nan
cameo_hard__8xtn_A,0,16,True,5,5,0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,nan,nan
cameo_hard__8xtn_A,1,10,True,3,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,nan,nan
cameo_hard__8xtn_A,2,10,True,3,3,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,nan,nan
cameo_hard__8xtn_A,3,4,True,1,1,1,1.0,0.14285714285714285,0.25,1,1,1.0,0.5,0.6666666666666666,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0.25,0.25,0.25,nan,nan
cameo_hard__8yoz_A,0,136,True,45,45,20,0.4444444444444444,0.3389830508474576,0.38461538461538464,17,10,0.5882352941176471,0.625,0.6060606060606061,18,8,0.4444444444444444,0.3076923076923077,0.3636363636363637,10,2,0.2,0.11764705882352941,0.14814814814814817,1,0.38461538461538464,0.38461538461538464,0.38461538461538464,nan,nan
cameo_hard__8yoz_A,1,130,True,42,42,15,0.35714285714285715,0.2542372881355932,0.297029702970297,13,4,0.3076923076923077,0.25,0.27586206896551724,24,8,0.3333333333333333,0.3076923076923077,0.32,5,3,0.6,0.17647058823529413,0.2727272727272727,1,0.297029702970297,0.297029702970297,0.297029702970297,nan,nan
cameo_hard__8yoz_A,2,112,True,37,37,18,0.4864864864864865,0.3050847457627119,0.37500000000000006,17,10,0.5882352941176471,0.625,0.6060606060606061,16,7,0.4375,0.2692307692307692,0.33333333333333337,4,1,0.25,0.058823529411764705,0.09523809523809523,1,0.37500000000000006,0.37500000000000006,0.37500000000000006,nan,nan
cameo_hard__8yoz_A,3,127,True,42,42,13,0.30952380952380953,0.22033898305084745,0.25742574257425743,19,4,0.21052631578947367,0.25,0.22857142857142856,16,6,0.375,0.23076923076923078,0.2857142857142857,7,3,0.42857142857142855,0.17647058823529413,0.25,1,0.25742574257425743,0.25742574257425743,0.25742574257425743,nan,nan
cameo_hard__9b7d_D,0,622,True,207,207,13,0.06280193236714976,0.09219858156028368,0.07471264367816093,23,2,0.08695652173913043,0.06896551724137931,0.07692307692307693,42,5,0.11904761904761904,0.13157894736842105,0.125,142,6,0.04225352112676056,0.08108108108108109,0.05555555555555555,1,0.07471264367816093,0.07471264367816093,0.07471264367816093,nan,nan
cameo_hard__9b7d_D,1,472,True,157,157,8,0.050955414012738856,0.05673758865248227,0.05369127516778524,17,2,0.11764705882352941,0.06896551724137931,0.08695652173913043,39,2,0.05128205128205128,0.05263157894736842,0.05194805194805195,101,4,0.039603960396039604,0.05405405405405406,0.04571428571428571,1,0.05369127516778524,0.05369127516778524,0.05369127516778524,nan,nan
cameo_hard__9b7d_D,2,568,True,189,189,14,0.07407407407407407,0.09929078014184398,0.08484848484848484,25,4,0.16,0.13793103448275862,0.14814814814814817,19,3,0.15789473684210525,0.07894736842105263,0.10526315789473684,145,7,0.04827586206896552,0.0945945945945946,0.0639269406392694,1,0.08484848484848484,0.08484848484848484,0.08484848484848484,nan,nan
cameo_hard__9b7d_D,3,460,True,153,153,10,0.06535947712418301,0.07092198581560284,0.06802721088435375,28,1,0.03571428571428571,0.034482758620689655,0.03508771929824562,31,4,0.12903225806451613,0.10526315789473684,0.11594202898550723,94,5,0.05319148936170213,0.06756756756756757,0.059523809523809534,1,0.06802721088435375,0.06802721088435375,0.06802721088435375,nan,nan
cameo_hard__9de9_B,0,160,True,53,53,2,0.03773584905660377,0.03225806451612903,0.03478260869565218,13,2,0.15384615384615385,0.2857142857142857,0.2,15,0,0.0,0.0,0.0,25,0,0.0,0.0,0.0,1,0.03478260869565218,0.03478260869565218,0.03478260869565218,nan,nan
cameo_hard__9de9_B,1,214,True,71,71,9,0.1267605633802817,0.14516129032258066,0.13533834586466165,9,1,0.1111111111111111,0.14285714285714285,0.125,16,2,0.125,0.2857142857142857,0.17391304347826086,46,6,0.13043478260869565,0.125,0.1276595744680851,1,0.13533834586466165,0.13533834586466165,0.13533834586466165,nan,nan
cameo_hard__9de9_B,2,175,True,58,58,9,0.15517241379310345,0.14516129032258066,0.15000000000000002,7,0,0.0,0.0,0.0,8,0,0.0,0.0,0.0,43,9,0.20930232558139536,0.1875,0.1978021978021978,1,0.15000000000000002,0.15000000000000002,0.15000000000000002,nan,nan
cameo_hard__9de9_B,3,70,True,23,23,1,0.043478260869565216,0.016129032258064516,0.023529411764705882,5,0,0.0,0.0,0.0,9,0,0.0,0.0,0.0,9,1,0.1111111111111111,0.020833333333333332,0.03508771929824561,1,0.023529411764705882,0.023529411764705882,0.023529411764705882,nan,nan
cameo_hard__9def_A,0,256,True,85,85,11,0.12941176470588237,0.09565217391304348,0.11,24,11,0.4583333333333333,0.5,0.4782608695652174,26,0,0.0,0.0,0.0,35,0,0.0,0.0,0.0,1,0.11,0.11,0.11,nan,nan
cameo_hard__9def_A,1,313,True,104,104,16,0.15384615384615385,0.1391304347826087,0.14611872146118723,8,1,0.125,0.045454545454545456,0.06666666666666667,26,3,0.11538461538461539,0.16666666666666666,0.13636363636363638,70,12,0.17142857142857143,0.16,0.16551724137931037,1,0.14611872146118723,0.14611872146118723,0.14611872146118723,nan,nan
cameo_hard__9def_A,2,280,True,93,93,7,0.07526881720430108,0.06086956521739131,0.06730769230769232,20,6,0.3,0.2727272727272727,0.28571428571428564,13,0,0.0,0.0,0.0,60,1,0.016666666666666666,0.013333333333333334,0.014814814814814815,1,0.06730769230769232,0.06730769230769232,0.06730769230769232,nan,nan
cameo_hard__9def_A,3,301,True,100,100,5,0.05,0.043478260869565216,0.046511627906976744,14,4,0.2857142857142857,0.18181818181818182,0.2222222222222222,21,1,0.047619047619047616,0.05555555555555555,0.05128205128205128,65,0,0.0,0.0,0.0,1,0.046511627906976744,0.046511627906976744,0.046511627906976744,nan,nan
cameo_hard__9dl1_D,0,346,True,115,115,3,0.02608695652173913,0.08823529411764706,0.04026845637583893,14,1,0.07142857142857142,0.1,0.08333333333333333,9,0,0.0,0.0,0.0,92,2,0.021739130434782608,0.13333333333333333,0.037383177570093455,1,0.04026845637583893,0.04026845637583893,0.04026845637583893,nan,nan
cameo_hard__9dl1_D,1,334,True,111,111,4,0.036036036036036036,0.11764705882352941,0.055172413793103454,11,0,0.0,0.0,0.0,16,1,0.0625,0.1111111111111111,0.08,84,3,0.03571428571428571,0.2,0.06060606060606061,1,0.055172413793103454,0.055172413793103454,0.055172413793103454,nan,nan
cameo_hard__9dl1_D,2,313,True,104,104,3,0.028846153846153848,0.08823529411764706,0.04347826086956522,3,1,0.3333333333333333,0.1,0.15384615384615383,21,2,0.09523809523809523,0.2222222222222222,0.13333333333333333,80,0,0.0,0.0,0.0,1,0.04347826086956522,0.04347826086956522,0.04347826086956522,nan,nan
cameo_hard__9dl1_D,3,424,True,141,141,3,0.02127659574468085,0.08823529411764706,0.03428571428571429,19,2,0.10526315789473684,0.2,0.13793103448275862,20,0,0.0,0.0,0.0,102,1,0.00980392156862745,0.06666666666666667,0.017094017094017092,1,0.03428571428571429,0.03428571428571429,0.03428571428571429,nan,nan
cameo_hard__9eqn_A,0,118,True,39,39,4,0.10256410256410256,0.12121212121212122,0.1111111111111111,16,4,0.25,0.2857142857142857,0.26666666666666666,12,0,0.0,0.0,0.0,11,0,0.0,0.0,0.0,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,nan,nan
cameo_hard__9eqn_A,1,136,True,45,45,3,0.06666666666666667,0.09090909090909091,0.07692307692307691,12,3,0.25,0.21428571428571427,0.23076923076923075,9,0,0.0,0.0,0.0,24,0,0.0,0.0,0.0,1,0.07692307692307691,0.07692307692307691,0.07692307692307691,nan,nan
cameo_hard__9eqn_A,2,166,True,55,55,6,0.10909090909090909,0.18181818181818182,0.13636363636363638,7,5,0.7142857142857143,0.35714285714285715,0.4761904761904762,9,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,39,0,0.0,0.0,0.0,1,0.13636363636363638,0.13636363636363638,0.13636363636363638,nan,nan
cameo_hard__9eqn_A,3,103,True,34,34,7,0.20588235294117646,0.21212121212121213,0.20895522388059704,11,5,0.45454545454545453,0.35714285714285715,0.4,11,2,0.18181818181818182,0.2222222222222222,0.19999999999999998,12,0,0.0,0.0,0.0,1,0.20895522388059704,0.20895522388059704,0.20895522388059704,nan,nan
cameo_hard__9f4c_A,0,127,True,42,42,1,0.023809523809523808,0.015384615384615385,0.018691588785046728,10,0,0.0,0.0,0.0,10,1,0.1,0.16666666666666666,0.125,22,0,0.0,0.0,0.0,1,0.018691588785046728,0.018691588785046728,0.018691588785046728,nan,nan
cameo_hard__9f4c_A,1,313,True,104,104,10,0.09615384615384616,0.15384615384615385,0.1183431952662722,22,5,0.22727272727272727,0.2777777777777778,0.25,16,1,0.0625,0.16666666666666666,0.09090909090909091,66,4,0.06060606060606061,0.0975609756097561,0.07476635514018691,1,0.1183431952662722,0.1183431952662722,0.1183431952662722,nan,nan
cameo_hard__9f4c_A,2,319,True,106,106,7,0.0660377358490566,0.1076923076923077,0.08187134502923978,23,2,0.08695652173913043,0.1111111111111111,0.0975609756097561,29,4,0.13793103448275862,0.6666666666666666,0.2285714285714286,54,1,0.018518518518518517,0.024390243902439025,0.021052631578947368,1,0.08187134502923978,0.08187134502923978,0.08187134502923978,nan,nan
cameo_hard__9f4c_A,3,145,True,48,48,15,0.3125,0.23076923076923078,0.2654867256637168,9,4,0.4444444444444444,0.2222222222222222,0.2962962962962963,7,2,0.2857142857142857,0.3333333333333333,0.30769230769230765,32,9,0.28125,0.21951219512195122,0.24657534246575344,1,0.2654867256637168,0.2654867256637168,0.2654867256637168,nan,nan
cameo_hard__9hac_B,0,340,True,113,113,22,0.19469026548672566,0.1981981981981982,0.19642857142857142,13,6,0.46153846153846156,0.4,0.42857142857142855,22,3,0.13636363636363635,0.12,0.1276595744680851,78,13,0.16666666666666666,0.18309859154929578,0.174496644295302,1,0.19642857142857142,0.19642857142857142,0.19642857142857142,nan,nan
cameo_hard__9hac_B,1,316,True,105,105,10,0.09523809523809523,0.09009009009009009,0.09259259259259259,12,5,0.4166666666666667,0.3333333333333333,0.3703703703703704,23,1,0.043478260869565216,0.04,0.041666666666666664,70,4,0.05714285714285714,0.056338028169014086,0.05673758865248227,1,0.09259259259259259,0.09259259259259259,0.09259259259259259,nan,nan
cameo_hard__9hac_B,2,403,True,133,133,15,0.11278195488721804,0.13513513513513514,0.12295081967213115,23,4,0.17391304347826086,0.26666666666666666,0.2105263157894737,30,5,0.16666666666666666,0.2,0.1818181818181818,80,6,0.075,0.08450704225352113,0.07947019867549668,1,0.12295081967213115,0.12295081967213115,0.12295081967213115,nan,nan
cameo_hard__9hac_B,3,310,True,103,103,26,0.2524271844660194,0.23423423423423423,0.24299065420560748,15,5,0.3333333333333333,0.3333333333333333,0.3333333333333333,16,3,0.1875,0.12,0.14634146341463414,72,18,0.25,0.2535211267605634,0.2517482517482518,1,0.24299065420560748,0.24299065420560748,0.24299065420560748,nan,nan
cameo_hard__9isp_A,0,379,True,126,126,11,0.0873015873015873,0.06626506024096386,0.07534246575342465,24,5,0.20833333333333334,0.25,0.22727272727272727,27,0,0.0,0.0,0.0,75,6,0.08,0.046153846153846156,0.058536585365853655,1,0.07534246575342465,0.07534246575342465,0.07534246575342465,nan,nan
cameo_hard__9isp_A,1,484,True,160,160,6,0.0375,0.03614457831325301,0.03680981595092025,31,3,0.0967741935483871,0.15,0.11764705882352941,34,2,0.058823529411764705,0.125,0.07999999999999999,95,1,0.010526315789473684,0.007692307692307693,0.008888888888888889,1,0.03680981595092025,0.03680981595092025,0.03680981595092025,nan,nan
cameo_hard__9isp_A,2,481,True,160,160,5,0.03125,0.030120481927710843,0.03067484662576687,25,0,0.0,0.0,0.0,29,0,0.0,0.0,0.0,106,5,0.04716981132075472,0.038461538461538464,0.04237288135593221,1,0.03067484662576687,0.03067484662576687,0.03067484662576687,nan,nan
cameo_hard__9isp_A,3,283,True,94,94,10,0.10638297872340426,0.060240963855421686,0.07692307692307691,24,2,0.08333333333333333,0.1,0.0909090909090909,28,1,0.03571428571428571,0.0625,0.045454545454545456,42,7,0.16666666666666666,0.05384615384615385,0.0813953488372093,1,0.07692307692307691,0.07692307692307691,0.07692307692307691,nan,nan
cameo_hard__9j5h_A,0,40,True,13,13,4,0.3076923076923077,0.26666666666666666,0.28571428571428575,7,2,0.2857142857142857,0.4,0.3333333333333333,4,2,0.5,0.2857142857142857,0.36363636363636365,2,0,0.0,0.0,0.0,1,0.28571428571428575,0.28571428571428575,0.28571428571428575,nan,nan
cameo_hard__9j5h_A,1,52,True,17,17,5,0.29411764705882354,0.3333333333333333,0.3125,8,2,0.25,0.4,0.3076923076923077,8,2,0.25,0.2857142857142857,0.26666666666666666,1,1,1.0,0.3333333333333333,0.5,1,0.3125,0.3125,0.3125,nan,nan
cameo_hard__9j5h_A,2,25,True,8,8,2,0.25,0.13333333333333333,0.1739130434782609,8,2,0.25,0.4,0.3076923076923077,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0.1739130434782609,0.1739130434782609,0.1739130434782609,nan,nan
cameo_hard__9j5h_A,3,46,True,15,15,2,0.13333333333333333,0.13333333333333333,0.13333333333333333,3,0,0.0,0.0,0.0,9,2,0.2222222222222222,0.2857142857142857,0.25,3,0,0.0,0.0,0.0,1,0.13333333333333333,0.13333333333333333,0.13333333333333333,nan,nan
casp_fm__T1027-D1,0,343,True,114,114,7,0.06140350877192982,0.05426356589147287,0.05761316872427984,18,0,0.0,0.0,0.0,25,3,0.12,0.2727272727272727,0.16666666666666666,71,4,0.056338028169014086,0.041666666666666664,0.04790419161676647,1,0.05761316872427984,0.05761316872427984,0.05761316872427984,nan,nan
casp_fm__T1027-D1,1,385,True,128,128,4,0.03125,0.031007751937984496,0.0311284046692607,19,3,0.15789473684210525,0.13636363636363635,0.14634146341463414,25,0,0.0,0.0,0.0,84,1,0.011904761904761904,0.010416666666666666,0.011111111111111112,1,0.0311284046692607,0.0311284046692607,0.0311284046692607,nan,nan
casp_fm__T1027-D1,2,253,True,84,84,10,0.11904761904761904,0.07751937984496124,0.09389671361502347,13,1,0.07692307692307693,0.045454545454545456,0.05714285714285715,9,0,0.0,0.0,0.0,62,9,0.14516129032258066,0.09375,0.1139240506329114,1,0.09389671361502347,0.09389671361502347,0.09389671361502347,nan,nan
casp_fm__T1027-D1,3,256,True,85,85,4,0.047058823529411764,0.031007751937984496,0.037383177570093455,12,0,0.0,0.0,0.0,22,0,0.0,0.0,0.0,51,4,0.0784313725490196,0.041666666666666664,0.05442176870748299,1,0.037383177570093455,0.037383177570093455,0.037383177570093455,nan,nan
casp_fm__T1031-D1,0,226,True,75,75,14,0.18666666666666668,0.16091954022988506,0.17283950617283952,17,9,0.5294117647058824,0.3333333333333333,0.409090909090909,15,4,0.26666666666666666,0.2857142857142857,0.2758620689655172,43,1,0.023255813953488372,0.021739130434782608,0.022471910112359553,1,0.17283950617283952,0.17283950617283952,0.17283950617283952,nan,nan
casp_fm__T1031-D1,1,268,True,89,89,15,0.16853932584269662,0.1724137931034483,0.17045454545454547,22,9,0.4090909090909091,0.3333333333333333,0.36734693877551017,32,5,0.15625,0.35714285714285715,0.21739130434782608,35,1,0.02857142857142857,0.021739130434782608,0.024691358024691357,1,0.17045454545454547,0.17045454545454547,0.17045454545454547,nan,nan
casp_fm__T1031-D1,2,205,True,68,68,9,0.1323529411764706,0.10344827586206896,0.11612903225806451,21,7,0.3333333333333333,0.25925925925925924,0.2916666666666667,23,2,0.08695652173913043,0.14285714285714285,0.1081081081081081,24,0,0.0,0.0,0.0,1,0.11612903225806451,0.11612903225806451,0.11612903225806451,nan,nan
casp_fm__T1031-D1,3,259,True,86,86,9,0.10465116279069768,0.10344827586206896,0.10404624277456646,22,7,0.3181818181818182,0.25925925925925924,0.2857142857142857,23,2,0.08695652173913043,0.14285714285714285,0.1081081081081081,41,0,0.0,0.0,0.0,1,0.10404624277456646,0.10404624277456646,0.10404624277456646,nan,nan
casp_fm__T1035-D1,0,241,True,80,80,6,0.075,0.08571428571428572,0.08,15,2,0.13333333333333333,0.2222222222222222,0.16666666666666669,24,2,0.08333333333333333,0.125,0.1,41,2,0.04878048780487805,0.044444444444444446,0.046511627906976744,1,0.08,0.08,0.08,nan,nan
casp_fm__T1035-D1,1,229,True,76,76,2,0.02631578947368421,0.02857142857142857,0.027397260273972605,8,0,0.0,0.0,0.0,17,0,0.0,0.0,0.0,51,2,0.0392156862745098,0.044444444444444446,0.041666666666666664,1,0.027397260273972605,0.027397260273972605,0.027397260273972605,nan,nan
casp_fm__T1035-D1,2,109,True,36,36,5,0.1388888888888889,0.07142857142857142,0.09433962264150943,5,2,0.4,0.2222222222222222,0.2857142857142857,7,2,0.2857142857142857,0.125,0.17391304347826086,24,1,0.041666666666666664,0.022222222222222223,0.028985507246376815,1,0.09433962264150943,0.09433962264150943,0.09433962264150943,nan,nan
casp_fm__T1035-D1,3,19,True,6,6,1,0.16666666666666666,0.014285714285714285,0.02631578947368421,5,1,0.2,0.1111111111111111,0.14285714285714285,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0.02631578947368421,0.02631578947368421,0.02631578947368421,nan,nan
casp_fm__T1038-D1,0,223,True,74,74,7,0.0945945945945946,0.08536585365853659,0.08974358974358976,18,4,0.2222222222222222,0.26666666666666666,0.2424242424242424,29,1,0.034482758620689655,0.05555555555555555,0.0425531914893617,27,2,0.07407407407407407,0.04081632653061224,0.05263157894736842,1,0.08974358974358976,0.08974358974358976,0.08974358974358976,nan,nan
casp_fm__T1038-D1,1,328,True,109,109,1,0.009174311926605505,0.012195121951219513,0.010471204188481676,10,0,0.0,0.0,0.0,14,0,0.0,0.0,0.0,85,1,0.011764705882352941,0.02040816326530612,0.01492537313432836,1,0.010471204188481676,0.010471204188481676,0.010471204188481676,nan,nan
casp_fm__T1038-D1,2,250,True,83,83,7,0.08433734939759036,0.08536585365853659,0.08484848484848484,21,5,0.23809523809523808,0.3333333333333333,0.2777777777777778,24,0,0.0,0.0,0.0,38,2,0.05263157894736842,0.04081632653061224,0.04597701149425287,1,0.08484848484848484,0.08484848484848484,0.08484848484848484,nan,nan
casp_fm__T1038-D1,3,235,True,78,78,1,0.01282051282051282,0.012195121951219513,0.0125,11,1,0.09090909090909091,0.06666666666666667,0.07692307692307691,13,0,0.0,0.0,0.0,54,0,0.0,0.0,0.0,1,0.0125,0.0125,0.0125,nan,nan
casp_fm__T1039-D1,0,424,True,141,141,4,0.028368794326241134,0.02702702702702703,0.027681660899653977,20,2,0.1,0.11764705882352941,0.1081081081081081,33,2,0.06060606060606061,0.09090909090909091,0.07272727272727272,88,0,0.0,0.0,0.0,1,0.027681660899653977,0.027681660899653977,0.027681660899653977,nan,nan
casp_fm__T1039-D1,1,478,True,159,159,19,0.11949685534591195,0.12837837837837837,0.1237785016286645,15,2,0.13333333333333333,0.11764705882352941,0.125,18,2,0.1111111111111111,0.09090909090909091,0.09999999999999999,126,15,0.11904761904761904,0.13761467889908258,0.12765957446808512,1,0.1237785016286645,0.1237785016286645,0.1237785016286645,nan,nan
casp_fm__T1039-D1,2,352,True,117,117,6,0.05128205128205128,0.04054054054054054,0.04528301886792453,18,2,0.1111111111111111,0.11764705882352941,0.11428571428571428,33,3,0.09090909090909091,0.13636363636363635,0.10909090909090909,66,1,0.015151515151515152,0.009174311926605505,0.011428571428571429,1,0.04528301886792453,0.04528301886792453,0.04528301886792453,nan,nan
casp_fm__T1039-D1,3,394,True,131,131,6,0.04580152671755725,0.04054054054054054,0.043010752688172046,19,3,0.15789473684210525,0.17647058823529413,0.16666666666666669,34,3,0.08823529411764706,0.13636363636363635,0.10714285714285714,78,0,0.0,0.0,0.0,1,0.043010752688172046,0.043010752688172046,0.043010752688172046,nan,nan
casp_fm__T1041-D1,0,448,True,149,149,8,0.053691275167785234,0.0365296803652968,0.043478260869565216,31,2,0.06451612903225806,0.06451612903225806,0.06451612903225806,31,1,0.03225806451612903,0.03225806451612903,0.03225806451612903,87,5,0.05747126436781609,0.03184713375796178,0.040983606557377046,1,0.043478260869565216,0.043478260869565216,0.043478260869565216,nan,nan
