query,target,fident,qcov,tcov,qlen,tlen,evalue,shorter_coverage,identity_rule,evalue_rule
proteina-a6a6b0962f9f37bbd93d,reference0::denovo_pdb__8ch0_A,0.322,0.387,0.971,400,136,5.680E-07,0.971,True,True
proteina-a6a6b0962f9f37bbd93d,reference0::denovo_pdb__8cig_A,0.322,0.387,0.971,400,136,5.680E-07,0.971,True,True
proteina-a6a6b0962f9f37bbd93d,reference0::denovo_pdb__2avp_A,0.407,0.135,0.794,400,68,2.856E-05,0.794,True,True
proteina-a6a6b0962f9f37bbd93d,reference0::denovo_pdb__2wqh_A,0.418,0.138,0.529,400,104,2.856E-05,0.529,True,True
proteina-a6a6b0962f9f37bbd93d,reference1::foldbench_all__7UDK_A,0.348,0.357,0.860,400,172,7.079E-02,0.86,True,False
proteina-a6a6b0962f9f37bbd93d,reference0::denovo_pdb__7udo_A,0.348,0.357,0.860,400,172,7.079E-02,0.86,True,False
proteina-a6a6b0962f9f37bbd93d,reference1::foldbench_all__8YE5_A,0.337,0.200,0.574,400,129,9.354E-02,0.574,True,False
proteina-a6a6b0962f9f37bbd93d,reference1::foldbench_all__8YE5_B,0.337,0.200,0.574,400,129,9.354E-02,0.574,True,False
proteina-a6a6b0962f9f37bbd93d,reference1::foldbench_all__8G4K_A,0.310,0.185,0.538,400,104,1.516E+00,0.538,True,False
proteina-36e0f3585158daa548de,reference1::foldbench_all__8G4K_A,0.307,0.153,0.577,400,104,5.650E+01,0.577,True,False
proteina-57318c34ecf62a8e2bee,reference1::foldbench_all__8GAD_A,0.318,0.172,0.638,400,105,1.516E+00,0.638,True,False
proteina-57318c34ecf62a8e2bee,reference1::foldbench_all__8GAD_B,0.318,0.172,0.638,400,105,1.516E+00,0.638,True,False
proteina-57318c34ecf62a8e2bee,reference0::denovo_pdb__9fw5_A,0.330,0.248,0.503,400,197,3.496E+00,0.503,True,False
proteina-bd2c2acf67739e7d2a4c,reference0::denovo_pdb__7sq3_A,0.304,0.343,0.856,400,146,2.158E-01,0.856,True,False
proteina-d00fbcdbedf6120218d3,reference0::denovo_pdb__4r5c_A,0.376,0.207,0.266,400,304,1.633E-05,0.266,False,True
proteina-d00fbcdbedf6120218d3,reference0::denovo_pdb__8g9j_A,0.307,0.423,0.871,400,201,9.354E-02,0.871,True,False
proteina-c9d451b2f3314031a88d,reference1::foldbench_all__8PFI_B,0.283,0.680,0.335,400,807,4.032E-06,0.68,False,True
proteina-c9d451b2f3314031a88d,reference0::denovo_pdb__8g9j_A,0.304,0.435,0.930,400,201,1.148E+00,0.93,True,False
proteina-67669e91d3807101c02b,reference1::foldbench_all__8G9V_B,0.279,0.435,0.521,400,315,2.750E-09,0.521,False,True
proteina-be9932922cb91a25b1a4,reference1::foldbench_all__8WBV_A,0.285,0.273,0.294,400,391,1.528E-04,0.294,False,True
proteina-be9932922cb91a25b1a4,reference0::denovo_pdb__7dgw_A,0.320,0.115,0.532,400,94,8.057E+00,0.532,True,False
proteina-16d7f79ae525c5be2fa9,reference0::denovo_pdb__8cqq_A,0.295,0.805,0.971,400,272,7.419E-12,0.971,False,True
proteina-16d7f79ae525c5be2fa9,reference0::denovo_pdb__8chy_A,0.295,0.805,0.971,400,272,7.419E-12,0.971,False,True
proteina-16d7f79ae525c5be2fa9,reference0::denovo_pdb__5cwn_A,0.375,0.393,0.889,400,207,6.741E-10,0.889,True,True
proteina-16d7f79ae525c5be2fa9,reference0::denovo_pdb__8ckr_A,0.340,0.368,0.926,400,136,8.459E-09,0.926,True,True
proteina-16d7f79ae525c5be2fa9,reference0::denovo_pdb__8cmq_A,0.340,0.368,0.926,400,136,8.459E-09,0.926,True,True
proteina-16d7f79ae525c5be2fa9,reference0::denovo_pdb__2fo7_A,0.340,0.368,0.926,400,136,8.459E-09,0.926,True,True
proteina-16d7f79ae525c5be2fa9,reference0::denovo_pdb__2hyz_A,0.340,0.368,0.926,400,136,8.459E-09,0.926,True,True
proteina-16d7f79ae525c5be2fa9,reference0::denovo_pdb__8bu0_A,0.340,0.368,0.926,400,136,8.459E-09,0.926,True,True
proteina-16d7f79ae525c5be2fa9,reference0::denovo_pdb__8ch0_A,0.340,0.368,0.926,400,136,8.459E-09,0.926,True,True
proteina-16d7f79ae525c5be2fa9,reference0::denovo_pdb__8cig_A,0.340,0.368,0.926,400,136,8.459E-09,0.926,True,True
proteina-16d7f79ae525c5be2fa9,reference0::denovo_pdb__2wqh_A,0.371,0.282,0.942,400,104,5.680E-07,0.942,True,True
proteina-16d7f79ae525c5be2fa9,reference0::denovo_pdb__2avp_A,0.414,0.175,0.941,400,68,5.333E-06,0.941,True,True
proteina-16d7f79ae525c5be2fa9,reference0::cameo_hard__9had_C,0.376,0.192,0.574,400,108,2.003E+00,0.574,True,False
proteina-16d7f79ae525c5be2fa9,reference1::foldbench_all__8G4K_A,0.304,0.243,0.952,400,104,3.496E+00,0.952,True,False
proteina-69e7edf3b87992f60023,reference0::denovo_pdb__8eoz_B,0.267,0.440,0.758,400,227,4.669E-04,0.758,False,True
proteina-69e7edf3b87992f60023,reference0::cameo_hard__9had_C,0.327,0.262,0.972,400,108,4.054E-02,0.972,True,False
proteina-545433a4d45946d27430,reference0::denovo_pdb__8g9j_A,0.330,0.582,0.945,400,201,8.459E-09,0.945,True,True
proteina-545433a4d45946d27430,reference0::denovo_pdb__9lni_A,0.297,0.410,0.807,400,212,1.528E-04,0.807,False,True
proteina-e2d28ddddbee477acbda,reference1::foldbench_all__8BRY_A,0.337,0.203,0.203,400,418,6.388E-09,0.203,False,True
proteina-e2d28ddddbee477acbda,reference1::foldbench_all__8BRY_B,0.337,0.203,0.203,400,418,6.388E-09,0.203,False,True
proteina-e2d28ddddbee477acbda,reference1::foldbench_all__8WBV_A,0.253,0.315,0.307,400,391,3.531E-04,0.307,False,True
proteina-a6d8dabf46770624a0d4,reference0::denovo_pdb__8fjg_A,0.312,0.265,0.885,400,104,1.148E+00,0.885,True,False
proteina-2e9a6488fc825197600f,reference0::denovo_pdb__8cqq_A,0.296,0.380,0.540,400,272,2.020E-04,0.54,False,True
proteina-2e9a6488fc825197600f,reference0::denovo_pdb__8chy_A,0.296,0.380,0.540,400,272,2.020E-04,0.54,False,True
proteina-2e9a6488fc825197600f,reference0::denovo_pdb__9lm8_A,0.277,0.632,0.709,400,381,4.669E-04,0.709,False,True
proteina-2e9a6488fc825197600f,reference0::denovo_pdb__2wqh_A,0.329,0.195,0.683,400,104,5.756E-03,0.683,True,False
proteina-2e9a6488fc825197600f,reference0::denovo_pdb__5cwn_A,0.303,0.423,0.845,400,207,4.054E-02,0.845,True,False
proteina-2e9a6488fc825197600f,reference0::denovo_pdb__2avp_A,0.388,0.135,0.706,400,68,7.079E-02,0.706,True,False
proteina-54a6124f614c7650bfe1,reference0::denovo_pdb__7uek_A,0.254,0.382,0.732,400,228,2.671E-04,0.732,False,True
proteina-50a87ddce2d9ce29e2c0,reference0::denovo_pdb__8cqq_A,0.301,0.433,0.577,400,272,1.633E-05,0.577,True,True
proteina-50a87ddce2d9ce29e2c0,reference0::denovo_pdb__8chy_A,0.301,0.433,0.577,400,272,1.633E-05,0.577,True,True
proteina-50a87ddce2d9ce29e2c0,reference0::denovo_pdb__8ckr_A,0.317,0.370,0.772,400,136,6.606E-05,0.772,True,True
proteina-50a87ddce2d9ce29e2c0,reference0::denovo_pdb__8cmq_A,0.317,0.370,0.772,400,136,6.606E-05,0.772,True,True
proteina-50a87ddce2d9ce29e2c0,reference0::denovo_pdb__2fo7_A,0.317,0.370,0.772,400,136,6.606E-05,0.772,True,True
proteina-50a87ddce2d9ce29e2c0,reference0::denovo_pdb__2hyz_A,0.317,0.370,0.772,400,136,6.606E-05,0.772,True,True
proteina-50a87ddce2d9ce29e2c0,reference0::denovo_pdb__8bu0_A,0.317,0.370,0.772,400,136,6.606E-05,0.772,True,True
proteina-50a87ddce2d9ce29e2c0,reference0::denovo_pdb__8ch0_A,0.317,0.370,0.772,400,136,6.606E-05,0.772,True,True
proteina-50a87ddce2d9ce29e2c0,reference0::denovo_pdb__8cig_A,0.317,0.370,0.772,400,136,6.606E-05,0.772,True,True
proteina-50a87ddce2d9ce29e2c0,reference0::denovo_pdb__2wqh_A,0.328,0.357,0.962,400,104,8.736E-05,0.962,True,True
proteina-50a87ddce2d9ce29e2c0,reference1::foldbench_all__7UDJ_B,0.339,0.357,0.698,400,192,1.005E-02,0.698,True,False
proteina-50a87ddce2d9ce29e2c0,reference0::denovo_pdb__2avp_A,0.354,0.155,0.706,400,68,1.633E-01,0.706,True,False
proteina-e6a86e55c9b440cfdb23,reference0::denovo_pdb__8k8i_A,0.303,0.257,0.512,400,211,6.576E-01,0.512,True,False
proteina-e6a86e55c9b440cfdb23,reference0::denovo_pdb__5cwk_A,0.304,0.327,0.703,400,172,1.516E+00,0.703,True,False
proteina-e6a86e55c9b440cfdb23,reference0::denovo_pdb__6mrr_A,0.306,0.155,0.882,400,68,1.857E+01,0.882,True,False
proteina-f1db9e84b582d8de28fc,reference0::denovo_pdb__5cwp_A,0.300,0.512,0.900,400,229,7.607E-03,0.9,True,False
proteina-f1db9e84b582d8de28fc,reference1::foldbench_all__8GJG_A,0.310,0.355,0.747,400,174,2.851E-01,0.747,True,False
proteina-2a516bcb094ea5d39558,reference0::cameo_hard__9hac_B,0.311,0.233,0.795,400,127,8.688E-01,0.795,True,False
proteina-68d97875d078a3f8fd2f,reference0::denovo_pdb__4gvw_A,0.320,0.255,0.641,400,192,1.064E+01,0.641,True,False
proteina-68d97875d078a3f8fd2f,reference1::foldbench_all__8UTK_A,0.441,0.085,0.589,400,56,7.461E+01,0.589,True,False
proteina-68d97875d078a3f8fd2f,reference1::foldbench_all__8UTK_B,0.441,0.085,0.589,400,56,7.461E+01,0.589,True,False
proteina-5f52ebaf7631a42f76d3,reference0::denovo_pdb__8g9j_A,0.342,0.533,0.846,400,201,3.840E-10,0.846,True,True
proteina-a584502173aa1ae4ff69,reference0::denovo_pdb__5cwn_A,0.309,0.377,0.623,400,207,4.669E-04,0.623,True,True
proteina-a584502173aa1ae4ff69,reference0::denovo_pdb__5cwp_A,0.338,0.270,0.607,400,229,3.294E-03,0.607,True,False
proteina-a584502173aa1ae4ff69,reference0::denovo_pdb__5cwm_A,0.341,0.370,0.602,400,226,5.756E-03,0.602,True,False
proteina-a584502173aa1ae4ff69,reference0::denovo_pdb__9r17_A,0.418,0.108,0.514,400,105,8.688E-01,0.514,True,False
proteina-a584502173aa1ae4ff69,reference0::denovo_pdb__7dgw_A,0.305,0.185,0.904,400,94,9.854E+01,0.904,True,False
proteina-74d2fa2704bfc3ac232e,reference0::denovo_pdb__6tjg_A,0.316,0.868,0.887,400,320,4.777E-16,0.887,True,True
proteina-74d2fa2704bfc3ac232e,reference1::foldbench_all__9ETN_A,0.267,0.282,0.224,400,586,6.173E-04,0.282,False,True
proteina-74d2fa2704bfc3ac232e,reference0::denovo_pdb__9x1x_A,0.309,0.177,0.711,400,90,5.226E+02,0.711,True,False
proteina-d1ed791de89ef26aba7c,reference0::denovo_pdb__5cwm_A,0.351,0.417,0.690,400,226,1.005E-02,0.69,True,False
proteina-546747abbe249e1136a1,reference0::denovo_pdb__2wqh_A,0.520,0.237,0.875,400,104,3.667E-18,0.875,True,True
proteina-546747abbe249e1136a1,reference0::denovo_pdb__8ckr_A,0.489,0.237,0.669,400,136,6.457E-17,0.669,True,True
proteina-546747abbe249e1136a1,reference0::denovo_pdb__8cmq_A,0.489,0.237,0.669,400,136,6.457E-17,0.669,True,True
proteina-546747abbe249e1136a1,reference0::denovo_pdb__2fo7_A,0.489,0.237,0.669,400,136,6.457E-17,0.669,True,True
proteina-546747abbe249e1136a1,reference0::denovo_pdb__2hyz_A,0.489,0.237,0.669,400,136,6.457E-17,0.669,True,True
proteina-546747abbe249e1136a1,reference0::denovo_pdb__8bu0_A,0.489,0.237,0.669,400,136,6.457E-17,0.669,True,True
proteina-546747abbe249e1136a1,reference0::denovo_pdb__8ch0_A,0.489,0.237,0.669,400,136,6.457E-17,0.669,True,True
proteina-546747abbe249e1136a1,reference0::denovo_pdb__8cig_A,0.489,0.237,0.669,400,136,6.457E-17,0.669,True,True
proteina-546747abbe249e1136a1,reference0::denovo_pdb__8cqq_A,0.489,0.237,0.335,400,272,6.457E-17,0.335,False,True
proteina-546747abbe249e1136a1,reference0::denovo_pdb__8chy_A,0.489,0.237,0.335,400,272,6.457E-17,0.335,False,True
proteina-546747abbe249e1136a1,reference0::denovo_pdb__2avp_A,0.611,0.135,0.794,400,68,1.876E-13,0.794,True,True
proteina-546747abbe249e1136a1,reference1::foldbench_all__8GAD_A,0.321,0.205,0.714,400,105,3.239E+01,0.714,True,False
proteina-546747abbe249e1136a1,reference1::foldbench_all__8GAD_B,0.321,0.205,0.714,400,105,3.239E+01,0.714,True,False
proteina-e462a8b00822245da1a4,reference0::denovo_pdb__8cqq_A,0.322,0.820,0.985,400,272,2.197E-26,0.985,True,True
proteina-e462a8b00822245da1a4,reference0::denovo_pdb__8chy_A,0.322,0.820,0.985,400,272,2.197E-26,0.985,True,True
proteina-e462a8b00822245da1a4,reference0::denovo_pdb__8ckr_A,0.436,0.298,0.824,400,136,1.876E-13,0.824,True,True
proteina-e462a8b00822245da1a4,reference0::denovo_pdb__8cmq_A,0.436,0.298,0.824,400,136,1.876E-13,0.824,True,True
proteina-e462a8b00822245da1a4,reference0::denovo_pdb__2fo7_A,0.436,0.298,0.824,400,136,1.876E-13,0.824,True,True
proteina-e462a8b00822245da1a4,reference0::denovo_pdb__2hyz_A,0.436,0.298,0.824,400,136,1.876E-13,0.824,True,True
proteina-e462a8b00822245da1a4,reference0::denovo_pdb__8bu0_A,0.436,0.298,0.824,400,136,1.876E-13,0.824,True,True
proteina-e462a8b00822245da1a4,reference0::denovo_pdb__8ch0_A,0.436,0.298,0.824,400,136,1.876E-13,0.824,True,True
proteina-e462a8b00822245da1a4,reference0::denovo_pdb__8cig_A,0.436,0.298,0.824,400,136,1.876E-13,0.824,True,True
proteina-e462a8b00822245da1a4,reference0::denovo_pdb__2wqh_A,0.456,0.250,0.894,400,104,7.730E-13,0.894,True,True
proteina-e462a8b00822245da1a4,reference0::denovo_pdb__2avp_A,0.507,0.168,0.941,400,68,2.750E-09,0.941,True,True
proteina-e462a8b00822245da1a4,reference0::denovo_pdb__5orm_A,0.262,0.668,0.717,400,350,8.736E-05,0.717,False,True
proteina-e462a8b00822245da1a4,reference1::foldbench_all__8G4K_A,0.329,0.207,0.740,400,104,4.978E-01,0.74,True,False
proteina-e462a8b00822245da1a4,reference0::denovo_pdb__9v4l_A,0.333,0.097,0.574,400,68,4.278E+01,0.574,True,False
proteina-00ae3b6c00ad81120f5e,reference1::foldbench_all__8G4K_A,0.345,0.117,0.529,400,104,1.301E+02,0.529,True,False
proteina-ae0b2b5f69d3e1955618,reference0::denovo_pdb__5cwm_A,0.363,0.352,0.659,400,226,1.426E-03,0.659,True,False
proteina-ae0b2b5f69d3e1955618,reference0::denovo_pdb__7dgw_A,0.333,0.165,0.691,400,94,1.148E+00,0.691,True,False
proteina-df52f190b0a28f679cb1,reference0::denovo_pdb__8cqq_A,0.319,0.705,0.765,400,272,1.052E-23,0.765,True,True
proteina-df52f190b0a28f679cb1,reference0::denovo_pdb__8chy_A,0.319,0.705,0.765,400,272,1.052E-23,0.765,True,True
proteina-df52f190b0a28f679cb1,reference0::denovo_pdb__8ckr_A,0.343,0.430,0.956,400,136,6.355E-16,0.956,True,True
proteina-df52f190b0a28f679cb1,reference0::denovo_pdb__8cmq_A,0.343,0.430,0.956,400,136,6.355E-16,0.956,True,True
proteina-df52f190b0a28f679cb1,reference0::denovo_pdb__2fo7_A,0.343,0.430,0.956,400,136,6.355E-16,0.956,True,True
proteina-df52f190b0a28f679cb1,reference0::denovo_pdb__2hyz_A,0.343,0.430,0.956,400,136,6.355E-16,0.956,True,True
proteina-df52f190b0a28f679cb1,reference0::denovo_pdb__8bu0_A,0.343,0.430,0.956,400,136,6.355E-16,0.956,True,True
proteina-df52f190b0a28f679cb1,reference0::denovo_pdb__8ch0_A,0.343,0.430,0.956,400,136,6.355E-16,0.956,True,True
proteina-df52f190b0a28f679cb1,reference0::denovo_pdb__8cig_A,0.343,0.430,0.956,400,136,6.355E-16,0.956,True,True
proteina-df52f190b0a28f679cb1,reference0::denovo_pdb__2wqh_A,0.410,0.292,0.885,400,104,1.458E-14,0.885,True,True
proteina-df52f190b0a28f679cb1,reference0::denovo_pdb__2avp_A,0.467,0.155,0.824,400,68,3.642E-09,0.824,True,True
proteina-df52f190b0a28f679cb1,reference0::denovo_pdb__5hrz_A,0.355,0.338,0.844,400,122,1.483E-08,0.844,True,True
proteina-df52f190b0a28f679cb1,reference0::denovo_pdb__8w97_A,0.307,0.233,0.830,400,135,1.857E+01,0.83,True,False
proteina-3fe18de35d34139b1317,reference1::foldbench_all__8HFW_A,0.306,0.295,0.401,400,304,1.483E-08,0.401,False,True
proteina-3fe18de35d34139b1317,reference1::foldbench_all__8HFW_B,0.306,0.295,0.401,400,304,1.483E-08,0.401,False,True
proteina-3fe18de35d34139b1317,reference1::foldbench_all__8JZT_B,0.315,0.228,0.624,400,141,3.239E+01,0.624,True,False
proteina-82e712d15ddc1f5c21ca,reference0::denovo_pdb__9hnh_A,0.320,0.352,0.967,400,151,1.005E-02,0.967,True,False
proteina-82e712d15ddc1f5c21ca,reference1::foldbench_all__8OYY_A,0.340,0.298,0.599,400,242,3.068E-02,0.599,True,False
proteina-82e712d15ddc1f5c21ca,reference0::denovo_pdb__5cwm_A,0.301,0.315,0.549,400,226,8.688E-01,0.549,True,False
proteina-82e712d15ddc1f5c21ca,reference1::foldbench_all__8UPB_A,0.342,0.072,0.547,400,64,1.719E+02,0.547,True,False
proteina-84ede69b6870bf3d6a15,reference1::foldbench_all__8GJI_A,0.328,0.265,0.718,400,174,3.531E-04,0.718,True,True
proteina-84ede69b6870bf3d6a15,reference0::denovo_pdb__5cwn_A,0.361,0.255,0.502,400,207,3.068E-02,0.502,True,False
proteina-84ede69b6870bf3d6a15,reference1::foldbench_all__8G4K_A,0.373,0.243,0.712,400,104,7.079E-02,0.712,True,False
proteina-84ede69b6870bf3d6a15,reference1::foldbench_all__8UPB_A,0.440,0.120,0.703,400,64,3.496E+00,0.703,True,False
proteina-6b135516e7b1cbe686c7,reference0::cameo_hard__9hac_B,0.323,0.210,0.764,400,127,2.851E-01,0.764,True,False
proteina-167bb9b6b0a4fe55b0b6,reference0::denovo_pdb__8ckr_A,0.443,0.243,0.706,400,136,1.988E-15,0.706,True,True
proteina-167bb9b6b0a4fe55b0b6,reference0::denovo_pdb__8cmq_A,0.443,0.243,0.706,400,136,1.988E-15,0.706,True,True
proteina-167bb9b6b0a4fe55b0b6,reference0::denovo_pdb__2fo7_A,0.443,0.243,0.706,400,136,1.988E-15,0.706,True,True
proteina-167bb9b6b0a4fe55b0b6,reference0::denovo_pdb__2hyz_A,0.443,0.243,0.706,400,136,1.988E-15,0.706,True,True
proteina-167bb9b6b0a4fe55b0b6,reference0::denovo_pdb__8bu0_A,0.443,0.243,0.706,400,136,1.988E-15,0.706,True,True
proteina-167bb9b6b0a4fe55b0b6,reference0::denovo_pdb__8ch0_A,0.443,0.243,0.706,400,136,1.988E-15,0.706,True,True
proteina-167bb9b6b0a4fe55b0b6,reference0::denovo_pdb__8cig_A,0.443,0.243,0.706,400,136,1.988E-15,0.706,True,True
proteina-167bb9b6b0a4fe55b0b6,reference0::denovo_pdb__8cqq_A,0.443,0.243,0.353,400,272,1.988E-15,0.353,False,True
proteina-167bb9b6b0a4fe55b0b6,reference0::denovo_pdb__8chy_A,0.443,0.243,0.353,400,272,1.988E-15,0.353,False,True
proteina-167bb9b6b0a4fe55b0b6,reference0::denovo_pdb__2wqh_A,0.432,0.243,0.923,400,104,4.673E-15,0.923,True,True
proteina-167bb9b6b0a4fe55b0b6,reference0::denovo_pdb__2avp_A,0.432,0.168,0.971,400,68,4.557E-08,0.971,True,True
proteina-167bb9b6b0a4fe55b0b6,reference0::denovo_pdb__8k8f_A,0.345,0.252,0.514,400,179,1.148E+00,0.514,True,False
proteina-167bb9b6b0a4fe55b0b6,reference0::denovo_pdb__8kcj_A,0.345,0.252,0.514,400,179,1.148E+00,0.514,True,False
proteina-167bb9b6b0a4fe55b0b6,reference1::foldbench_all__8KCJ_A,0.345,0.252,0.508,400,181,1.148E+00,0.508,True,False
proteina-167bb9b6b0a4fe55b0b6,reference0::denovo_pdb__9fwa_A,0.304,0.270,0.599,400,202,1.406E+01,0.599,True,False
proteina-17c1c12d307fd5cb7032,reference0::denovo_pdb__8cqq_A,0.294,0.468,0.618,400,272,5.346E-11,0.618,False,True
proteina-17c1c12d307fd5cb7032,reference0::denovo_pdb__8chy_A,0.294,0.468,0.618,400,272,5.346E-11,0.618,False,True
proteina-17c1c12d307fd5cb7032,reference0::denovo_pdb__8ckr_A,0.294,0.468,0.985,400,136,5.088E-10,0.985,False,True
proteina-17c1c12d307fd5cb7032,reference0::denovo_pdb__8cmq_A,0.294,0.468,0.985,400,136,5.088E-10,0.985,False,True
proteina-17c1c12d307fd5cb7032,reference0::denovo_pdb__2fo7_A,0.294,0.468,0.985,400,136,5.088E-10,0.985,False,True
proteina-17c1c12d307fd5cb7032,reference0::denovo_pdb__2hyz_A,0.294,0.468,0.985,400,136,5.088E-10,0.985,False,True
proteina-17c1c12d307fd5cb7032,reference0::denovo_pdb__8bu0_A,0.294,0.468,0.985,400,136,5.088E-10,0.985,False,True
proteina-17c1c12d307fd5cb7032,reference0::denovo_pdb__8ch0_A,0.294,0.468,0.985,400,136,5.088E-10,0.985,False,True
proteina-17c1c12d307fd5cb7032,reference0::denovo_pdb__8cig_A,0.294,0.468,0.985,400,136,5.088E-10,0.985,False,True
proteina-17c1c12d307fd5cb7032,reference0::denovo_pdb__2wqh_A,0.327,0.305,0.952,400,104,2.076E-09,0.952,True,True
proteina-17c1c12d307fd5cb7032,reference0::denovo_pdb__2avp_A,0.356,0.183,0.941,400,68,4.032E-06,0.941,True,True
proteina-e920f18f20d663c290e1,reference0::denovo_pdb__6veh_A,0.487,0.298,0.633,400,180,1.413E-13,0.633,True,True
proteina-e920f18f20d663c290e1,reference1::foldbench_all__8K83_A,0.321,0.330,0.680,400,181,1.633E-01,0.68,True,False
proteina-e920f18f20d663c290e1,reference1::foldbench_all__7Z8Z_A,0.375,0.100,0.635,400,63,2.269E+02,0.635,True,False
proteina-e920f18f20d663c290e1,reference1::foldbench_all__7Z8Z_C,0.375,0.100,0.635,400,63,2.269E+02,0.635,True,False
proteina-c8d322085527f674d10f,reference0::denovo_pdb__6tjg_A,0.327,0.915,0.953,400,320,1.217E-26,0.953,True,True
proteina-c8d322085527f674d10f,reference0::denovo_pdb__7awy_A,0.304,0.490,0.543,400,311,8.012E-14,0.543,True,True
proteina-c8d322085527f674d10f,reference0::denovo_pdb__7ax2_A,0.290,0.370,0.534,400,311,8.012E-14,0.534,False,True
proteina-c8d322085527f674d10f,reference1::foldbench_all__9ETN_A,0.280,0.308,0.247,400,586,1.234E-05,0.308,False,True
proteina-c8d322085527f674d10f,reference0::denovo_pdb__7bid_A,0.314,0.222,0.255,400,286,2.856E-05,0.255,False,True
proteina-709fd3eb215e7b008bcd,reference0::denovo_pdb__7dgu_A,0.311,0.192,0.608,400,97,2.003E+00,0.608,True,False
proteina-709fd3eb215e7b008bcd,reference1::foldbench_all__8GQP_A,0.387,0.078,0.500,400,62,4.278E+01,0.5,True,False
proteina-89bd3837961615d9644b,reference0::denovo_pdb__5cwp_A,0.310,0.295,0.533,400,229,8.736E-05,0.533,True,True
proteina-89bd3837961615d9644b,reference1::foldbench_all__8GJI_A,0.310,0.243,0.563,400,174,1.633E-01,0.563,True,False
proteina-059ea53596af685c176f,reference0::denovo_pdb__5cwm_A,0.336,0.458,0.841,400,226,5.357E-02,0.841,True,False
proteina-a340b0faaf1044546073,reference1::foldbench_all__8TAC_A,0.328,0.168,0.900,400,70,5.226E+02,0.9,True,False
proteina-25eec4205501314310df,reference0::denovo_pdb__8ckr_A,0.442,0.282,0.721,400,136,8.597E-17,0.721,True,True
