geometry,threshold,subset,stem,cluster
original,fine,all,proteina-a82b675270acd9430112,proteina-a6541676d6e657602bc0
original,fine,all,proteina-e2bb850d5d5a068da867,proteina-a6541676d6e657602bc0
original,fine,all,proteina-a6541676d6e657602bc0,proteina-a6541676d6e657602bc0
original,fine,all,proteina-7890c84a083bcc164f2f,proteina-589b80e2a74ad19900b1
original,fine,all,proteina-589b80e2a74ad19900b1,proteina-589b80e2a74ad19900b1
original,fine,all,proteina-32eae4be1c4b14d9ea3f,proteina-32eae4be1c4b14d9ea3f
original,fine,all,proteina-186b21782b72178271d8,proteina-186b21782b72178271d8
original,fine,all,proteina-06815d47e35584151237,proteina-06815d47e35584151237
original,fine,all,proteina-a340b0faaf1044546073,proteina-a340b0faaf1044546073
original,fine,all,proteina-9457e9a97fd8277ba214,proteina-9457e9a97fd8277ba214
original,fine,all,proteina-20f9d21232998880bdc9,proteina-20f9d21232998880bdc9
original,fine,all,proteina-b2ea7394012b78d69b28,proteina-b2ea7394012b78d69b28
original,fine,all,proteina-5ffad2d6884a709ca3ea,proteina-5ffad2d6884a709ca3ea
original,fine,all,proteina-6b67f0e7a0c995e57231,proteina-6b67f0e7a0c995e57231
original,fine,all,proteina-814f4aa57e07143de43f,proteina-814f4aa57e07143de43f
original,fine,all,proteina-9e859436fb5414d63a4a,proteina-9e859436fb5414d63a4a
original,fine,all,proteina-3ff95f0f9039006d21dd,proteina-3ff95f0f9039006d21dd
original,fine,all,proteina-1817016ebf1231369e72,proteina-1817016ebf1231369e72
original,fine,all,proteina-2d96e4b3eff1a863efe5,proteina-2d96e4b3eff1a863efe5
original,fine,all,proteina-58a96e81ce9a6982de42,proteina-58a96e81ce9a6982de42
original,fine,all,proteina-652c13eeef602c8b7afb,proteina-652c13eeef602c8b7afb
original,fine,all,proteina-34cd5018ccdc9d15834e,proteina-34cd5018ccdc9d15834e
original,fine,all,proteina-67941bf544bb5c08f791,proteina-67941bf544bb5c08f791
original,fine,all,proteina-f2f9b47ccc14376d624a,proteina-f2f9b47ccc14376d624a
original,fine,all,proteina-442a6992b88432d19788,proteina-442a6992b88432d19788
original,fine,all,proteina-c0d0493cdcf9a7a0bc84,proteina-c0d0493cdcf9a7a0bc84
original,fine,all,proteina-669bb5377f8ab99a0278,proteina-669bb5377f8ab99a0278
original,fine,all,proteina-e6a86e55c9b440cfdb23,proteina-e6a86e55c9b440cfdb23
original,fine,all,proteina-2b3042e1dad10fba0057,proteina-2b3042e1dad10fba0057
original,fine,all,proteina-e462a8b00822245da1a4,proteina-e462a8b00822245da1a4
original,fine,all,proteina-2775020a284459706f48,proteina-2775020a284459706f48
original,fine,all,proteina-4f1e537e3631c19d4b68,proteina-4f1e537e3631c19d4b68
original,fine,all,proteina-3fe18de35d34139b1317,proteina-3fe18de35d34139b1317
original,fine,all,proteina-4715845910487856803e,proteina-4715845910487856803e
original,fine,all,proteina-16c3df1dd079812bd85c,proteina-16c3df1dd079812bd85c
original,fine,all,proteina-fc6650bdaa18e9798db4,proteina-16c3df1dd079812bd85c
original,fine,all,proteina-f444b54edc3d13d18566,proteina-16c3df1dd079812bd85c
original,fine,all,proteina-846e05466460480fda51,proteina-846e05466460480fda51
original,fine,all,proteina-ed585e01977f60f02797,proteina-ed585e01977f60f02797
original,fine,all,proteina-54a6124f614c7650bfe1,proteina-54a6124f614c7650bfe1
original,fine,all,proteina-a0c441b7c8aec8c8284a,proteina-a0c441b7c8aec8c8284a
original,fine,all,proteina-90b793ca9b25985fb379,proteina-90b793ca9b25985fb379
original,fine,all,proteina-b12f0e37c9b3748b2cde,proteina-b12f0e37c9b3748b2cde
original,fine,all,proteina-d5b1f3b3150a5e2b18b4,proteina-d5b1f3b3150a5e2b18b4
original,fine,all,proteina-62ab24d0c5c76631f31f,proteina-62ab24d0c5c76631f31f
original,fine,all,proteina-167bb9b6b0a4fe55b0b6,proteina-167bb9b6b0a4fe55b0b6
original,fine,all,proteina-6d75cfb39ad6643a88a8,proteina-6d75cfb39ad6643a88a8
original,fine,all,proteina-c9d451b2f3314031a88d,proteina-c9d451b2f3314031a88d
original,fine,all,proteina-3b5d6cfd55b1da0ba8c8,proteina-3b5d6cfd55b1da0ba8c8
original,fine,all,proteina-67669e91d3807101c02b,proteina-67669e91d3807101c02b
original,fine,all,proteina-24a6ff00fc989eedfc67,proteina-24a6ff00fc989eedfc67
original,fine,all,proteina-b62a460450bcfd47f448,proteina-24a6ff00fc989eedfc67
original,fine,all,proteina-5f52ebaf7631a42f76d3,proteina-24a6ff00fc989eedfc67
original,fine,all,proteina-545433a4d45946d27430,proteina-24a6ff00fc989eedfc67
original,fine,all,proteina-be9932922cb91a25b1a4,proteina-be9932922cb91a25b1a4
original,fine,all,proteina-00a4a709956647240751,proteina-00a4a709956647240751
original,fine,all,proteina-6a4abc152d42f3c112ed,proteina-6a4abc152d42f3c112ed
original,fine,all,proteina-4a4f49f82ceb6cdf4828,proteina-4a4f49f82ceb6cdf4828
original,fine,all,proteina-4f13f61b5bb5f2c3065a,proteina-0a99579e04d83d64f992
original,fine,all,proteina-97dfe05174882b40a2b0,proteina-0a99579e04d83d64f992
original,fine,all,proteina-df5f80333f0e2569369e,proteina-0a99579e04d83d64f992
original,fine,all,proteina-965a49821dedd020e7e7,proteina-0a99579e04d83d64f992
original,fine,all,proteina-0a99579e04d83d64f992,proteina-0a99579e04d83d64f992
original,fine,all,proteina-af5343e267cbed2b013a,proteina-0a99579e04d83d64f992
original,fine,all,proteina-6af9f6e63d102f1ef475,proteina-0a99579e04d83d64f992
original,fine,all,proteina-773ad18c03244a9b1426,proteina-0a99579e04d83d64f992
original,fine,all,proteina-14c363588514c5aa7d6c,proteina-0a99579e04d83d64f992
original,fine,all,proteina-a0914e0b41cb5ac4f4aa,proteina-a0914e0b41cb5ac4f4aa
original,fine,all,proteina-3511d9f5efdae708c343,proteina-3511d9f5efdae708c343
original,fine,all,proteina-5b2b6131a77fcaa8c670,proteina-5b2b6131a77fcaa8c670
original,fine,all,proteina-d99e1db3e33c6a1d1a7d,proteina-d99e1db3e33c6a1d1a7d
original,fine,all,proteina-708d1feb0816da377a1d,proteina-708d1feb0816da377a1d
original,fine,all,proteina-997b38632870faa3ea67,proteina-997b38632870faa3ea67
original,fine,all,proteina-17c1c12d307fd5cb7032,proteina-17c1c12d307fd5cb7032
original,fine,all,proteina-2a516bcb094ea5d39558,proteina-2a516bcb094ea5d39558
original,fine,all,proteina-502ef0799b6ea87dff12,proteina-502ef0799b6ea87dff12
original,fine,all,proteina-7c819ef89fdcde0dacd6,proteina-7c819ef89fdcde0dacd6
original,fine,all,proteina-e4fe3c53b62945cb5b90,proteina-e4fe3c53b62945cb5b90
original,fine,all,proteina-8a78c2c88a764cb51432,proteina-8a78c2c88a764cb51432
original,fine,all,proteina-18ec271a6ef0f6334b3e,proteina-18ec271a6ef0f6334b3e
original,fine,all,proteina-fe5631b3cc3af85eae3b,proteina-fe5631b3cc3af85eae3b
original,fine,all,proteina-a4e99211a600afe181f6,proteina-a4e99211a600afe181f6
original,fine,all,proteina-b2cae417fda5332ab90b,proteina-b2cae417fda5332ab90b
original,fine,all,proteina-e920f18f20d663c290e1,proteina-e920f18f20d663c290e1
original,fine,all,proteina-bc9355242d1786aebe87,proteina-bc9355242d1786aebe87
original,fine,all,proteina-e9bbadf305a54e490f99,proteina-e9bbadf305a54e490f99
original,fine,all,proteina-620c0f556821cb1e8480,proteina-620c0f556821cb1e8480
original,fine,all,proteina-347118566cf376604ca6,proteina-347118566cf376604ca6
original,fine,all,proteina-b91e9d0dab8e9995a04b,proteina-b91e9d0dab8e9995a04b
original,fine,all,proteina-0ee49045461ed7e5ed11,proteina-0ee49045461ed7e5ed11
original,fine,all,proteina-95b7b25d7fa63e1f9bd5,proteina-95b7b25d7fa63e1f9bd5
original,fine,all,proteina-b14beed963fc2a3e7236,proteina-b14beed963fc2a3e7236
original,fine,all,proteina-b4ffc736a6fdd4a2a55b,proteina-b4ffc736a6fdd4a2a55b
original,fine,all,proteina-f1e566ac55e4bcfe1242,proteina-f1e566ac55e4bcfe1242
original,fine,all,proteina-8d26f8e7888b4dba7d42,proteina-8d26f8e7888b4dba7d42
original,fine,all,proteina-74ebfffe184f15d423cd,proteina-74ebfffe184f15d423cd
original,fine,all,proteina-c94174df37f38ac8f52f,proteina-c94174df37f38ac8f52f
original,fine,all,proteina-82296d9e4bcf544d5ac8,proteina-82296d9e4bcf544d5ac8
original,fine,all,proteina-5e24cfaae4ea7af548f4,proteina-5e24cfaae4ea7af548f4
original,fine,all,proteina-e9a9b866c11d72fd93f9,proteina-e9a9b866c11d72fd93f9
original,fine,all,proteina-2b33e894df2121a9c1e4,proteina-2b33e894df2121a9c1e4
original,fine,all,proteina-cdd2cc69cb1a316716bd,proteina-cdd2cc69cb1a316716bd
original,fine,all,proteina-6bbffda83fc20620999d,proteina-6bbffda83fc20620999d
original,fine,all,proteina-a6a6b0962f9f37bbd93d,proteina-a6a6b0962f9f37bbd93d
original,fine,all,proteina-f1db9e84b582d8de28fc,proteina-f1db9e84b582d8de28fc
original,fine,all,proteina-0637c3679eaf405d2839,proteina-0637c3679eaf405d2839
original,fine,all,proteina-df24320d362ffc079586,proteina-df24320d362ffc079586
original,fine,all,proteina-e5c36adb8521fcda324a,proteina-df24320d362ffc079586
original,fine,all,proteina-905cc64a1e3f20222beb,proteina-905cc64a1e3f20222beb
original,fine,all,proteina-97cc10fd31c7ee4d6d65,proteina-97cc10fd31c7ee4d6d65
original,fine,all,proteina-fb3c85bc4809ee41c5e0,proteina-fb3c85bc4809ee41c5e0
original,fine,all,proteina-4649dd1a76c5f51ebd06,proteina-4649dd1a76c5f51ebd06
original,fine,all,proteina-16d7f79ae525c5be2fa9,proteina-16d7f79ae525c5be2fa9
original,fine,all,proteina-4f0755244b91b6c812e5,proteina-4f0755244b91b6c812e5
original,fine,all,proteina-956ecafbf8ec22e6e9cb,proteina-956ecafbf8ec22e6e9cb
original,fine,all,proteina-2eed7deca084a4a41960,proteina-2eed7deca084a4a41960
original,fine,all,proteina-13735e959c0f6d4b125a,proteina-13735e959c0f6d4b125a
original,fine,all,proteina-a584502173aa1ae4ff69,proteina-a584502173aa1ae4ff69
original,fine,all,proteina-9c65910f3628d6ce9256,proteina-9c65910f3628d6ce9256
original,fine,all,proteina-51fbb83bc303bc17ae25,proteina-51fbb83bc303bc17ae25
original,fine,all,proteina-f40b59181abf5f8794c1,proteina-f40b59181abf5f8794c1
original,fine,all,proteina-58376f6bd0fb06542b8e,proteina-58376f6bd0fb06542b8e
original,fine,all,proteina-57fd032c54590252fac8,proteina-57fd032c54590252fac8
original,fine,all,proteina-6e341fbeb6a6e56dadbc,proteina-6e341fbeb6a6e56dadbc
original,fine,all,proteina-546747abbe249e1136a1,proteina-546747abbe249e1136a1
original,fine,all,proteina-781a88cb008b1ceec19b,proteina-781a88cb008b1ceec19b
original,fine,all,proteina-85fbabdd22fa82b72ab1,proteina-85fbabdd22fa82b72ab1
original,fine,all,proteina-e779a326f671f670b0ac,proteina-e779a326f671f670b0ac
original,fine,all,proteina-0e98cf5af023d4cf1be8,proteina-0e98cf5af023d4cf1be8
original,fine,all,proteina-8783a542da3afe9294d4,proteina-8783a542da3afe9294d4
original,fine,all,proteina-88db9f053b7890cb7046,proteina-88db9f053b7890cb7046
original,fine,all,proteina-a6e40c5f858eb4ad102d,proteina-a6e40c5f858eb4ad102d
original,fine,all,proteina-833438e65c967dcd33a9,proteina-833438e65c967dcd33a9
original,fine,all,proteina-762872a2750cfd33edfd,proteina-762872a2750cfd33edfd
original,fine,all,proteina-4484f8d83d4a5ce301aa,proteina-4484f8d83d4a5ce301aa
original,fine,all,proteina-82e712d15ddc1f5c21ca,proteina-82e712d15ddc1f5c21ca
original,fine,all,proteina-709fd3eb215e7b008bcd,proteina-709fd3eb215e7b008bcd
original,fine,all,proteina-846705caace9e7b524d9,proteina-846705caace9e7b524d9
original,fine,all,proteina-6b135516e7b1cbe686c7,proteina-6b135516e7b1cbe686c7
original,fine,all,proteina-a05aac30a42750d811df,proteina-a05aac30a42750d811df
original,fine,all,proteina-89bd3837961615d9644b,proteina-89bd3837961615d9644b
original,fine,all,proteina-97ac4bb3e12309a9f87f,proteina-97ac4bb3e12309a9f87f
original,fine,all,proteina-258dbf9c0935f96fe668,proteina-258dbf9c0935f96fe668
original,fine,all,proteina-a4d1c7b2bab276fc8fbc,proteina-a4d1c7b2bab276fc8fbc
original,fine,all,proteina-a6d8dabf46770624a0d4,proteina-a6d8dabf46770624a0d4
original,fine,all,proteina-05cb3b71a616ad69d01b,proteina-05cb3b71a616ad69d01b
original,fine,all,proteina-b1a3c83f6574456c5bc6,proteina-b1a3c83f6574456c5bc6
original,fine,all,proteina-e3dc921b3bd8f7f56695,proteina-e3dc921b3bd8f7f56695
original,fine,all,proteina-e6a98758d6ed16ada668,proteina-e6a98758d6ed16ada668
original,fine,all,proteina-72f3fdfbf9568a97cdac,proteina-72f3fdfbf9568a97cdac
original,fine,all,proteina-3389d287ae00910e0c0c,proteina-3389d287ae00910e0c0c
original,fine,all,proteina-657afe58a0adc351d155,proteina-657afe58a0adc351d155
original,fine,all,proteina-220a20fd044aa9cc3f85,proteina-220a20fd044aa9cc3f85
original,fine,all,proteina-01423932f5c51c2409c4,proteina-01423932f5c51c2409c4
original,fine,all,proteina-859aed3cd69624cf6b83,proteina-859aed3cd69624cf6b83
original,fine,all,proteina-7fa49dcecca8dc579748,proteina-68d97875d078a3f8fd2f
original,fine,all,proteina-68d97875d078a3f8fd2f,proteina-68d97875d078a3f8fd2f
original,fine,all,proteina-416736fdef60f6ed818c,proteina-416736fdef60f6ed818c
original,fine,all,proteina-57318c34ecf62a8e2bee,proteina-57318c34ecf62a8e2bee
original,fine,all,proteina-48bbc9f455ab23ff6759,proteina-48bbc9f455ab23ff6759
original,fine,all,proteina-2e76f79d327dd24e8ea5,proteina-2e76f79d327dd24e8ea5
original,fine,all,proteina-c1750b41a4795ef20329,proteina-c1750b41a4795ef20329
original,fine,all,proteina-50a87ddce2d9ce29e2c0,proteina-50a87ddce2d9ce29e2c0
original,fine,all,proteina-bd2c2acf67739e7d2a4c,proteina-bd2c2acf67739e7d2a4c
original,fine,all,proteina-8a233476a720084ffcb4,proteina-8a233476a720084ffcb4
original,fine,all,proteina-1a0723638c78fe17ce91,proteina-1a0723638c78fe17ce91
original,fine,all,proteina-572c4c411d58c999eb78,proteina-572c4c411d58c999eb78
original,fine,all,proteina-34448362f0c9c49c9279,proteina-34448362f0c9c49c9279
original,fine,all,proteina-00ae3b6c00ad81120f5e,proteina-00ae3b6c00ad81120f5e
original,fine,all,proteina-ae0b2b5f69d3e1955618,proteina-ae0b2b5f69d3e1955618
original,fine,all,proteina-09db2ad761dda0691e4f,proteina-09db2ad761dda0691e4f
original,fine,all,proteina-5c939334a32ee01e3ae4,proteina-5c939334a32ee01e3ae4
original,fine,all,proteina-059ea53596af685c176f,proteina-059ea53596af685c176f
original,fine,all,proteina-15f86b57f8916038b05c,proteina-15f86b57f8916038b05c
original,fine,all,proteina-989443b5c649e5d7127c,proteina-989443b5c649e5d7127c
original,fine,all,proteina-d1ed791de89ef26aba7c,proteina-d1ed791de89ef26aba7c
original,fine,all,proteina-243685265d82b1d95a5b,proteina-243685265d82b1d95a5b
original,fine,all,proteina-473de4a9f7937d32d8df,proteina-473de4a9f7937d32d8df
original,fine,all,proteina-2b18f32432ba5eab10b8,proteina-2b18f32432ba5eab10b8
original,fine,all,proteina-04e23363b6b0903d5a85,proteina-04e23363b6b0903d5a85
original,fine,all,proteina-6ecbc17195cadd0c2932,proteina-6ecbc17195cadd0c2932
original,fine,all,proteina-33fc342d3214ccf02071,proteina-33fc342d3214ccf02071
original,fine,all,proteina-a030d6377c3913cd6813,proteina-a030d6377c3913cd6813
original,fine,all,proteina-a0065253a28c3e9c2305,proteina-a0065253a28c3e9c2305
original,fine,all,proteina-7eb63a5e61862901b52c,proteina-7eb63a5e61862901b52c
original,fine,all,proteina-80a135014b75ee84514e,proteina-80a135014b75ee84514e
original,fine,all,proteina-25b3f656122b5ff29f3d,proteina-25b3f656122b5ff29f3d
original,fine,all,proteina-bc5660de96a225950099,proteina-bc5660de96a225950099
original,fine,all,proteina-69e7edf3b87992f60023,proteina-69e7edf3b87992f60023
original,fine,all,proteina-00b4bb872d2b195e8f4c,proteina-00b4bb872d2b195e8f4c
original,fine,all,proteina-2b5a9a98d825e86ee94b,proteina-2b5a9a98d825e86ee94b
original,fine,all,proteina-02194b472e907cc2d3cb,proteina-02194b472e907cc2d3cb
original,fine,all,proteina-d00fbcdbedf6120218d3,proteina-d00fbcdbedf6120218d3
original,fine,all,proteina-41a7faeb62a5b1fac7a0,proteina-41a7faeb62a5b1fac7a0
original,fine,all,proteina-e040766d6bc688a97ab6,proteina-e040766d6bc688a97ab6
original,fine,all,proteina-4641f7de651cec113827,proteina-4641f7de651cec113827
original,fine,all,proteina-8e284caf8e09632dc87a,proteina-8e284caf8e09632dc87a
original,fine,all,proteina-3cb9f6c20fb9af208868,proteina-3cb9f6c20fb9af208868
original,fine,all,proteina-57554a13c992e12603e4,proteina-57554a13c992e12603e4
original,fine,all,proteina-ec6ba544bed3e76681dc,proteina-ec6ba544bed3e76681dc
original,fine,all,proteina-df52f190b0a28f679cb1,proteina-df52f190b0a28f679cb1
original,fine,all,proteina-a8c9179e5a5b8bbf4a96,proteina-a8c9179e5a5b8bbf4a96
original,fine,all,proteina-c493a48fef5bd63bbc4f,proteina-c493a48fef5bd63bbc4f
original,fine,all,proteina-07d5b83aed7c2508feb9,proteina-07d5b83aed7c2508feb9
original,fine,all,proteina-a96d0b2e50b5e617a97f,proteina-a96d0b2e50b5e617a97f
original,fine,all,proteina-01e5425515d9a43ffe5a,proteina-01e5425515d9a43ffe5a
original,fine,all,proteina-2c21d6fdc6c3c6f17820,proteina-2c21d6fdc6c3c6f17820
original,fine,all,proteina-b8d9ae73f4d6753001e8,proteina-b8d9ae73f4d6753001e8
original,fine,all,proteina-6421c7ab556ec90937cc,proteina-6421c7ab556ec90937cc
original,fine,all,proteina-36e0f3585158daa548de,proteina-36e0f3585158daa548de
original,fine,quality_pass,proteina-1a173192e6bf801d73ab,proteina-1a173192e6bf801d73ab
original,fine,quality_pass,proteina-2e9a6488fc825197600f,proteina-2e9a6488fc825197600f
original,fine,quality_pass,proteina-00901e3f8440b54804bb,proteina-00901e3f8440b54804bb
original,fine,quality_pass,proteina-c8d322085527f674d10f,proteina-1ee317acde7300d00d32
original,fine,quality_pass,proteina-a8730a6cd2126b148e6c,proteina-1ee317acde7300d00d32
original,fine,quality_pass,proteina-a690b3627e6e959ab672,proteina-1ee317acde7300d00d32
original,fine,quality_pass,proteina-eae88699099f0f7e8877,proteina-1ee317acde7300d00d32
original,fine,quality_pass,proteina-3286f6423fb33fdf5a95,proteina-1ee317acde7300d00d32
original,fine,quality_pass,proteina-74d2fa2704bfc3ac232e,proteina-1ee317acde7300d00d32
original,fine,quality_pass,proteina-294b402cae8c43c129ed,proteina-1ee317acde7300d00d32
original,fine,quality_pass,proteina-f0140288bdc6cd0d41a2,proteina-1ee317acde7300d00d32
original,fine,quality_pass,proteina-1ee317acde7300d00d32,proteina-1ee317acde7300d00d32
original,fine,quality_pass,proteina-a85ccb940486bf6c6d9b,proteina-1ee317acde7300d00d32
original,fine,quality_pass,proteina-ee5e068cedbb092dda93,proteina-ee5e068cedbb092dda93
original,fine,quality_pass,proteina-84ede69b6870bf3d6a15,proteina-84ede69b6870bf3d6a15
original,fine,quality_pass,proteina-7c4326b76a0f1dcd4857,proteina-7c4326b76a0f1dcd4857
original,fine,quality_pass,proteina-e2d28ddddbee477acbda,proteina-8286078cad44fb9f04fd
original,fine,quality_pass,proteina-8286078cad44fb9f04fd,proteina-8286078cad44fb9f04fd
original,fine,quality_pass,proteina-ffa32d73cddc6e7509b3,proteina-ffa32d73cddc6e7509b3
original,fine,quality_pass,proteina-f474afc59ba2a17a183c,proteina-f474afc59ba2a17a183c
original,fine,quality_pass,proteina-8f42a829b267e412dcca,proteina-8f42a829b267e412dcca
original,fine,quality_pass,proteina-a5586e474d3ca7789e21,proteina-a5586e474d3ca7789e21
original,fine,quality_pass,proteina-238b8d4270af77b6809f,proteina-238b8d4270af77b6809f
original,fine,quality_pass,proteina-96b139efa602866e8308,proteina-96b139efa602866e8308
original,fine,quality_pass,proteina-ac7c2a38b4fe24bf3c2d,proteina-ac7c2a38b4fe24bf3c2d
original,fine,quality_pass,proteina-872955038ceae2cab27b,proteina-872955038ceae2cab27b
original,fine,quality_pass,proteina-1c446aaa2ea711ff96d0,proteina-1c446aaa2ea711ff96d0
original,fine,quality_pass,proteina-d59766ef4c782ea864bc,proteina-1404e6b8bda1ff7eaa68
original,fine,quality_pass,proteina-4874f8443ac293b8cf09,proteina-1404e6b8bda1ff7eaa68
original,fine,quality_pass,proteina-e25d1e60520b6127b632,proteina-1404e6b8bda1ff7eaa68
original,fine,quality_pass,proteina-bf9c11c7fcc5050977be,proteina-1404e6b8bda1ff7eaa68
original,fine,quality_pass,proteina-1404e6b8bda1ff7eaa68,proteina-1404e6b8bda1ff7eaa68
original,fine,quality_pass,proteina-a82b675270acd9430112,proteina-a6541676d6e657602bc0
original,fine,quality_pass,proteina-e2bb850d5d5a068da867,proteina-a6541676d6e657602bc0
original,fine,quality_pass,proteina-a6541676d6e657602bc0,proteina-a6541676d6e657602bc0
original,fine,quality_pass,proteina-a340b0faaf1044546073,proteina-a340b0faaf1044546073
original,fine,quality_pass,proteina-9457e9a97fd8277ba214,proteina-9457e9a97fd8277ba214
original,fine,quality_pass,proteina-6b67f0e7a0c995e57231,proteina-6b67f0e7a0c995e57231
original,fine,quality_pass,proteina-814f4aa57e07143de43f,proteina-814f4aa57e07143de43f
original,fine,quality_pass,proteina-3ff95f0f9039006d21dd,proteina-3ff95f0f9039006d21dd
original,fine,quality_pass,proteina-1817016ebf1231369e72,proteina-1817016ebf1231369e72
original,fine,quality_pass,proteina-2d96e4b3eff1a863efe5,proteina-2d96e4b3eff1a863efe5
original,fine,quality_pass,proteina-652c13eeef602c8b7afb,proteina-652c13eeef602c8b7afb
original,fine,quality_pass,proteina-34cd5018ccdc9d15834e,proteina-34cd5018ccdc9d15834e
original,fine,quality_pass,proteina-67941bf544bb5c08f791,proteina-67941bf544bb5c08f791
original,fine,quality_pass,proteina-f2f9b47ccc14376d624a,proteina-f2f9b47ccc14376d624a
original,fine,quality_pass,proteina-c0d0493cdcf9a7a0bc84,proteina-c0d0493cdcf9a7a0bc84
original,fine,quality_pass,proteina-2b3042e1dad10fba0057,proteina-2b3042e1dad10fba0057
original,fine,quality_pass,proteina-e462a8b00822245da1a4,proteina-e462a8b00822245da1a4
original,fine,quality_pass,proteina-2775020a284459706f48,proteina-2775020a284459706f48
original,fine,quality_pass,proteina-4f1e537e3631c19d4b68,proteina-4f1e537e3631c19d4b68
original,fine,quality_pass,proteina-16c3df1dd079812bd85c,proteina-16c3df1dd079812bd85c
original,fine,quality_pass,proteina-fc6650bdaa18e9798db4,proteina-16c3df1dd079812bd85c
original,fine,quality_pass,proteina-f444b54edc3d13d18566,proteina-16c3df1dd079812bd85c
original,fine,quality_pass,proteina-54a6124f614c7650bfe1,proteina-54a6124f614c7650bfe1
original,fine,quality_pass,proteina-a0c441b7c8aec8c8284a,proteina-a0c441b7c8aec8c8284a
original,fine,quality_pass,proteina-b12f0e37c9b3748b2cde,proteina-b12f0e37c9b3748b2cde
original,fine,quality_pass,proteina-d5b1f3b3150a5e2b18b4,proteina-d5b1f3b3150a5e2b18b4
original,fine,quality_pass,proteina-167bb9b6b0a4fe55b0b6,proteina-167bb9b6b0a4fe55b0b6
