stem,source_prefix,scrmsd,plddt,quality_pass,ca_clashes,ca_chain_breaks,length,condition,model,original_fraction_alpha,original_fraction_beta,original_fraction_coil,refolded_fraction_alpha,refolded_fraction_beta,refolded_fraction_coil
proteina-317db1d06e7c905d42d4,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-3.x.x.x,0.47325982003265726,91.15921258926392,True,0,0,60,3.x.x.x,short,0.4166666666666667,0.2,0.38333333333333336,0.43333333333333335,0.2833333333333333,0.2833333333333333
proteina-7e286ca0d47f743c4117,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-3.x.x.x,0.7005769693298561,90.0522768497467,True,0,0,60,3.x.x.x,short,0.6,0.21666666666666667,0.18333333333333332,0.6166666666666667,0.21666666666666667,0.16666666666666666
proteina-3a2858018bbd7f5df0a1,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-3.x.x.x,0.5425746206815647,93.26781034469604,True,0,0,60,3.x.x.x,short,0.4166666666666667,0.23333333333333334,0.35,0.4166666666666667,0.36666666666666664,0.21666666666666667
proteina-0ad4e06eb8708b60b6bb,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-3.x.x.x,0.6433553519498578,91.2089467048645,True,0,0,60,3.x.x.x,short,0.16666666666666666,0.2833333333333333,0.55,0.2,0.35,0.45
proteina-72182d7a868f116078d5,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-3.x.x.x,0.6082580627540303,88.05561661720276,True,0,0,60,3.x.x.x,short,0.5,0.31666666666666665,0.18333333333333332,0.5,0.3,0.2
proteina-599f4977b7a2be1ea429,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-3.x.x.x,0.5296495875007049,91.16383790969849,True,0,0,60,3.x.x.x,short,0.23333333333333334,0.35,0.4166666666666667,0.23333333333333334,0.35,0.4166666666666667
proteina-87ce33f2728a9943f70f,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-3.x.x.x,0.6863120027224564,84.13996696472168,True,0,0,60,3.x.x.x,short,0.4666666666666667,0.2833333333333333,0.25,0.4666666666666667,0.2833333333333333,0.25
proteina-2f45d9c13a666a4507b4,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-3.x.x.x,1.2684747705907984,88.66955637931824,True,0,0,60,3.x.x.x,short,0.55,0.21666666666666667,0.23333333333333334,0.5666666666666667,0.18333333333333332,0.25
proteina-0f89d0912645abf27be7,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-3.x.x.x,1.4161546144092567,86.38415336608887,True,0,0,60,3.x.x.x,short,0.45,0.23333333333333334,0.31666666666666665,0.45,0.2833333333333333,0.26666666666666666
proteina-c7aaf4cab4add3e427d8,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-3.x.x.x,0.8911275391109866,87.57240176200867,True,0,0,60,3.x.x.x,short,0.48333333333333334,0.08333333333333333,0.43333333333333335,0.48333333333333334,0.08333333333333333,0.43333333333333335
proteina-84ec1a186c3e8404ea8d,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-3.x.x.x,5.402857199960058,76.73689126968384,False,0,0,60,3.x.x.x,short,0.18333333333333332,0.31666666666666665,0.5,0.18333333333333332,0.31666666666666665,0.5
proteina-037047723fe6caa0f57f,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-3.x.x.x,0.7215300445836434,89.7695541381836,True,0,0,60,3.x.x.x,short,0.23333333333333334,0.26666666666666666,0.5,0.23333333333333334,0.26666666666666666,0.5
proteina-650868d686b61ac7f63a,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-3.x.x.x,0.5761468250711556,88.54959607124329,True,0,0,60,3.x.x.x,short,0.4166666666666667,0.26666666666666666,0.31666666666666665,0.43333333333333335,0.31666666666666665,0.25
proteina-d17d2328507537c6f462,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-3.x.x.x,0.6036613392160984,87.4714732170105,True,0,0,60,3.x.x.x,short,0.26666666666666666,0.3,0.43333333333333335,0.25,0.21666666666666667,0.5333333333333333
proteina-ba2f06df41ceced574f6,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-3.x.x.x,0.5736855581632514,91.43714308738708,True,0,0,60,3.x.x.x,short,0.3,0.3333333333333333,0.36666666666666664,0.3,0.4,0.3
proteina-1dde3009bfe0c21ac609,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-3.x.x.x,0.9796530424455291,88.25016021728516,True,0,0,60,3.x.x.x,short,0.2,0.16666666666666666,0.6333333333333333,0.4166666666666667,0.18333333333333332,0.4
proteina-2512a305180d1b13b75b,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-3.x.x.x,0.8658007005582703,87.06060647964478,True,0,0,60,3.x.x.x,short,0.3,0.3,0.4,0.3,0.35,0.35
proteina-0afc33cc7bc469d51088,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-3.x.x.x,0.7913745428277253,93.87661218643188,True,0,0,60,3.x.x.x,short,0.26666666666666666,0.4166666666666667,0.31666666666666665,0.26666666666666666,0.3,0.43333333333333335
proteina-a79562e9d794d5f386ee,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-3.x.x.x,6.477765267253967,78.44213247299194,False,0,0,60,3.x.x.x,short,0.38333333333333336,0.13333333333333333,0.48333333333333334,0.48333333333333334,0.0,0.5166666666666667
proteina-4c52aed3a821163fbfea,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-3.x.x.x,0.7543370117380743,86.42169237136841,True,0,0,60,3.x.x.x,short,0.4,0.16666666666666666,0.43333333333333335,0.4,0.16666666666666666,0.43333333333333335
proteina-dc70e0ef095ae652026a,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-3.x.x.x,0.5588487118648283,84.12281274795532,True,0,0,60,3.x.x.x,short,0.5,0.11666666666666667,0.38333333333333336,0.5,0.16666666666666666,0.3333333333333333
proteina-4e2c1ad52f4f62c1c4e5,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-3.x.x.x,2.8827214448027747,81.31324052810669,False,0,0,60,3.x.x.x,short,0.4,0.15,0.45,0.36666666666666664,0.15,0.48333333333333334
proteina-3c0c7ad96c743ca9ceff,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-3.x.x.x,0.39590160877912617,91.44412279129028,True,0,0,60,3.x.x.x,short,0.35,0.36666666666666664,0.2833333333333333,0.35,0.35,0.3
proteina-206a0e1dfe88fcb416c7,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-3.x.x.x,0.8783857974906103,88.79051804542542,True,0,0,60,3.x.x.x,short,0.31666666666666665,0.26666666666666666,0.4166666666666667,0.3,0.25,0.45
proteina-3fbf2d7f71801270b733,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-3.x.x.x,0.6746035047951685,93.4896171092987,True,0,0,60,3.x.x.x,short,0.1,0.2833333333333333,0.6166666666666667,0.08333333333333333,0.23333333333333334,0.6833333333333333
proteina-fff8a3823cbe6917572b,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-3.x.x.x,0.6066798032571122,88.12994360923767,True,0,0,60,3.x.x.x,short,0.8,0.0,0.2,0.8,0.0,0.2
proteina-3fe41fbd21a9aaa2f84f,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-3.x.x.x,0.7389960519888862,92.06603169441223,True,0,0,60,3.x.x.x,short,0.45,0.3,0.25,0.45,0.2833333333333333,0.26666666666666666
proteina-ad1b9d9ce87717e6b322,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-3.x.x.x,3.8057543741005966,74.84390139579773,False,0,0,60,3.x.x.x,short,0.4166666666666667,0.0,0.5833333333333334,0.43333333333333335,0.0,0.5666666666666667
proteina-da2bab94fbe3c36cfd1e,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-unconditional,0.5047608220929781,91.96504354476929,True,0,0,60,unconditional,short,0.9,0.0,0.1,0.9,0.0,0.1
proteina-4f8abad647d9ea5accaa,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-unconditional,0.5231759107481662,91.84038043022156,True,0,0,60,unconditional,short,0.8833333333333333,0.0,0.11666666666666667,0.8833333333333333,0.0,0.11666666666666667
proteina-da2b278c881a9d614d9c,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-unconditional,0.8199595460433392,92.67248511314392,True,0,0,60,unconditional,short,0.85,0.0,0.15,0.8666666666666667,0.0,0.13333333333333333
proteina-629b0e58b2fffbb8cd35,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-unconditional,5.201502053699863,80.54862022399902,False,0,0,60,unconditional,short,0.65,0.0,0.35,0.8,0.0,0.2
proteina-d39ef8442a629ecd78a2,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-unconditional,0.7595483676045173,91.01160168647766,True,0,0,60,unconditional,short,0.9,0.0,0.1,0.9,0.0,0.1
proteina-452e7a5276004a28cf63,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-unconditional,0.48243525463057463,86.83366179466248,True,0,0,60,unconditional,short,0.8,0.0,0.2,0.8166666666666667,0.0,0.18333333333333332
proteina-9119e9f57cdf2279166c,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-unconditional,1.0856193834592018,84.74946618080139,True,0,0,60,unconditional,short,0.75,0.0,0.25,0.75,0.0,0.25
proteina-f57f285d8433f9b19e52,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-unconditional,0.5630468892295016,91.01595282554626,True,0,0,60,unconditional,short,0.8166666666666667,0.0,0.18333333333333332,0.8333333333333334,0.0,0.16666666666666666
proteina-f2147b3480e13a728e5c,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-unconditional,3.847216521824295,64.61031436920166,False,0,0,60,unconditional,short,0.4,0.18333333333333332,0.4166666666666667,0.5166666666666667,0.2,0.2833333333333333
proteina-90fa216b6a842477c9af,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-unconditional,1.255227763013106,85.99856495857239,True,0,0,60,unconditional,short,0.7,0.0,0.3,0.7,0.0,0.3
proteina-a2326b4006ac9b45a519,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-unconditional,0.573006398622676,92.75686144828796,True,0,0,60,unconditional,short,0.9166666666666666,0.0,0.08333333333333333,0.9166666666666666,0.0,0.08333333333333333
proteina-d4198b8cfb9deadde71e,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-unconditional,1.39506224539462,84.26289558410645,True,0,0,60,unconditional,short,0.5,0.2833333333333333,0.21666666666666667,0.5,0.1,0.4
proteina-04aa9e96f20e99c7d493,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-unconditional,0.8979413362538314,88.97956013679504,True,0,0,60,unconditional,short,0.5833333333333334,0.15,0.26666666666666666,0.5833333333333334,0.08333333333333333,0.3333333333333333
proteina-f663703f99e72590d204,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-unconditional,0.6695465686744331,91.62806272506714,True,0,0,60,unconditional,short,0.7666666666666667,0.0,0.23333333333333334,0.7666666666666667,0.0,0.23333333333333334
proteina-61e77080ea4940311234,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-unconditional,0.5786288876959383,93.59047412872314,True,0,0,60,unconditional,short,0.8166666666666667,0.0,0.18333333333333332,0.8666666666666667,0.0,0.13333333333333333
proteina-2112cc4e81b434891843,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-unconditional,1.3389092594489336,84.41077470779419,True,0,0,60,unconditional,short,0.5,0.23333333333333334,0.26666666666666666,0.5,0.23333333333333334,0.26666666666666666
proteina-4ca1e2690a6393df661c,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-unconditional,3.14161452455296,61.471182107925415,False,0,0,60,unconditional,short,0.5,0.06666666666666667,0.43333333333333335,0.6,0.15,0.25
proteina-952e861479e3c5aae428,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-unconditional,0.6312883872516357,87.33770251274109,True,0,0,60,unconditional,short,0.6166666666666667,0.0,0.38333333333333336,0.6166666666666667,0.0,0.38333333333333336
proteina-7cee97215620e3971d61,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-unconditional,0.9149814051571035,93.4713363647461,True,0,0,60,unconditional,short,0.8833333333333333,0.0,0.11666666666666667,0.8833333333333333,0.0,0.11666666666666667
proteina-f9f144628acce5c33d32,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-unconditional,0.6182011946895649,92.56782531738281,True,0,0,60,unconditional,short,0.85,0.0,0.15,0.85,0.0,0.15
proteina-0f8174049a93741aed26,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-unconditional,3.057363202539679,76.97383761405945,False,0,0,60,unconditional,short,0.5333333333333333,0.23333333333333334,0.23333333333333334,0.5333333333333333,0.2,0.26666666666666666
proteina-161ad036080a8066d50b,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-unconditional,0.8820542662445527,89.86834287643433,True,0,0,60,unconditional,short,0.85,0.0,0.15,0.85,0.0,0.15
proteina-f2c011c6bd79141e649c,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-unconditional,1.2669271490738574,91.32886528968811,True,0,0,60,unconditional,short,0.8666666666666667,0.0,0.13333333333333333,0.8666666666666667,0.0,0.13333333333333333
proteina-9653614c952e08afa442,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-unconditional,0.8327311340433645,80.33651113510132,True,0,0,60,unconditional,short,0.4666666666666667,0.23333333333333334,0.3,0.4666666666666667,0.23333333333333334,0.3
proteina-a46c8861e0858d4aa07e,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-unconditional,0.6376386634320288,92.35079884529114,True,0,0,60,unconditional,short,0.7666666666666667,0.0,0.23333333333333334,0.8,0.0,0.2
proteina-44c4c429493853996b33,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-unconditional,0.6635193281238567,91.29860401153564,True,0,0,60,unconditional,short,0.7833333333333333,0.0,0.21666666666666667,0.7666666666666667,0.0,0.23333333333333334
proteina-67892a8122c7ec43de2d,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-unconditional,1.1045790494472885,88.65073323249817,True,0,0,60,unconditional,short,0.7666666666666667,0.0,0.23333333333333334,0.8,0.0,0.2
proteina-d352a6a11e8f02884e6a,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-unconditional,0.636436650275581,90.69750905036926,True,0,0,60,unconditional,short,0.3,0.38333333333333336,0.31666666666666665,0.3,0.3333333333333333,0.36666666666666664
proteina-baa6df85d9f71c21fffa,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-unconditional,0.6356597536769375,94.18309926986694,True,0,0,60,unconditional,short,0.8833333333333333,0.0,0.11666666666666667,0.8833333333333333,0.0,0.11666666666666667
proteina-0c30d6fbc738932e5531,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-unconditional,2.597537155343911,87.54951357841492,False,0,0,60,unconditional,short,0.75,0.0,0.25,0.8333333333333334,0.0,0.16666666666666666
proteina-b8daefb32840ea85f9a1,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-unconditional,0.7147252278890595,93.69217157363892,True,0,0,60,unconditional,short,0.8166666666666667,0.0,0.18333333333333332,0.8166666666666667,0.0,0.18333333333333332
proteina-f53d8bc909a7707c3ee5,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-unconditional,0.7083322057008541,83.42646360397339,True,0,0,60,unconditional,short,0.3,0.3,0.4,0.31666666666666665,0.3,0.38333333333333336
proteina-9b4552044f309f6da941,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-1.x.x.x,0.3954398036338262,86.45831346511841,True,0,0,60,1.x.x.x,short,0.7333333333333333,0.0,0.26666666666666666,0.75,0.0,0.25
proteina-dacfe5d1f81346ca1d80,s3://marin-us-east-02a/MarinFold/exp278-proteina/screen-short-v1/short-l60-1.x.x.x,0.4431623317451628,91.68398976325989,True,0,0,60,1.x.x.x,short,0.7666666666666667,0.0,0.23333333333333334,0.8166666666666667,0.0,0.18333333333333332
