stem,length,previous_quality_pass,quality_pass,previous_chain_breaks,ca_chain_breaks,cis_proline_bonds,elapsed_cpu_seconds
proteina-6e9178e0c85539cb03e9,300,False,True,1,0,1,0.3221490459982306
proteina-273508d62bf4e7f07a4c,300,False,False,0,0,0,0.006063926964998245
proteina-289a1e674fcef03e9495,300,True,True,0,0,0,0.005983946844935417
proteina-6084b871666e2c1068b7,300,False,False,0,0,0,0.005570420995354652
proteina-0ff4d05c6aaa7c846720,300,False,False,1,1,0,0.005749476840719581
proteina-d88d3b3d041470bcc3e6,300,True,True,0,0,0,0.005877787014469504
proteina-08b606cc3aee76558ca0,300,False,False,1,1,0,0.005719390930607915
proteina-eec45ebc4116580793bc,300,True,True,0,0,0,0.005863131023943424
proteina-cd64c584d188e359287b,300,True,True,0,0,0,0.007723328890278935
proteina-47540efaa4bc2c801759,300,True,True,0,0,0,0.007243009051308036
proteina-e66952b8d2d533c85f3f,300,True,True,0,0,0,0.007110159145668149
proteina-93da499d188caa4e0493,300,True,True,0,0,0,0.008055715123191476
proteina-8e8a3d5c257e87b6673a,300,False,False,0,0,0,0.0059528290294110775
proteina-b324851cc3f9f98ddf35,300,False,False,0,0,0,0.005641513969749212
proteina-98523458573ea83b213c,300,False,True,1,0,1,0.2929594609886408
proteina-ae9b3b780fd7f31565af,300,True,True,0,0,0,0.005945653887465596
proteina-a074c585201577c31c50,300,False,False,0,0,0,0.005648337071761489
proteina-533d744838fa0a63c8f9,300,False,False,0,0,0,0.005641774972900748
proteina-7cbbe861dc47194a54e2,300,True,True,0,0,0,0.005616847891360521
proteina-6b86d70d66db6baf2026,300,False,False,1,0,1,0.0055969408713281155
proteina-32b6844756c0a62ff957,300,True,True,0,0,0,0.005691508995369077
proteina-39fac9763af89ffdaaa3,300,True,True,0,0,0,0.005671350052580237
proteina-fc887a3d105a382e06d8,300,True,True,0,0,0,0.005710944999009371
proteina-a38f20f26a483ebb4b57,300,True,True,0,0,0,0.005681961076334119
proteina-3af5d897cf93a3c2e4e3,300,True,True,0,0,0,0.007678706897422671
proteina-5b3f9d2bae069b189c4e,300,False,False,0,0,0,0.007058483082801104
proteina-1e9ca72c23606b4f6722,300,True,True,0,0,0,0.007132391911000013
proteina-3a5f255a8f53adda8f72,300,True,True,0,0,0,0.007115460000932217
proteina-ca60ebb3021680bf565f,300,True,True,0,0,0,0.006953496020287275
proteina-c3b2435ab22d29f34d87,300,False,False,0,0,0,0.0057640839368104935
proteina-d1021323d65a03866ee6,300,False,False,0,0,0,0.005693893181160092
proteina-901b77869bf7fe3a46a3,300,False,False,1,0,1,0.005609543994069099
proteina-4e485a909b40db2c701e,300,False,False,0,0,0,0.005636734887957573
proteina-f32e7c7a96522f5013e8,300,True,True,0,0,0,0.005687250988557935
proteina-d5477b03218027532c1c,300,True,True,0,0,0,0.00566716305911541
proteina-3b7af33c4ded39b57fce,300,False,False,0,0,0,0.005589265143498778
proteina-02f5c7704b5d5020c5bb,300,True,True,0,0,0,0.005700655980035663
proteina-ebf3384c53b09f96b60a,300,True,True,0,0,0,0.005690976977348328
proteina-8ac2d7584b185c5593da,300,False,False,0,0,0,0.005597352050244808
proteina-03a2eb89a07cdcfe8c30,300,False,True,1,0,1,0.49459009408019483
