stem,length,condition,quality_pass,sequence_excluded,structure_excluded,fine_cluster,selected
proteina-9f8e873f6f9c964de6e9,300,2.x.x.x,False,True,False,,False
proteina-4cf1c8a658c306a7bea1,300,2.x.x.x,False,True,False,,False
proteina-d74551b4fd2bb1c6d6a3,300,2.x.x.x,True,False,False,proteina-d74551b4fd2bb1c6d6a3,True
proteina-83b51260fd3ec7cb6e93,300,2.x.x.x,True,False,False,proteina-7cbbe861dc47194a54e2,True
proteina-7db502739e7cd627175d,300,2.x.x.x,True,True,False,,False
proteina-14cabb52479aeeb1553b,300,2.x.x.x,True,True,False,,False
proteina-659289ad88f614caa03d,300,2.x.x.x,True,True,False,,False
proteina-ea60d96e750ef5333e9b,300,2.x.x.x,True,False,False,proteina-623527dfc73fdea54b8f,True
proteina-1ebbbfb6ba268bcf2e28,300,2.x.x.x,True,False,False,proteina-1ebbbfb6ba268bcf2e28,True
proteina-623527dfc73fdea54b8f,300,2.x.x.x,True,False,False,proteina-623527dfc73fdea54b8f,True
proteina-1fe3fe17e185a6d9a0f4,300,3.x.x.x,True,True,False,,False
proteina-5c455c67d59b03c5c2b1,300,3.x.x.x,False,True,False,,False
proteina-5c080973a684905326ba,300,3.x.x.x,True,True,False,,False
proteina-f27d7be803a570a0cf15,300,3.x.x.x,True,False,False,proteina-f27d7be803a570a0cf15,True
proteina-f73ef8ed83833cb7994e,300,3.x.x.x,False,False,False,,False
proteina-a525107988f39ac5f3b2,300,3.x.x.x,True,False,False,proteina-a525107988f39ac5f3b2,True
proteina-4c9c59d21fec18b01ce1,300,3.x.x.x,True,True,False,,False
proteina-c501ded0a50b491c057d,300,3.x.x.x,False,True,False,,False
proteina-862da1988c174bf21de5,300,3.x.x.x,True,True,False,,False
proteina-37f1c491b48f89d430a6,300,3.x.x.x,False,False,False,,False
proteina-397f362d1c07358934ef,300,3.x.x.x,False,False,False,,False
proteina-c600c2b9e49667351e6b,300,3.x.x.x,False,False,False,,False
proteina-6b58b0d771fce32e1863,300,3.x.x.x,True,True,False,,False
proteina-260a0da7fdebbe91100b,300,3.x.x.x,True,True,False,,False
proteina-8605be366d41a30cfae4,300,3.x.x.x,True,True,False,,False
proteina-c4241bb47b8667f3403c,300,3.x.x.x,True,True,False,,False
proteina-ad4d63e000ac395d2a2b,300,1.x.x.x,True,True,False,,False
proteina-10a1f77c5c35ccba7c05,300,1.x.x.x,True,True,False,,False
proteina-ba7927c6a61b908e1e66,300,1.x.x.x,False,True,False,,False
proteina-d128af9400b087294039,300,1.x.x.x,False,False,False,,False
proteina-6eb5744b6149541c3c24,300,1.x.x.x,True,True,False,,False
proteina-65193380317c0e59de00,300,1.x.x.x,True,True,False,,False
proteina-2ffc344f134f7ccb1080,300,1.x.x.x,True,False,False,proteina-2ffc344f134f7ccb1080,True
proteina-b16093dadff4830f95d7,300,1.x.x.x,True,True,False,,False
proteina-f75e7ba9111d1aad1702,300,1.x.x.x,True,True,False,,False
proteina-4f5f7fea8c2f56114de4,300,1.x.x.x,True,False,False,proteina-4f5f7fea8c2f56114de4,True
proteina-69c363ea33e76dc850be,300,1.x.x.x,True,True,False,,False
proteina-84f1b39f303f6cfa55c8,300,1.x.x.x,True,False,False,proteina-84f1b39f303f6cfa55c8,True
proteina-c95d5f1493145f94c64a,300,1.x.x.x,True,True,False,,False
proteina-3e294eebce2c9f5c803c,300,1.x.x.x,True,True,False,,False
proteina-373f39ddc5bcc1ff32cd,300,1.x.x.x,True,False,False,proteina-373f39ddc5bcc1ff32cd,True
proteina-d2c7cb683754ff40e612,300,1.x.x.x,True,False,False,proteina-d2c7cb683754ff40e612,True
proteina-b20556efaf8ea77163c6,300,unconditional,True,True,False,,False
proteina-65283ed395ce3b265fac,300,unconditional,True,True,False,,False
proteina-93bef47b66ebb54d51d4,300,unconditional,True,True,False,,False
proteina-2d57b837e49533d757a8,300,unconditional,True,True,False,,False
proteina-3289a4c23df626ea8297,300,unconditional,True,True,False,,False
proteina-5203897d6d6f2fca33d6,300,unconditional,True,True,False,,False
proteina-9b326f860b33eee9e0cb,300,unconditional,True,True,False,,False
proteina-c335d2cf29dd4306288c,300,unconditional,True,False,False,proteina-c335d2cf29dd4306288c,True
proteina-74eaf5b7c458b87eb951,300,unconditional,True,True,False,,False
proteina-a371af6fc777db77b54a,300,unconditional,False,False,False,,False
proteina-caa83489ffd58b6adf1c,300,unconditional,False,True,False,,False
proteina-41267f14c695ad755f01,300,unconditional,True,True,False,,False
proteina-5beac6d56290fd6947ce,300,unconditional,True,True,False,,False
proteina-24f2a0890fca35ea8ca2,300,unconditional,True,False,False,proteina-24f2a0890fca35ea8ca2,True
proteina-267cf6498a7c792e0457,300,unconditional,False,True,False,,False
proteina-d7af83982fa1c67eeb15,300,unconditional,True,True,True,,False
proteina-cfc4bf2fdf371c066964,300,1.x.x.x,True,True,False,,False
proteina-b59cda1c974b7c0d0833,300,1.x.x.x,True,True,False,,False
proteina-6d9c29b41d683cf8f977,300,1.x.x.x,True,True,False,,False
proteina-3c06eb28cedc35cc91d0,300,1.x.x.x,True,True,False,,False
proteina-07ddd926cd5da2dfa442,300,1.x.x.x,True,True,False,,False
proteina-fb874a8afd712f0c3567,300,1.x.x.x,True,False,False,proteina-fb874a8afd712f0c3567,True
proteina-1c9fa8b4faa332edafa6,300,1.x.x.x,True,True,False,,False
proteina-a46e3a548aa9c5a112cc,300,1.x.x.x,False,True,False,,False
proteina-21904ec32530987d967c,300,1.x.x.x,False,False,False,,False
proteina-101d5821874fb1c472d2,300,1.x.x.x,False,False,False,,False
proteina-c7917b670838d1bac6fd,300,1.x.x.x,True,True,False,,False
proteina-d759eb6e9fac4b7bd4a7,300,1.x.x.x,True,False,False,proteina-d759eb6e9fac4b7bd4a7,True
proteina-105d23f6fa99991bef8b,300,1.x.x.x,False,True,False,,False
proteina-e346e5a4427c9600f238,300,1.x.x.x,True,True,False,,False
proteina-014823502077c2722a16,300,1.x.x.x,True,False,False,proteina-014823502077c2722a16,True
proteina-ed9d855f27d4a7cc5f6e,300,1.x.x.x,True,True,False,,False
proteina-e83b41420acd9f92607f,300,unconditional,True,True,False,,False
proteina-48e5b136b2aefa368a21,300,unconditional,True,True,False,,False
proteina-6f208859808e123d9d4c,300,unconditional,True,True,False,,False
proteina-f61a0f23d64c491d090e,300,unconditional,False,True,False,,False
proteina-4d2afdfbc3cd069ac912,300,unconditional,True,True,False,,False
proteina-b7039883e288a72be7ba,300,unconditional,True,False,False,proteina-7cbbe861dc47194a54e2,True
proteina-9a956daa67a726546afd,300,unconditional,False,True,False,,False
proteina-0cc2c0501776a11054e2,300,unconditional,True,True,False,,False
proteina-6773e232d4da89f1e96a,300,unconditional,True,True,False,,False
proteina-3e5a0836f1f74e70b773,300,unconditional,True,True,False,,False
proteina-f5d66aef2cb3ac36b5d7,300,unconditional,False,True,False,,False
proteina-c1bffaae92b3839dfc12,300,unconditional,True,True,False,,False
proteina-0294ca9f9fcfc154b08f,300,unconditional,False,False,False,,False
proteina-332067c5e0879af51fb7,300,unconditional,True,True,False,,False
proteina-9ff0aefb696b6732940d,300,unconditional,True,False,False,proteina-93da499d188caa4e0493,True
proteina-195b4d4a3758fccb0ea7,300,unconditional,False,True,False,,False
proteina-256e9212f5c13a03bdc2,300,1.x.x.x,True,True,False,,False
proteina-b7b91e2bfe55c95067f6,300,1.x.x.x,True,True,False,,False
proteina-565c60c864a8334f28dc,300,1.x.x.x,True,True,False,,False
proteina-107d42e1e57f64d8a41d,300,1.x.x.x,True,True,False,,False
proteina-0fcbb2b8d8aca8aa5435,300,1.x.x.x,False,True,False,,False
proteina-aae9d20a9dc40f31d32e,300,1.x.x.x,True,True,False,,False
proteina-af81484fd60475c9929b,300,1.x.x.x,True,True,False,,False
proteina-7a44d0c147b97d533c96,300,1.x.x.x,False,True,False,,False
proteina-3e300a57f89ce527202b,300,1.x.x.x,True,False,False,proteina-3e300a57f89ce527202b,True
proteina-7aad6a92ad7b14cf097c,300,1.x.x.x,True,True,False,,False
proteina-88730a891cae69aa7949,300,1.x.x.x,False,False,False,,False
proteina-3135c93f8f3a6cabe6a9,300,1.x.x.x,True,True,False,,False
proteina-550789532c866f7e1e4e,300,1.x.x.x,False,True,False,,False
proteina-f47d3dd11b2ffc3e6d7c,300,1.x.x.x,True,True,False,,False
proteina-8a424d330e5195b2cddd,300,1.x.x.x,False,True,False,,False
proteina-e54f8623f080632f9d8e,300,1.x.x.x,True,True,False,,False
proteina-ee0e3368da5643e7511e,300,1.x.x.x,False,True,False,,False
proteina-a090ddd3e4cd8b68eaec,300,1.x.x.x,True,True,False,,False
proteina-8577dcf17b73f36a5620,300,1.x.x.x,False,True,False,,False
proteina-7fdb512679144b999898,300,1.x.x.x,False,True,False,,False
proteina-d2dee30eec5c3d101f86,300,1.x.x.x,True,True,False,,False
proteina-4ebd8ebaa626fc8bc4ce,300,1.x.x.x,True,False,False,proteina-4ebd8ebaa626fc8bc4ce,True
proteina-8aca22eec6a9213089a0,300,1.x.x.x,True,True,False,,False
proteina-84d20762e40977009f81,300,1.x.x.x,True,True,False,,False
proteina-87a50214f06f7d7f3b70,300,1.x.x.x,True,False,False,proteina-87a50214f06f7d7f3b70,True
proteina-0bea6a62f9c67605e60f,300,1.x.x.x,True,True,False,,False
proteina-bb9f30fee1e1c3ff144b,300,1.x.x.x,True,True,False,,False
proteina-720af0d4fce7c2c7e824,300,1.x.x.x,True,True,False,,False
proteina-be713c6e00f15d685f0d,300,1.x.x.x,True,True,False,,False
proteina-b619cb0499748129636f,300,1.x.x.x,True,True,False,,False
proteina-f652c4c2b9ae9b017101,300,1.x.x.x,True,True,False,,False
proteina-7044a84b874c05140bcf,300,1.x.x.x,False,True,False,,False
proteina-3ae8726c74fab3d86735,300,unconditional,True,True,False,,False
proteina-c83936fe42b5d29fbead,300,unconditional,True,True,False,,False
proteina-caebd7c5152070700417,300,unconditional,True,True,False,,False
proteina-b0e37d34695fa396f94c,300,unconditional,True,True,False,,False
proteina-19a43ed3e0f5bf8b9ef7,300,unconditional,True,True,False,,False
proteina-3d8a723f60eea5aa0f5d,300,unconditional,True,True,False,,False
proteina-32520c8a2de29ce69750,300,unconditional,False,False,False,,False
proteina-3811d100bac86e8613ac,300,unconditional,False,False,False,,False
proteina-6e9178e0c85539cb03e9,300,unconditional,True,True,False,,False
proteina-273508d62bf4e7f07a4c,300,unconditional,False,False,False,,False
proteina-289a1e674fcef03e9495,300,unconditional,True,True,False,,False
proteina-6084b871666e2c1068b7,300,unconditional,False,True,False,,False
proteina-0ff4d05c6aaa7c846720,300,unconditional,False,False,False,,False
proteina-d88d3b3d041470bcc3e6,300,unconditional,True,True,False,,False
proteina-08b606cc3aee76558ca0,300,unconditional,False,False,False,,False
proteina-eec45ebc4116580793bc,300,unconditional,True,False,False,proteina-eec45ebc4116580793bc,True
proteina-cd64c584d188e359287b,300,2.x.x.x,True,False,False,proteina-cd64c584d188e359287b,True
proteina-47540efaa4bc2c801759,300,2.x.x.x,True,False,False,proteina-47540efaa4bc2c801759,True
proteina-e66952b8d2d533c85f3f,300,2.x.x.x,True,False,False,proteina-e66952b8d2d533c85f3f,True
proteina-93da499d188caa4e0493,300,2.x.x.x,True,False,False,proteina-93da499d188caa4e0493,True
proteina-8e8a3d5c257e87b6673a,300,2.x.x.x,False,True,False,,False
proteina-b324851cc3f9f98ddf35,300,2.x.x.x,False,True,False,,False
proteina-98523458573ea83b213c,300,2.x.x.x,True,False,False,proteina-98523458573ea83b213c,True
proteina-ae9b3b780fd7f31565af,300,2.x.x.x,True,True,False,,False
proteina-a074c585201577c31c50,300,2.x.x.x,False,True,False,,False
proteina-533d744838fa0a63c8f9,300,2.x.x.x,False,False,False,,False
proteina-7cbbe861dc47194a54e2,300,2.x.x.x,True,False,False,proteina-7cbbe861dc47194a54e2,True
proteina-6b86d70d66db6baf2026,300,2.x.x.x,False,True,False,,False
proteina-32b6844756c0a62ff957,300,2.x.x.x,True,True,False,,False
proteina-39fac9763af89ffdaaa3,300,2.x.x.x,True,False,False,proteina-39fac9763af89ffdaaa3,True
proteina-fc887a3d105a382e06d8,300,2.x.x.x,True,True,False,,False
proteina-a38f20f26a483ebb4b57,300,2.x.x.x,True,True,False,,False
proteina-3af5d897cf93a3c2e4e3,300,3.x.x.x,True,True,False,,False
proteina-5b3f9d2bae069b189c4e,300,3.x.x.x,False,True,False,,False
proteina-1e9ca72c23606b4f6722,300,3.x.x.x,True,False,False,proteina-1e9ca72c23606b4f6722,True
proteina-3a5f255a8f53adda8f72,300,3.x.x.x,True,True,False,,False
proteina-ca60ebb3021680bf565f,300,3.x.x.x,True,True,False,,False
proteina-c3b2435ab22d29f34d87,300,3.x.x.x,False,True,False,,False
proteina-d1021323d65a03866ee6,300,3.x.x.x,False,True,False,,False
proteina-901b77869bf7fe3a46a3,300,3.x.x.x,False,False,False,,False
proteina-4e485a909b40db2c701e,300,3.x.x.x,False,True,False,,False
proteina-f32e7c7a96522f5013e8,300,3.x.x.x,True,True,False,,False
proteina-d5477b03218027532c1c,300,3.x.x.x,True,False,False,proteina-d5477b03218027532c1c,True
proteina-3b7af33c4ded39b57fce,300,3.x.x.x,False,True,False,,False
proteina-02f5c7704b5d5020c5bb,300,3.x.x.x,True,True,False,,False
proteina-ebf3384c53b09f96b60a,300,3.x.x.x,True,False,False,proteina-ebf3384c53b09f96b60a,True
proteina-8ac2d7584b185c5593da,300,3.x.x.x,False,True,False,,False
proteina-03a2eb89a07cdcfe8c30,300,3.x.x.x,True,True,False,,False
