entry_id,struct_cluster_id,source_uri,n_residues,metadata_plddt,mean_plddt,confident_fraction,sha256,bytes,cached,fetch_parse_seconds,hostname
AF-A0A0F4VZ04-F1,A0A2J6XGX4,gs://public-datasets-deepmind-alphafold-v4/AF-A0A0F4VZ04-F1-model_v4.cif,439,92.81,92.78685651010153,0.9658314350797267,e9dfcd8c00c612c4fee9bc00e9aaa487b5766085a158177641770a1c668ff745,443604,True,0.0878796149045229,ip1
AF-A0A1C5QHR3-F1,A0A2J6XGX4,gs://public-datasets-deepmind-alphafold-v4/AF-A0A1C5QHR3-F1-model_v4.cif,432,91.69,91.66416652997334,0.9652777777777778,1e2355c21f612a5280e7638c8301c7e4801776f2e9d40dba2b0429203e91dc6d,432966,True,0.05619001598097384,ip1
AF-A0A2J6XGX4-F1,A0A2J6XGX4,gs://public-datasets-deepmind-alphafold-v4/AF-A0A2J6XGX4-F1-model_v4.cif,427,84.62,84.60374699934304,0.8407494145199064,9cf032ee7a4ce2c5bb7dca05150932baa238025ed020a160f8eadfb49b374210,416435,True,0.058180006919428706,ip1
AF-A0A2Z3N086-F1,A0A2J6XGX4,gs://public-datasets-deepmind-alphafold-v4/AF-A0A2Z3N086-F1-model_v4.cif,417,93.88,93.84436433092296,0.9952038369304557,dba5f421002975406ea6c2c7c8b7c2f0a0391d478b99f6f3abdfa4a7a9162084,418810,True,0.05683149001561105,ip1
AF-A0A353X1E7-F1,A0A2J6XGX4,gs://public-datasets-deepmind-alphafold-v4/AF-A0A353X1E7-F1-model_v4.cif,431,93.69,93.71141546121054,0.9814385150812065,f34cb26d6f83086e13f0d39f8aac4773096945323c6c2542f9aa30098b931ba4,435243,True,0.047891638008877635,ip1
AF-A0A3N9QJE2-F1,A0A2J6XGX4,gs://public-datasets-deepmind-alphafold-v4/AF-A0A3N9QJE2-F1-model_v4.cif,456,88.38,88.3615788033134,0.8991228070175439,7be6624196112b1b7a7846c4f05acfdad2b606b35b6daee328ff3587e8d40655,454176,True,0.04735934897325933,ip1
AF-A0A4Q1F5B2-F1,A0A2J6XGX4,gs://public-datasets-deepmind-alphafold-v4/AF-A0A4Q1F5B2-F1-model_v4.cif,411,88.06,88.07270073252583,0.9075425790754258,2e4894589d27c7ee3a7dda8fb6ce7a1915d1daee2b89caf1ad7f3e310d2639f7,404226,True,0.026269686874002218,ip1
AF-A0A5B2TP81-F1,A0A2J6XGX4,gs://public-datasets-deepmind-alphafold-v4/AF-A0A5B2TP81-F1-model_v4.cif,425,93.38,93.3884705397662,0.971764705882353,510fa5b1b237a76c065614696ec92d23477ba8b555aa84e3aec29357e05c1615,428337,True,0.05215623392723501,ip1
AF-A0A5R8WHB3-F1,A0A2J6XGX4,gs://public-datasets-deepmind-alphafold-v4/AF-A0A5R8WHB3-F1-model_v4.cif,440,91.19,91.19763655662537,0.9522727272727273,b12bb55df9b1b4ba3f2b55363d76ca8069974630bd14c8731e7d627a8ac56472,431601,True,0.04860472492873669,ip1
AF-A0A6N4EDN7-F1,A0A2J6XGX4,gs://public-datasets-deepmind-alphafold-v4/AF-A0A6N4EDN7-F1-model_v4.cif,416,93.69,93.68057692967929,0.9831730769230769,35d182f00e7c1175cba75d7bd28d73ca0611f30fc4e63dd0c68e8246be5087ab,409061,True,0.04815338901244104,ip1
AF-G5FCZ3-F1,A0A2J6XGX4,gs://public-datasets-deepmind-alphafold-v4/AF-G5FCZ3-F1-model_v4.cif,442,91.25,91.27119918754198,0.9434389140271493,bcc96a9d8f2c2786585340804d8a02886d5c226e8667c47fc1c0d91816bbc50b,434307,True,0.0329145141877234,ip1
AF-I3Z349-F1,A0A2J6XGX4,gs://public-datasets-deepmind-alphafold-v4/AF-I3Z349-F1-model_v4.cif,414,93.12,93.12871980897471,0.9927536231884058,44e0b1bdb4eeef5acf38269c2263584a9567969e3c2a876f759b935c56628e8b,404056,True,0.037929417099803686,ip1
AF-A0A0C5VVJ0-F1,A0A2K9NN49,gs://public-datasets-deepmind-alphafold-v4/AF-A0A0C5VVJ0-F1-model_v4.cif,256,93.0,93.02144557237625,0.90625,f70fc54e979ae84a1820f1ccfaad7a24790fc4d14697c1a656593f8cc6ce8754,252577,True,0.05287764500826597,ip1
AF-A0A163CI27-F1,A0A2K9NN49,gs://public-datasets-deepmind-alphafold-v4/AF-A0A163CI27-F1-model_v4.cif,267,82.19,82.15711627202981,0.8052434456928839,350596b8b3f8833f9298ffeed244c6baf6338f52ae1f1166ef7643cc00cde066,258827,True,0.03721733298152685,ip1
AF-A0A1T4SGJ1-F1,A0A2K9NN49,gs://public-datasets-deepmind-alphafold-v4/AF-A0A1T4SGJ1-F1-model_v4.cif,268,80.31,80.32033583655286,0.7014925373134329,0faf836ddb092351b48fdb568c1cd99a33228354505b97c8dc6fc3db9a51f80a,257589,True,0.03151827794499695,ip1
AF-A0A238ZD81-F1,A0A2K9NN49,gs://public-datasets-deepmind-alphafold-v4/AF-A0A238ZD81-F1-model_v4.cif,266,90.12,90.11624053725623,0.8646616541353384,65e55de0c7c4243f0fa83cc9cd295bf3cc86d25bcbee9101273e343ad5adfb4a,267601,True,0.02639768598601222,ip1
AF-A0A2D6Y2Z5-F1,A0A2K9NN49,gs://public-datasets-deepmind-alphafold-v4/AF-A0A2D6Y2Z5-F1-model_v4.cif,255,82.44,82.46803918726305,0.8156862745098039,514b81e4929a3ce4b1d065c0a3fe331f041de0305a6412f9a5ae45d69fdd3fa3,244151,True,0.05518314801156521,ip1
AF-A0A2E0ANU0-F1,A0A2K9NN49,gs://public-datasets-deepmind-alphafold-v4/AF-A0A2E0ANU0-F1-model_v4.cif,267,83.94,83.9193257392569,0.8239700374531835,b9a41de8389751bbabd8b445de1c21236f858ef7e149e47dd45e932585b4b39a,256297,True,0.05072592105716467,ip1
AF-A0A2G6Q3N0-F1,A0A2K9NN49,gs://public-datasets-deepmind-alphafold-v4/AF-A0A2G6Q3N0-F1-model_v4.cif,286,83.44,83.42461531979221,0.8041958041958042,57285e0442488dd762fad19504570e5686722c473284b234b77fede16e3fd698,283291,True,0.05087800580076873,ip1
AF-A0A2K9NN49-F1,A0A2K9NN49,gs://public-datasets-deepmind-alphafold-v4/AF-A0A2K9NN49-F1-model_v4.cif,281,89.88,89.8964415309268,0.8861209964412812,a105a6a90a06f06932b00e5803bc1419d826e44e0a985b24a68c5d3bffcb5260,276748,True,0.05076354090124369,ip1
AF-A0A7C3RS33-F1,A0A2K9NN49,gs://public-datasets-deepmind-alphafold-v4/AF-A0A7C3RS33-F1-model_v4.cif,292,92.94,92.94462333313406,0.9178082191780822,26a1f68ed4349944f2eeb4f857f43ebb40548968c41972d94e86bbd9d61995c0,279061,True,0.10712643200531602,ip1
AF-A0A7T1MNP0-F1,A0A2K9NN49,gs://public-datasets-deepmind-alphafold-v4/AF-A0A7T1MNP0-F1-model_v4.cif,271,81.31,81.33332120888348,0.7675276752767528,cc0a143c61ceccd90b08b42e5717f9a75d5deb30ed2f6af052e93bde129043c5,254843,True,0.050247943960130215,ip1
AF-A0A1D8K7W4-F1,A0A2N2DS22,gs://public-datasets-deepmind-alphafold-v4/AF-A0A1D8K7W4-F1-model_v4.cif,718,87.31,87.3402506368738,0.9331476323119777,e309d0a8bff8978d833e848a4012f98ccc4fb7547964608f3133b424287c9e8c,664455,True,0.10994083993136883,ip1
AF-A0A2N2DS22-F1,A0A2N2DS22,gs://public-datasets-deepmind-alphafold-v4/AF-A0A2N2DS22-F1-model_v4.cif,721,82.06,82.06345362140799,0.8321775312066574,5b5b52b93d0acc898a08bcb5b7c1fa3083ecdf6fc00e089231dc4eb9b783716a,690462,True,0.13906328403390944,ip1
AF-A0A2U2MX48-F1,A0A2N2DS22,gs://public-datasets-deepmind-alphafold-v4/AF-A0A2U2MX48-F1-model_v4.cif,775,82.38,82.39120002500472,0.8464516129032258,da6de18d1a5d0a1dcf1fbd5cd8d681c2c9adc8fc27ae5c00068dcb7f67eb8f91,693414,True,0.11407476104795933,ip1
AF-A0A3B9GME6-F1,A0A2N2DS22,gs://public-datasets-deepmind-alphafold-v4/AF-A0A3B9GME6-F1-model_v4.cif,721,85.56,85.58024966204216,0.9181692094313454,6f750d9ffbabb37a7e93a9ad8daa88f27279ca9188cc9234b52caf5b7df1d947,680767,True,0.11822617403231561,ip1
AF-A0A3B9I3D7-F1,A0A2N2DS22,gs://public-datasets-deepmind-alphafold-v4/AF-A0A3B9I3D7-F1-model_v4.cif,732,81.88,81.88270496149532,0.8483606557377049,1585f81430ce46741509c98a964f966b7b78761d7d8bfd51d1ece09ecca75801,704854,True,0.10947930393740535,ip1
AF-A0A5P8P2V9-F1,A0A2N2DS22,gs://public-datasets-deepmind-alphafold-v4/AF-A0A5P8P2V9-F1-model_v4.cif,738,85.31,85.2909756482132,0.9065040650406504,58e08ce39668d81021e56884886e5894e621d178f1495d5872b168a0bfda52af,711567,True,0.11769338510930538,ip1
AF-A0A6J4FEE0-F1,A0A2N2DS22,gs://public-datasets-deepmind-alphafold-v4/AF-A0A6J4FEE0-F1-model_v4.cif,819,84.44,84.44115995283674,0.8901098901098901,10306919b9323d528a136eb74ee6ec69459e3bb1c3bfa0d8a71a6c88a80bcb9e,753061,True,0.11321819410659373,ip1
AF-B7JB49-F1,A0A2N2DS22,gs://public-datasets-deepmind-alphafold-v4/AF-B7JB49-F1-model_v4.cif,665,84.31,84.29729336616688,0.8992481203007519,2edb659609a77d85adad2d8caad2ce197345456dca691b989134934ff5d7f556,599698,True,0.07940407283604145,ip1
AF-E6PQF1-F1,A0A2N2DS22,gs://public-datasets-deepmind-alphafold-v4/AF-E6PQF1-F1-model_v4.cif,634,86.44,86.40971616690844,0.9116719242902208,1de2bad0f120ca3bd2e591ee8457726242187c2e459d571233343311e3405fe8,570548,True,0.06694395001977682,ip1
AF-A0A0Q5VCK3-F1,A0A2N5K7A0,gs://public-datasets-deepmind-alphafold-v4/AF-A0A0Q5VCK3-F1-model_v4.cif,185,87.38,87.39924339088233,0.8486486486486486,359135fdb3c6e0bb83e0b8b344e76675ec7bd0b8d9bdb1f9a85e2da46c4d13cd,183082,True,0.03825968690216541,ip1
AF-A0A1C5T8S9-F1,A0A2N5K7A0,gs://public-datasets-deepmind-alphafold-v4/AF-A0A1C5T8S9-F1-model_v4.cif,193,80.56,80.56880850124853,0.7461139896373057,2a11fe99f6e7c1e61fa1c22f03c50d0b44a52a314430cb837af9c03e05c90093,192733,True,0.013342506950721145,ip1
AF-A0A1F4U3T8-F1,A0A2N5K7A0,gs://public-datasets-deepmind-alphafold-v4/AF-A0A1F4U3T8-F1-model_v4.cif,181,87.06,87.07701663022542,0.850828729281768,1bccf116dfcc4c4c196df28e6eb7ddbd1bc48a8133775a8816a10ff270833642,190568,True,0.04383844695985317,ip1
AF-A0A2D6PUL7-F1,A0A2N5K7A0,gs://public-datasets-deepmind-alphafold-v4/AF-A0A2D6PUL7-F1-model_v4.cif,191,87.5,87.50769634146965,0.900523560209424,d8670db2ef187ba89796765dfdee13344207c2333506fe6e00ab3faad46556ba,193741,True,0.039076338056474924,ip1
AF-A0A350D7H7-F1,A0A2N5K7A0,gs://public-datasets-deepmind-alphafold-v4/AF-A0A350D7H7-F1-model_v4.cif,180,84.12,84.12205562591552,0.8,d799b6c01999580ea3d1fe6b3df7fcaf5c8ae125626801e11a0f1239fc6445eb,186235,True,0.04734829906374216,ip1
AF-A0A552WNE1-F1,A0A2N5K7A0,gs://public-datasets-deepmind-alphafold-v4/AF-A0A552WNE1-F1-model_v4.cif,188,87.38,87.39335104759704,0.8670212765957447,4f182e23a29156ef80dbfec78afbb6c882f0fa032860c9822889bc57fb4bf5d8,188591,True,0.052130314987152815,ip1
AF-A0A660YBY9-F1,A0A2N5K7A0,gs://public-datasets-deepmind-alphafold-v4/AF-A0A660YBY9-F1-model_v4.cif,208,80.44,80.44927886816171,0.7355769230769231,f52f572bd68d449b98ff4bff92962f443f56f375c763213d21e9770b894a40d8,209249,True,0.0347656758967787,ip1
AF-A0A7C7EDG7-F1,A0A2N5K7A0,gs://public-datasets-deepmind-alphafold-v4/AF-A0A7C7EDG7-F1-model_v4.cif,174,85.06,85.06448263409494,0.8390804597701149,7129d192e809ea79aaca536dabe5662c78d716562fd04c89d17c303c25529393,175128,True,0.028538550017401576,ip1
AF-A0A7V0T706-F1,A0A2N5K7A0,gs://public-datasets-deepmind-alphafold-v4/AF-A0A7V0T706-F1-model_v4.cif,184,86.81,86.8306522058404,0.8641304347826086,7082ef7d7d549585dbe87c1f56d0467112219628a9e2ace60a1f17a00b725745,184411,True,0.039777934085577726,ip1
AF-A0A7W1SPD0-F1,A0A2N5K7A0,gs://public-datasets-deepmind-alphafold-v4/AF-A0A7W1SPD0-F1-model_v4.cif,192,88.25,88.26640625794728,0.921875,bdac9bbf2c361ca09c7583855b6a5958da228b43d7c4c3b7e97cd15b2f5ad2b7,200195,True,0.03917463310062885,ip1
AF-A0A7X2TV86-F1,A0A2N5K7A0,gs://public-datasets-deepmind-alphafold-v4/AF-A0A7X2TV86-F1-model_v4.cif,199,84.5,84.52889443402314,0.7839195979899497,a650373a9b9c7893a4ddbdf187dd3f201aab2938df63b7a4f665c9b1308684e0,196297,True,0.03759586298838258,ip1
AF-A0A7X9DWK1-F1,A0A2N5K7A0,gs://public-datasets-deepmind-alphafold-v4/AF-A0A7X9DWK1-F1-model_v4.cif,189,81.06,81.07740755434389,0.7883597883597884,8a22b487fc7994789d6ec8dda18258f5ad71b2ba2f085ce7ddd2a72f16cfa99a,189865,True,0.028694552136585116,ip1
AF-K6VZM3-F1,A0A2N5K7A0,gs://public-datasets-deepmind-alphafold-v4/AF-K6VZM3-F1-model_v4.cif,212,80.94,80.92273571806133,0.7311320754716981,e7088782c195108acefe14ea8cb6212abef306b965a3f6259ca2a5d479ea0347,205060,True,0.03302305890247226,ip1
AF-A0A022RB63-F1,A0A2R6Q329,gs://public-datasets-deepmind-alphafold-v4/AF-A0A022RB63-F1-model_v4.cif,164,85.94,85.914329156643,0.8048780487804879,c6a19cd730604a8477443d7350c99f98eac1cb2e3d30a2fb5cfd39d93e1c7e0e,167187,True,0.043083681957796216,ip1
AF-A0A067NFQ8-F1,A0A2R6Q329,gs://public-datasets-deepmind-alphafold-v4/AF-A0A067NFQ8-F1-model_v4.cif,197,87.12,87.12208146613261,0.9390862944162437,800b6738f987027bbbcb4a7d8769a275379d5b9d4281dab470b5b19525731d01,197291,True,0.025404674001038074,ip1
AF-A0A0A0KV94-F1,A0A2R6Q329,gs://public-datasets-deepmind-alphafold-v4/AF-A0A0A0KV94-F1-model_v4.cif,165,86.5,86.51751524029356,0.8363636363636363,466b478cb3151377030af9b79cd2edf7d1b85c83a0b74d669f728c7eaec1682a,169491,True,0.0333357451017946,ip1
AF-A0A251P1S2-F1,A0A2R6Q329,gs://public-datasets-deepmind-alphafold-v4/AF-A0A251P1S2-F1-model_v4.cif,171,84.88,84.8564913119489,0.7719298245614035,f5c363d1b70864579983d4758a816eedf7b37e4c1d3ca95bf8b1f23cfc1b9d87,173016,True,0.046800410840660334,ip1
AF-A0A2P2K895-F1,A0A2R6Q329,gs://public-datasets-deepmind-alphafold-v4/AF-A0A2P2K895-F1-model_v4.cif,176,84.12,84.14880698377436,0.8068181818181818,ae51cc9e1ef0f5828eb56a7ec43231e187989f5d0c68eaaf02214fcad782b48f,180144,True,0.03176407818682492,ip1
AF-A0A4D9AHJ6-F1,A0A2R6Q329,gs://public-datasets-deepmind-alphafold-v4/AF-A0A4D9AHJ6-F1-model_v4.cif,173,85.88,85.88219648151728,0.8034682080924855,3409712629e4abe31d782409c897fd59d63c850d6a6a8ae2c2ff459c98b85448,174877,True,0.03273100103251636,ip1
AF-A0A5D2ICT6-F1,A0A2R6Q329,gs://public-datasets-deepmind-alphafold-v4/AF-A0A5D2ICT6-F1-model_v4.cif,180,83.19,83.16611126793755,0.7388888888888889,9c1ed330cf243ae73faada3d0089f8a6b22eb7892e35dcc6eeaa74ceec5c5968,180133,True,0.0466043830383569,ip1
AF-A0A5N6R5R5-F1,A0A2R6Q329,gs://public-datasets-deepmind-alphafold-v4/AF-A0A5N6R5R5-F1-model_v4.cif,171,84.69,84.6581285934002,0.8304093567251462,4667468e3d8fbc37e720ee0a7c7e3f86e3249f651edff5bbe4fbb98be51df22b,167897,True,0.046345998998731375,ip1
AF-A0A7J7C3H2-F1,A0A2R6Q329,gs://public-datasets-deepmind-alphafold-v4/AF-A0A7J7C3H2-F1-model_v4.cif,178,82.44,82.40629211168611,0.7247191011235955,975b1cf0355cd1057bb4c37f633e8ee611c07668220111be8d560250cc2ed45a,179332,True,0.05383445997722447,ip1
AF-A0A813BH32-F1,A0A2R6Q329,gs://public-datasets-deepmind-alphafold-v4/AF-A0A813BH32-F1-model_v4.cif,196,86.31,86.30505120997526,0.8673469387755102,8040e5df26797d94ebbbb3559e6695bec20665345649953cbebda0a109809296,178858,True,0.041411436162889004,ip1
AF-A0A834W4M5-F1,A0A2R6Q329,gs://public-datasets-deepmind-alphafold-v4/AF-A0A834W4M5-F1-model_v4.cif,179,83.69,83.6986593853828,0.8324022346368715,9b500afae9a89a7261a237551bd2acf03abd55f86572335f86074da0c621521b,179339,True,0.05315660894848406,ip1
AF-Q0J7U2-F1,A0A2R6Q329,gs://public-datasets-deepmind-alphafold-v4/AF-Q0J7U2-F1-model_v4.cif,170,86.16,86.15852952844956,0.8647058823529412,35f924f60b64706e400ca62a5178748b3836b767e4f1a5eba6dc9062fc0ab2c0,165213,True,0.05613578483462334,ip1
AF-Q8LAF5-F1,A0A2R6Q329,gs://public-datasets-deepmind-alphafold-v4/AF-Q8LAF5-F1-model_v4.cif,180,85.98,85.97811109754774,0.85,bde1d685343411610fa2dad5b74d6371573593ee0b9949525d5355aa043b9ef5,175597,True,0.04203995503485203,ip1
AF-A0A0A6XDM6-F1,A0A317IMJ3,gs://public-datasets-deepmind-alphafold-v4/AF-A0A0A6XDM6-F1-model_v4.cif,318,81.88,81.86276724953322,0.8364779874213837,a86c23523dba44e194869879f17b2c5592ca803656b8b54005b4ad07dbe0cdd4,309006,True,0.06082498701289296,ip1
AF-A0A143CDN5-F1,A0A317IMJ3,gs://public-datasets-deepmind-alphafold-v4/AF-A0A143CDN5-F1-model_v4.cif,322,88.5,88.4816148295906,0.9161490683229814,ee9d6c4eb8e43c258f74404ddf7e14ed1c825b0741c2934dbd7a89a5ba3fdde6,306389,True,0.07652783999219537,ip1
AF-A0A1H5RAB6-F1,A0A317IMJ3,gs://public-datasets-deepmind-alphafold-v4/AF-A0A1H5RAB6-F1-model_v4.cif,348,93.31,93.31537349744775,0.9942528735632183,af12786879c49fb4b32ef7750148f216eb4964904f1454d4a73a4a870c40fd3a,313980,True,0.06131468596868217,ip1
AF-A0A2R4SVZ9-F1,A0A317IMJ3,gs://public-datasets-deepmind-alphafold-v4/AF-A0A2R4SVZ9-F1-model_v4.cif,332,86.69,86.67900601352554,0.8855421686746988,bc32ca7d717cb47dab42e7e59444136b75e71ab5a5f983bd9411f4ad593485e2,321907,True,0.055000295862555504,ip1
AF-A0A2T0RXE6-F1,A0A317IMJ3,gs://public-datasets-deepmind-alphafold-v4/AF-A0A2T0RXE6-F1-model_v4.cif,330,84.81,84.81363624803947,0.8606060606060606,d28919a132f2bebb17f3f17e6ae761e6844e7cd61d5603b4ab928fd9e82f8a72,309832,True,0.0902371748816222,ip1
AF-A0A317IMJ3-F1,A0A317IMJ3,gs://public-datasets-deepmind-alphafold-v4/AF-A0A317IMJ3-F1-model_v4.cif,332,89.62,89.59626519536397,0.9307228915662651,13c95189e5f2cf8d079a11766ca8a586001c790590b9c7f639501a3cc1b3385f,321665,True,0.060809788992628455,ip1
AF-A0A4R9EZB8-F1,A0A317IMJ3,gs://public-datasets-deepmind-alphafold-v4/AF-A0A4R9EZB8-F1-model_v4.cif,326,88.81,88.82861945965539,0.9049079754601227,ee05d838e8dbe939382d397037a45e01690f8c137b16de490769ca98d64b8572,313011,True,0.06622571311891079,ip1
AF-A0A522MVV8-F1,A0A317IMJ3,gs://public-datasets-deepmind-alphafold-v4/AF-A0A522MVV8-F1-model_v4.cif,329,89.25,89.26316105341114,0.9148936170212766,858502dcf796b01e9b8104042bc91ed2f33506e07e557bca09cd6133438058fc,309886,True,0.0377512751147151,ip1
AF-A0A522NLQ6-F1,A0A317IMJ3,gs://public-datasets-deepmind-alphafold-v4/AF-A0A522NLQ6-F1-model_v4.cif,355,87.25,87.27732384372764,0.8591549295774648,07a0e3acd36679b40532e7d41aae6d3a15090db26ed34b8cbc6df6d20c641d2b,339962,True,0.04653871990740299,ip1
AF-A0A5N8XMY6-F1,A0A317IMJ3,gs://public-datasets-deepmind-alphafold-v4/AF-A0A5N8XMY6-F1-model_v4.cif,336,85.62,85.63157741796402,0.8898809523809523,7fbc790d02e5d9e619bebf4b33d35bdf5a9d92a144ee689f4b698870f18ff0dc,323088,True,0.052936817053705454,ip1
AF-A0A7G8KMD7-F1,A0A317IMJ3,gs://public-datasets-deepmind-alphafold-v4/AF-A0A7G8KMD7-F1-model_v4.cif,331,82.88,82.90271876585808,0.8338368580060423,3b32415727ad873fcd268e5b13f0102d2eb7160330755430f1f38b13a99af091,316106,True,0.06805809889920056,ip1
AF-A0A846P501-F1,A0A317IMJ3,gs://public-datasets-deepmind-alphafold-v4/AF-A0A846P501-F1-model_v4.cif,315,88.0,88.0189204866924,0.8857142857142857,3d6efd366e3a9a129d6e642c71d113d5f38a0bd0edb89145e1550ce2808d6bdf,310483,True,0.06157899089157581,ip1
AF-G8SD31-F1,A0A317IMJ3,gs://public-datasets-deepmind-alphafold-v4/AF-G8SD31-F1-model_v4.cif,320,83.88,83.86887501478195,0.859375,c7d3cf32a08c2ae094a75d96a1b1aa858cec476dee21e5fe6b1c2e3946f6d361,294425,True,0.054876232985407114,ip1
AF-A0A0Z8D0Z5-F1,A0A349HPU9,gs://public-datasets-deepmind-alphafold-v4/AF-A0A0Z8D0Z5-F1-model_v4.cif,335,85.44,85.46468666418275,0.8597014925373134,f7f46c459445c8ba0f9280610ec9e5322ed3c6052f7a2e3e86f795c1b3575f58,342271,True,0.04701459291391075,ip1
AF-A0A139N0V8-F1,A0A349HPU9,gs://public-datasets-deepmind-alphafold-v4/AF-A0A139N0V8-F1-model_v4.cif,317,83.44,83.42485826173416,0.9085173501577287,20b7c3a4c813bc7b9de53a9c9e96971976f1323d6b6d35dcd324b0a6ed00ff16,323632,True,0.055507847806438804,ip1
AF-A0A2U1CEY0-F1,A0A349HPU9,gs://public-datasets-deepmind-alphafold-v4/AF-A0A2U1CEY0-F1-model_v4.cif,326,89.12,89.14116556366528,0.8865030674846626,4602d1e0cb20b1cc895433e4da745f786c76584d42f77bfa3ddcc4c8135a6f01,315752,True,0.047312982147559524,ip1
AF-A0A2W1Z819-F1,A0A349HPU9,gs://public-datasets-deepmind-alphafold-v4/AF-A0A2W1Z819-F1-model_v4.cif,320,80.62,80.62190619707107,0.8,542655b4c0f0123a3a3f59cfa25ff2adeb46a85df79d5d49ad4d887ce9a94ebb,302805,True,0.047133526066318154,ip1
AF-A0A349HPU9-F1,A0A349HPU9,gs://public-datasets-deepmind-alphafold-v4/AF-A0A349HPU9-F1-model_v4.cif,302,88.69,88.68877490466794,0.8807947019867549,10af3ad259ce80df8a9db76f7ba9ecd2d8732788e3501841eed904a9cad09591,308798,True,0.03918968001380563,ip1
AF-A0A374RU66-F1,A0A349HPU9,gs://public-datasets-deepmind-alphafold-v4/AF-A0A374RU66-F1-model_v4.cif,317,91.94,91.95176663082857,0.9369085173501577,0a78d327290a9c41fcbe0c1c2965872aa0aba728800b9ab692fcf67edabf2292,305962,True,0.05161597998812795,ip1
AF-A0A538J235-F1,A0A349HPU9,gs://public-datasets-deepmind-alphafold-v4/AF-A0A538J235-F1-model_v4.cif,300,88.81,88.82166674296062,0.9133333333333333,bb16bc8b12d5062193cd706471d033ccf9ff9626ee9d477c8317eb5dba14d0d3,297777,True,0.05060756905004382,ip1
AF-A0A5J4XEI1-F1,A0A349HPU9,gs://public-datasets-deepmind-alphafold-v4/AF-A0A5J4XEI1-F1-model_v4.cif,307,85.25,85.27420207964869,0.8827361563517915,6e735a84dd4af5abb4bebde9e8b7af45b95a8441edf8230bc76a287b52a04360,297978,True,0.04956078715622425,ip1
AF-A0A5J4XPZ9-F1,A0A349HPU9,gs://public-datasets-deepmind-alphafold-v4/AF-A0A5J4XPZ9-F1-model_v4.cif,306,85.75,85.75696063820833,0.8790849673202614,c4f21b7d10cb961044c677aa53ffa81facb861fbb97937611737588201996c47,297070,True,0.05929771298542619,ip1
AF-A0A5J4Y8W4-F1,A0A349HPU9,gs://public-datasets-deepmind-alphafold-v4/AF-A0A5J4Y8W4-F1-model_v4.cif,327,84.0,84.01929652362789,0.8440366972477065,8f501156591c71cbd0b19c52c0754af9a6d6502f4c6cbee2e248553aa625cc76,320814,True,0.0453960879240185,ip1
AF-A0A7Y5UAM8-F1,A0A349HPU9,gs://public-datasets-deepmind-alphafold-v4/AF-A0A7Y5UAM8-F1-model_v4.cif,281,92.88,92.89227752414038,0.9893238434163701,72b24b632290dc63863361d19cc7ff35d6becbb223598c3b0b6481a0ef93990f,279655,True,0.059112405870109797,ip1
AF-U2Q746-F1,A0A349HPU9,gs://public-datasets-deepmind-alphafold-v4/AF-U2Q746-F1-model_v4.cif,305,92.44,92.45340978903849,0.9836065573770492,09001f7654ac9401e4f3cac56b3f27c6ebd3ab85182e6d571f2381071c7ed682,282618,True,0.04571460490114987,ip1
AF-U2SPZ4-F1,A0A349HPU9,gs://public-datasets-deepmind-alphafold-v4/AF-U2SPZ4-F1-model_v4.cif,265,94.38,94.3562262193212,0.9811320754716981,b62f1480d02a49ec0c4582b2d806e4d3b6fb370abf86b67b2c5435d4e406b463,249394,True,0.030982642900198698,ip1
AF-A0A0S7GTB5-F1,A0A352JMQ8,gs://public-datasets-deepmind-alphafold-v4/AF-A0A0S7GTB5-F1-model_v4.cif,129,90.94,90.90914745478668,0.9147286821705426,c7d88e3789f7aa56a1adcbab10033f5eac0022ce9c65b44a1d08d1b80fd4079d,129203,True,0.027866740012541413,ip1
AF-A0A1G7XMG4-F1,A0A352JMQ8,gs://public-datasets-deepmind-alphafold-v4/AF-A0A1G7XMG4-F1-model_v4.cif,136,86.75,86.74213235518512,0.8161764705882353,4490a874c7943baa5f589cc191ce42a734780ae547ac8a874463f3dda90e1240,142647,True,0.033301008865237236,ip1
AF-A0A2D4YYX8-F1,A0A352JMQ8,gs://public-datasets-deepmind-alphafold-v4/AF-A0A2D4YYX8-F1-model_v4.cif,118,85.12,85.15059299792273,0.8813559322033898,66b694889579af979f49f407dc30844dad29736ed9757bcb5d42cfc7a7a1e13a,121231,True,0.009772442979738116,ip1
AF-A0A352JMQ8-F1,A0A352JMQ8,gs://public-datasets-deepmind-alphafold-v4/AF-A0A352JMQ8-F1-model_v4.cif,124,85.12,85.15266141583842,0.8145161290322581,1532bbfd861dc3b942d3bb67b9e97e6305012b8c1cb65f9fc3742114bf4d03cd,128040,True,0.029339260887354612,ip1
AF-A0A497BB67-F1,A0A352JMQ8,gs://public-datasets-deepmind-alphafold-v4/AF-A0A497BB67-F1-model_v4.cif,132,92.81,92.79310579010935,0.9318181818181818,748c4f1f6ba54686fba77881413ad467e1dc18aefc0c78e49634f1414848fdc5,136240,True,0.030202209018170834,ip1
AF-A0A497JGM6-F1,A0A352JMQ8,gs://public-datasets-deepmind-alphafold-v4/AF-A0A497JGM6-F1-model_v4.cif,114,91.19,91.16131581758198,0.9210526315789473,7fc596ec9622501299062d828829a088adb4e1cffa5d30236a2f0175c544c855,118916,True,0.02920743403956294,ip1
